coin,tf,signal,lev,mode,period,bh_ret,ret,beat_bh,n_trades,win_rate,max_dd
XRP,1h,c>ema200,3,L,bull_2025q2,4.01,-48.88,False,44,0.068,54.2
XRP,1h,c>ema200,3,L+S,bull_2025q2,4.01,-116.01,False,89,0.067,131.45
XRP,1h,macd12/26,1,L,bull_2025q2,4.01,11.63,True,58,0.31,12.84
XRP,1h,macd12/26,1,L+S,bull_2025q2,4.01,14.85,True,115,0.357,25.26
XRP,1h,macd12/26,2,L,bull_2025q2,4.01,23.27,True,58,0.31,25.68
XRP,1h,macd12/26,2,L+S,bull_2025q2,4.01,29.71,True,115,0.357,50.52
XRP,1h,macd12/26,3,L,bull_2025q2,4.01,34.9,True,58,0.31,38.52
XRP,1h,macd12/26,3,L+S,bull_2025q2,4.01,44.56,True,115,0.357,75.79
XRP,1h,macd26/52,1,L,bull_2025q2,4.01,-4.57,False,33,0.273,12.82
XRP,1h,macd26/52,1,L+S,bull_2025q2,4.01,-16.36,False,65,0.292,21.87
XRP,1h,macd26/52,2,L,bull_2025q2,4.01,-9.13,False,33,0.273,25.64
XRP,1h,macd26/52,2,L+S,bull_2025q2,4.01,-32.73,False,65,0.292,43.73
XRP,1h,macd26/52,3,L,bull_2025q2,4.01,-13.7,False,33,0.273,38.47
XRP,1h,macd26/52,3,L+S,bull_2025q2,4.01,-49.09,False,65,0.292,65.6
XRP,1h,st2.0,1,L,bull_2025q2,4.01,-1.86,False,28,0.286,14.9
XRP,1h,st2.0,1,L+S,bull_2025q2,4.01,-11.24,False,56,0.321,22.56
XRP,1h,st2.0,2,L,bull_2025q2,4.01,-3.72,False,28,0.286,29.79
XRP,1h,st2.0,2,L+S,bull_2025q2,4.01,-22.49,False,56,0.321,45.12
XRP,1h,st2.0,3,L,bull_2025q2,4.01,-5.57,False,28,0.286,44.69
XRP,1h,st2.0,3,L+S,bull_2025q2,4.01,-33.73,False,56,0.321,67.67
XRP,1h,st3.0,1,L,bull_2025q2,4.01,-19.3,False,17,0.294,14.6
XRP,1h,st3.0,1,L+S,bull_2025q2,4.01,-46.34,False,35,0.314,44.71
XRP,1h,st3.0,2,L,bull_2025q2,4.01,-38.6,False,17,0.294,29.21
XRP,1h,st3.0,2,L+S,bull_2025q2,4.01,-92.68,False,35,0.314,89.41
XRP,1h,st3.0,3,L,bull_2025q2,4.01,-57.89,False,17,0.294,43.81
XRP,1h,st3.0,3,L+S,bull_2025q2,4.01,-139.02,False,35,0.314,134.12
XRP,1h,ema10/30,1,L,bull_2025q3,39.28,40.45,True,39,0.385,17.57
XRP,1h,ema10/30,1,L+S,bull_2025q3,39.28,41.66,True,78,0.397,21.25
XRP,1h,ema10/30,2,L,bull_2025q3,39.28,80.89,True,39,0.385,35.14
XRP,1h,ema10/30,2,L+S,bull_2025q3,39.28,83.33,True,78,0.397,42.5
XRP,1h,ema10/30,3,L,bull_2025q3,39.28,121.34,True,39,0.385,52.72
XRP,1h,ema10/30,3,L+S,bull_2025q3,39.28,124.99,True,78,0.397,63.75
XRP,1h,ema20/50,1,L,bull_2025q3,39.28,39.26,False,19,0.263,18.51
XRP,1h,ema20/50,1,L+S,bull_2025q3,39.28,33.09,False,39,0.308,25.2
XRP,1h,ema20/50,2,L,bull_2025q3,39.28,78.52,True,19,0.263,37.02
XRP,1h,ema20/50,2,L+S,bull_2025q3,39.28,66.19,True,39,0.308,50.4
XRP,1h,ema20/50,3,L,bull_2025q3,39.28,117.79,True,19,0.263,55.54
XRP,1h,ema20/50,3,L+S,bull_2025q3,39.28,99.28,True,39,0.308,75.59
XRP,1h,ema20/100,1,L,bull_2025q3,39.28,33.92,False,16,0.312,15.28
XRP,1h,ema20/100,1,L+S,bull_2025q3,39.28,25.65,False,32,0.312,20.12
XRP,1h,ema20/100,2,L,bull_2025q3,39.28,67.84,True,16,0.312,30.57
XRP,1h,ema20/100,2,L+S,bull_2025q3,39.28,51.31,True,32,0.312,40.23
XRP,1h,ema20/100,3,L,bull_2025q3,39.28,101.76,True,16,0.312,45.85
XRP,1h,ema20/100,3,L+S,bull_2025q3,39.28,76.96,True,32,0.312,60.35
XRP,1h,ema50/200,1,L,bull_2025q3,39.28,16.13,False,8,0.25,14.35
XRP,1h,ema50/200,1,L+S,bull_2025q3,39.28,-10.72,False,16,0.25,41.43
XRP,1h,ema50/200,2,L,bull_2025q3,39.28,32.26,False,8,0.25,28.7
XRP,1h,ema50/200,2,L+S,bull_2025q3,39.28,-21.43,False,16,0.25,82.85
XRP,1h,ema50/200,3,L,bull_2025q3,39.28,48.4,True,8,0.25,43.05
XRP,1h,ema50/200,3,L+S,bull_2025q3,39.28,-32.15,False,16,0.25,124.28
XRP,1h,ema5/20,1,L,bull_2025q3,39.28,36.09,False,67,0.388,10.67
XRP,1h,ema5/20,1,L+S,bull_2025q3,39.28,33.27,False,134,0.343,11.52
XRP,1h,ema5/20,2,L,bull_2025q3,39.28,72.18,True,67,0.388,21.35
XRP,1h,ema5/20,2,L+S,bull_2025q3,39.28,66.54,True,134,0.343,23.05
XRP,1h,ema5/20,3,L,bull_2025q3,39.28,108.27,True,67,0.388,32.02
XRP,1h,ema5/20,3,L+S,bull_2025q3,39.28,99.81,True,134,0.343,34.57
XRP,1h,ema10/50,1,L,bull_2025q3,39.28,56.8,True,25,0.4,11.48
XRP,1h,ema10/50,1,L+S,bull_2025q3,39.28,68.13,True,51,0.412,12.53
XRP,1h,ema10/50,2,L,bull_2025q3,39.28,113.6,True,25,0.4,22.96
XRP,1h,ema10/50,2,L+S,bull_2025q3,39.28,136.26,True,51,0.412,25.06
XRP,1h,ema10/50,3,L,bull_2025q3,39.28,170.39,True,25,0.4,34.44
XRP,1h,ema10/50,3,L+S,bull_2025q3,39.28,204.39,True,51,0.412,37.59
XRP,1h,c>ema50,1,L,bull_2025q3,39.28,42.42,True,79,0.253,16.87
XRP,1h,c>ema50,1,L+S,bull_2025q3,39.28,46.26,True,159,0.258,25.84
XRP,1h,c>ema50,2,L,bull_2025q3,39.28,84.83,True,79,0.253,33.73
XRP,1h,c>ema50,2,L+S,bull_2025q3,39.28,92.53,True,159,0.258,51.69
XRP,1h,c>ema50,3,L,bull_2025q3,39.28,127.25,True,79,0.253,50.6
XRP,1h,c>ema50,3,L+S,bull_2025q3,39.28,138.79,True,159,0.258,77.53
XRP,1h,c>ema100,1,L,bull_2025q3,39.28,48.32,True,53,0.226,14.39
XRP,1h,c>ema100,1,L+S,bull_2025q3,39.28,51.95,True,107,0.224,17.41
XRP,1h,c>ema100,2,L,bull_2025q3,39.28,96.64,True,53,0.226,28.78
XRP,1h,c>ema100,2,L+S,bull_2025q3,39.28,103.9,True,107,0.224,34.82
XRP,1h,c>ema100,3,L,bull_2025q3,39.28,144.96,True,53,0.226,43.16
XRP,1h,c>ema100,3,L+S,bull_2025q3,39.28,155.85,True,107,0.224,52.24
XRP,1h,c>ema200,1,L,bull_2025q3,39.28,28.29,False,35,0.171,21.5
XRP,1h,c>ema200,1,L+S,bull_2025q3,39.28,13.88,False,70,0.186,33.59
XRP,1h,c>ema200,2,L,bull_2025q3,39.28,56.58,True,35,0.171,42.99
XRP,1h,c>ema200,2,L+S,bull_2025q3,39.28,27.76,False,70,0.186,67.19
XRP,1h,c>ema200,3,L,bull_2025q3,39.28,84.87,True,35,0.171,64.49
XRP,1h,c>ema200,3,L+S,bull_2025q3,39.28,41.64,True,70,0.186,100.78
XRP,1h,macd12/26,1,L,bull_2025q3,39.28,9.84,False,98,0.388,19.5
XRP,1h,macd12/26,1,L+S,bull_2025q3,39.28,-19.18,False,195,0.349,31.11
XRP,1h,macd12/26,2,L,bull_2025q3,39.28,19.69,False,98,0.388,39.01
XRP,1h,macd12/26,2,L+S,bull_2025q3,39.28,-38.36,False,195,0.349,62.23
XRP,1h,macd12/26,3,L,bull_2025q3,39.28,29.53,False,98,0.388,58.51
XRP,1h,macd12/26,3,L+S,bull_2025q3,39.28,-57.54,False,195,0.349,93.34
XRP,1h,macd26/52,1,L,bull_2025q3,39.28,43.16,True,46,0.391,16.73
XRP,1h,macd26/52,1,L+S,bull_2025q3,39.28,46.02,True,92,0.391,18.17
XRP,1h,macd26/52,2,L,bull_2025q3,39.28,86.31,True,46,0.391,33.45
XRP,1h,macd26/52,2,L+S,bull_2025q3,39.28,92.05,True,92,0.391,36.33
XRP,1h,macd26/52,3,L,bull_2025q3,39.28,129.47,True,46,0.391,50.18
XRP,1h,macd26/52,3,L+S,bull_2025q3,39.28,138.07,True,92,0.391,54.5
XRP,1h,st2.0,1,L,bull_2025q3,39.28,31.22,False,50,0.4,22.52
XRP,1h,st2.0,1,L+S,bull_2025q3,39.28,23.24,False,100,0.4,26.72
XRP,1h,st2.0,2,L,bull_2025q3,39.28,62.44,True,50,0.4,45.03
XRP,1h,st2.0,2,L+S,bull_2025q3,39.28,46.48,True,100,0.4,53.45
XRP,1h,st2.0,3,L,bull_2025q3,39.28,93.66,True,50,0.4,67.55
XRP,1h,st2.0,3,L+S,bull_2025q3,39.28,69.72,True,100,0.4,80.17
XRP,1h,st3.0,1,L,bull_2025q3,39.28,26.15,False,28,0.464,26.95
XRP,1h,st3.0,1,L+S,bull_2025q3,39.28,13.05,False,57,0.368,40.58
XRP,1h,st3.0,2,L,bull_2025q3,39.28,52.29,True,28,0.464,53.9
XRP,1h,st3.0,2,L+S,bull_2025q3,39.28,26.1,False,57,0.368,81.15
XRP,1h,st3.0,3,L,bull_2025q3,39.28,78.44,True,28,0.464,80.85
XRP,1h,st3.0,3,L+S,bull_2025q3,39.28,39.15,False,57,0.368,121.73
XRP,1h,ema10/30,1,L,bear_2025q4,-28.83,-15.66,True,31,0.194,18.21
XRP,1h,ema10/30,1,L+S,bear_2025q4,-28.83,-1.86,True,63,0.254,23.86
XRP,1h,ema10/30,2,L,bear_2025q4,-28.83,-31.33,False,31,0.194,36.41
XRP,1h,ema10/30,2,L+S,bear_2025q4,-28.83,-3.73,True,63,0.254,47.71
XRP,1h,ema10/30,3,L,bear_2025q4,-28.83,-46.99,False,31,0.194,54.62
XRP,1h,ema10/30,3,L+S,bear_2025q4,-28.83,-5.59,True,63,0.254,71.57
XRP,1h,ema20/50,1,L,bear_2025q4,-28.83,-23.28,True,22,0.273,25.17
XRP,1h,ema20/50,1,L+S,bear_2025q4,-28.83,-16.38,True,45,0.311,27.59
XRP,1h,ema20/50,2,L,bear_2025q4,-28.83,-46.57,False,22,0.273,50.33
XRP,1h,ema20/50,2,L+S,bear_2025q4,-28.83,-32.76,False,45,0.311,55.19
XRP,1h,ema20/50,3,L,bear_2025q4,-28.83,-69.85,False,22,0.273,75.5
XRP,1h,ema20/50,3,L+S,bear_2025q4,-28.83,-49.14,False,45,0.311,82.78
XRP,1h,ema20/100,1,L,bear_2025q4,-28.83,-6.85,True,12,0.417,12.05
XRP,1h,ema20/100,1,L+S,bear_2025q4,-28.83,17.48,True,23,0.435,18.32
XRP,1h,ema20/100,2,L,bear_2025q4,-28.83,-13.7,True,12,0.417,24.1
XRP,1h,ema20/100,2,L+S,bear_2025q4,-28.83,34.96,True,23,0.435,36.65
XRP,1h,ema20/100,3,L,bear_2025q4,-28.83,-20.54,True,12,0.417,36.15
XRP,1h,ema20/100,3,L+S,bear_2025q4,-28.83,52.44,True,23,0.435,54.97
XRP,1h,ema50/200,1,L,bear_2025q4,-28.83,-23.5,True,6,0.0,22.36
XRP,1h,ema50/200,1,L+S,bear_2025q4,-28.83,-14.33,True,11,0.273,21.4
XRP,1h,ema50/200,2,L,bear_2025q4,-28.83,-47.0,False,6,0.0,44.72
XRP,1h,ema50/200,2,L+S,bear_2025q4,-28.83,-28.66,True,11,0.273,42.8
XRP,1h,ema50/200,3,L,bear_2025q4,-28.83,-70.5,False,6,0.0,67.08
XRP,1h,ema50/200,3,L+S,bear_2025q4,-28.83,-42.98,False,11,0.273,64.2
XRP,1h,ema5/20,1,L,bear_2025q4,-28.83,-7.69,True,53,0.226,13.55
XRP,1h,ema5/20,1,L+S,bear_2025q4,-28.83,14.3,True,107,0.318,20.68
XRP,1h,ema5/20,2,L,bear_2025q4,-28.83,-15.37,True,53,0.226,27.09
XRP,1h,ema5/20,2,L+S,bear_2025q4,-28.83,28.6,True,107,0.318,41.36
XRP,1h,ema5/20,3,L,bear_2025q4,-28.83,-23.06,True,53,0.226,40.64
XRP,1h,ema5/20,3,L+S,bear_2025q4,-28.83,42.9,True,107,0.318,62.05
XRP,1h,ema10/50,1,L,bear_2025q4,-28.83,-20.2,True,28,0.214,23.24
XRP,1h,ema10/50,1,L+S,bear_2025q4,-28.83,-9.68,True,57,0.263,23.98
XRP,1h,ema10/50,2,L,bear_2025q4,-28.83,-40.39,False,28,0.214,46.47
XRP,1h,ema10/50,2,L+S,bear_2025q4,-28.83,-19.37,True,57,0.263,47.96
XRP,1h,ema10/50,3,L,bear_2025q4,-28.83,-60.59,False,28,0.214,69.71
XRP,1h,ema10/50,3,L+S,bear_2025q4,-28.83,-29.05,False,57,0.263,71.93
XRP,1h,c>ema50,1,L,bear_2025q4,-28.83,-13.25,True,69,0.174,15.73
XRP,1h,c>ema50,1,L+S,bear_2025q4,-28.83,3.54,True,139,0.201,23.43
XRP,1h,c>ema50,2,L,bear_2025q4,-28.83,-26.49,True,69,0.174,31.46
XRP,1h,c>ema50,2,L+S,bear_2025q4,-28.83,7.09,True,139,0.201,46.87
XRP,1h,c>ema50,3,L,bear_2025q4,-28.83,-39.74,False,69,0.174,47.2
XRP,1h,c>ema50,3,L+S,bear_2025q4,-28.83,10.63,True,139,0.201,70.3
XRP,1h,c>ema100,1,L,bear_2025q4,-28.83,-17.6,True,54,0.148,21.7
XRP,1h,c>ema100,1,L+S,bear_2025q4,-28.83,-4.78,True,108,0.148,19.73
XRP,1h,c>ema100,2,L,bear_2025q4,-28.83,-35.21,False,54,0.148,43.41
XRP,1h,c>ema100,2,L+S,bear_2025q4,-28.83,-9.55,True,108,0.148,39.46
XRP,1h,c>ema100,3,L,bear_2025q4,-28.83,-52.81,False,54,0.148,65.11
XRP,1h,c>ema100,3,L+S,bear_2025q4,-28.83,-14.33,True,108,0.148,59.2
XRP,1h,c>ema200,1,L,bear_2025q4,-28.83,-17.38,True,31,0.129,17.68
XRP,1h,c>ema200,1,L+S,bear_2025q4,-28.83,-3.46,True,61,0.164,19.5
XRP,1h,c>ema200,2,L,bear_2025q4,-28.83,-34.76,False,31,0.129,35.36
XRP,1h,c>ema200,2,L+S,bear_2025q4,-28.83,-6.92,True,61,0.164,39.0
XRP,1h,c>ema200,3,L,bear_2025q4,-28.83,-52.14,False,31,0.129,53.04
XRP,1h,c>ema200,3,L+S,bear_2025q4,-28.83,-10.37,True,61,0.164,58.5
XRP,1h,macd12/26,1,L,bear_2025q4,-28.83,-15.7,True,74,0.297,25.27
XRP,1h,macd12/26,1,L+S,bear_2025q4,-28.83,-2.19,True,148,0.324,28.73
XRP,1h,macd12/26,2,L,bear_2025q4,-28.83,-31.4,False,74,0.297,50.55
XRP,1h,macd12/26,2,L+S,bear_2025q4,-28.83,-4.37,True,148,0.324,57.46
XRP,1h,macd12/26,3,L,bear_2025q4,-28.83,-47.1,False,74,0.297,75.82
XRP,1h,macd12/26,3,L+S,bear_2025q4,-28.83,-6.56,True,148,0.324,86.18
XRP,1h,macd26/52,1,L,bear_2025q4,-28.83,-12.39,True,31,0.258,24.66
XRP,1h,macd26/52,1,L+S,bear_2025q4,-28.83,4.98,True,63,0.365,31.38
XRP,1h,macd26/52,2,L,bear_2025q4,-28.83,-24.77,True,31,0.258,49.32
XRP,1h,macd26/52,2,L+S,bear_2025q4,-28.83,9.96,True,63,0.365,62.77
XRP,1h,macd26/52,3,L,bear_2025q4,-28.83,-37.16,False,31,0.258,73.98
XRP,1h,macd26/52,3,L+S,bear_2025q4,-28.83,14.95,True,63,0.365,94.15
XRP,1h,st2.0,1,L,bear_2025q4,-28.83,-1.33,True,37,0.324,8.8
XRP,1h,st2.0,1,L+S,bear_2025q4,-28.83,27.01,True,74,0.392,14.68
XRP,1h,st2.0,2,L,bear_2025q4,-28.83,-2.65,True,37,0.324,17.6
XRP,1h,st2.0,2,L+S,bear_2025q4,-28.83,54.02,True,74,0.392,29.35
XRP,1h,st2.0,3,L,bear_2025q4,-28.83,-3.98,True,37,0.324,26.39
XRP,1h,st2.0,3,L+S,bear_2025q4,-28.83,81.03,True,74,0.392,44.03
XRP,1h,st3.0,1,L,bear_2025q4,-28.83,-17.91,True,22,0.318,17.95
XRP,1h,st3.0,1,L+S,bear_2025q4,-28.83,-5.26,True,44,0.409,20.2
XRP,1h,st3.0,2,L,bear_2025q4,-28.83,-35.82,False,22,0.318,35.9
XRP,1h,st3.0,2,L+S,bear_2025q4,-28.83,-10.52,True,44,0.409,40.4
XRP,1h,st3.0,3,L,bear_2025q4,-28.83,-53.73,False,22,0.318,53.86
XRP,1h,st3.0,3,L+S,bear_2025q4,-28.83,-15.78,True,44,0.409,60.6
XRP,1h,ema10/30,1,L,bear_2026q1,-36.14,-24.02,True,39,0.103,25.5
XRP,1h,ema10/30,1,L+S,bear_2026q1,-36.14,-13.29,True,78,0.244,41.18
XRP,1h,ema10/30,2,L,bear_2026q1,-36.14,-48.04,False,39,0.103,51.0
XRP,1h,ema10/30,2,L+S,bear_2026q1,-36.14,-26.58,True,78,0.244,82.37
XRP,1h,ema10/30,3,L,bear_2026q1,-36.14,-72.06,False,39,0.103,76.5
XRP,1h,ema10/30,3,L+S,bear_2026q1,-36.14,-39.87,False,78,0.244,123.55
XRP,1h,ema20/50,1,L,bear_2026q1,-36.14,-14.04,True,21,0.19,16.73
XRP,1h,ema20/50,1,L+S,bear_2026q1,-36.14,6.2,True,43,0.302,17.11
XRP,1h,ema20/50,2,L,bear_2026q1,-36.14,-28.07,True,21,0.19,33.45
XRP,1h,ema20/50,2,L+S,bear_2026q1,-36.14,12.41,True,43,0.302,34.21
XRP,1h,ema20/50,3,L,bear_2026q1,-36.14,-42.11,False,21,0.19,50.18
XRP,1h,ema20/50,3,L+S,bear_2026q1,-36.14,18.61,True,43,0.302,51.32
XRP,1h,ema20/100,1,L,bear_2026q1,-36.14,-13.96,True,15,0.133,12.83
XRP,1h,ema20/100,1,L+S,bear_2026q1,-36.14,6.3,True,31,0.226,17.31
XRP,1h,ema20/100,2,L,bear_2026q1,-36.14,-27.92,True,15,0.133,25.66
XRP,1h,ema20/100,2,L+S,bear_2026q1,-36.14,12.61,True,31,0.226,34.62
XRP,1h,ema20/100,3,L,bear_2026q1,-36.14,-41.87,False,15,0.133,38.49
XRP,1h,ema20/100,3,L+S,bear_2026q1,-36.14,18.91,True,31,0.226,51.94
XRP,1h,ema50/200,1,L,bear_2026q1,-36.14,-10.26,True,6,0.167,14.71
XRP,1h,ema50/200,1,L+S,bear_2026q1,-36.14,13.57,True,12,0.333,12.25
XRP,1h,ema50/200,2,L,bear_2026q1,-36.14,-20.52,True,6,0.167,29.42
XRP,1h,ema50/200,2,L+S,bear_2026q1,-36.14,27.13,True,12,0.333,24.5
XRP,1h,ema50/200,3,L,bear_2026q1,-36.14,-30.78,True,6,0.167,44.13
XRP,1h,ema50/200,3,L+S,bear_2026q1,-36.14,40.7,True,12,0.333,36.74
XRP,1h,ema5/20,1,L,bear_2026q1,-36.14,-22.98,True,72,0.139,33.99
XRP,1h,ema5/20,1,L+S,bear_2026q1,-36.14,-12.72,True,144,0.236,48.24
XRP,1h,ema5/20,2,L,bear_2026q1,-36.14,-45.96,False,72,0.139,67.97
XRP,1h,ema5/20,2,L+S,bear_2026q1,-36.14,-25.43,True,144,0.236,96.47
XRP,1h,ema5/20,3,L,bear_2026q1,-36.14,-68.94,False,72,0.139,101.96
XRP,1h,ema5/20,3,L+S,bear_2026q1,-36.14,-38.15,False,144,0.236,144.71
XRP,1h,ema10/50,1,L,bear_2026q1,-36.14,-18.42,True,28,0.179,23.08
XRP,1h,ema10/50,1,L+S,bear_2026q1,-36.14,-2.51,True,57,0.298,28.36
XRP,1h,ema10/50,2,L,bear_2026q1,-36.14,-36.85,False,28,0.179,46.17
XRP,1h,ema10/50,2,L+S,bear_2026q1,-36.14,-5.01,True,57,0.298,56.72
XRP,1h,ema10/50,3,L,bear_2026q1,-36.14,-55.27,False,28,0.179,69.25
XRP,1h,ema10/50,3,L+S,bear_2026q1,-36.14,-7.52,True,57,0.298,85.08
XRP,1h,c>ema50,1,L,bear_2026q1,-36.14,-33.36,True,92,0.109,38.76
XRP,1h,c>ema50,1,L+S,bear_2026q1,-36.14,-31.91,True,184,0.168,42.06
XRP,1h,c>ema50,2,L,bear_2026q1,-36.14,-66.72,False,92,0.109,77.51
XRP,1h,c>ema50,2,L+S,bear_2026q1,-36.14,-63.82,False,184,0.168,84.12
XRP,1h,c>ema50,3,L,bear_2026q1,-36.14,-100.09,False,92,0.109,116.27
XRP,1h,c>ema50,3,L+S,bear_2026q1,-36.14,-95.73,False,184,0.168,126.18
XRP,1h,c>ema100,1,L,bear_2026q1,-36.14,-31.85,True,61,0.082,31.26
XRP,1h,c>ema100,1,L+S,bear_2026q1,-36.14,-28.91,True,122,0.172,36.19
XRP,1h,c>ema100,2,L,bear_2026q1,-36.14,-63.7,False,61,0.082,62.53
XRP,1h,c>ema100,2,L+S,bear_2026q1,-36.14,-57.82,False,122,0.172,72.37
XRP,1h,c>ema100,3,L,bear_2026q1,-36.14,-95.55,False,61,0.082,93.79
XRP,1h,c>ema100,3,L+S,bear_2026q1,-36.14,-86.73,False,122,0.172,108.56
XRP,1h,c>ema200,1,L,bear_2026q1,-36.14,-11.51,True,34,0.088,12.19
XRP,1h,c>ema200,1,L+S,bear_2026q1,-36.14,11.84,True,69,0.159,10.79
XRP,1h,c>ema200,2,L,bear_2026q1,-36.14,-23.03,True,34,0.088,24.38
XRP,1h,c>ema200,2,L+S,bear_2026q1,-36.14,23.68,True,69,0.159,21.59
XRP,1h,c>ema200,3,L,bear_2026q1,-36.14,-34.54,True,34,0.088,36.57
XRP,1h,c>ema200,3,L+S,bear_2026q1,-36.14,35.52,True,69,0.159,32.38
XRP,1h,macd12/26,1,L,bear_2026q1,-36.14,-6.81,True,75,0.293,25.84
XRP,1h,macd12/26,1,L+S,bear_2026q1,-36.14,19.51,True,150,0.373,28.74
XRP,1h,macd12/26,2,L,bear_2026q1,-36.14,-13.61,True,75,0.293,51.68
XRP,1h,macd12/26,2,L+S,bear_2026q1,-36.14,39.01,True,150,0.373,57.47
XRP,1h,macd12/26,3,L,bear_2026q1,-36.14,-20.42,True,75,0.293,77.52
XRP,1h,macd12/26,3,L+S,bear_2026q1,-36.14,58.52,True,150,0.373,86.21
XRP,1h,macd26/52,1,L,bear_2026q1,-36.14,-18.42,True,45,0.311,38.89
XRP,1h,macd26/52,1,L+S,bear_2026q1,-36.14,-2.67,True,90,0.367,51.82
XRP,1h,macd26/52,2,L,bear_2026q1,-36.14,-36.85,False,45,0.311,77.78
XRP,1h,macd26/52,2,L+S,bear_2026q1,-36.14,-5.33,True,90,0.367,103.64
XRP,1h,macd26/52,3,L,bear_2026q1,-36.14,-55.27,False,45,0.311,116.67
XRP,1h,macd26/52,3,L+S,bear_2026q1,-36.14,-8.0,True,90,0.367,155.46
XRP,1h,st2.0,1,L,bear_2026q1,-36.14,-20.74,True,49,0.245,37.87
XRP,1h,st2.0,1,L+S,bear_2026q1,-36.14,-7.87,True,98,0.347,42.45
XRP,1h,st2.0,2,L,bear_2026q1,-36.14,-41.47,False,49,0.245,75.75
XRP,1h,st2.0,2,L+S,bear_2026q1,-36.14,-15.75,True,98,0.347,84.91
XRP,1h,st2.0,3,L,bear_2026q1,-36.14,-62.21,False,49,0.245,113.62
XRP,1h,st2.0,3,L+S,bear_2026q1,-36.14,-23.62,True,98,0.347,127.36
XRP,1h,st3.0,1,L,bear_2026q1,-36.14,-5.76,True,25,0.24,19.18
XRP,1h,st3.0,1,L+S,bear_2026q1,-36.14,19.78,True,50,0.38,28.17
XRP,1h,st3.0,2,L,bear_2026q1,-36.14,-11.52,True,25,0.24,38.35
XRP,1h,st3.0,2,L+S,bear_2026q1,-36.14,39.56,True,50,0.38,56.34
XRP,1h,st3.0,3,L,bear_2026q1,-36.14,-17.28,True,25,0.24,57.53
XRP,1h,st3.0,3,L+S,bear_2026q1,-36.14,59.34,True,50,0.38,84.52
XRP,4h,ema10/30,1,L,bear_2018,-30.3,13.86,True,23,0.261,21.05
XRP,4h,ema10/30,1,L+S,bear_2018,-30.3,93.42,True,47,0.362,38.54
XRP,4h,ema10/30,2,L,bear_2018,-30.3,27.72,True,23,0.261,42.1
XRP,4h,ema10/30,2,L+S,bear_2018,-30.3,186.84,True,47,0.362,77.08
XRP,4h,ema10/30,3,L,bear_2018,-30.3,41.59,True,23,0.261,63.14
XRP,4h,ema10/30,3,L+S,bear_2018,-30.3,280.25,True,47,0.362,115.62
XRP,4h,ema20/50,1,L,bear_2018,-30.3,-1.66,True,18,0.111,30.95
XRP,4h,ema20/50,1,L+S,bear_2018,-30.3,61.04,True,37,0.243,50.32
XRP,4h,ema20/50,2,L,bear_2018,-30.3,-3.31,True,18,0.111,61.91
XRP,4h,ema20/50,2,L+S,bear_2018,-30.3,122.09,True,37,0.243,100.64
XRP,4h,ema20/50,3,L,bear_2018,-30.3,-4.97,True,18,0.111,92.86
XRP,4h,ema20/50,3,L+S,bear_2018,-30.3,183.13,True,37,0.243,150.96
XRP,4h,ema20/100,1,L,bear_2018,-30.3,-10.89,True,10,0.1,22.93
XRP,4h,ema20/100,1,L+S,bear_2018,-30.3,53.72,True,20,0.25,33.76
XRP,4h,ema20/100,2,L,bear_2018,-30.3,-21.78,True,10,0.1,45.87
XRP,4h,ema20/100,2,L+S,bear_2018,-30.3,107.43,True,20,0.25,67.51
XRP,4h,ema20/100,3,L,bear_2018,-30.3,-32.68,False,10,0.1,68.8
XRP,4h,ema20/100,3,L+S,bear_2018,-30.3,161.15,True,20,0.25,101.27
XRP,4h,ema50/200,1,L,bear_2018,-30.3,-31.84,False,4,0.0,18.8
XRP,4h,ema50/200,1,L+S,bear_2018,-30.3,10.59,True,9,0.222,37.96
XRP,4h,ema50/200,2,L,bear_2018,-30.3,-63.68,False,4,0.0,37.61
XRP,4h,ema50/200,2,L+S,bear_2018,-30.3,21.19,True,9,0.222,75.91
XRP,4h,ema50/200,3,L,bear_2018,-30.3,-95.52,False,4,0.0,56.41
XRP,4h,ema50/200,3,L+S,bear_2018,-30.3,31.78,True,9,0.222,113.87
XRP,4h,ema5/20,1,L,bear_2018,-30.3,31.43,True,41,0.244,20.66
XRP,4h,ema5/20,1,L+S,bear_2018,-30.3,120.6,True,83,0.313,28.22
XRP,4h,ema5/20,2,L,bear_2018,-30.3,62.86,True,41,0.244,41.32
XRP,4h,ema5/20,2,L+S,bear_2018,-30.3,241.2,True,83,0.313,56.45
XRP,4h,ema5/20,3,L,bear_2018,-30.3,94.3,True,41,0.244,61.98
XRP,4h,ema5/20,3,L+S,bear_2018,-30.3,361.81,True,83,0.313,84.67
XRP,4h,ema10/50,1,L,bear_2018,-30.3,6.6,True,19,0.158,33.33
XRP,4h,ema10/50,1,L+S,bear_2018,-30.3,73.96,True,39,0.282,38.87
XRP,4h,ema10/50,2,L,bear_2018,-30.3,13.2,True,19,0.158,66.66
XRP,4h,ema10/50,2,L+S,bear_2018,-30.3,147.91,True,39,0.282,77.74
XRP,4h,ema10/50,3,L,bear_2018,-30.3,19.8,True,19,0.158,99.99
XRP,4h,ema10/50,3,L+S,bear_2018,-30.3,221.87,True,39,0.282,116.61
XRP,4h,c>ema50,1,L,bear_2018,-30.3,0.76,True,51,0.118,31.1
XRP,4h,c>ema50,1,L+S,bear_2018,-30.3,62.69,True,103,0.184,44.59
