coin,tf,signal,lev,mode,period,bh_ret,ret,beat_bh,n_trades,win_rate,max_dd
ETH,1h,c>ema200,3,L+S,range_2019,-1.74,281.21,True,248,0.153,151.95
ETH,1h,macd12/26,1,L,range_2019,-1.74,47.81,True,308,0.344,52.33
ETH,1h,macd12/26,1,L+S,range_2019,-1.74,66.95,True,617,0.342,45.58
ETH,1h,macd12/26,2,L,range_2019,-1.74,95.61,True,308,0.344,104.66
ETH,1h,macd12/26,2,L+S,range_2019,-1.74,133.9,True,617,0.342,91.16
ETH,1h,macd12/26,3,L,range_2019,-1.74,143.42,True,308,0.344,156.99
ETH,1h,macd12/26,3,L+S,range_2019,-1.74,200.85,True,617,0.342,136.74
ETH,1h,macd26/52,1,L,range_2019,-1.74,38.22,True,145,0.4,40.14
ETH,1h,macd26/52,1,L+S,range_2019,-1.74,52.32,True,291,0.378,45.87
ETH,1h,macd26/52,2,L,range_2019,-1.74,76.45,True,145,0.4,80.28
ETH,1h,macd26/52,2,L+S,range_2019,-1.74,104.64,True,291,0.378,91.73
ETH,1h,macd26/52,3,L,range_2019,-1.74,114.67,True,145,0.4,120.41
ETH,1h,macd26/52,3,L+S,range_2019,-1.74,156.96,True,291,0.378,137.6
ETH,1h,st2.0,1,L,range_2019,-1.74,-19.65,False,161,0.323,59.82
ETH,1h,st2.0,1,L+S,range_2019,-1.74,-65.22,False,323,0.307,82.5
ETH,1h,st2.0,2,L,range_2019,-1.74,-39.31,False,161,0.323,119.63
ETH,1h,st2.0,2,L+S,range_2019,-1.74,-130.43,False,323,0.307,165.0
ETH,1h,st2.0,3,L,range_2019,-1.74,-58.96,False,161,0.323,179.45
ETH,1h,st2.0,3,L+S,range_2019,-1.74,-195.65,False,323,0.307,247.5
ETH,1h,st3.0,1,L,range_2019,-1.74,0.21,True,91,0.363,41.2
ETH,1h,st3.0,1,L+S,range_2019,-1.74,-26.6,False,183,0.355,83.12
ETH,1h,st3.0,2,L,range_2019,-1.74,0.42,True,91,0.363,82.4
ETH,1h,st3.0,2,L+S,range_2019,-1.74,-53.19,False,183,0.355,166.23
ETH,1h,st3.0,3,L,range_2019,-1.74,0.63,True,91,0.363,123.6
ETH,1h,st3.0,3,L+S,range_2019,-1.74,-79.79,False,183,0.355,249.35
ETH,1h,ema10/30,1,L,bull_2020,470.16,194.55,False,139,0.345,14.49
ETH,1h,ema10/30,1,L+S,bull_2020,470.16,163.67,False,278,0.288,47.44
ETH,1h,ema10/30,2,L,bull_2020,470.16,389.1,False,139,0.345,28.98
ETH,1h,ema10/30,2,L+S,bull_2020,470.16,327.35,False,278,0.288,94.88
ETH,1h,ema10/30,3,L,bull_2020,470.16,583.66,True,139,0.345,43.47
ETH,1h,ema10/30,3,L+S,bull_2020,470.16,491.02,True,278,0.288,142.32
ETH,1h,ema20/50,1,L,bull_2020,470.16,223.51,False,72,0.431,14.56
ETH,1h,ema20/50,1,L+S,bull_2020,470.16,217.24,False,144,0.347,32.94
ETH,1h,ema20/50,2,L,bull_2020,470.16,447.01,False,72,0.431,29.11
ETH,1h,ema20/50,2,L+S,bull_2020,470.16,434.48,False,144,0.347,65.88
ETH,1h,ema20/50,3,L,bull_2020,470.16,670.52,True,72,0.431,43.67
ETH,1h,ema20/50,3,L+S,bull_2020,470.16,651.72,True,144,0.347,98.81
ETH,1h,ema20/100,1,L,bull_2020,470.16,170.58,False,55,0.382,17.17
ETH,1h,ema20/100,1,L+S,bull_2020,470.16,116.34,False,110,0.255,63.26
ETH,1h,ema20/100,2,L,bull_2020,470.16,341.17,False,55,0.382,34.34
ETH,1h,ema20/100,2,L+S,bull_2020,470.16,232.69,False,110,0.255,126.51
ETH,1h,ema20/100,3,L,bull_2020,470.16,511.75,True,55,0.382,51.51
ETH,1h,ema20/100,3,L+S,bull_2020,470.16,349.03,False,110,0.255,189.77
ETH,1h,ema50/200,1,L,bull_2020,470.16,166.9,False,25,0.48,21.27
ETH,1h,ema50/200,1,L+S,bull_2020,470.16,112.72,False,49,0.327,41.86
ETH,1h,ema50/200,2,L,bull_2020,470.16,333.81,False,25,0.48,42.54
ETH,1h,ema50/200,2,L+S,bull_2020,470.16,225.45,False,49,0.327,83.71
ETH,1h,ema50/200,3,L,bull_2020,470.16,500.71,True,25,0.48,63.81
ETH,1h,ema50/200,3,L+S,bull_2020,470.16,338.17,False,49,0.327,125.57
ETH,1h,ema5/20,1,L,bull_2020,470.16,130.07,False,254,0.299,32.68
ETH,1h,ema5/20,1,L+S,bull_2020,470.16,43.63,False,508,0.254,66.66
ETH,1h,ema5/20,2,L,bull_2020,470.16,260.15,False,254,0.299,65.37
ETH,1h,ema5/20,2,L+S,bull_2020,470.16,87.26,False,508,0.254,133.32
ETH,1h,ema5/20,3,L,bull_2020,470.16,390.22,False,254,0.299,98.05
ETH,1h,ema5/20,3,L+S,bull_2020,470.16,130.89,False,508,0.254,199.98
ETH,1h,ema10/50,1,L,bull_2020,470.16,187.45,False,107,0.308,16.22
ETH,1h,ema10/50,1,L+S,bull_2020,470.16,150.13,False,214,0.285,50.1
ETH,1h,ema10/50,2,L,bull_2020,470.16,374.91,False,107,0.308,32.44
ETH,1h,ema10/50,2,L+S,bull_2020,470.16,300.27,False,214,0.285,100.2
ETH,1h,ema10/50,3,L,bull_2020,470.16,562.36,True,107,0.308,48.67
ETH,1h,ema10/50,3,L+S,bull_2020,470.16,450.4,False,214,0.285,150.3
ETH,1h,c>ema50,1,L,bull_2020,470.16,138.69,False,343,0.207,24.47
ETH,1h,c>ema50,1,L+S,bull_2020,470.16,59.19,False,686,0.178,58.59
ETH,1h,c>ema50,2,L,bull_2020,470.16,277.38,False,343,0.207,48.94
ETH,1h,c>ema50,2,L+S,bull_2020,470.16,118.39,False,686,0.178,117.18
ETH,1h,c>ema50,3,L,bull_2020,470.16,416.08,False,343,0.207,73.41
ETH,1h,c>ema50,3,L+S,bull_2020,470.16,177.58,False,686,0.178,175.77
ETH,1h,c>ema100,1,L,bull_2020,470.16,199.23,False,203,0.197,18.88
ETH,1h,c>ema100,1,L+S,bull_2020,470.16,169.73,False,406,0.155,44.42
ETH,1h,c>ema100,2,L,bull_2020,470.16,398.46,False,203,0.197,37.76
ETH,1h,c>ema100,2,L+S,bull_2020,470.16,339.46,False,406,0.155,88.84
ETH,1h,c>ema100,3,L,bull_2020,470.16,597.69,True,203,0.197,56.63
ETH,1h,c>ema100,3,L+S,bull_2020,470.16,509.19,True,406,0.155,133.27
ETH,1h,c>ema200,1,L,bull_2020,470.16,143.43,False,165,0.17,34.45
ETH,1h,c>ema200,1,L+S,bull_2020,470.16,64.58,False,330,0.136,88.26
ETH,1h,c>ema200,2,L,bull_2020,470.16,286.85,False,165,0.17,68.9
ETH,1h,c>ema200,2,L+S,bull_2020,470.16,129.16,False,330,0.136,176.52
ETH,1h,c>ema200,3,L,bull_2020,470.16,430.28,False,165,0.17,103.35
ETH,1h,c>ema200,3,L+S,bull_2020,470.16,193.74,False,330,0.136,264.79
ETH,1h,macd12/26,1,L,bull_2020,470.16,98.5,False,336,0.387,19.67
ETH,1h,macd12/26,1,L+S,bull_2020,470.16,-17.09,False,673,0.33,98.29
ETH,1h,macd12/26,2,L,bull_2020,470.16,197.0,False,336,0.387,39.34
ETH,1h,macd12/26,2,L+S,bull_2020,470.16,-34.19,False,673,0.33,196.58
ETH,1h,macd12/26,3,L,bull_2020,470.16,295.5,False,336,0.387,59.01
ETH,1h,macd12/26,3,L+S,bull_2020,470.16,-51.28,False,673,0.33,294.87
ETH,1h,macd26/52,1,L,bull_2020,470.16,146.72,False,147,0.408,25.93
ETH,1h,macd26/52,1,L+S,bull_2020,470.16,79.97,False,295,0.346,78.38
ETH,1h,macd26/52,2,L,bull_2020,470.16,293.44,False,147,0.408,51.86
ETH,1h,macd26/52,2,L+S,bull_2020,470.16,159.94,False,295,0.346,156.75
ETH,1h,macd26/52,3,L,bull_2020,470.16,440.16,False,147,0.408,77.78
ETH,1h,macd26/52,3,L+S,bull_2020,470.16,239.92,False,295,0.346,235.13
ETH,1h,st2.0,1,L,bull_2020,470.16,117.91,False,159,0.39,40.31
ETH,1h,st2.0,1,L+S,bull_2020,470.16,21.21,False,319,0.342,50.75
ETH,1h,st2.0,2,L,bull_2020,470.16,235.81,False,159,0.39,80.63
ETH,1h,st2.0,2,L+S,bull_2020,470.16,42.43,False,319,0.342,101.5
ETH,1h,st2.0,3,L,bull_2020,470.16,353.72,False,159,0.39,120.94
ETH,1h,st2.0,3,L+S,bull_2020,470.16,63.64,False,319,0.342,152.25
ETH,1h,st3.0,1,L,bull_2020,470.16,168.6,False,80,0.4,19.79
