coin,tf,signal,lev,mode,beat_cnt,total_periods,beat_pct,avg_ret,min_ret,max_dd_avg,avg_trades,avg_bh,bull_2017h2_ret,bear_2018_ret,range_2019_ret,bull_2020_ret,bull_2021_ret,bear_2022_ret,bull_2023_ret,range_2024h1_ret,bull_2024h2_ret,bear_2025q1_ret,bull_2025q2_ret,bull_2025q3_ret,bear_2025q4_ret,bear_2026q1_ret,bull_2017h2_bh,bear_2018_bh,range_2019_bh,bull_2020_bh,bull_2021_bh,bear_2022_bh,bull_2023_bh,range_2024h1_bh,bull_2024h2_bh,bear_2025q1_bh,bull_2025q2_bh,bull_2025q3_bh,bear_2025q4_bh,bear_2026q1_bh
XRP,1h,c>ema200,2,L+S,5,13,38.5,20.87,-236.76,138.21,209.1,41.0,,138.85,-228.1,308.61,121.29,-127.0,-236.76,-164.61,540.52,-48.65,-77.34,27.76,-6.92,23.68,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,c>ema100,2,L,5,13,38.5,19.27,-120.26,45.5,6.8,41.0,,-50.93,-37.48,-43.91,204.73,-24.96,-120.26,-59.8,512.79,-108.2,-13.23,39.31,-31.67,-15.82,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,c>ema50,1,L,5,13,38.5,17.56,-58.74,25.02,9.2,41.0,,-31.8,-25.0,50.76,152.5,-31.75,-58.74,-23.43,267.01,-46.74,-8.24,-1.32,-8.4,-6.59,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema50/200,1,L,5,13,38.5,16.2,-38.18,3.55,1.2,41.0,,-4.36,-23.01,-29.3,120.92,0.0,1.53,-38.18,176.15,-10.54,1.51,38.8,-22.88,0.0,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema10/30,1,L,5,13,38.5,16.02,-65.38,17.74,4.5,41.0,,-43.81,-65.38,4.12,162.88,-52.48,-18.08,-10.5,249.28,1.9,-11.33,23.56,-12.25,-19.65,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema50/200,2,L+S,5,13,38.5,12.09,-180.26,46.56,2.4,41.0,,107.21,-1.03,-180.26,62.91,120.11,-141.1,-112.14,209.98,-21.09,3.02,77.61,-32.16,64.15,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,c>ema100,1,L,5,13,38.5,9.64,-60.13,22.75,6.8,41.0,,-25.47,-18.74,-21.95,102.37,-12.48,-60.13,-29.9,256.39,-54.1,-6.61,19.66,-15.84,-7.91,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,macd12/26,2,L+S,5,13,38.5,9.18,-274.52,121.65,105.6,41.0,,213.19,-75.68,152.4,119.62,-46.51,-274.52,-95.19,180.86,22.92,-63.57,-9.27,34.59,-39.56,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,c>ema100,1,L,5,13,38.5,8.37,-109.41,49.8,160.4,41.0,,-28.85,-109.41,99.27,166.87,-60.42,-46.06,-49.77,162.64,-6.64,-17.67,48.32,-17.6,-31.85,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,st3.0,3,L+S,5,13,38.5,7.82,-294.21,112.2,6.0,41.0,,-294.21,-276.39,33.21,197.38,79.15,-32.66,-63.1,709.62,-152.26,-119.92,-59.65,38.15,42.4,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema50/200,1,L+S,5,13,38.5,6.05,-90.13,23.28,2.4,41.0,,53.61,-0.52,-90.13,31.46,60.05,-70.55,-56.07,104.99,-10.54,1.51,38.8,-16.08,32.08,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,macd12/26,3,L,5,13,38.5,5.85,-238.38,140.1,208.3,41.0,,11.1,-125.79,-3.82,238.39,63.41,-64.23,-238.38,176.16,22.26,34.9,29.53,-47.1,-20.42,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,c>ema200,1,L+S,5,13,38.5,5.26,-74.68,31.97,10.4,41.0,,-2.23,14.54,-48.2,-13.22,5.67,-74.68,-41.85,215.76,-10.54,-11.52,29.89,-17.52,22.29,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,st3.0,2,L+S,5,13,38.5,5.22,-196.14,74.8,6.0,41.0,,-196.14,-184.26,22.14,131.59,52.77,-21.77,-42.07,473.08,-101.51,-79.95,-39.77,25.43,28.27,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,macd12/26,2,L,5,13,38.5,3.9,-158.92,93.4,208.3,41.0,,7.4,-83.86,-2.55,158.92,42.28,-42.82,-158.92,117.44,14.84,23.27,19.69,-31.4,-13.61,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema10/30,3,L+S,5,13,38.5,2.0,-363.22,130.31,9.5,41.0,,-51.06,-266.48,-35.22,255.3,-137.01,-363.22,17.96,619.69,42.0,-75.83,32.32,12.84,-25.3,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema10/30,2,L+S,5,13,38.5,1.33,-242.15,86.87,9.5,41.0,,-34.04,-177.65,-23.48,170.2,-91.34,-242.15,11.97,413.13,28.0,-50.55,21.55,8.56,-16.87,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema5/20,1,L,5,13,38.5,-2.69,-121.17,53.19,168.9,41.0,,-65.94,-121.17,16.05,148.95,-44.42,-38.05,-64.01,121.05,26.05,-18.88,36.09,-7.69,-22.98,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema5/20,2,L,5,13,38.5,-5.37,-242.34,106.39,168.9,41.0,,-131.87,-242.34,32.1,297.91,-88.83,-76.1,-128.02,242.11,52.1,-37.75,72.18,-15.37,-45.96,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,c>ema100,1,L+S,5,13,38.5,-9.27,-214.27,52.43,14.2,41.0,,19.28,13.49,-65.65,4.91,45.81,-214.27,-34.06,220.3,-108.95,-15.47,3.87,-2.41,12.58,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema20/50,3,L+S,5,13,38.5,-11.68,-567.61,110.43,5.8,41.0,,5.95,-146.59,-20.25,223.15,-43.97,-567.61,-86.63,467.16,-3.37,-83.61,-7.0,14.75,96.23,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,c>ema100,1,L+S,5,13,38.5,-21.16,-178.44,82.88,321.5,41.0,,-3.71,-176.65,111.26,68.69,-59.51,-178.44,-79.28,88.77,-22.01,-42.41,51.95,-4.78,-28.91,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema5/20,2,L+S,5,13,38.5,-73.29,-406.58,188.03,338.1,41.0,,-145.27,-406.58,-124.33,152.56,-55.26,-319.38,-216.9,101.56,81.55,-90.4,66.54,28.6,-25.43,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,c>ema100,3,L,4,13,30.8,100.32,-136.98,95.27,36.5,41.0,,-41.38,-94.11,375.33,554.79,-97.09,42.95,-136.98,832.52,-39.17,-14.73,34.68,-101.93,-10.77,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,c>ema200,3,L,4,13,30.8,74.48,-132.37,78.27,27.4,41.0,,-58.37,-87.29,275.69,361.36,-86.38,-45.52,-132.37,784.05,-0.93,-5.13,17.02,-57.65,3.73,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema5/20,2,L,4,13,30.8,57.71,-94.56,41.54,6.3,41.0,,-5.41,-61.01,220.12,250.52,-94.56,21.71,-28.31,522.67,-54.17,-9.6,27.09,-35.83,-2.97,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,st2.0,2,L+S,4,13,30.8,55.63,-199.66,118.55,48.2,41.0,,271.97,-199.66,423.23,246.17,-127.91,-51.06,-112.14,425.68,-91.79,-22.54,8.28,-34.08,-12.92,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,c>ema200,2,L,4,13,30.8,49.65,-88.25,52.18,27.4,41.0,,-38.92,-58.19,183.79,240.9,-57.58,-30.35,-88.25,522.7,-0.62,-3.42,11.35,-38.43,2.48,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema10/30,3,L,4,13,30.8,48.06,-196.13,53.23,4.5,41.0,,-131.44,-196.13,12.36,488.65,-157.45,-54.24,-31.5,747.85,5.7,-33.98,70.68,-36.74,-58.95,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,macd12/26,2,L,4,13,30.8,36.01,-83.56,80.13,52.8,41.0,,62.38,-77.03,162.27,277.11,-83.56,-60.04,-66.52,286.11,23.32,-24.9,34.78,-12.01,-53.84,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,st2.0,1,L,4,13,30.8,31.02,-72.68,38.81,23.8,41.0,,38.32,-72.68,147.58,186.4,-65.75,29.92,-37.9,219.78,-18.93,-2.88,24.25,-24.26,-20.64,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,c>ema200,2,L,4,13,30.8,29.2,-77.91,25.94,5.1,41.0,,-77.91,-30.25,-16.78,148.83,-67.78,-7.29,-67.29,508.53,-21.09,-9.08,69.33,-45.64,-4.04,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,st2.0,1,L+S,4,13,30.8,27.82,-99.83,59.27,48.2,41.0,,135.99,-99.83,211.61,123.08,-63.96,-25.53,-56.07,212.84,-45.89,-11.27,4.14,-17.04,-6.46,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,c>ema200,1,L,4,13,30.8,27.61,-79.76,40.2,104.2,41.0,,4.45,-79.76,125.87,158.03,-63.74,-16.87,-52.3,309.42,-9.31,-16.29,28.29,-17.38,-11.51,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,c>ema100,3,L,4,13,30.8,25.11,-328.23,149.39,160.4,41.0,,-86.55,-328.23,297.82,500.61,-181.27,-138.19,-149.3,487.91,-19.93,-53.02,144.96,-52.81,-95.55,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema20/50,2,L,4,13,30.8,22.11,-95.81,30.05,2.7,41.0,,-76.34,-95.81,16.2,277.29,-83.28,-93.91,-54.48,424.98,-11.85,-24.31,32.41,-23.52,0.0,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,st3.0,1,L,4,13,30.8,15.61,-79.7,17.91,3.1,41.0,,-79.7,-65.91,16.02,138.81,-20.07,28.44,-23.67,264.34,-27.12,-17.69,7.9,-8.61,-9.76,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,c>ema200,1,L,4,13,30.8,14.6,-38.95,12.97,5.1,41.0,,-38.95,-15.12,-8.39,74.41,-33.89,-3.65,-33.65,254.26,-10.54,-4.54,34.66,-22.82,-2.02,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,macd12/26,3,L+S,4,13,30.8,13.76,-411.77,182.48,105.6,41.0,,319.79,-113.51,228.59,179.43,-69.77,-411.77,-142.79,271.3,34.38,-95.35,-13.91,51.89,-59.34,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,c>ema200,1,L+S,4,13,30.8,10.43,-118.38,69.11,209.1,41.0,,69.42,-114.05,154.3,60.65,-63.5,-118.38,-82.31,270.26,-24.33,-38.67,13.88,-3.46,11.84,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,st3.0,1,L+S,4,13,30.8,2.61,-98.07,37.4,6.0,41.0,,-98.07,-92.13,11.07,65.79,26.38,-10.89,-21.03,236.54,-50.75,-39.97,-19.88,12.72,14.13,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema20/50,1,L+S,4,13,30.8,-3.89,-189.2,36.81,5.8,41.0,,1.98,-48.86,-6.75,74.38,-14.66,-189.2,-28.88,155.72,-1.12,-27.87,-2.33,4.92,32.08,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema20/50,2,L+S,4,13,30.8,-7.79,-378.41,73.62,5.8,41.0,,3.96,-97.73,-13.5,148.77,-29.31,-378.41,-57.75,311.44,-2.25,-55.74,-4.67,9.83,64.15,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema20/100,1,L+S,4,13,30.8,-9.32,-89.59,30.01,4.5,41.0,,10.56,-63.94,-89.59,-15.73,-2.21,-34.71,-39.54,124.79,-10.54,-27.87,6.75,-11.27,32.08,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,c>ema50,1,L,4,13,30.8,-9.41,-153.06,59.74,234.1,41.0,,-33.41,-153.06,14.95,140.9,-76.88,-63.43,-64.51,143.12,0.07,-25.85,42.42,-13.25,-33.36,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema20/100,2,L+S,4,13,30.8,-18.65,-179.17,60.01,4.5,41.0,,21.11,-127.87,-179.17,-31.46,-4.43,-69.43,-79.07,249.59,-21.09,-55.74,13.51,-22.54,64.15,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,c>ema50,2,L,4,13,30.8,-18.81,-306.12,119.47,234.1,41.0,,-66.82,-306.12,29.9,281.81,-153.76,-126.86,-129.03,286.25,0.14,-51.7,84.83,-26.49,-66.72,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema20/100,3,L+S,4,13,30.8,-27.97,-268.76,90.02,4.5,41.0,,31.67,-191.81,-268.76,-47.19,-6.64,-104.14,-118.61,374.38,-31.63,-83.61,20.26,-33.81,96.23,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,c>ema50,3,L,4,13,30.8,-28.22,-459.17,179.21,234.1,41.0,,-100.23,-459.17,44.86,422.71,-230.64,-190.29,-193.54,429.37,0.21,-77.54,127.25,-39.74,-100.09,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema5/20,1,L+S,4,13,30.8,-36.64,-203.29,94.02,338.1,41.0,,-72.63,-203.29,-62.16,76.28,-27.63,-159.69,-108.45,50.78,40.77,-45.2,33.27,14.3,-12.72,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,c>ema100,2,L+S,4,13,30.8,-42.31,-356.87,165.76,321.5,41.0,,-7.42,-353.31,222.52,137.38,-119.02,-356.87,-158.55,177.53,-44.02,-84.81,103.9,-9.55,-57.82,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,c>ema50,1,L+S,4,13,30.8,-52.67,-264.68,103.52,468.6,41.0,,-12.4,-264.68,-61.4,38.08,-95.43,-210.69,-108.92,82.4,-11.12,-58.47,46.26,3.54,-31.91,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,c>ema100,3,L+S,4,13,30.8,-63.47,-535.31,248.64,321.5,41.0,,-11.13,-529.96,333.77,206.08,-178.53,-535.31,-237.83,266.3,-66.02,-127.22,155.85,-14.33,-86.73,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,c>ema200,3,L,3,13,23.1,43.79,-116.86,38.92,5.1,41.0,,-116.86,-45.37,-25.17,223.24,-101.67,-10.94,-100.94,762.79,-31.63,-13.61,103.99,-68.46,-6.06,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,c>ema100,2,L,3,13,23.1,16.74,-218.82,99.6,160.4,41.0,,-57.7,-218.82,198.54,333.74,-120.84,-92.12,-99.53,325.27,-13.29,-35.34,96.64,-35.21,-63.7,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema20/100,3,L,3,13,23.1,16.2,-158.85,36.71,2.2,41.0,,-101.48,-158.85,-99.92,250.59,-119.49,47.92,-94.88,551.61,-31.63,-36.47,65.22,-62.01,0.0,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema20/50,1,L,3,13,23.1,11.05,-47.9,15.02,2.7,41.0,,-38.17,-47.9,8.1,138.65,-41.64,-46.95,-27.24,212.49,-5.93,-12.16,16.2,-11.76,0.0,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema20/100,2,L,3,13,23.1,10.8,-105.9,24.47,2.2,41.0,,-67.65,-105.9,-66.61,167.06,-79.66,31.94,-63.25,367.74,-21.09,-24.31,43.48,-41.34,0.0,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema20/100,1,L,3,13,23.1,5.4,-52.95,12.24,2.2,41.0,,-33.83,-52.95,-33.31,83.53,-39.83,15.97,-31.63,183.87,-10.54,-12.16,21.74,-20.67,0.0,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,c>ema50,2,L+S,3,13,23.1,-105.34,-529.36,207.04,468.6,41.0,,-24.8,-529.36,-122.79,76.16,-190.87,-421.37,-217.85,164.8,-22.25,-116.93,92.53,7.09,-63.82,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema5/20,3,L+S,3,13,23.1,-109.93,-609.87,282.05,338.1,41.0,,-217.9,-609.87,-186.49,228.83,-82.9,-479.06,-325.35,152.34,122.32,-135.6,99.81,42.9,-38.15,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,c>ema50,3,L+S,2,13,15.4,-158.02,-794.04,310.57,468.6,41.0,,-37.2,-794.04,-184.19,114.24,-286.3,-632.06,-326.77,247.2,-33.37,-175.4,138.79,10.63,-95.73,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
