coin,tf,signal,lev,mode,period,bh_ret,ret,beat_bh,n_trades,win_rate,max_dd
SOL,1h,st3.0,1,L,bull_2023,920.26,179.82,False,93,0.376,36.41
SOL,1h,st3.0,1,L+S,bull_2023,920.26,81.08,False,185,0.351,80.8
SOL,1h,st3.0,2,L,bull_2023,920.26,359.64,False,93,0.376,72.81
SOL,1h,st3.0,2,L+S,bull_2023,920.26,162.15,False,185,0.351,161.59
SOL,1h,st3.0,3,L,bull_2023,920.26,539.46,False,93,0.376,109.22
SOL,1h,st3.0,3,L+S,bull_2023,920.26,243.23,False,185,0.351,242.39
SOL,1h,ema10/30,1,L,range_2024h1,44.13,28.61,False,77,0.351,28.05
SOL,1h,ema10/30,1,L+S,range_2024h1,44.13,5.76,False,154,0.357,49.26
SOL,1h,ema10/30,2,L,range_2024h1,44.13,57.22,True,77,0.351,56.11
SOL,1h,ema10/30,2,L+S,range_2024h1,44.13,11.51,False,154,0.357,98.51
SOL,1h,ema10/30,3,L,range_2024h1,44.13,85.83,True,77,0.351,84.16
SOL,1h,ema10/30,3,L+S,range_2024h1,44.13,17.27,False,154,0.357,147.77
SOL,1h,ema20/50,1,L,range_2024h1,44.13,31.56,False,38,0.342,26.22
SOL,1h,ema20/50,1,L+S,range_2024h1,44.13,13.68,False,76,0.355,27.98
SOL,1h,ema20/50,2,L,range_2024h1,44.13,63.12,True,38,0.342,52.44
SOL,1h,ema20/50,2,L+S,range_2024h1,44.13,27.36,False,76,0.355,55.96
SOL,1h,ema20/50,3,L,range_2024h1,44.13,94.68,True,38,0.342,78.65
SOL,1h,ema20/50,3,L+S,range_2024h1,44.13,41.03,False,76,0.355,83.94
SOL,1h,ema20/100,1,L,range_2024h1,44.13,3.71,False,31,0.387,25.6
SOL,1h,ema20/100,1,L+S,range_2024h1,44.13,-41.08,False,62,0.306,61.43
SOL,1h,ema20/100,2,L,range_2024h1,44.13,7.42,False,31,0.387,51.19
SOL,1h,ema20/100,2,L+S,range_2024h1,44.13,-82.16,False,62,0.306,122.86
SOL,1h,ema20/100,3,L,range_2024h1,44.13,11.13,False,31,0.387,76.79
SOL,1h,ema20/100,3,L+S,range_2024h1,44.13,-123.24,False,62,0.306,184.3
SOL,1h,ema50/200,1,L,range_2024h1,44.13,41.39,False,14,0.429,14.44
SOL,1h,ema50/200,1,L+S,range_2024h1,44.13,30.5,False,27,0.333,27.28
SOL,1h,ema50/200,2,L,range_2024h1,44.13,82.78,True,14,0.429,28.88
SOL,1h,ema50/200,2,L+S,range_2024h1,44.13,61.01,True,27,0.333,54.56
SOL,1h,ema50/200,3,L,range_2024h1,44.13,124.17,True,14,0.429,43.32
SOL,1h,ema50/200,3,L+S,range_2024h1,44.13,91.51,True,27,0.333,81.84
SOL,1h,ema5/20,1,L,range_2024h1,44.13,13.32,False,132,0.311,34.02
SOL,1h,ema5/20,1,L+S,range_2024h1,44.13,-24.89,False,264,0.303,86.68
SOL,1h,ema5/20,2,L,range_2024h1,44.13,26.63,False,132,0.311,68.05
SOL,1h,ema5/20,2,L+S,range_2024h1,44.13,-49.77,False,264,0.303,173.36
SOL,1h,ema5/20,3,L,range_2024h1,44.13,39.95,False,132,0.311,102.07
SOL,1h,ema5/20,3,L+S,range_2024h1,44.13,-74.66,False,264,0.303,260.03
SOL,1h,ema10/50,1,L,range_2024h1,44.13,23.77,False,57,0.316,25.76
SOL,1h,ema10/50,1,L+S,range_2024h1,44.13,-3.11,False,114,0.333,34.25
SOL,1h,ema10/50,2,L,range_2024h1,44.13,47.54,True,57,0.316,51.51
SOL,1h,ema10/50,2,L+S,range_2024h1,44.13,-6.22,False,114,0.333,68.49
SOL,1h,ema10/50,3,L,range_2024h1,44.13,71.31,True,57,0.316,77.27
SOL,1h,ema10/50,3,L+S,range_2024h1,44.13,-9.33,False,114,0.333,102.74
SOL,1h,c>ema50,1,L,range_2024h1,44.13,-1.5,False,180,0.178,38.28
SOL,1h,c>ema50,1,L+S,range_2024h1,44.13,-53.68,False,360,0.186,55.39
SOL,1h,c>ema50,2,L,range_2024h1,44.13,-2.99,False,180,0.178,76.56
SOL,1h,c>ema50,2,L+S,range_2024h1,44.13,-107.37,False,360,0.186,110.78
SOL,1h,c>ema50,3,L,range_2024h1,44.13,-4.49,False,180,0.178,114.83
SOL,1h,c>ema50,3,L+S,range_2024h1,44.13,-161.05,False,360,0.186,166.16
SOL,1h,c>ema100,1,L,range_2024h1,44.13,24.21,False,119,0.16,32.48
SOL,1h,c>ema100,1,L+S,range_2024h1,44.13,-4.05,False,238,0.172,47.53
SOL,1h,c>ema100,2,L,range_2024h1,44.13,48.43,True,119,0.16,64.95
SOL,1h,c>ema100,2,L+S,range_2024h1,44.13,-8.09,False,238,0.172,95.06
SOL,1h,c>ema100,3,L,range_2024h1,44.13,72.64,True,119,0.16,97.43
SOL,1h,c>ema100,3,L+S,range_2024h1,44.13,-12.14,False,238,0.172,142.59
SOL,1h,c>ema200,1,L,range_2024h1,44.13,-11.21,False,93,0.14,41.01
SOL,1h,c>ema200,1,L+S,range_2024h1,44.13,-74.45,False,186,0.124,87.67
SOL,1h,c>ema200,2,L,range_2024h1,44.13,-22.42,False,93,0.14,82.03
SOL,1h,c>ema200,2,L+S,range_2024h1,44.13,-148.91,False,186,0.124,175.33
SOL,1h,c>ema200,3,L,range_2024h1,44.13,-33.63,False,93,0.14,123.04
SOL,1h,c>ema200,3,L+S,range_2024h1,44.13,-223.36,False,186,0.124,263.0
SOL,1h,macd12/26,1,L,range_2024h1,44.13,2.92,False,170,0.347,39.36
SOL,1h,macd12/26,1,L+S,range_2024h1,44.13,-51.2,False,340,0.335,120.73
SOL,1h,macd12/26,2,L,range_2024h1,44.13,5.85,False,170,0.347,78.71
SOL,1h,macd12/26,2,L+S,range_2024h1,44.13,-102.4,False,340,0.335,241.45
SOL,1h,macd12/26,3,L,range_2024h1,44.13,8.77,False,170,0.347,118.07
SOL,1h,macd12/26,3,L+S,range_2024h1,44.13,-153.6,False,340,0.335,362.18
SOL,1h,macd26/52,1,L,range_2024h1,44.13,-2.03,False,89,0.315,30.78
SOL,1h,macd26/52,1,L+S,range_2024h1,44.13,-56.96,False,177,0.328,80.86
SOL,1h,macd26/52,2,L,range_2024h1,44.13,-4.06,False,89,0.315,61.57
SOL,1h,macd26/52,2,L+S,range_2024h1,44.13,-113.93,False,177,0.328,161.71
SOL,1h,macd26/52,3,L,range_2024h1,44.13,-6.09,False,89,0.315,92.35
SOL,1h,macd26/52,3,L+S,range_2024h1,44.13,-170.89,False,177,0.328,242.57
SOL,1h,st2.0,1,L,range_2024h1,44.13,18.73,False,84,0.476,30.85
SOL,1h,st2.0,1,L+S,range_2024h1,44.13,-14.65,False,168,0.423,79.88
SOL,1h,st2.0,2,L,range_2024h1,44.13,37.45,False,84,0.476,61.71
SOL,1h,st2.0,2,L+S,range_2024h1,44.13,-29.29,False,168,0.423,159.76
SOL,1h,st2.0,3,L,range_2024h1,44.13,56.18,True,84,0.476,92.56
SOL,1h,st2.0,3,L+S,range_2024h1,44.13,-43.94,False,168,0.423,239.64
SOL,1h,st3.0,1,L,range_2024h1,44.13,9.03,False,50,0.38,28.89
SOL,1h,st3.0,1,L+S,range_2024h1,44.13,-32.94,False,99,0.414,62.34
SOL,1h,st3.0,2,L,range_2024h1,44.13,18.07,False,50,0.38,57.78
SOL,1h,st3.0,2,L+S,range_2024h1,44.13,-65.88,False,99,0.414,124.68
SOL,1h,st3.0,3,L,range_2024h1,44.13,27.1,False,50,0.38,86.66
SOL,1h,st3.0,3,L+S,range_2024h1,44.13,-98.81,False,99,0.414,187.03
SOL,1h,ema10/30,1,L,bull_2024h2,29.12,35.48,True,73,0.356,27.72
SOL,1h,ema10/30,1,L+S,bull_2024h2,29.12,31.91,True,145,0.324,33.08
SOL,1h,ema10/30,2,L,bull_2024h2,29.12,70.96,True,73,0.356,55.45
SOL,1h,ema10/30,2,L+S,bull_2024h2,29.12,63.81,True,145,0.324,66.17
SOL,1h,ema10/30,3,L,bull_2024h2,29.12,106.45,True,73,0.356,83.17
SOL,1h,ema10/30,3,L+S,bull_2024h2,29.12,95.72,True,145,0.324,99.25
SOL,1h,ema20/50,1,L,bull_2024h2,29.12,41.5,True,36,0.417,27.68
SOL,1h,ema20/50,1,L+S,bull_2024h2,29.12,44.49,True,71,0.38,41.05
SOL,1h,ema20/50,2,L,bull_2024h2,29.12,83.0,True,36,0.417,55.35
SOL,1h,ema20/50,2,L+S,bull_2024h2,29.12,88.98,True,71,0.38,82.09
SOL,1h,ema20/50,3,L,bull_2024h2,29.12,124.51,True,36,0.417,83.03
SOL,1h,ema20/50,3,L+S,bull_2024h2,29.12,133.48,True,71,0.38,123.14
SOL,1h,ema20/100,1,L,bull_2024h2,29.12,42.29,True,27,0.333,25.19
SOL,1h,ema20/100,1,L+S,bull_2024h2,29.12,44.3,True,53,0.302,27.2
SOL,1h,ema20/100,2,L,bull_2024h2,29.12,84.59,True,27,0.333,50.38
SOL,1h,ema20/100,2,L+S,bull_2024h2,29.12,88.59,True,53,0.302,54.41
SOL,1h,ema20/100,3,L,bull_2024h2,29.12,126.88,True,27,0.333,75.58
SOL,1h,ema20/100,3,L+S,bull_2024h2,29.12,132.89,True,53,0.302,81.61
SOL,1h,ema50/200,1,L,bull_2024h2,29.12,20.57,False,12,0.333,14.89
SOL,1h,ema50/200,1,L+S,bull_2024h2,29.12,6.9,False,24,0.292,20.5
SOL,1h,ema50/200,2,L,bull_2024h2,29.12,41.14,True,12,0.333,29.78
SOL,1h,ema50/200,2,L+S,bull_2024h2,29.12,13.8,False,24,0.292,40.99
SOL,1h,ema50/200,3,L,bull_2024h2,29.12,61.71,True,12,0.333,44.67
SOL,1h,ema50/200,3,L+S,bull_2024h2,29.12,20.7,False,24,0.292,61.49
SOL,1h,ema5/20,1,L,bull_2024h2,29.12,2.18,False,135,0.274,36.41
SOL,1h,ema5/20,1,L+S,bull_2024h2,29.12,-38.07,False,270,0.27,99.79
SOL,1h,ema5/20,2,L,bull_2024h2,29.12,4.36,False,135,0.274,72.82
SOL,1h,ema5/20,2,L+S,bull_2024h2,29.12,-76.14,False,270,0.27,199.59
SOL,1h,ema5/20,3,L,bull_2024h2,29.12,6.53,False,135,0.274,109.23
SOL,1h,ema5/20,3,L+S,bull_2024h2,29.12,-114.21,False,270,0.27,299.38
SOL,1h,ema10/50,1,L,bull_2024h2,29.12,46.88,True,54,0.315,31.23
SOL,1h,ema10/50,1,L+S,bull_2024h2,29.12,53.97,True,107,0.29,39.82
SOL,1h,ema10/50,2,L,bull_2024h2,29.12,93.76,True,54,0.315,62.46
SOL,1h,ema10/50,2,L+S,bull_2024h2,29.12,107.94,True,107,0.29,79.64
SOL,1h,ema10/50,3,L,bull_2024h2,29.12,140.64,True,54,0.315,93.69
SOL,1h,ema10/50,3,L+S,bull_2024h2,29.12,161.91,True,107,0.29,119.46
SOL,1h,c>ema50,1,L,bull_2024h2,29.12,-4.43,False,190,0.179,36.4
SOL,1h,c>ema50,1,L+S,bull_2024h2,29.12,-47.64,False,380,0.166,81.04
SOL,1h,c>ema50,2,L,bull_2024h2,29.12,-8.86,False,190,0.179,72.79
SOL,1h,c>ema50,2,L+S,bull_2024h2,29.12,-95.28,False,380,0.166,162.09
SOL,1h,c>ema50,3,L,bull_2024h2,29.12,-13.29,False,190,0.179,109.19
SOL,1h,c>ema50,3,L+S,bull_2024h2,29.12,-142.91,False,380,0.166,243.13
SOL,1h,c>ema100,1,L,bull_2024h2,29.12,-3.06,False,127,0.142,34.52
SOL,1h,c>ema100,1,L+S,bull_2024h2,29.12,-44.07,False,254,0.146,68.97
SOL,1h,c>ema100,2,L,bull_2024h2,29.12,-6.12,False,127,0.142,69.03
SOL,1h,c>ema100,2,L+S,bull_2024h2,29.12,-88.13,False,254,0.146,137.94
SOL,1h,c>ema100,3,L,bull_2024h2,29.12,-9.18,False,127,0.142,103.55
SOL,1h,c>ema100,3,L+S,bull_2024h2,29.12,-132.2,False,254,0.146,206.91
SOL,1h,c>ema200,1,L,bull_2024h2,29.12,-5.63,False,90,0.089,44.64
SOL,1h,c>ema200,1,L+S,bull_2024h2,29.12,-50.57,False,180,0.133,66.72
SOL,1h,c>ema200,2,L,bull_2024h2,29.12,-11.26,False,90,0.089,89.29
SOL,1h,c>ema200,2,L+S,bull_2024h2,29.12,-101.15,False,180,0.133,133.44
SOL,1h,c>ema200,3,L,bull_2024h2,29.12,-16.89,False,90,0.089,133.93
SOL,1h,c>ema200,3,L+S,bull_2024h2,29.12,-151.72,False,180,0.133,200.16
SOL,1h,macd12/26,1,L,bull_2024h2,29.12,-52.36,False,179,0.313,63.95
SOL,1h,macd12/26,1,L+S,bull_2024h2,29.12,-143.15,False,358,0.321,150.71
SOL,1h,macd12/26,2,L,bull_2024h2,29.12,-104.73,False,179,0.313,127.89
SOL,1h,macd12/26,2,L+S,bull_2024h2,29.12,-286.31,False,358,0.321,301.43
SOL,1h,macd12/26,3,L,bull_2024h2,29.12,-157.09,False,179,0.313,191.84
SOL,1h,macd12/26,3,L+S,bull_2024h2,29.12,-429.46,False,358,0.321,452.14
SOL,1h,macd26/52,1,L,bull_2024h2,29.12,-16.06,False,84,0.345,56.35
SOL,1h,macd26/52,1,L+S,bull_2024h2,29.12,-70.47,False,167,0.323,97.28
SOL,1h,macd26/52,2,L,bull_2024h2,29.12,-32.12,False,84,0.345,112.71
SOL,1h,macd26/52,2,L+S,bull_2024h2,29.12,-140.94,False,167,0.323,194.56
SOL,1h,macd26/52,3,L,bull_2024h2,29.12,-48.18,False,84,0.345,169.06
SOL,1h,macd26/52,3,L+S,bull_2024h2,29.12,-211.41,False,167,0.323,291.85
SOL,1h,st2.0,1,L,bull_2024h2,29.12,-6.67,False,93,0.344,39.67
SOL,1h,st2.0,1,L+S,bull_2024h2,29.12,-53.76,False,186,0.333,95.97
SOL,1h,st2.0,2,L,bull_2024h2,29.12,-13.34,False,93,0.344,79.35
SOL,1h,st2.0,2,L+S,bull_2024h2,29.12,-107.51,False,186,0.333,191.95
SOL,1h,st2.0,3,L,bull_2024h2,29.12,-20.01,False,93,0.344,119.02
SOL,1h,st2.0,3,L+S,bull_2024h2,29.12,-161.27,False,186,0.333,287.92
SOL,1h,st3.0,1,L,bull_2024h2,29.12,9.35,False,49,0.347,29.28
SOL,1h,st3.0,1,L+S,bull_2024h2,29.12,-22.77,False,98,0.316,61.95
SOL,1h,st3.0,2,L,bull_2024h2,29.12,18.7,False,49,0.347,58.55
SOL,1h,st3.0,2,L+S,bull_2024h2,29.12,-45.54,False,98,0.316,123.9
SOL,1h,st3.0,3,L,bull_2024h2,29.12,28.04,False,49,0.347,87.83
SOL,1h,st3.0,3,L+S,bull_2024h2,29.12,-68.31,False,98,0.316,185.85
SOL,1h,ema10/30,1,L,bear_2025q1,-34.21,-22.33,True,44,0.182,57.95
SOL,1h,ema10/30,1,L+S,bear_2025q1,-34.21,-13.51,True,87,0.207,59.69
SOL,1h,ema10/30,2,L,bear_2025q1,-34.21,-44.66,False,44,0.182,115.9
SOL,1h,ema10/30,2,L+S,bear_2025q1,-34.21,-27.01,True,87,0.207,119.39
SOL,1h,ema10/30,3,L,bear_2025q1,-34.21,-66.99,False,44,0.182,173.85
SOL,1h,ema10/30,3,L+S,bear_2025q1,-34.21,-40.52,False,87,0.207,179.08
SOL,1h,ema20/50,1,L,bear_2025q1,-34.21,-0.67,True,21,0.238,42.75
SOL,1h,ema20/50,1,L+S,bear_2025q1,-34.21,31.94,True,42,0.31,32.75
SOL,1h,ema20/50,2,L,bear_2025q1,-34.21,-1.33,True,21,0.238,85.5
SOL,1h,ema20/50,2,L+S,bear_2025q1,-34.21,63.87,True,42,0.31,65.5
SOL,1h,ema20/50,3,L,bear_2025q1,-34.21,-2.0,True,21,0.238,128.25
SOL,1h,ema20/50,3,L+S,bear_2025q1,-34.21,95.81,True,42,0.31,98.25
SOL,1h,ema20/100,1,L,bear_2025q1,-34.21,-22.26,True,20,0.2,56.65
SOL,1h,ema20/100,1,L+S,bear_2025q1,-34.21,-10.94,True,40,0.25,56.97
SOL,1h,ema20/100,2,L,bear_2025q1,-34.21,-44.51,False,20,0.2,113.3
SOL,1h,ema20/100,2,L+S,bear_2025q1,-34.21,-21.88,True,40,0.25,113.94
SOL,1h,ema20/100,3,L,bear_2025q1,-34.21,-66.77,False,20,0.2,169.95
SOL,1h,ema20/100,3,L+S,bear_2025q1,-34.21,-32.83,True,40,0.25,170.92
SOL,1h,ema50/200,1,L,bear_2025q1,-34.21,-29.92,True,6,0.167,36.16
SOL,1h,ema50/200,1,L+S,bear_2025q1,-34.21,-23.06,True,13,0.308,44.29
SOL,1h,ema50/200,2,L,bear_2025q1,-34.21,-59.84,False,6,0.167,72.32
SOL,1h,ema50/200,2,L+S,bear_2025q1,-34.21,-46.11,False,13,0.308,88.58
SOL,1h,ema50/200,3,L,bear_2025q1,-34.21,-89.77,False,6,0.167,108.47
SOL,1h,ema50/200,3,L+S,bear_2025q1,-34.21,-69.17,False,13,0.308,132.87
SOL,1h,ema5/20,1,L,bear_2025q1,-34.21,-20.7,True,65,0.246,57.44
SOL,1h,ema5/20,1,L+S,bear_2025q1,-34.21,-11.23,True,130,0.285,51.1
SOL,1h,ema5/20,2,L,bear_2025q1,-34.21,-41.4,False,65,0.246,114.88
SOL,1h,ema5/20,2,L+S,bear_2025q1,-34.21,-22.45,True,130,0.285,102.21
SOL,1h,ema5/20,3,L,bear_2025q1,-34.21,-62.09,False,65,0.246,172.32
SOL,1h,ema5/20,3,L+S,bear_2025q1,-34.21,-33.68,True,130,0.285,153.31
SOL,1h,ema10/50,1,L,bear_2025q1,-34.21,-26.86,True,31,0.194,64.58
SOL,1h,ema10/50,1,L+S,bear_2025q1,-34.21,-20.35,True,62,0.226,74.73
SOL,1h,ema10/50,2,L,bear_2025q1,-34.21,-53.73,False,31,0.194,129.16
SOL,1h,ema10/50,2,L+S,bear_2025q1,-34.21,-40.7,False,62,0.226,149.46
SOL,1h,ema10/50,3,L,bear_2025q1,-34.21,-80.59,False,31,0.194,193.73
SOL,1h,ema10/50,3,L+S,bear_2025q1,-34.21,-61.05,False,62,0.226,224.2
SOL,1h,c>ema50,1,L,bear_2025q1,-34.21,-21.87,True,88,0.17,64.37
SOL,1h,c>ema50,1,L+S,bear_2025q1,-34.21,-12.91,True,177,0.203,64.97
SOL,1h,c>ema50,2,L,bear_2025q1,-34.21,-43.74,False,88,0.17,128.74
SOL,1h,c>ema50,2,L+S,bear_2025q1,-34.21,-25.81,True,177,0.203,129.95
SOL,1h,c>ema50,3,L,bear_2025q1,-34.21,-65.61,False,88,0.17,193.11
SOL,1h,c>ema50,3,L+S,bear_2025q1,-34.21,-38.72,False,177,0.203,194.92
SOL,1h,c>ema100,1,L,bear_2025q1,-34.21,-34.51,False,64,0.125,62.88
SOL,1h,c>ema100,1,L+S,bear_2025q1,-34.21,-34.54,False,128,0.156,73.71
SOL,1h,c>ema100,2,L,bear_2025q1,-34.21,-69.02,False,64,0.125,125.77
SOL,1h,c>ema100,2,L+S,bear_2025q1,-34.21,-69.08,False,128,0.156,147.43
SOL,1h,c>ema100,3,L,bear_2025q1,-34.21,-103.53,False,64,0.125,188.65
SOL,1h,c>ema100,3,L+S,bear_2025q1,-34.21,-103.62,False,128,0.156,221.14
SOL,1h,c>ema200,1,L,bear_2025q1,-34.21,9.94,True,23,0.13,26.73
SOL,1h,c>ema200,1,L+S,bear_2025q1,-34.21,54.99,True,47,0.213,17.63
SOL,1h,c>ema200,2,L,bear_2025q1,-34.21,19.87,True,23,0.13,53.46
SOL,1h,c>ema200,2,L+S,bear_2025q1,-34.21,109.99,True,47,0.213,35.26
SOL,1h,c>ema200,3,L,bear_2025q1,-34.21,29.81,True,23,0.13,80.2
SOL,1h,c>ema200,3,L+S,bear_2025q1,-34.21,164.98,True,47,0.213,52.89
SOL,1h,macd12/26,1,L,bear_2025q1,-34.21,-3.92,True,79,0.342,27.47
SOL,1h,macd12/26,1,L+S,bear_2025q1,-34.21,22.64,True,158,0.411,43.63
SOL,1h,macd12/26,2,L,bear_2025q1,-34.21,-7.84,True,79,0.342,54.93
SOL,1h,macd12/26,2,L+S,bear_2025q1,-34.21,45.27,True,158,0.411,87.26
SOL,1h,macd12/26,3,L,bear_2025q1,-34.21,-11.76,True,79,0.342,82.4
SOL,1h,macd12/26,3,L+S,bear_2025q1,-34.21,67.91,True,158,0.411,130.89
SOL,1h,macd26/52,1,L,bear_2025q1,-34.21,7.51,True,40,0.3,39.15
SOL,1h,macd26/52,1,L+S,bear_2025q1,-34.21,46.05,True,79,0.367,39.66
SOL,1h,macd26/52,2,L,bear_2025q1,-34.21,15.03,True,40,0.3,78.29
SOL,1h,macd26/52,2,L+S,bear_2025q1,-34.21,92.11,True,79,0.367,79.32
SOL,1h,macd26/52,3,L,bear_2025q1,-34.21,22.54,True,40,0.3,117.44
SOL,1h,macd26/52,3,L+S,bear_2025q1,-34.21,138.16,True,79,0.367,118.98
SOL,1h,st2.0,1,L,bear_2025q1,-34.21,-17.66,True,49,0.347,49.3
SOL,1h,st2.0,1,L+S,bear_2025q1,-34.21,-4.53,True,98,0.347,44.15
SOL,1h,st2.0,2,L,bear_2025q1,-34.21,-35.32,False,49,0.347,98.61
SOL,1h,st2.0,2,L+S,bear_2025q1,-34.21,-9.05,True,98,0.347,88.3
SOL,1h,st2.0,3,L,bear_2025q1,-34.21,-52.98,False,49,0.347,147.91
SOL,1h,st2.0,3,L+S,bear_2025q1,-34.21,-13.58,True,98,0.347,132.45
SOL,1h,st3.0,1,L,bear_2025q1,-34.21,-0.33,True,23,0.304,51.44
SOL,1h,st3.0,1,L+S,bear_2025q1,-34.21,28.21,True,47,0.404,49.96
SOL,1h,st3.0,2,L,bear_2025q1,-34.21,-0.65,True,23,0.304,102.88
SOL,1h,st3.0,2,L+S,bear_2025q1,-34.21,56.42,True,47,0.404,99.91
SOL,1h,st3.0,3,L,bear_2025q1,-34.21,-0.98,True,23,0.304,154.32
SOL,1h,st3.0,3,L+S,bear_2025q1,-34.21,84.63,True,47,0.404,149.87
SOL,1h,ema10/30,1,L,bull_2025q2,25.63,-12.15,False,30,0.233,26.66
SOL,1h,ema10/30,1,L+S,bull_2025q2,25.63,-52.92,False,61,0.23,69.26
SOL,1h,ema10/30,2,L,bull_2025q2,25.63,-24.3,False,30,0.233,53.31
SOL,1h,ema10/30,2,L+S,bull_2025q2,25.63,-105.84,False,61,0.23,138.53
SOL,1h,ema10/30,3,L,bull_2025q2,25.63,-36.45,False,30,0.233,79.97
SOL,1h,ema10/30,3,L+S,bull_2025q2,25.63,-158.76,False,61,0.23,207.79
SOL,1h,ema20/50,1,L,bull_2025q2,25.63,0.7,False,15,0.4,14.82
SOL,1h,ema20/50,1,L+S,bull_2025q2,25.63,-25.1,False,31,0.258,30.93
SOL,1h,ema20/50,2,L,bull_2025q2,25.63,1.4,False,15,0.4,29.64
SOL,1h,ema20/50,2,L+S,bull_2025q2,25.63,-50.2,False,31,0.258,61.86
SOL,1h,ema20/50,3,L,bull_2025q2,25.63,2.1,False,15,0.4,44.45
SOL,1h,ema20/50,3,L+S,bull_2025q2,25.63,-75.29,False,31,0.258,92.8
SOL,1h,ema20/100,1,L,bull_2025q2,25.63,5.01,False,11,0.364,8.94
SOL,1h,ema20/100,1,L+S,bull_2025q2,25.63,-16.38,False,23,0.261,21.46
SOL,1h,ema20/100,2,L,bull_2025q2,25.63,10.03,False,11,0.364,17.88
SOL,1h,ema20/100,2,L+S,bull_2025q2,25.63,-32.76,False,23,0.261,42.92
SOL,1h,ema20/100,3,L,bull_2025q2,25.63,15.04,False,11,0.364,26.83
SOL,1h,ema20/100,3,L+S,bull_2025q2,25.63,-49.15,False,23,0.261,64.37
SOL,1h,ema50/200,1,L,bull_2025q2,25.63,22.16,False,4,0.5,6.71
SOL,1h,ema50/200,1,L+S,bull_2025q2,25.63,18.26,False,9,0.444,17.6
SOL,1h,ema50/200,2,L,bull_2025q2,25.63,44.31,True,4,0.5,13.43
SOL,1h,ema50/200,2,L+S,bull_2025q2,25.63,36.52,True,9,0.444,35.2
SOL,1h,ema50/200,3,L,bull_2025q2,25.63,66.47,True,4,0.5,20.14
SOL,1h,ema50/200,3,L+S,bull_2025q2,25.63,54.79,True,9,0.444,52.79
SOL,1h,ema5/20,1,L,bull_2025q2,25.63,-3.45,False,50,0.28,17.59
SOL,1h,ema5/20,1,L+S,bull_2025q2,25.63,-34.59,False,100,0.26,40.64
SOL,1h,ema5/20,2,L,bull_2025q2,25.63,-6.91,False,50,0.28,35.19
SOL,1h,ema5/20,2,L+S,bull_2025q2,25.63,-69.18,False,100,0.26,81.29
SOL,1h,ema5/20,3,L,bull_2025q2,25.63,-10.36,False,50,0.28,52.78
SOL,1h,ema5/20,3,L+S,bull_2025q2,25.63,-103.77,False,100,0.26,121.93
SOL,1h,ema10/50,1,L,bull_2025q2,25.63,-2.72,False,21,0.286,19.01
SOL,1h,ema10/50,1,L+S,bull_2025q2,25.63,-32.93,False,43,0.233,46.51
SOL,1h,ema10/50,2,L,bull_2025q2,25.63,-5.43,False,21,0.286,38.02
SOL,1h,ema10/50,2,L+S,bull_2025q2,25.63,-65.86,False,43,0.233,93.02
SOL,1h,ema10/50,3,L,bull_2025q2,25.63,-8.15,False,21,0.286,57.03
SOL,1h,ema10/50,3,L+S,bull_2025q2,25.63,-98.8,False,43,0.233,139.53
SOL,1h,c>ema50,1,L,bull_2025q2,25.63,-5.57,False,70,0.186,15.43
SOL,1h,c>ema50,1,L+S,bull_2025q2,25.63,-38.23,False,141,0.177,47.39
SOL,1h,c>ema50,2,L,bull_2025q2,25.63,-11.14,False,70,0.186,30.86
SOL,1h,c>ema50,2,L+S,bull_2025q2,25.63,-76.46,False,141,0.177,94.77
SOL,1h,c>ema50,3,L,bull_2025q2,25.63,-16.71,False,70,0.186,46.29
SOL,1h,c>ema50,3,L+S,bull_2025q2,25.63,-114.69,False,141,0.177,142.16
SOL,1h,c>ema100,1,L,bull_2025q2,25.63,-2.72,False,50,0.14,14.83
SOL,1h,c>ema100,1,L+S,bull_2025q2,25.63,-32.28,False,101,0.139,38.0
SOL,1h,c>ema100,2,L,bull_2025q2,25.63,-5.44,False,50,0.14,29.65
SOL,1h,c>ema100,2,L+S,bull_2025q2,25.63,-64.55,False,101,0.139,76.0
SOL,1h,c>ema100,3,L,bull_2025q2,25.63,-8.16,False,50,0.14,44.48
SOL,1h,c>ema100,3,L+S,bull_2025q2,25.63,-96.83,False,101,0.139,114.0
SOL,1h,c>ema200,1,L,bull_2025q2,25.63,11.8,False,33,0.152,12.09
SOL,1h,c>ema200,1,L+S,bull_2025q2,25.63,-2.95,False,67,0.104,29.39
SOL,1h,c>ema200,2,L,bull_2025q2,25.63,23.61,False,33,0.152,24.19
SOL,1h,c>ema200,2,L+S,bull_2025q2,25.63,-5.91,False,67,0.104,58.78
SOL,1h,c>ema200,3,L,bull_2025q2,25.63,35.41,True,33,0.152,36.28
SOL,1h,c>ema200,3,L+S,bull_2025q2,25.63,-8.86,False,67,0.104,88.18
SOL,1h,macd12/26,1,L,bull_2025q2,25.63,18.06,False,52,0.404,15.55
SOL,1h,macd12/26,1,L+S,bull_2025q2,25.63,8.42,False,104,0.413,37.45
SOL,1h,macd12/26,2,L,bull_2025q2,25.63,36.13,True,52,0.404,31.11
SOL,1h,macd12/26,2,L+S,bull_2025q2,25.63,16.85,False,104,0.413,74.89
SOL,1h,macd12/26,3,L,bull_2025q2,25.63,54.19,True,52,0.404,46.66
SOL,1h,macd12/26,3,L+S,bull_2025q2,25.63,25.27,False,104,0.413,112.34
