coin,tf,signal,lev,mode,beat_cnt,total_periods,beat_pct,avg_ret,min_ret,max_dd_avg,avg_trades,avg_bh,bull_2017h2_ret,bear_2018_ret,range_2019_ret,bull_2020_ret,bull_2021_ret,bear_2022_ret,bull_2023_ret,range_2024h1_ret,bull_2024h2_ret,bear_2025q1_ret,bull_2025q2_ret,bull_2025q3_ret,bear_2025q4_ret,bear_2026q1_ret,bull_2017h2_bh,bear_2018_bh,range_2019_bh,bull_2020_bh,bull_2021_bh,bear_2022_bh,bull_2023_bh,range_2024h1_bh,bull_2024h2_bh,bear_2025q1_bh,bull_2025q2_bh,bull_2025q3_bh,bear_2025q4_bh,bear_2026q1_bh
SOL,1h,st3.0,3,L+S,5,11,45.5,-26.71,-390.11,242.97,103.5,1089.31,,,,-390.11,107.12,-9.92,243.23,-98.81,-68.31,84.63,-162.26,67.23,-31.06,-35.53,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema50/200,3,L,4,11,36.4,1407.73,-134.45,6.16,1.0,1089.31,,,,-134.45,15008.6,-129.66,704.16,99.68,86.77,-76.84,0.0,49.27,-122.53,0.0,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema50/200,2,L,4,11,36.4,938.48,-89.64,4.1,1.0,1089.31,,,,-89.64,10005.73,-86.44,469.44,66.45,57.85,-51.23,0.0,32.85,-81.69,0.0,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,ema50/200,3,L+S,4,11,36.4,470.36,-83.34,114.44,6.5,1089.31,,,,-2.06,4086.65,352.68,875.31,-79.13,-47.58,-72.66,7.1,92.78,-83.34,44.2,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema10/30,3,L+S,4,11,36.4,467.08,-202.74,109.14,6.5,1089.31,,,,-202.74,4022.53,362.21,1051.71,-88.03,9.08,-94.24,3.47,92.24,-59.07,40.74,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema10/50,3,L+S,4,11,36.4,464.86,-134.37,118.7,5.4,1089.31,,,,-134.37,4426.95,259.85,741.7,0.57,-84.04,-131.66,-48.12,69.12,1.18,12.24,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,c>ema50,2,L+S,4,11,36.4,454.06,-364.49,110.02,14.4,1089.31,,,,-364.49,4345.53,167.43,718.93,13.18,26.32,64.55,1.31,23.8,-42.9,41.02,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,st2.0,2,L,4,11,36.4,448.42,-106.03,32.09,3.9,1089.31,,,,-68.13,4173.94,-40.64,911.73,53.43,-30.62,-106.03,35.9,93.78,-51.96,-38.75,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,c>ema100,3,L,4,11,36.4,413.78,-222.65,64.68,5.8,1089.31,,,,-222.65,3945.51,-82.52,987.28,32.76,-21.14,-51.79,-19.42,93.25,-109.72,0.0,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema20/50,3,L+S,4,11,36.4,408.65,-348.97,136.62,4.5,1089.31,,,,-348.97,4223.06,346.37,266.92,2.45,-92.51,-65.05,-33.54,77.41,19.2,99.85,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema5/20,3,L,4,11,36.4,356.12,-285.5,71.14,5.6,1089.31,,,,-207.86,3106.35,-285.5,1305.47,13.6,-18.39,-73.73,64.49,117.15,-89.17,-15.14,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,st3.0,2,L,4,11,36.4,339.13,-129.25,22.76,2.2,1089.31,,,,-91.52,3055.71,-129.25,798.2,54.23,68.13,-38.55,23.46,30.18,-18.26,-21.95,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema10/30,2,L,4,11,36.4,314.85,-131.45,33.95,3.0,1089.31,,,,-131.45,2852.11,-90.9,821.68,11.34,40.97,-57.56,23.46,78.3,-66.39,-18.19,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,ema50/200,2,L+S,4,11,36.4,313.57,-55.56,76.29,6.5,1089.31,,,,-1.37,2724.43,235.12,583.54,-52.75,-31.72,-48.44,4.73,61.85,-55.56,29.47,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema10/30,2,L+S,4,11,36.4,311.39,-135.16,72.76,6.5,1089.31,,,,-135.16,2681.69,241.48,701.14,-58.69,6.05,-62.82,2.32,61.49,-39.38,27.16,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema20/50,2,L,4,11,36.4,309.5,-142.34,26.77,2.0,1089.31,,,,-142.34,3020.15,-82.92,572.1,37.03,2.6,-48.12,11.38,77.2,-42.53,0.0,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema50/200,3,L+S,4,11,36.4,305.16,-138.93,115.21,24.8,1089.31,,,,-76.05,2285.2,328.22,841.16,91.51,20.7,-69.17,54.79,-62.72,82.0,-138.93,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,ema10/50,3,L,4,11,36.4,273.68,-149.63,82.15,14.0,1089.31,,,,-115.04,2276.56,-149.63,945.13,136.62,71.9,-76.02,71.64,28.69,-64.97,-114.42,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,ema20/100,2,L,4,11,36.4,263.53,-142.67,52.32,7.0,1089.31,,,,-142.67,2260.93,-126.96,796.85,67.73,12.24,-22.86,45.69,52.33,-45.47,0.97,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,c>ema50,1,L,4,11,36.4,232.02,-113.62,28.06,6.9,1089.31,,,,-113.62,2242.85,-57.72,425.71,27.67,23.68,0.22,11.52,30.92,-34.37,-4.62,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,st2.0,1,L+S,4,11,36.4,227.94,-73.07,34.11,8.0,1089.31,,,,1.86,2026.01,148.07,411.53,11.92,-66.87,-73.07,13.11,46.58,-3.61,-8.24,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,c>ema50,1,L+S,4,11,36.4,227.03,-182.24,55.01,14.4,1089.31,,,,-182.24,2172.77,83.71,359.46,6.59,13.16,32.27,0.66,11.9,-21.45,20.51,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,st2.0,1,L,4,11,36.4,224.21,-53.01,16.04,3.9,1089.31,,,,-34.06,2086.97,-20.32,455.86,26.71,-15.31,-53.01,17.95,46.89,-25.98,-19.37,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,c>ema200,2,L+S,4,11,36.4,223.61,-221.82,71.11,6.6,1089.31,,,,-221.82,2185.53,109.57,359.7,49.06,-23.41,55.11,-70.94,41.25,-90.86,66.57,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,macd12/26,3,L,4,11,36.4,211.65,-344.99,101.48,7.3,1089.31,,,,-171.47,1932.06,-344.99,791.18,168.2,97.52,-88.89,34.39,23.43,-110.35,-2.93,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,ema10/30,3,L,4,11,36.4,207.02,-175.54,101.81,18.5,1089.31,,,,-175.54,1545.61,-100.28,876.44,89.58,71.98,-26.13,94.54,34.28,-49.52,-83.69,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema50/200,2,L+S,4,11,36.4,203.44,-92.62,76.81,24.8,1089.31,,,,-50.7,1523.47,218.81,560.77,61.01,13.8,-46.11,36.52,-41.81,54.66,-92.62,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema50/200,2,L,4,11,36.4,200.57,-95.42,58.19,12.3,1089.31,,,,-81.34,1734.34,-95.42,617.22,82.78,41.14,-59.84,44.31,26.67,-26.59,-77.05,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,ema20/50,2,L+S,4,11,36.4,197.63,-119.19,73.75,21.3,1089.31,,,,-119.19,1557.18,148.97,489.39,14.63,24.74,28.53,52.56,0.36,14.9,-38.15,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,ema20/50,2,L,4,11,36.4,195.42,-125.59,55.78,10.5,1089.31,,,,-112.79,1717.3,-125.59,585.33,58.47,46.83,-20.72,50.33,48.54,-48.4,-49.68,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema20/50,3,L,4,11,36.4,184.09,-115.17,101.21,39.2,1089.31,,,,-77.62,1298.5,-115.17,771.91,94.68,124.51,-2.0,2.1,72.65,-65.88,-78.69,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,ema10/50,2,L,4,11,36.4,182.45,-99.75,54.77,14.0,1089.31,,,,-76.69,1517.71,-99.75,630.09,91.08,47.93,-50.68,47.76,19.12,-43.32,-76.28,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,macd12/26,3,L+S,4,11,36.4,170.99,-193.97,154.84,14.3,1089.31,,,,-193.97,1362.82,-22.36,572.09,213.92,94.42,-72.11,-3.46,-94.0,-66.25,89.76,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,st3.0,3,L,4,11,36.4,167.94,-173.15,97.59,13.4,1089.31,,,,-173.15,1302.65,-167.34,811.41,-11.26,46.09,64.61,73.18,101.34,-123.01,-77.19,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,st2.0,3,L,4,11,36.4,157.53,-206.34,113.31,22.5,1089.31,,,,-84.04,1080.03,-206.34,852.44,58.79,78.14,45.98,-20.78,72.68,-71.63,-72.42,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema10/30,1,L,4,11,36.4,157.43,-65.72,16.98,3.0,1089.31,,,,-65.72,1426.05,-45.45,410.84,5.67,20.49,-28.78,11.73,39.15,-33.19,-9.09,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema10/30,1,L+S,4,11,36.4,155.7,-67.58,36.38,6.5,1089.31,,,,-67.58,1340.84,120.74,350.57,-29.34,3.03,-31.41,1.16,30.75,-19.69,13.58,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema10/50,1,L+S,4,11,36.4,154.95,-44.79,39.57,5.4,1089.31,,,,-44.79,1475.65,86.62,247.23,0.19,-28.01,-43.89,-16.04,23.04,0.39,4.08,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema20/50,1,L,4,11,36.4,154.75,-71.17,13.39,2.0,1089.31,,,,-71.17,1510.08,-41.46,286.05,18.52,1.3,-24.06,5.69,38.6,-21.26,0.0,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,c>ema100,1,L,4,11,36.4,137.93,-74.22,21.56,5.8,1089.31,,,,-74.22,1315.17,-27.51,329.09,10.92,-7.05,-17.26,-6.47,31.08,-36.57,0.0,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema20/50,1,L+S,4,11,36.4,136.22,-116.32,45.54,4.5,1089.31,,,,-116.32,1407.69,115.46,88.97,0.82,-30.84,-21.68,-11.18,25.8,6.4,33.28,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,c>ema50,3,L+S,4,11,36.4,135.6,-402.18,187.82,88.2,1089.31,,,,-402.18,1115.76,347.55,713.13,-282.38,10.16,108.85,-46.0,-66.09,16.84,-24.02,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,macd26/52,1,L,4,11,36.4,134.01,-119.8,17.69,2.9,1089.31,,,,-65.32,1067.95,-119.8,526.37,6.28,58.38,-29.4,23.36,31.51,-9.85,-15.39,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,ema20/100,1,L,4,11,36.4,131.76,-71.34,26.16,7.0,1089.31,,,,-71.34,1130.47,-63.48,398.43,33.87,6.12,-11.43,22.84,26.16,-22.74,0.49,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,c>ema200,1,L,4,11,36.4,129.81,-84.82,31.13,18.8,1089.31,,,,-84.82,1085.75,-63.93,416.05,19.39,22.32,6.12,24.39,27.17,-25.48,0.97,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,ema20/100,1,L+S,4,11,36.4,129.16,-95.92,44.48,14.5,1089.31,,,,-95.92,1035.09,76.09,337.19,15.38,-21.46,8.55,21.49,4.25,7.4,32.69,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,ema10/30,2,L+S,4,11,36.4,128.09,-137.88,92.52,37.2,1089.31,,,,-137.88,674.07,301.19,490.31,11.06,23.9,34.73,71.21,-52.29,47.35,-54.63,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,c>ema200,1,L+S,4,11,36.4,126.37,-117.54,53.61,38.2,1089.31,,,,-117.54,978.28,67.25,357.61,-13.17,10.64,44.38,23.88,4.54,0.81,33.4,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema10/30,3,L+S,4,11,36.4,124.03,-158.76,171.05,152.1,1089.31,,,,-6.33,835.14,35.65,538.77,17.27,95.72,-40.52,-158.76,154.71,-59.82,-47.53,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,st3.0,3,L+S,4,11,36.4,119.53,-202.92,134.43,26.8,1089.31,,,,-202.92,608.78,296.38,590.09,-164.95,-21.37,214.79,71.94,56.97,-80.28,-54.55,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema20/100,1,L,4,11,36.4,118.29,-49.97,5.31,1.6,1089.31,,,,-49.97,1053.3,-16.22,293.15,22.28,-7.48,-0.06,-9.8,39.25,-23.27,0.0,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,c>ema100,1,L+S,4,11,36.4,117.02,-110.91,53.41,12.2,1089.31,,,,-110.91,1192.73,134.4,148.04,-10.26,-46.92,-2.93,-36.57,12.67,-26.33,33.28,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema5/20,1,L+S,4,11,36.4,114.1,-74.36,48.68,11.8,1089.31,,,,-74.36,971.41,19.96,375.04,-38.17,-45.68,-15.15,19.7,30.89,-11.78,23.19,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema20/100,2,L+S,4,11,36.4,112.39,-150.09,105.37,57.0,1089.31,,,,-51.75,871.51,269.19,454.67,-82.16,88.59,-21.88,-32.76,-150.09,-43.2,-65.8,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,st3.0,2,L,4,11,36.4,111.96,-115.43,65.06,13.4,1089.31,,,,-115.43,868.44,-111.56,540.94,-7.51,30.73,43.08,48.79,67.56,-82.01,-51.46,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema50/200,1,L+S,4,11,36.4,101.72,-46.31,38.4,24.8,1089.31,,,,-25.35,761.73,109.41,280.39,30.5,6.9,-23.06,18.26,-20.91,27.33,-46.31,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema10/30,2,L,4,11,36.4,101.67,-209.06,85.0,76.0,1089.31,,,,-32.62,856.24,-209.06,468.67,57.22,70.96,-44.66,-24.3,99.86,-72.49,-51.47,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,st2.0,3,L+S,4,11,36.4,101.08,-118.99,167.89,45.2,1089.31,,,,-57.15,243.19,203.7,668.58,-34.51,43.11,190.34,-118.99,0.01,19.47,-45.9,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema50/200,1,L,4,11,36.4,100.28,-47.71,29.09,12.3,1089.31,,,,-40.67,867.17,-47.71,308.61,41.39,20.57,-29.92,22.16,13.34,-13.3,-38.53,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,ema20/50,1,L,4,11,36.4,97.71,-62.8,27.89,10.5,1089.31,,,,-56.4,858.65,-62.8,292.67,29.23,23.42,-10.36,25.16,24.27,-24.2,-24.84,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema20/100,1,L+S,4,11,36.4,97.27,-53.94,28.22,3.4,1089.31,,,,-53.94,933.67,77.04,95.66,13.23,-47.54,35.78,-46.7,26.94,2.5,33.28,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,ema10/50,1,L+S,4,11,36.4,91.12,-46.67,36.66,28.2,1089.31,,,,-21.58,642.51,100.56,286.17,38.28,12.81,-15.87,22.56,-29.64,13.16,-46.67,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,c>ema50,2,L+S,4,11,36.4,90.4,-268.12,125.21,88.2,1089.31,,,,-268.12,743.84,231.7,475.42,-188.25,6.77,72.56,-30.67,-44.06,11.23,-16.02,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema10/50,2,L+S,4,11,36.4,80.34,-112.31,107.73,113.4,1089.31,,,,-112.31,605.18,157.87,276.19,-6.22,107.94,-40.7,-65.86,58.18,-30.86,-65.71,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,st3.0,2,L+S,4,11,36.4,79.69,-135.28,89.62,26.8,1089.31,,,,-135.28,405.85,197.58,393.39,-109.97,-14.24,143.19,47.96,37.98,-53.52,-36.37,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,macd26/52,2,L,4,11,36.4,74.21,-202.49,93.84,81.8,1089.31,,,,-32.51,670.25,-202.49,422.43,-4.06,-32.12,15.03,17.74,91.25,-98.34,-30.86,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema200,3,L+S,4,11,36.4,65.9,-711.08,236.31,165.7,1089.31,,,,-711.08,802.66,359.9,611.25,-223.36,-151.72,164.98,-8.86,-70.38,-22.18,-26.3,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,c>ema50,1,L,4,11,36.4,60.07,-87.57,40.47,44.0,1089.31,,,,-87.57,532.01,-48.57,292.05,-22.97,21.34,0.55,6.14,13.39,-25.35,-20.27,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,st3.0,1,L,4,11,36.4,55.98,-57.72,32.53,13.4,1089.31,,,,-57.72,434.22,-55.78,270.47,-3.75,15.36,21.54,24.39,33.78,-41.0,-25.73,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema200,1,L,4,11,36.4,49.06,-139.25,49.73,82.7,1089.31,,,,-139.25,482.72,-44.63,276.51,-11.21,-5.63,9.94,11.8,11.68,-31.5,-20.79,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,c>ema50,1,L+S,4,11,36.4,45.2,-134.06,62.61,88.2,1089.31,,,,-134.06,371.92,115.85,237.71,-94.13,3.39,36.28,-15.33,-22.03,5.61,-8.01,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema200,2,L+S,4,11,36.4,43.94,-474.05,157.54,165.7,1089.31,,,,-474.05,535.11,239.94,407.5,-148.91,-101.15,109.99,-5.91,-46.92,-14.78,-17.53,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,st3.0,1,L+S,4,11,36.4,39.85,-67.64,44.81,26.8,1089.31,,,,-67.64,202.93,98.79,196.7,-54.98,-7.12,71.6,23.98,18.99,-26.76,-18.18,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,macd26/52,1,L,4,11,36.4,37.75,-49.82,34.88,20.9,1089.31,,,,-45.34,298.22,-39.76,217.72,20.69,-7.97,24.67,7.91,1.35,-12.42,-49.82,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema200,1,L+S,4,11,36.4,21.97,-237.03,78.77,165.7,1089.31,,,,-237.03,267.55,119.97,203.75,-74.45,-50.57,54.99,-2.95,-23.46,-7.39,-8.77,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,macd12/26,1,L,4,11,36.4,21.11,-138.6,54.86,167.2,1089.31,,,,-15.79,338.97,-138.6,145.06,2.92,-52.36,-3.92,18.06,1.21,-29.54,-33.79,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,macd26/52,1,L+S,4,11,36.4,12.83,-70.47,65.76,163.2,1089.31,,,,-5.08,90.76,5.25,141.61,-56.96,-70.47,46.05,-9.48,41.99,-45.67,3.13,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,macd12/26,1,L+S,4,11,36.4,-0.32,-83.04,72.8,85.9,1089.31,,,,0.32,-63.52,-10.31,82.93,-83.04,20.48,25.65,-24.27,30.98,54.07,-36.83,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema5/20,2,L+S,4,11,36.4,-5.02,-81.09,144.25,263.1,1089.31,,,,-80.0,167.79,-70.63,107.05,-49.77,-76.14,-22.45,-69.18,106.28,-81.09,12.87,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,st3.0,1,L+S,4,11,36.4,-8.9,-130.04,80.99,103.5,1089.31,,,,-130.04,35.71,-3.31,81.08,-32.94,-22.77,28.21,-54.09,22.41,-10.35,-11.84,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,st3.0,2,L+S,4,11,36.4,-17.81,-260.07,161.98,103.5,1089.31,,,,-260.07,71.41,-6.61,162.15,-65.88,-45.54,56.42,-108.17,44.82,-20.71,-23.68,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,st2.0,1,L+S,4,11,36.4,-20.5,-91.12,82.19,186.3,1089.31,,,,-91.12,51.07,-56.3,-30.04,-14.65,-53.76,-4.53,-12.14,-40.59,8.31,18.2,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema10/50,3,L,3,11,27.3,482.59,-181.76,49.81,2.5,1089.31,,,,-163.74,4667.73,-181.76,1022.29,51.82,9.54,-104.82,10.23,111.31,-73.02,-41.09,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema20/50,3,L,3,11,27.3,464.26,-213.51,40.16,2.0,1089.31,,,,-213.51,4530.23,-124.38,858.15,55.55,3.91,-72.18,17.08,115.8,-63.79,0.0,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,c>ema100,3,L+S,3,11,27.3,351.06,-332.73,160.25,12.2,1089.31,,,,-332.73,3578.2,403.21,444.12,-30.77,-140.76,-8.78,-109.7,38.0,-78.98,99.85,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,ema50/200,2,L,3,11,27.3,325.24,-92.93,31.36,3.0,1089.31,,,,-62.03,2961.75,-92.93,765.12,20.31,25.75,-51.17,25.21,80.0,-77.42,-16.96,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema10/50,2,L+S,3,11,27.3,309.91,-89.58,79.14,5.4,1089.31,,,,-89.58,2951.3,173.23,494.47,0.38,-56.02,-87.77,-32.08,46.08,0.79,8.16,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,c>ema100,2,L,3,11,27.3,275.85,-148.43,43.12,5.8,1089.31,,,,-148.43,2630.34,-55.02,658.18,21.84,-14.09,-34.53,-12.95,62.17,-73.15,0.0,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
