entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
0.5,3.0,1.0,7,30,3.0,1683,25.3,20.3,-7.7,-0.613,-98.49,98.54,22,-0.999
0.5,2.0,1.0,10,20,2.0,1957,33.7,19.0,-11.0,-0.882,-98.56,98.68,19,-0.999
0.5,1.5,0.8,7,30,1.88,2303,35.9,9.8,-6.3,-0.526,-98.57,98.64,18,-0.999
0.3,2.0,0.5,7,10,4.0,6284,20.3,13.3,-4.2,-0.652,-98.58,98.63,33,-0.999
0.5,1.5,2.0,7,30,0.75,1624,57.3,9.8,-14.7,-0.655,-98.61,98.73,8,-0.999
0.3,1.5,0.8,7,10,1.88,5612,34.6,9.8,-6.3,-0.734,-98.63,98.67,17,-1.0
0.3,3.0,0.8,10,10,3.75,3672,20.9,29.0,-9.0,-1.052,-98.64,98.69,35,-0.999
0.3,3.0,0.8,5,20,3.75,3672,20.9,14.5,-4.5,-0.526,-98.64,98.69,35,-0.999
0.3,3.0,0.5,3,30,6.0,5014,14.6,8.7,-1.8,-0.267,-98.68,98.72,45,-1.0
0.5,1.0,1.0,7,30,1.0,2370,51.2,6.3,-7.7,-0.535,-98.68,98.74,9,-0.999
0.3,1.0,1.5,3,30,0.67,4732,60.2,2.7,-4.8,-0.286,-98.71,98.75,13,-1.0
0.3,3.0,2.0,7,30,1.5,1761,40.9,20.3,-14.7,-0.39,-98.76,98.79,15,-1.0
0.3,1.0,0.8,7,10,1.25,6856,45.1,6.3,-6.3,-0.623,-98.78,98.8,14,-1.0
0.5,1.5,0.5,10,20,3.0,2574,26.1,14.0,-6.0,-0.779,-98.78,98.78,20,-1.0
0.5,1.0,0.8,10,20,1.25,2525,45.6,9.0,-9.0,-0.795,-98.8,98.86,9,-0.999
0.5,3.0,0.5,7,30,6.0,2201,14.9,20.3,-4.2,-0.56,-98.81,98.83,39,-1.0
0.5,3.0,1.5,10,20,2.0,1397,33.0,29.0,-16.0,-1.15,-98.83,98.95,18,-0.999
0.3,1.0,0.5,3,20,2.0,8463,34.2,2.7,-1.8,-0.26,-98.87,98.88,19,-1.0
0.5,2.0,1.0,7,30,2.0,1957,33.7,13.3,-7.7,-0.618,-98.88,98.98,19,-0.999
0.5,2.0,0.8,10,20,2.5,2131,29.0,19.0,-9.0,-0.893,-98.88,98.99,18,-0.999
0.3,3.0,1.0,7,20,3.0,3067,25.4,20.3,-7.7,-0.597,-98.96,99.07,26,-0.999
0.3,2.0,1.5,7,20,1.33,3018,43.2,13.3,-11.2,-0.614,-98.99,99.05,13,-0.999
0.3,1.5,1.0,10,10,1.5,4869,40.5,14.0,-11.0,-0.87,-99.0,99.14,12,-0.999
0.3,1.5,1.0,5,20,1.5,4869,40.5,7.0,-5.5,-0.435,-99.0,99.14,12,-0.999
