entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
1.5,2.0,2.0,5,30,1.0,340,57.4,9.5,-10.5,0.971,131.36,24.38,5,5.387
1.0,1.0,0.5,7,30,2.0,1145,42.7,6.3,-4.2,0.284,131.11,48.1,14,2.726
1.5,2.0,1.5,5,30,1.33,354,50.8,9.5,-8.0,0.898,129.64,20.06,8,6.463
1.5,3.0,0.8,7,20,3.75,357,28.6,20.3,-6.3,1.3,128.4,15.82,12,8.115
1.5,3.0,1.0,7,30,3.0,353,31.2,20.3,-7.7,1.025,127.91,29.57,12,4.326
1.5,1.5,0.5,5,30,3.0,375,37.6,7.0,-3.0,0.76,125.87,15.79,10,7.97
1.5,1.5,1.5,10,30,1.0,360,56.9,14.0,-16.0,1.083,124.7,41.84,8,2.981
1.0,1.0,0.5,10,20,2.0,1145,42.7,9.0,-6.0,0.406,123.47,46.4,14,2.661
1.5,3.0,1.0,10,20,3.0,353,31.2,29.0,-11.0,1.465,121.7,28.24,12,4.31
1.5,2.0,2.0,7,20,1.0,340,57.4,13.3,-14.7,1.359,120.84,22.91,5,5.274
1.5,1.5,2.0,10,30,0.75,347,63.4,14.0,-21.0,1.19,119.7,46.84,5,2.556
1.5,2.0,1.5,7,20,1.33,354,50.8,13.3,-11.2,1.258,118.91,18.82,8,6.317
1.5,1.5,0.5,7,20,3.0,375,37.6,9.8,-4.2,1.064,114.46,14.8,10,7.733
1.5,1.0,0.5,7,30,2.0,381,46.7,6.3,-4.2,0.706,113.56,20.21,9,5.619
1.5,1.0,1.0,10,30,1.0,374,59.1,9.0,-11.0,0.818,112.48,38.83,8,2.897
1.5,3.0,1.5,5,30,2.0,341,39.6,14.5,-8.0,0.908,110.45,29.64,12,3.726
1.5,1.5,0.8,5,30,1.88,369,45.3,7.0,-4.5,0.705,106.5,17.66,8,6.03
1.5,1.0,0.5,10,20,2.0,381,46.7,9.0,-6.0,1.008,106.43,19.33,9,5.507
1.0,2.0,0.5,7,30,4.0,1095,25.8,13.3,-4.2,0.307,106.32,60.7,18,1.752
1.0,1.5,0.5,5,30,3.0,1118,32.5,7.0,-3.0,0.247,105.09,42.0,18,2.502
1.0,1.5,1.0,5,30,1.5,1039,46.3,7.0,-5.5,0.287,103.93,52.55,9,1.978
1.5,3.0,1.5,7,20,2.0,341,39.6,20.3,-11.2,1.271,102.55,27.89,12,3.677
1.0,2.0,0.5,10,20,4.0,1095,25.8,19.0,-6.0,0.438,101.86,58.74,18,1.734
1.5,1.5,0.8,7,20,1.88,369,45.3,9.8,-6.3,0.986,97.42,16.57,8,5.88
1.0,1.5,0.5,7,20,3.0,1118,32.5,9.8,-4.2,0.346,96.83,39.79,18,2.433
