entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
0.8,1.0,2.0,3,20,0.5,2720,68.2,2.7,-6.3,-0.165,-63.07,66.15,7,-0.953
0.8,1.0,1.5,5,10,0.67,2924,61.4,4.5,-8.0,-0.326,-63.54,64.94,6,-0.978
1.0,3.0,1.5,7,20,2.0,1401,35.1,20.3,-11.2,-0.138,-63.68,72.32,15,-0.88
1.0,1.0,0.8,10,20,1.25,1836,48.9,9.0,-9.0,-0.196,-63.85,70.79,8,-0.902
1.0,1.0,2.0,3,30,0.5,1643,68.0,2.7,-6.3,-0.181,-64.13,65.96,6,-0.972
0.8,1.0,0.8,10,10,1.25,3229,48.4,9.0,-9.0,-0.282,-64.65,68.07,11,-0.95
0.8,1.0,0.8,5,20,1.25,3229,48.4,4.5,-4.5,-0.141,-64.65,68.07,11,-0.95
1.0,1.5,2.0,7,20,0.75,1522,59.2,9.8,-14.7,-0.196,-64.74,69.98,7,-0.925
0.5,2.0,1.5,3,10,1.33,5344,44.0,5.7,-4.8,-0.183,-64.97,65.0,14,-1.0
0.8,3.0,2.0,7,20,1.5,1963,42.1,20.3,-14.7,0.027,-65.23,78.51,14,-0.831
0.8,1.5,1.5,3,30,1.0,2687,52.2,4.2,-4.8,-0.101,-65.24,70.68,11,-0.923
0.8,2.0,1.5,5,30,1.33,2488,45.5,9.5,-8.0,-0.031,-65.96,77.36,11,-0.853
1.0,1.0,0.8,7,30,1.25,1836,48.9,6.3,-6.3,-0.137,-66.18,72.93,8,-0.907
0.8,1.5,0.8,7,20,1.88,3039,38.4,9.8,-6.3,-0.117,-66.21,75.29,15,-0.879
1.5,1.0,1.5,10,30,0.67,702,62.8,9.0,-16.0,-0.295,-66.36,69.89,7,-0.95
1.0,1.5,1.0,10,30,1.5,1711,44.1,14.0,-11.0,0.017,-66.47,78.95,11,-0.842
1.0,1.0,1.5,3,30,0.67,1713,61.4,2.7,-4.8,-0.194,-66.74,67.6,7,-0.987
1.0,3.0,1.5,5,30,2.0,1401,35.1,14.5,-8.0,-0.099,-67.78,75.84,15,-0.894
0.3,3.0,2.0,3,10,1.5,4536,40.5,8.7,-6.3,-0.225,-68.17,68.99,14,-0.988
0.5,3.0,0.8,3,10,3.75,6082,22.1,8.7,-2.7,-0.177,-68.18,68.18,37,-1.0
0.5,1.5,1.5,3,10,1.0,6205,51.4,4.2,-4.8,-0.175,-68.21,68.6,10,-0.994
1.0,1.5,2.0,5,30,0.75,1522,59.2,7.0,-10.5,-0.14,-68.37,73.3,7,-0.933
1.0,1.0,1.0,10,20,1.0,1798,53.9,9.0,-11.0,-0.221,-68.49,71.51,7,-0.958
1.0,1.0,2.0,10,10,0.5,1643,68.0,9.0,-21.0,-0.604,-68.51,70.26,6,-0.975
1.0,1.0,2.0,5,20,0.5,1643,68.0,4.5,-10.5,-0.302,-68.51,70.26,6,-0.975
1.0,3.0,2.0,10,20,1.5,1302,42.3,29.0,-21.0,0.16,-68.59,78.92,13,-0.869
0.8,1.5,2.0,3,30,0.75,2453,58.9,4.2,-6.3,-0.119,-69.02,74.86,8,-0.922
0.8,1.0,2.0,7,10,0.5,2720,68.2,6.3,-14.7,-0.386,-69.31,72.26,7,-0.959
0.8,1.5,0.8,5,30,1.88,3039,38.4,7.0,-4.5,-0.084,-69.61,78.23,15,-0.89
0.5,2.0,0.5,3,10,4.0,8670,22.2,5.7,-1.8,-0.133,-69.75,69.87,31,-0.998
0.8,1.5,1.5,10,10,1.0,2687,52.2,14.0,-16.0,-0.336,-70.01,75.13,11,-0.932
0.8,1.5,1.5,5,20,1.0,2687,52.2,7.0,-8.0,-0.168,-70.01,75.13,11,-0.932
0.8,3.0,2.0,5,30,1.5,1963,42.1,14.5,-10.5,0.02,-70.49,81.63,14,-0.863
0.5,2.0,1.0,3,10,2.0,6546,34.7,5.7,-3.3,-0.178,-70.56,70.8,18,-0.997
0.8,1.0,1.5,3,20,0.67,2924,61.4,2.7,-4.8,-0.196,-70.59,71.94,6,-0.981
1.0,1.0,1.0,7,30,1.0,1798,53.9,6.3,-7.7,-0.155,-70.81,73.71,7,-0.961
1.0,1.0,1.5,5,20,0.67,1713,61.4,4.5,-8.0,-0.323,-70.94,71.76,7,-0.989
1.0,1.0,1.5,10,10,0.67,1713,61.4,9.0,-16.0,-0.647,-70.94,71.76,7,-0.989
0.8,1.0,0.5,10,30,2.0,3388,39.7,9.0,-6.0,-0.045,-72.07,82.31,16,-0.876
0.8,1.5,1.0,7,20,1.5,2934,43.2,9.8,-7.7,-0.143,-72.16,79.52,13,-0.907
0.8,1.0,1.0,3,30,1.0,3139,52.9,2.7,-3.3,-0.123,-72.4,74.84,9,-0.967
1.0,3.0,2.0,7,30,1.5,1302,42.3,20.3,-14.7,0.112,-72.69,81.4,13,-0.893
1.5,1.0,2.0,10,20,0.5,682,67.4,9.0,-21.0,-0.765,-73.26,76.82,7,-0.954
0.8,1.5,2.0,5,20,0.75,2453,58.9,7.0,-10.5,-0.198,-73.79,79.16,8,-0.932
0.8,1.5,2.0,10,10,0.75,2453,58.9,14.0,-21.0,-0.397,-73.79,79.16,8,-0.932
0.5,1.5,1.0,3,10,1.5,7430,41.6,4.2,-3.3,-0.178,-74.65,74.97,14,-0.996
0.8,2.0,2.0,10,20,1.0,2270,52.7,19.0,-21.0,0.093,-75.26,82.35,9,-0.914
1.5,1.0,2.0,7,30,0.5,682,67.4,6.3,-14.7,-0.536,-75.33,78.77,7,-0.956
0.8,1.5,1.0,5,30,1.5,2934,43.2,7.0,-5.5,-0.102,-75.43,82.29,13,-0.917
1.0,1.5,1.5,7,20,1.0,1607,51.8,9.8,-11.2,-0.328,-75.54,78.15,9,-0.967
1.0,2.0,2.0,10,20,1.0,1431,52.3,19.0,-21.0,-0.092,-75.55,79.05,9,-0.956
0.5,2.0,0.8,3,10,2.5,7241,29.9,5.7,-2.7,-0.187,-75.58,75.79,21,-0.997
0.8,3.0,1.5,7,20,2.0,2191,35.2,20.3,-11.2,-0.101,-75.91,88.21,18,-0.861
0.8,1.0,1.5,7,10,0.67,2924,61.4,6.3,-11.2,-0.457,-76.38,77.63,6,-0.984
0.8,1.0,1.0,5,20,1.0,3139,52.9,4.5,-5.5,-0.205,-76.45,78.73,9,-0.971
0.8,1.0,1.0,10,10,1.0,3139,52.9,9.0,-11.0,-0.411,-76.45,78.73,9,-0.971
1.0,2.0,1.5,7,20,1.33,1520,44.3,13.3,-11.2,-0.336,-77.05,78.46,11,-0.982
0.3,3.0,1.5,3,10,2.0,5808,33.8,8.7,-4.8,-0.235,-77.3,77.52,16,-0.997
0.5,3.0,0.5,5,10,6.0,7517,16.1,14.5,-3.0,-0.181,-77.98,77.98,45,-1.0
0.5,2.0,2.0,5,10,1.0,4517,51.1,9.5,-10.5,-0.285,-78.01,78.41,11,-0.995
0.5,1.5,0.5,3,10,3.0,9442,27.4,4.2,-1.8,-0.158,-78.25,78.43,23,-0.998
0.8,1.0,0.8,7,20,1.25,3229,48.4,6.3,-6.3,-0.197,-78.32,81.13,11,-0.965
1.0,1.5,1.5,5,30,1.0,1607,51.8,7.0,-8.0,-0.234,-78.47,80.91,9,-0.97
1.0,2.0,2.0,7,30,1.0,1431,52.3,13.3,-14.7,-0.064,-78.55,81.73,9,-0.961
