entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
1.0,1.5,1.0,5,20,1.5,923,41.8,7.0,-5.5,-0.272,-43.63,50.3,8,-0.867
1.0,2.0,1.5,5,20,1.33,820,44.1,9.5,-8.0,-0.274,-43.66,46.94,9,-0.93
1.0,2.0,1.5,10,10,1.33,820,44.1,19.0,-16.0,-0.549,-43.66,46.94,9,-0.93
0.8,3.0,0.8,5,10,3.75,1398,21.7,14.5,-4.5,-0.382,-43.82,48.43,30,-0.905
1.0,1.0,1.5,3,30,0.67,941,61.5,2.7,-4.8,-0.185,-43.99,44.08,4,-0.998
1.0,2.0,2.0,7,20,1.0,747,51.8,13.3,-14.7,-0.194,-44.18,48.66,6,-0.908
0.8,2.0,1.5,3,20,1.33,1270,43.8,5.7,-4.8,-0.203,-44.29,48.68,15,-0.91
0.3,3.0,1.5,3,10,2.0,2393,33.9,8.7,-4.8,-0.225,-44.38,45.02,18,-0.986
0.8,1.0,2.0,3,20,0.5,1434,67.9,2.7,-6.3,-0.187,-44.42,46.29,5,-0.96
0.8,1.0,1.0,5,10,1.0,1680,51.6,4.5,-5.5,-0.339,-44.63,47.3,9,-0.943
1.0,1.0,1.0,5,20,1.0,986,52.2,4.5,-5.5,-0.277,-44.87,45.24,6,-0.992
1.0,1.0,1.0,10,10,1.0,986,52.2,9.0,-11.0,-0.554,-44.87,45.24,6,-0.992
0.8,1.0,0.5,7,10,2.0,1839,37.0,6.3,-4.2,-0.312,-44.95,49.83,17,-0.902
1.0,1.5,0.5,10,20,3.0,1003,28.9,14.0,-6.0,-0.217,-45.08,68.83,20,-0.655
1.5,2.0,1.0,10,20,2.0,300,34.0,19.0,-11.0,-0.8,-45.14,50.5,14,-0.894
0.8,1.5,1.5,5,10,1.0,1381,50.6,7.0,-8.0,-0.408,-45.23,47.72,8,-0.948
0.5,3.0,2.0,3,20,1.5,1537,41.1,8.7,-6.3,-0.142,-45.29,52.19,12,-0.868
0.5,1.5,2.0,3,20,0.75,2494,59.1,4.2,-6.3,-0.094,-45.33,53.17,7,-0.852
1.0,3.0,1.0,10,20,3.0,819,27.4,29.0,-11.0,-0.06,-45.5,69.99,17,-0.65
1.0,2.0,0.8,7,30,2.5,926,31.6,13.3,-6.3,-0.098,-45.92,64.14,13,-0.716
1.5,2.0,0.8,10,30,2.5,307,30.6,19.0,-9.0,-0.427,-46.16,52.39,10,-0.881
0.8,1.5,0.8,7,10,1.88,1632,36.9,9.8,-6.3,-0.351,-46.34,52.4,14,-0.884
0.5,3.0,1.0,5,10,3.0,2501,26.4,14.5,-5.5,-0.214,-46.86,51.43,26,-0.911
1.0,1.5,1.5,10,10,1.0,866,51.3,14.0,-16.0,-0.619,-46.94,54.24,9,-0.865
1.0,1.5,1.5,5,20,1.0,866,51.3,7.0,-8.0,-0.309,-46.94,54.24,9,-0.865
1.5,2.0,1.0,7,30,2.0,300,34.0,13.3,-7.7,-0.56,-47.1,52.34,14,-0.9
1.0,1.5,0.5,7,30,3.0,1003,28.9,9.8,-4.2,-0.152,-47.15,70.68,20,-0.667
0.8,1.5,2.0,3,30,0.75,1269,58.8,4.2,-6.3,-0.127,-47.19,57.61,7,-0.819
0.5,2.0,1.5,3,10,1.33,2482,43.4,5.7,-4.8,-0.244,-47.21,49.24,12,-0.959
0.5,2.0,2.0,3,20,1.0,2041,51.5,5.7,-6.3,-0.121,-47.25,51.96,9,-0.909
0.8,2.0,0.8,7,10,2.5,1548,30.2,13.3,-6.3,-0.374,-47.38,52.93,22,-0.895
0.5,2.0,0.8,3,10,2.5,3508,30.0,5.7,-2.7,-0.176,-47.48,49.39,23,-0.961
0.8,1.5,1.0,3,20,1.5,1548,41.4,4.2,-3.3,-0.194,-47.49,51.75,17,-0.918
0.8,1.0,0.8,3,20,1.25,1743,46.7,2.7,-2.7,-0.178,-47.61,51.5,10,-0.924
1.0,2.0,2.0,5,30,1.0,747,51.8,9.5,-10.5,-0.139,-47.65,51.75,6,-0.921
0.5,1.0,2.0,3,10,0.5,3087,67.8,2.7,-6.3,-0.201,-47.67,50.12,7,-0.951
1.0,1.0,1.5,10,10,0.67,941,61.5,9.0,-16.0,-0.617,-47.86,47.95,4,-0.998
1.0,1.0,1.5,5,20,0.67,941,61.5,4.5,-8.0,-0.309,-47.86,47.95,4,-0.998
0.5,3.0,1.5,5,10,2.0,1927,34.3,14.5,-8.0,-0.282,-47.95,50.67,20,-0.946
0.8,2.0,1.0,3,20,2.0,1452,34.4,5.7,-3.3,-0.207,-48.02,51.66,20,-0.93
1.5,3.0,2.0,10,30,1.5,268,42.2,29.0,-21.0,0.082,-48.29,64.46,8,-0.749
1.0,3.0,1.0,7,30,3.0,819,27.4,20.3,-7.7,-0.042,-48.49,72.03,17,-0.673
1.0,1.0,2.0,7,20,0.5,894,68.7,6.3,-14.7,-0.277,-48.69,48.69,4,-1.0
0.8,1.0,1.5,5,10,0.67,1547,60.7,4.5,-8.0,-0.413,-48.7,49.96,7,-0.975
0.8,2.0,0.5,7,10,4.0,1686,21.9,13.3,-4.2,-0.37,-48.71,50.17,39,-0.971
1.0,2.0,1.0,7,20,2.0,883,35.3,13.3,-7.7,-0.28,-48.88,57.13,8,-0.856
0.8,1.5,0.5,3,30,3.0,1754,28.1,4.2,-1.8,-0.117,-48.97,56.27,34,-0.87
0.8,3.0,1.5,7,10,2.0,1093,33.9,20.3,-11.2,-0.508,-49.14,56.56,18,-0.869
1.0,1.5,0.8,7,20,1.88,957,37.3,9.8,-6.3,-0.294,-49.26,57.9,11,-0.851
0.8,3.0,2.0,3,30,1.5,964,41.0,8.7,-6.3,-0.154,-49.33,61.89,15,-0.797
0.8,1.0,2.0,7,10,0.5,1434,67.9,6.3,-14.7,-0.436,-50.1,52.03,5,-0.963
0.8,2.0,1.5,7,10,1.33,1270,43.8,13.3,-11.2,-0.474,-50.14,54.55,15,-0.919
0.8,3.0,0.8,3,20,3.75,1398,21.7,8.7,-2.7,-0.229,-50.45,55.25,30,-0.913
0.8,3.0,1.0,5,10,3.0,1287,24.9,14.5,-5.5,-0.512,-50.67,55.35,26,-0.915
0.3,1.5,2.0,3,10,0.75,3289,58.1,4.2,-6.3,-0.202,-50.83,52.21,10,-0.974
0.8,1.0,1.0,3,20,1.0,1680,51.6,2.7,-3.3,-0.204,-51.05,53.87,9,-0.948
0.8,1.5,2.0,10,10,0.75,1269,58.8,14.0,-21.0,-0.425,-51.73,61.68,7,-0.839
0.8,1.5,2.0,5,20,0.75,1269,58.8,7.0,-10.5,-0.212,-51.73,61.68,7,-0.839
