entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
0.3,1.5,0.8,3,10,1.88,12419,35.5,4.2,-2.7,-0.25,-95.83,95.97,21,-0.998
1.0,1.0,1.0,5,20,1.0,4297,51.5,4.5,-5.5,-0.345,-95.85,96.31,11,-0.995
1.0,1.0,1.0,10,10,1.0,4297,51.5,9.0,-11.0,-0.69,-95.85,96.31,11,-0.995
0.3,3.0,1.5,3,20,2.0,4804,33.4,8.7,-4.8,-0.293,-95.92,95.99,19,-0.999
0.5,1.0,1.5,3,10,0.67,8947,59.3,2.7,-4.8,-0.352,-95.97,96.03,10,-0.999
0.8,2.0,0.8,7,20,2.5,5482,31.0,13.3,-6.3,-0.215,-96.12,96.72,20,-0.994
0.8,3.0,2.0,3,30,1.5,2972,40.1,8.7,-6.3,-0.284,-96.13,97.52,15,-0.986
1.0,1.5,2.0,5,20,0.75,3278,57.6,7.0,-10.5,-0.421,-96.13,97.0,9,-0.991
1.0,1.5,2.0,10,10,0.75,3278,57.6,14.0,-21.0,-0.841,-96.13,97.0,9,-0.991
0.5,3.0,1.0,7,10,3.0,5857,25.8,20.3,-7.7,-0.481,-96.14,96.28,22,-0.999
0.5,1.5,2.0,5,10,0.75,5944,57.1,7.0,-10.5,-0.513,-96.22,96.55,13,-0.997
0.5,3.0,0.5,3,30,6.0,8455,16.1,8.7,-1.8,-0.107,-96.25,96.65,49,-0.996
0.8,2.0,2.0,3,30,1.0,3768,50.5,5.7,-6.3,-0.236,-96.25,97.37,12,-0.988
0.8,1.5,1.0,5,20,1.5,5646,42.0,7.0,-5.5,-0.255,-96.35,96.55,15,-0.998
0.8,1.5,1.0,10,10,1.5,5646,42.0,14.0,-11.0,-0.51,-96.35,96.55,15,-0.998
0.5,2.0,0.5,7,10,4.0,10391,22.3,13.3,-4.2,-0.294,-96.44,96.73,34,-0.997
0.3,3.0,0.5,3,20,6.0,10236,15.7,8.7,-1.8,-0.148,-96.44,96.8,37,-0.996
