retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.5,0.786,2.0,0.002,3,0.1,both,57,40,17,19.3,7.74,5.98,1.29,1077.35,8,eth,1H,1y,158
0.382,0.786,1.618,0.002,5,0.1,both,78,52,26,24.4,9.21,7.12,1.29,1092.06,8,eth,1H,1y,158
0.5,0.786,2.0,0.002,5,0.1,both,57,40,17,19.3,12.56,9.82,1.28,1125.58,8,eth,1H,1y,158
0.382,0.786,1.272,0.002,3,0.1,both,142,87,55,29.6,6.65,5.22,1.27,1066.45,5,eth,1H,1y,234
0.382,0.786,1.618,0.002,3,0.2,both,78,52,26,24.4,10.8,8.51,1.27,1107.98,8,eth,1H,1y,158
0.5,0.786,2.0,0.002,3,0.2,both,57,40,17,19.3,14.86,11.7,1.27,1148.6,8,eth,1H,1y,158
0.5,0.786,2.0,0.002,7,0.1,both,57,40,17,19.3,17.09,13.54,1.26,1170.86,8,eth,1H,1y,158
0.382,0.786,1.618,0.002,7,0.1,both,78,52,26,24.4,12.3,9.88,1.24,1123.01,8,eth,1H,1y,158
0.5,0.786,2.0,0.002,5,0.2,both,57,40,17,19.3,23.28,18.92,1.23,1232.79,8,eth,1H,1y,158
0.382,0.786,1.272,0.002,5,0.1,both,142,87,55,29.6,10.76,8.79,1.23,1107.63,5,eth,1H,1y,234
0.382,0.786,1.272,0.002,3,0.2,both,142,87,55,29.6,12.72,10.58,1.2,1127.15,5,eth,1H,1y,234
0.382,0.786,1.618,0.002,3,0.1,both,125,77,48,26.4,6.45,5.42,1.19,1064.48,5,eth,1H,1y,234
0.5,0.786,2.0,0.002,7,0.2,both,57,40,17,19.3,30.33,25.69,1.18,1303.33,8,eth,1H,1y,158
0.382,0.786,1.272,0.002,7,0.1,both,142,87,55,29.6,14.59,12.39,1.18,1145.91,5,eth,1H,1y,234
0.382,0.786,1.618,0.002,5,0.2,both,78,52,26,24.4,16.25,13.93,1.17,1162.54,8,eth,1H,1y,158
0.382,0.786,1.618,0.002,5,0.1,both,125,77,48,26.4,10.39,8.95,1.16,1103.89,5,eth,1H,1y,234
0.382,0.786,1.618,0.002,3,0.2,both,125,77,48,26.4,12.24,10.69,1.15,1122.38,5,eth,1H,1y,234
0.382,0.786,1.618,0.002,7,0.1,both,125,77,48,26.4,14.0,12.4,1.13,1140.03,5,eth,1H,1y,234
0.382,0.618,1.618,0.002,3,0.1,both,116,71,45,28.4,5.79,5.1,1.13,1057.92,5,eth,1H,1y,234
0.382,0.618,1.272,0.005,7,0.1,ob_only,113,62,51,41.6,18.64,16.63,1.12,1186.39,5,eth,1H,1y,234
0.382,0.618,1.272,0.005,5,0.2,ob_only,113,62,51,41.6,25.87,23.12,1.12,1258.71,5,eth,1H,1y,234
0.382,0.618,1.272,0.005,5,0.1,ob_only,113,62,51,41.6,13.52,12.09,1.12,1135.22,5,eth,1H,1y,234
0.382,0.618,1.272,0.005,3,0.2,ob_only,113,62,51,41.6,16.11,14.38,1.12,1161.06,5,eth,1H,1y,234
0.382,0.618,1.272,0.005,7,0.2,ob_only,113,62,51,41.6,34.48,31.2,1.11,1344.8,5,eth,1H,1y,234
0.382,0.786,1.272,0.002,5,0.2,both,142,87,55,29.6,19.72,17.84,1.11,1197.18,5,eth,1H,1y,234
0.382,0.618,1.272,0.005,3,0.1,ob_only,113,62,51,41.6,8.22,7.38,1.11,1082.17,5,eth,1H,1y,234
0.382,0.618,1.618,0.002,5,0.1,both,116,71,45,28.4,9.27,8.4,1.1,1092.66,5,eth,1H,1y,234
0.382,0.618,1.618,0.002,3,0.2,both,116,71,45,28.4,10.88,10.02,1.09,1108.76,5,eth,1H,1y,234
0.382,0.786,1.272,0.005,5,0.2,both,131,78,53,37.4,26.6,24.97,1.07,1265.96,5,eth,1H,1y,234
0.382,0.786,1.272,0.005,3,0.2,both,131,78,53,37.4,16.61,15.54,1.07,1166.07,5,eth,1H,1y,234
0.382,0.786,1.272,0.005,7,0.1,both,131,78,53,37.4,19.21,17.96,1.07,1192.06,5,eth,1H,1y,234
0.382,0.786,1.618,0.002,5,0.2,both,125,77,48,26.4,18.75,17.45,1.07,1187.47,5,eth,1H,1y,234
0.382,0.618,1.618,0.002,7,0.1,both,116,71,45,28.4,12.4,11.62,1.07,1123.96,5,eth,1H,1y,234
0.382,0.786,1.618,0.005,3,0.1,both,75,49,26,29.3,5.83,5.43,1.07,1058.29,8,eth,1H,1y,158
0.382,0.786,1.272,0.005,5,0.1,both,131,78,53,37.4,13.95,13.1,1.06,1139.51,5,eth,1H,1y,234
0.382,0.786,1.618,0.002,7,0.2,both,78,52,26,24.4,20.17,19.14,1.05,1201.73,8,eth,1H,1y,158
0.382,0.786,1.272,0.005,3,0.1,both,131,78,53,37.4,8.49,8.05,1.05,1084.86,5,eth,1H,1y,234
0.382,0.786,1.272,0.005,7,0.2,both,131,78,53,37.4,35.31,33.88,1.04,1353.07,5,eth,1H,1y,234
0.382,0.618,2.0,0.002,3,0.2,ob_only,49,31,18,26.5,17.2,16.54,1.04,1171.97,8,eth,1H,1y,158
