retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,n_bos,n_zones
0.382,0.786,2.0,0.002,5,0.1,both,81,17.3,52.58,28.15,1.87,1525.8,5,sol,4H,124,258
0.5,0.786,1.618,0.005,7,0.2,ob_only,32,25.0,77.71,42.47,1.83,1777.14,8,sol,4H,83,206
0.5,0.786,1.618,0.005,5,0.2,ob_only,32,25.0,58.87,32.36,1.82,1588.68,8,sol,4H,83,206
0.382,0.786,1.272,0.002,7,0.2,both,87,23.0,102.66,56.6,1.81,2026.63,5,sol,4H,124,258
0.382,0.786,1.272,0.002,5,0.2,both,87,23.0,78.96,43.98,1.8,1789.55,5,sol,4H,124,258
0.5,0.786,2.0,0.005,5,0.1,ob_only,32,18.8,31.36,17.56,1.79,1313.56,8,sol,4H,83,206
0.5,0.786,2.0,0.005,7,0.1,ob_only,32,18.8,42.49,23.79,1.79,1424.87,8,sol,4H,83,206
0.5,0.786,2.0,0.005,3,0.2,ob_only,32,18.8,37.05,20.73,1.79,1370.52,8,sol,4H,83,206
0.5,0.786,1.618,0.005,7,0.1,ob_only,32,25.0,42.43,23.79,1.78,1424.3,8,sol,4H,83,206
0.382,0.786,2.0,0.002,3,0.1,both,81,17.3,31.68,17.89,1.77,1316.83,5,sol,4H,124,258
0.5,0.786,2.0,0.005,3,0.1,ob_only,32,18.8,19.29,10.89,1.77,1192.93,8,sol,4H,83,206
0.5,0.786,1.618,0.005,3,0.2,ob_only,32,25.0,36.62,20.73,1.77,1366.23,8,sol,4H,83,206
0.5,0.786,2.0,0.005,5,0.2,ob_only,32,18.8,56.98,32.36,1.76,1569.8,8,sol,4H,83,206
0.5,0.786,1.618,0.005,5,0.1,ob_only,32,25.0,30.69,17.56,1.75,1306.9,8,sol,4H,83,206
0.5,0.786,2.0,0.005,7,0.1,both,42,16.7,46.2,26.45,1.75,1462.0,8,sol,4H,83,206
0.5,0.786,2.0,0.005,5,0.2,both,42,16.7,62.2,35.72,1.74,1621.98,8,sol,4H,83,206
0.5,0.786,2.0,0.005,3,0.2,both,42,16.7,40.23,23.11,1.74,1402.26,8,sol,4H,83,206
0.382,0.786,1.272,0.002,7,0.1,both,87,23.0,56.93,32.74,1.74,1569.27,5,sol,4H,124,258
0.5,0.786,2.0,0.005,5,0.1,both,42,16.7,33.98,19.62,1.73,1339.82,8,sol,4H,83,206
