rsi_thresh,vol_mult,sl_atr_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
35,1.5,1.5,atr_3x,3,0.3,True,44,34.1,16.44,11.68,1.41,1h
25,1.2,2.0,atr_3x,7,0.3,True,2,100.0,16.28,0.11,155.01,1h
35,1.5,2.0,bb_mid,5,0.3,True,45,62.2,16.26,17.99,0.9,1h
35,1.2,1.5,bb_mid,5,0.2,True,49,55.1,16.12,10.65,1.51,1h
35,1.2,2.0,atr_2x,5,0.2,True,46,52.2,16.11,12.11,1.33,1h
35,1.5,2.0,atr_3x,5,0.3,True,41,41.5,16.08,19.96,0.81,1h
30,2.0,1.0,atr_3x,3,0.2,True,11,54.5,16.08,1.35,11.9,1h
35,1.2,1.0,atr_3x,3,0.3,True,51,25.5,16.06,12.26,1.31,1h
35,1.2,1.5,atr_2x,7,0.1,True,49,46.9,15.7,7.74,2.03,1h
35,1.5,1.0,bb_mid,7,0.1,True,49,44.9,15.68,4.7,3.34,1h
30,2.0,1.0,atr_2x,5,0.2,True,11,54.5,15.59,2.25,6.94,1h
30,2.0,1.5,bb_mid,5,0.3,True,11,63.6,15.57,2.96,5.26,1h
35,1.5,2.0,atr_3x,7,0.2,True,41,41.5,15.53,18.73,0.83,1h
35,1.5,2.0,bb_mid,7,0.2,True,45,62.2,15.42,16.84,0.92,1h
35,1.5,2.0,atr_2x,5,0.2,True,44,52.3,15.39,12.11,1.27,1h
35,1.2,1.0,bb_mid,7,0.1,True,53,45.3,15.35,4.7,3.27,1h
35,1.5,1.0,atr_3x,3,0.3,True,46,23.9,15.1,11.24,1.34,1h
35,1.2,1.0,atr_2x,3,0.3,True,53,35.8,14.88,8.49,1.75,1h
35,1.5,1.0,atr_2x,3,0.3,True,49,34.7,14.86,7.63,1.95,1h
35,1.2,2.0,atr_3x,5,0.2,True,43,41.9,14.82,13.67,1.08,1h
30,2.0,2.0,atr_3x,7,0.1,True,11,54.5,14.79,2.97,4.99,1h
35,1.5,1.5,bb_mid,5,0.2,True,47,55.3,14.71,9.3,1.58,1h
30,2.0,2.0,atr_2x,5,0.3,True,11,54.5,14.71,6.3,2.33,1h
35,1.5,1.5,atr_2x,7,0.1,True,47,46.8,14.7,6.77,2.17,1h
35,1.2,2.0,atr_2x,3,0.3,True,46,52.2,14.67,10.93,1.34,1h
35,1.2,1.5,bb_mid,3,0.3,True,49,55.1,14.58,9.59,1.52,1h
30,2.0,1.5,bb_mid,7,0.2,True,11,63.6,14.52,2.77,5.25,1h
30,2.0,1.5,atr_3x,3,0.2,True,11,54.5,14.34,1.95,7.36,1h
35,1.5,2.0,atr_2x,3,0.3,True,44,52.3,14.02,10.93,1.28,1h
35,2.0,1.0,atr_3x,7,0.3,True,29,24.1,13.99,24.68,0.57,1h
30,2.0,1.0,atr_2x,3,0.3,True,11,54.5,13.97,2.02,6.91,1h
30,1.2,1.5,atr_2x,5,0.2,True,15,53.3,13.78,3.38,4.08,1h
30,1.2,2.0,atr_3x,5,0.2,True,15,46.7,13.78,4.46,3.09,1h
30,1.5,1.5,atr_2x,5,0.2,True,15,53.3,13.78,3.38,4.08,1h
30,1.5,2.0,atr_3x,5,0.2,True,15,46.7,13.78,4.46,3.09,1h
30,1.5,2.0,atr_2x,5,0.3,True,15,53.3,13.75,6.68,2.06,1h
30,1.2,2.0,atr_2x,5,0.3,True,15,53.3,13.75,6.68,2.06,1h
30,2.0,2.0,atr_2x,7,0.2,True,11,54.5,13.75,5.89,2.33,1h
35,1.2,1.5,atr_3x,7,0.1,True,47,34.0,13.68,11.23,1.22,1h
35,1.2,2.0,atr_3x,3,0.3,True,43,41.9,13.63,12.37,1.1,1h
30,1.5,2.0,bb_mid,5,0.3,True,15,66.7,13.61,7.39,1.84,1h
30,1.2,2.0,bb_mid,5,0.3,True,15,66.7,13.61,7.39,1.84,1h
35,1.2,1.5,atr_2x,3,0.2,True,49,46.9,13.46,6.66,2.02,1h
35,1.5,1.0,bb_mid,3,0.2,True,49,44.9,13.39,4.03,3.32,1h
35,1.5,1.5,bb_mid,3,0.3,True,47,55.3,13.32,8.36,1.59,1h
30,2.0,1.0,atr_3x,5,0.1,True,11,54.5,13.29,1.13,11.8,1h
35,1.2,1.0,bb_mid,3,0.2,True,53,45.3,13.12,4.03,3.26,1h
35,1.5,1.5,atr_3x,7,0.1,True,44,34.1,13.08,9.1,1.44,1h
30,1.2,2.0,atr_2x,7,0.2,True,15,53.3,12.89,6.24,2.07,1h
30,1.5,2.0,atr_2x,7,0.2,True,15,53.3,12.89,6.24,2.07,1h
30,1.5,1.5,atr_3x,7,0.1,True,15,46.7,12.79,2.37,5.41,1h
30,1.2,1.5,atr_3x,7,0.1,True,15,46.7,12.79,2.37,5.41,1h
35,1.2,1.0,atr_3x,7,0.1,True,51,25.5,12.75,9.66,1.32,1h
30,1.5,2.0,bb_mid,7,0.2,True,15,66.7,12.71,6.9,1.84,1h
30,1.2,2.0,bb_mid,7,0.2,True,15,66.7,12.71,6.9,1.84,1h
30,2.0,1.5,atr_2x,5,0.2,True,11,54.5,12.7,3.24,3.92,1h
30,2.0,1.0,bb_mid,5,0.2,True,11,63.6,12.69,1.37,9.28,1h
30,2.0,2.0,atr_3x,3,0.2,True,11,54.5,12.63,2.55,4.96,1h
35,1.5,1.5,atr_2x,3,0.2,True,47,46.8,12.62,5.82,2.17,1h
35,1.5,2.0,atr_3x,5,0.2,True,41,41.5,12.53,13.67,0.92,1h
35,1.2,2.0,bb_mid,5,0.2,True,47,61.7,12.53,12.17,1.03,1h
30,1.2,2.0,atr_3x,3,0.3,True,15,46.7,12.44,4.01,3.1,1h
30,1.5,2.0,atr_3x,3,0.3,True,15,46.7,12.44,4.01,3.1,1h
35,2.0,1.5,atr_3x,5,0.2,True,28,35.7,12.44,9.09,1.37,1h
30,1.5,1.5,atr_2x,3,0.3,True,15,53.3,12.39,3.04,4.07,1h
30,1.2,1.5,atr_2x,3,0.3,True,15,53.3,12.39,3.04,4.07,1h
30,1.5,1.0,atr_3x,5,0.2,True,15,33.3,12.24,6.39,1.92,1h
30,1.2,1.0,atr_3x,5,0.2,True,15,33.3,12.24,6.39,1.92,1h
25,2.0,2.0,atr_2x,5,0.2,False,139,48.2,12.02,22.99,0.52,1h
35,1.5,1.0,atr_3x,7,0.1,True,46,23.9,11.99,8.84,1.36,1h
25,2.0,2.0,atr_2x,7,0.2,False,139,48.2,11.91,30.83,0.39,1h
30,2.0,2.0,bb_mid,5,0.3,True,11,63.6,11.89,4.4,2.7,1h
30,2.0,1.5,atr_3x,5,0.1,True,11,54.5,11.88,1.63,7.31,1h
35,1.2,1.5,atr_3x,3,0.2,True,47,34.0,11.85,9.66,1.23,1h
30,1.2,1.5,bb_mid,5,0.2,True,15,66.7,11.83,3.52,3.36,1h
30,1.5,1.5,bb_mid,5,0.2,True,15,66.7,11.83,3.52,3.36,1h
25,1.5,2.0,atr_3x,5,0.3,True,2,100.0,11.77,0.07,156.98,1h
25,1.5,1.5,atr_3x,5,0.3,True,2,100.0,11.77,0.07,156.98,1h
25,1.5,1.0,atr_3x,5,0.3,True,2,100.0,11.77,0.07,156.98,1h
35,1.5,2.0,bb_mid,5,0.2,True,45,62.2,11.69,12.17,0.96,1h
35,1.2,1.0,atr_2x,7,0.1,True,53,35.8,11.68,6.66,1.75,1h
35,1.2,2.0,atr_2x,7,0.1,True,46,52.2,11.65,8.55,1.36,1h
35,1.5,1.0,atr_2x,7,0.1,True,49,34.7,11.65,5.98,1.95,1h
25,2.0,2.0,atr_2x,3,0.3,False,139,48.2,11.59,20.92,0.55,1h
35,1.5,2.0,atr_3x,3,0.3,True,41,41.5,11.58,12.37,0.94,1h
25,1.2,2.0,atr_3x,5,0.3,True,2,100.0,11.52,0.07,153.56,1h
35,1.2,1.5,bb_mid,7,0.1,True,49,55.1,11.44,7.46,1.53,1h
35,2.0,1.0,atr_3x,5,0.3,True,29,24.1,11.44,18.23,0.63,1h
25,2.0,2.0,atr_2x,5,0.3,False,139,48.2,11.43,32.68,0.35,1h
35,1.2,2.0,bb_mid,3,0.3,True,47,61.7,11.42,10.98,1.04,1h
30,2.0,1.5,atr_2x,3,0.3,True,11,54.5,11.41,2.92,3.91,1h
30,2.0,1.0,bb_mid,3,0.3,True,11,63.6,11.39,1.23,9.25,1h
35,2.0,1.5,atr_3x,3,0.3,True,28,35.7,11.35,8.21,1.38,1h
35,1.5,1.5,atr_3x,3,0.2,True,44,34.1,11.34,7.8,1.45,1h
30,1.2,1.0,bb_mid,7,0.3,True,15,40.0,11.28,13.04,0.87,1h
30,1.5,1.0,bb_mid,7,0.3,True,15,40.0,11.28,13.04,0.87,1h
35,1.2,1.5,atr_2x,5,0.1,True,49,46.9,11.23,5.58,2.01,1h
35,1.5,2.0,atr_2x,7,0.1,True,44,52.3,11.15,8.55,1.3,1h
35,1.5,1.0,bb_mid,5,0.1,True,49,44.9,11.12,3.36,3.31,1h
30,2.0,2.0,bb_mid,7,0.2,True,11,63.6,11.12,4.1,2.71,1h
35,1.2,2.0,atr_3x,7,0.1,True,43,41.9,11.05,9.73,1.14,1h
30,1.5,1.0,atr_3x,3,0.3,True,15,33.3,11.05,5.76,1.92,1h
30,1.2,1.0,atr_3x,3,0.3,True,15,33.3,11.05,5.76,1.92,1h
35,1.2,1.0,atr_3x,3,0.2,True,51,25.5,11.03,8.33,1.32,1h
25,1.5,1.5,atr_3x,7,0.2,True,2,100.0,10.97,0.07,156.72,1h
25,1.5,2.0,atr_3x,7,0.2,True,2,100.0,10.97,0.07,156.72,1h
25,1.5,1.0,atr_3x,7,0.2,True,2,100.0,10.97,0.07,156.72,1h
30,1.5,1.5,atr_3x,3,0.2,True,15,46.7,10.94,2.03,5.4,1h
30,1.2,1.5,atr_3x,3,0.2,True,15,46.7,10.94,2.03,5.4,1h
35,1.2,1.0,bb_mid,5,0.1,True,53,45.3,10.91,3.36,3.24,1h
35,2.0,1.0,atr_3x,7,0.2,True,29,24.1,10.9,17.11,0.64,1h
25,2.0,1.0,atr_3x,7,0.3,True,1,100.0,10.83,0.1,103.16,1h
25,2.0,2.0,atr_3x,7,0.3,True,1,100.0,10.83,0.1,103.16,1h
25,2.0,1.5,atr_3x,7,0.3,True,1,100.0,10.83,0.1,103.16,1h
25,1.5,2.0,atr_2x,7,0.3,True,2,100.0,10.82,0.1,103.08,1h
25,1.5,1.5,atr_2x,7,0.3,True,2,100.0,10.82,0.1,103.08,1h
25,1.5,1.0,atr_2x,7,0.3,True,2,100.0,10.82,0.1,103.08,1h
30,2.0,1.0,atr_2x,7,0.1,True,11,54.5,10.78,1.58,6.84,1h
25,1.2,2.0,atr_3x,7,0.2,True,2,100.0,10.73,0.07,153.32,1h
35,1.5,2.0,bb_mid,3,0.3,True,45,62.2,10.66,10.98,0.97,1h
30,1.5,1.5,bb_mid,3,0.3,True,15,66.7,10.62,3.17,3.35,1h
30,1.2,1.5,bb_mid,3,0.3,True,15,66.7,10.62,3.17,3.35,1h
25,1.2,2.0,atr_2x,7,0.3,True,2,100.0,10.59,0.1,100.81,1h
35,1.5,1.5,atr_2x,5,0.1,True,47,46.8,10.54,4.86,2.17,1h
35,1.5,1.5,bb_mid,7,0.1,True,47,55.3,10.48,6.48,1.62,1h
30,2.0,2.0,atr_3x,5,0.1,True,11,54.5,10.48,2.12,4.94,1h
35,1.5,1.0,atr_3x,3,0.2,True,46,23.9,10.38,7.62,1.36,1h
30,2.0,1.5,bb_mid,5,0.2,True,11,63.6,10.32,1.98,5.23,1h
25,2.0,2.0,atr_2x,7,0.1,False,139,48.2,10.19,16.63,0.61,1h
35,1.2,2.0,atr_2x,3,0.2,True,46,52.2,10.08,7.35,1.37,1h
35,1.2,1.0,atr_2x,3,0.2,True,53,35.8,10.05,5.73,1.75,1h
35,1.5,1.0,atr_2x,3,0.2,True,49,34.7,10.02,5.14,1.95,1h
35,1.2,1.5,atr_3x,5,0.1,True,47,34.0,9.97,8.08,1.23,1h
30,2.0,2.0,atr_2x,5,0.2,True,11,54.5,9.88,4.22,2.34,1h
35,1.2,1.5,bb_mid,3,0.2,True,49,55.1,9.84,6.4,1.54,1h
30,1.2,2.0,atr_3x,7,0.1,True,15,46.7,9.73,3.12,3.12,1h
30,1.5,2.0,atr_3x,7,0.1,True,15,46.7,9.73,3.12,3.12,1h
35,1.5,2.0,atr_2x,3,0.2,True,44,52.3,9.66,7.35,1.31,1h
35,1.2,2.0,atr_3x,3,0.2,True,43,41.9,9.66,8.38,1.15,1h
30,1.2,1.5,atr_2x,7,0.1,True,15,53.3,9.61,2.37,4.06,1h
30,1.5,1.5,atr_2x,7,0.1,True,15,53.3,9.61,2.37,4.06,1h
35,1.5,1.5,atr_3x,5,0.1,True,44,34.1,9.55,6.51,1.47,1h
35,1.5,2.0,atr_3x,7,0.1,True,41,41.5,9.48,9.73,0.97,1h
30,1.2,2.0,atr_2x,5,0.2,True,15,53.3,9.37,4.46,2.1,1h
30,1.5,2.0,atr_2x,5,0.2,True,15,53.3,9.37,4.46,2.1,1h
25,2.0,1.0,bb_mid,7,0.2,False,149,34.2,9.34,33.84,0.28,1h
30,2.0,1.5,bb_mid,3,0.3,True,11,63.6,9.28,1.78,5.22,1h
35,1.2,1.0,atr_3x,5,0.1,True,51,25.5,9.27,6.99,1.33,1h
25,2.0,1.0,bb_mid,5,0.2,False,149,34.2,9.22,25.41,0.36,1h
25,2.0,2.0,atr_2x,3,0.2,False,139,48.2,9.22,14.41,0.64,1h
30,2.0,1.0,atr_2x,3,0.2,True,11,54.5,9.2,1.35,6.81,1h
30,1.2,2.0,bb_mid,5,0.2,True,15,66.7,9.11,4.94,1.84,1h
30,1.5,2.0,bb_mid,5,0.2,True,15,66.7,9.11,4.94,1.84,1h
30,1.2,1.5,atr_3x,5,0.1,True,15,46.7,9.1,1.69,5.38,1h
30,1.5,1.5,atr_3x,5,0.1,True,15,46.7,9.1,1.69,5.38,1h
35,1.2,2.0,bb_mid,7,0.1,True,47,61.7,9.09,8.59,1.06,1h
25,2.0,1.0,bb_mid,5,0.3,False,149,34.2,9.05,35.81,0.25,1h
35,2.0,1.5,atr_3x,7,0.1,True,28,35.7,9.05,6.44,1.41,1h
35,1.5,1.5,bb_mid,3,0.2,True,47,55.3,9.03,5.55,1.63,1h
30,2.0,2.0,atr_2x,3,0.3,True,11,54.5,8.9,3.81,2.34,1h
25,2.0,1.0,bb_mid,3,0.3,False,149,34.2,8.86,23.16,0.38,1h
30,2.0,1.5,atr_2x,7,0.1,True,11,54.5,8.85,2.27,3.89,1h
30,2.0,1.0,bb_mid,7,0.1,True,11,63.6,8.8,0.96,9.19,1h
35,1.5,1.0,atr_3x,5,0.1,True,46,23.9,8.73,6.39,1.37,1h
25,1.2,1.0,atr_3x,7,0.3,True,2,50.0,8.71,1.92,4.54,1h
30,1.5,1.0,atr_3x,7,0.1,True,15,33.3,8.64,4.5,1.92,1h
30,1.2,1.0,atr_3x,7,0.1,True,15,33.3,8.64,4.5,1.92,1h
35,1.5,2.0,bb_mid,7,0.1,True,45,62.2,8.5,8.59,0.99,1h
35,1.2,2.0,atr_2x,5,0.1,True,46,52.2,8.48,6.14,1.38,1h
30,1.2,2.0,atr_2x,3,0.3,True,15,53.3,8.46,4.01,2.11,1h
30,1.5,2.0,atr_2x,3,0.3,True,15,53.3,8.46,4.01,2.11,1h
35,2.0,1.0,atr_3x,5,0.2,True,29,24.1,8.41,12.5,0.67,1h
35,1.2,1.0,atr_2x,5,0.1,True,53,35.8,8.41,4.79,1.75,1h
35,1.5,1.0,atr_2x,5,0.1,True,49,34.7,8.38,4.3,1.95,1h
30,1.2,2.0,atr_3x,3,0.2,True,15,46.7,8.36,2.67,3.13,1h
30,1.5,2.0,atr_3x,3,0.2,True,15,46.7,8.36,2.67,3.13,1h
35,1.5,2.0,atr_3x,3,0.2,True,41,41.5,8.32,8.38,0.99,1h
30,1.2,1.0,bb_mid,5,0.3,True,15,40.0,8.3,9.46,0.88,1h
30,1.5,1.0,bb_mid,5,0.3,True,15,40.0,8.3,9.46,0.88,1h
35,1.2,1.5,bb_mid,5,0.1,True,49,55.1,8.23,5.33,1.54,1h
30,1.2,1.5,bb_mid,7,0.1,True,15,66.7,8.23,2.47,3.33,1h
30,1.5,1.5,bb_mid,7,0.1,True,15,66.7,8.23,2.47,3.33,1h
30,1.2,1.5,atr_2x,3,0.2,True,15,53.3,8.22,2.03,4.05,1h
30,1.5,1.5,atr_2x,3,0.2,True,15,53.3,8.22,2.03,4.05,1h
30,1.5,2.0,bb_mid,3,0.3,True,15,66.7,8.21,4.45,1.84,1h
30,1.2,2.0,bb_mid,3,0.3,True,15,66.7,8.21,4.45,1.84,1h
35,1.2,2.0,atr_3x,5,0.1,True,43,41.9,8.2,7.02,1.17,1h
35,1.5,2.0,atr_2x,5,0.1,True,44,52.3,8.13,6.14,1.32,1h
25,2.0,2.0,atr_2x,5,0.1,False,139,48.2,8.08,12.14,0.67,1h
30,2.0,2.0,bb_mid,5,0.2,True,11,63.6,7.99,2.91,2.75,1h
35,1.2,2.0,bb_mid,3,0.2,True,47,61.7,7.88,7.38,1.07,1h
35,2.0,1.5,atr_3x,3,0.2,True,28,35.7,7.85,5.54,1.42,1h
30,2.0,1.0,atr_3x,3,0.1,True,11,54.5,7.84,0.68,11.59,1h
30,1.2,1.0,bb_mid,7,0.2,True,15,40.0,7.78,8.85,0.88,1h
25,1.5,1.0,atr_3x,5,0.2,True,2,100.0,7.78,0.05,155.69,1h
25,1.5,1.5,atr_3x,5,0.2,True,2,100.0,7.78,0.05,155.69,1h
30,1.5,1.0,bb_mid,7,0.2,True,15,40.0,7.78,8.85,0.88,1h
25,1.5,2.0,atr_3x,5,0.2,True,2,100.0,7.78,0.05,155.69,1h
25,2.0,1.0,bb_mid,7,0.1,False,149,34.2,7.77,18.47,0.42,1h
25,1.2,1.5,atr_3x,7,0.3,True,2,50.0,7.76,2.77,2.8,1h
25,2.0,1.5,atr_3x,5,0.3,True,1,100.0,7.74,0.07,103.16,1h
25,2.0,2.0,atr_3x,5,0.3,True,1,100.0,7.74,0.07,103.16,1h
25,2.0,1.0,atr_3x,5,0.3,True,1,100.0,7.74,0.07,103.16,1h
35,2.0,1.0,atr_3x,3,0.3,True,29,24.1,7.7,11.31,0.68,1h
25,1.5,2.0,atr_2x,5,0.3,True,2,100.0,7.68,0.08,102.41,1h
25,1.5,1.5,atr_2x,5,0.3,True,2,100.0,7.68,0.08,102.41,1h
25,1.5,1.0,atr_2x,5,0.3,True,2,100.0,7.68,0.08,102.41,1h
30,2.0,1.0,atr_2x,5,0.1,True,11,54.5,7.64,1.13,6.78,1h
25,1.2,2.0,atr_3x,5,0.2,True,2,100.0,7.62,0.05,152.35,1h
30,2.0,1.5,atr_2x,3,0.2,True,11,54.5,7.57,1.95,3.88,1h
35,1.5,1.5,bb_mid,5,0.1,True,47,55.3,7.56,4.62,1.64,1h
25,1.5,2.0,bb_mid,7,0.3,True,2,100.0,7.55,0.1,71.88,1h
25,1.5,1.0,bb_mid,7,0.3,True,2,100.0,7.55,0.1,71.88,1h
25,1.5,1.5,bb_mid,7,0.3,True,2,100.0,7.55,0.1,71.88,1h
30,2.0,1.0,bb_mid,3,0.2,True,11,63.6,7.52,0.82,9.16,1h
25,1.2,2.0,atr_2x,5,0.3,True,2,100.0,7.51,0.08,100.19,1h
30,1.5,1.0,atr_3x,3,0.2,True,15,33.3,7.42,3.87,1.92,1h
30,1.2,1.0,atr_3x,3,0.2,True,15,33.3,7.42,3.87,1.92,1h
35,1.5,2.0,bb_mid,3,0.2,True,45,62.2,7.38,7.38,1.0,1h
25,2.0,1.5,atr_3x,7,0.2,True,1,100.0,7.22,0.07,103.16,1h
25,2.0,1.0,atr_3x,7,0.2,True,1,100.0,7.22,0.07,103.16,1h
25,2.0,2.0,atr_3x,7,0.2,True,1,100.0,7.22,0.07,103.16,1h
30,2.0,1.5,bb_mid,7,0.1,True,11,63.6,7.2,1.38,5.21,1h
30,2.0,2.0,bb_mid,3,0.3,True,11,63.6,7.2,2.61,2.76,1h
25,1.5,1.0,atr_2x,7,0.2,True,2,100.0,7.16,0.07,102.3,1h
25,1.5,1.5,atr_2x,7,0.2,True,2,100.0,7.16,0.07,102.3,1h
25,1.5,2.0,atr_2x,7,0.2,True,2,100.0,7.16,0.07,102.3,1h
25,2.0,1.0,atr_2x,7,0.3,True,1,100.0,7.15,0.1,68.11,1h
25,2.0,2.0,atr_2x,7,0.3,True,1,100.0,7.15,0.1,68.11,1h
25,2.0,1.5,atr_2x,7,0.3,True,1,100.0,7.15,0.1,68.11,1h
35,1.5,2.0,atr_3x,5,0.1,True,41,41.5,7.09,7.02,1.01,1h
30,1.2,1.5,bb_mid,3,0.2,True,15,66.7,7.04,2.12,3.32,1h
30,2.0,1.5,atr_3x,3,0.1,True,11,54.5,7.04,0.98,7.2,1h
30,1.5,1.5,bb_mid,3,0.2,True,15,66.7,7.04,2.12,3.32,1h
25,2.0,1.0,bb_mid,3,0.2,False,149,34.2,7.03,16.04,0.44,1h
25,1.2,2.0,atr_2x,7,0.2,True,2,100.0,7.01,0.07,100.08,1h
25,1.5,2.0,atr_3x,3,0.3,True,2,100.0,6.99,0.05,155.43,1h
30,1.2,2.0,atr_3x,5,0.1,True,15,46.7,6.99,2.23,3.14,1h
30,1.5,2.0,atr_3x,5,0.1,True,15,46.7,6.99,2.23,3.14,1h
25,1.5,1.0,atr_3x,3,0.3,True,2,100.0,6.99,0.05,155.43,1h
25,1.5,1.5,atr_3x,3,0.3,True,2,100.0,6.99,0.05,155.43,1h
30,2.0,2.0,atr_2x,7,0.1,True,11,54.5,6.94,2.97,2.34,1h
25,1.2,2.0,atr_3x,3,0.3,True,2,100.0,6.85,0.05,152.11,1h
30,1.2,1.5,atr_2x,5,0.1,True,15,53.3,6.84,1.69,4.05,1h
30,1.5,1.5,atr_2x,5,0.1,True,15,53.3,6.84,1.69,4.05,1h
35,1.2,1.5,atr_2x,3,0.1,True,49,46.9,6.74,3.37,2.0,1h
30,1.2,2.0,atr_2x,7,0.1,True,15,53.3,6.63,3.12,2.13,1h
35,1.2,2.0,bb_mid,5,0.1,True,47,61.7,6.63,6.17,1.08,1h
30,1.5,2.0,atr_2x,7,0.1,True,15,53.3,6.63,3.12,2.13,1h
35,1.5,1.0,bb_mid,3,0.1,True,49,44.9,6.62,2.02,3.27,1h
35,2.0,1.5,atr_3x,5,0.1,True,28,35.7,6.61,4.63,1.43,1h
35,2.0,1.5,atr_2x,7,0.3,True,29,41.4,6.58,17.07,0.39,1h
35,2.0,1.0,bb_mid,7,0.3,True,30,40.0,6.54,19.2,0.34,1h
35,1.2,1.0,bb_mid,3,0.1,True,53,45.3,6.51,2.02,3.21,1h
30,1.5,2.0,bb_mid,7,0.1,True,15,66.7,6.39,3.47,1.84,1h
30,1.2,2.0,bb_mid,7,0.1,True,15,66.7,6.39,3.47,1.84,1h
35,1.5,1.5,atr_2x,3,0.1,True,47,46.8,6.34,2.94,2.16,1h
30,2.0,1.5,atr_2x,5,0.1,True,11,54.5,6.3,1.63,3.87,1h
25,1.2,1.0,atr_3x,5,0.3,True,2,50.0,6.26,1.37,4.57,1h
30,2.0,1.0,bb_mid,5,0.1,True,11,63.6,6.25,0.68,9.13,1h
30,2.0,2.0,atr_3x,3,0.1,True,11,54.5,6.24,1.28,4.88,1h
35,1.5,2.0,bb_mid,5,0.1,True,45,62.2,6.22,6.17,1.01,1h
30,1.2,1.0,atr_3x,5,0.1,True,15,33.3,6.2,3.23,1.92,1h
35,2.0,1.0,atr_3x,7,0.1,True,29,24.1,6.2,8.9,0.7,1h
30,1.5,1.0,atr_3x,5,0.1,True,15,33.3,6.2,3.23,1.92,1h
25,2.0,1.0,bb_mid,5,0.1,False,149,34.2,6.17,13.53,0.46,1h
30,2.0,1.5,bb_mid,3,0.2,True,11,63.6,6.16,1.19,5.2,1h
35,1.2,1.5,atr_3x,3,0.1,True,47,34.0,6.09,4.88,1.25,1h
30,2.0,2.0,atr_2x,3,0.2,True,11,54.5,5.96,2.55,2.34,1h
30,1.2,1.0,atr_2x,7,0.3,True,15,33.3,5.95,13.04,0.46,1h
30,1.5,1.0,atr_2x,7,0.3,True,15,33.3,5.95,13.04,0.46,1h
35,2.0,1.5,atr_2x,5,0.3,True,29,41.4,5.93,11.97,0.5,1h
25,1.2,1.0,atr_3x,7,0.2,True,2,50.0,5.85,1.28,4.58,1h
30,1.2,1.5,bb_mid,5,0.1,True,15,66.7,5.85,1.77,3.31,1h
30,1.5,1.5,bb_mid,5,0.1,True,15,66.7,5.85,1.77,3.31,1h
35,1.5,1.5,atr_3x,3,0.1,True,44,34.1,5.84,3.91,1.49,1h
35,2.0,1.5,atr_2x,7,0.2,True,29,41.4,5.72,11.13,0.51,1h
30,1.2,2.0,atr_2x,3,0.2,True,15,53.3,5.71,2.67,2.13,1h
30,1.5,2.0,atr_2x,3,0.2,True,15,53.3,5.71,2.67,2.13,1h
30,1.5,1.0,bb_mid,5,0.2,True,15,40.0,5.66,6.39,0.89,1h
30,1.2,1.0,bb_mid,5,0.2,True,15,40.0,5.66,6.39,0.89,1h
35,1.2,1.0,atr_3x,3,0.1,True,51,25.5,5.66,4.25,1.33,1h
30,2.0,2.0,bb_mid,7,0.1,True,11,63.6,5.62,2.03,2.77,1h
25,1.2,1.5,atr_3x,5,0.3,True,2,50.0,5.6,1.98,2.83,1h
25,1.2,2.0,bb_mid,7,0.3,True,2,100.0,5.56,0.1,52.91,1h
25,2.0,1.0,atr_3x,3,0.3,False,146,24.0,5.54,23.47,0.24,1h
25,2.0,1.0,atr_3x,7,0.1,False,146,24.0,5.5,18.72,0.29,1h
30,1.2,2.0,bb_mid,3,0.2,True,15,66.7,5.48,2.97,1.84,1h
25,1.5,1.5,atr_3x,3,0.2,False,168,31.0,5.48,23.6,0.23,1h
30,1.5,2.0,bb_mid,3,0.2,True,15,66.7,5.48,2.97,1.84,1h
25,1.5,1.5,atr_3x,7,0.1,False,168,31.0,5.47,27.33,0.2,1h
30,1.2,1.5,atr_3x,3,0.1,True,15,46.7,5.44,1.01,5.36,1h
30,1.5,1.5,atr_3x,3,0.1,True,15,46.7,5.44,1.01,5.36,1h
25,1.5,2.0,atr_3x,7,0.1,True,2,100.0,5.42,0.04,154.92,1h
25,1.5,1.5,atr_3x,7,0.1,True,2,100.0,5.42,0.04,154.92,1h
25,1.5,1.0,atr_3x,7,0.1,True,2,100.0,5.42,0.04,154.92,1h
35,2.0,1.0,atr_3x,3,0.2,True,29,24.1,5.41,7.67,0.71,1h
25,1.5,1.5,bb_mid,5,0.3,True,2,100.0,5.36,0.07,71.51,1h
25,1.5,2.0,bb_mid,5,0.3,True,2,100.0,5.36,0.07,71.51,1h
25,1.5,1.0,bb_mid,5,0.3,True,2,100.0,5.36,0.07,71.51,1h
35,2.0,1.0,bb_mid,5,0.3,True,30,40.0,5.34,13.92,0.38,1h
35,1.5,1.0,atr_3x,3,0.1,True,46,23.9,5.33,3.88,1.37,1h
25,2.0,1.0,atr_3x,5,0.2,False,146,24.0,5.31,25.75,0.21,1h
25,2.0,2.0,atr_2x,3,0.1,False,139,48.2,5.31,7.45,0.71,1h
25,1.2,2.0,atr_3x,7,0.1,True,2,100.0,5.31,0.04,151.63,1h
25,1.2,1.5,atr_3x,7,0.2,True,2,50.0,5.24,1.85,2.84,1h
25,2.0,1.0,atr_3x,3,0.2,False,146,24.0,5.23,16.25,0.32,1h
25,1.5,1.5,atr_3x,5,0.1,False,168,31.0,5.23,19.79,0.26,1h
35,1.2,2.0,atr_2x,3,0.1,True,46,52.2,5.17,3.71,1.4,1h
