rsi_long,rsi_short,sl_mult,tp_mode,leverage,pos_ratio,use_ema200,return_pct,max_drawdown,calmar,trades,win_rate,long_trades,long_win_rate,short_trades,short_win_rate,positive_years,total_years,pos_year_rate,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,bh_excess
35,70,3.0,atr_3x,3,0.3,True,-25.67,50.56,-0.51,73,47.9,48,45.8,25,52.0,4,10,40.0,35.9,-38.4,-14.1,11.5,-0.5,-2.2,11.6,-12.8,-7.5,5.9,-564.67
20,75,3.0,atr_2x,3,0.5,True,-25.74,33.19,-0.78,6,50.0,0,0.0,6,50.0,2,10,20.0,0.0,-33.1,0.0,7.4,0.0,0.0,3.4,0.0,0.0,0.0,-564.74
20,70,3.0,atr_2x,3,0.5,True,-25.87,51.43,-0.5,26,57.7,0,0.0,26,57.7,6,10,60.0,0.0,-37.8,1.3,1.9,0.0,4.5,0.6,-6.4,10.2,6.5,-564.87
30,65,1.5,atr_3x,1,0.5,True,-26.03,35.72,-0.73,93,33.3,20,5.0,73,41.1,4,10,40.0,-2.9,-14.5,-5.7,-8.5,-4.6,0.4,2.5,-2.4,7.4,0.2,-565.03
30,70,2.5,atr_3x,1,0.5,True,-26.05,35.84,-0.73,45,44.4,18,38.9,27,48.1,4,10,40.0,-4.8,-21.9,-2.8,2.5,-7.5,-1.0,2.1,-1.1,4.5,3.3,-565.05
20,70,2.5,atr_2x,3,0.5,True,-26.31,52.72,-0.5,28,53.6,0,0.0,28,53.6,5,10,50.0,0.0,-37.7,2.7,-4.8,0.0,7.1,1.6,-5.3,10.2,6.5,-565.31
30,65,1.5,atr_2x,2,0.3,True,-26.33,36.29,-0.73,97,43.3,20,10.0,77,51.9,3,10,30.0,-3.5,-18.9,-4.9,-8.1,-5.5,5.0,2.1,-2.4,10.2,-1.2,-565.33
30,70,3.0,atr_2x,1,0.5,True,-26.41,32.42,-0.81,43,53.5,17,47.1,26,57.7,2,10,20.0,-5.7,-12.8,-3.3,-2.7,-3.0,-5.4,-0.8,-3.2,5.7,2.2,-565.41
25,70,3.0,atr_3x,3,0.5,True,-26.41,51.78,-0.51,29,51.7,4,50.0,25,52.0,5,10,50.0,0.0,-41.9,-1.0,29.4,1.8,-11.9,4.0,-6.4,3.0,9.8,-565.41
25,75,2.5,atr_2x,2,0.7,True,-26.49,28.79,-0.92,10,50.0,4,50.0,6,50.0,2,10,20.0,0.0,-25.1,0.0,14.1,-13.1,-4.0,3.1,0.0,0.0,0.0,-565.49
20,75,2.0,atr_3x,3,0.7,True,-26.51,35.35,-0.75,6,33.3,0,0.0,6,33.3,1,10,10.0,0.0,-23.1,0.0,-10.8,0.0,0.0,7.2,0.0,0.0,0.0,-565.51
25,75,3.0,atr_3x,3,0.3,True,-26.52,28.78,-0.92,10,40.0,4,50.0,6,33.3,2,10,20.0,0.0,-18.0,0.0,-0.9,1.1,-13.2,3.1,0.0,0.0,0.0,-565.52
30,65,3.0,atr_3x,2,0.5,True,-26.54,55.26,-0.48,77,53.2,17,47.1,60,55.0,3,10,30.0,-11.4,-10.5,-11.5,-11.1,-6.0,-3.1,-2.8,14.2,16.3,0.2,-565.54
25,75,1.5,atr_3x,3,0.7,True,-26.58,37.95,-0.7,10,30.0,4,25.0,6,33.3,2,10,20.0,0.0,-13.0,0.0,5.7,-11.8,-15.5,7.2,0.0,0.0,0.0,-565.58
35,65,2.0,atr_3x,2,0.3,True,-26.72,46.43,-0.58,120,40.8,54,31.5,66,48.5,6,10,60.0,12.1,-31.1,-12.0,-0.4,3.6,1.8,6.8,-8.7,3.6,1.6,-565.72
20,75,2.5,atr_2x,3,0.7,True,-26.89,36.83,-0.73,6,50.0,0,0.0,6,50.0,2,10,20.0,0.0,-36.8,0.0,10.4,0.0,0.0,4.7,0.0,0.0,0.0,-565.89
20,75,2.5,atr_3x,3,0.5,True,-26.96,31.93,-0.84,6,33.3,0,0.0,6,33.3,1,10,10.0,0.0,-23.1,0.0,-9.6,0.0,0.0,5.1,0.0,0.0,0.0,-565.96
35,75,2.5,atr_2x,1,0.7,True,-26.96,35.49,-0.76,57,50.9,51,51.0,6,50.0,4,10,40.0,9.7,-17.0,-14.1,10.6,-10.4,-7.1,12.3,-12.4,3.2,0.0,-565.96
25,65,2.5,atr_3x,3,0.7,True,-27.09,73.18,-0.37,69,50.7,4,25.0,65,52.3,4,10,40.0,0.0,-35.7,-12.2,13.4,-19.6,-15.0,-1.5,34.4,23.3,1.9,-566.09
30,75,3.0,atr_3x,1,0.5,True,-27.12,32.75,-0.83,23,43.5,17,47.1,6,33.3,3,10,30.0,-5.7,-9.5,-3.9,-6.3,-3.0,-7.1,1.6,0.1,3.4,0.0,-566.12
30,70,3.0,atr_3x,1,0.7,True,-27.14,38.09,-0.71,42,50.0,17,47.1,25,52.0,4,10,40.0,-8.0,-20.1,-5.7,4.3,-4.2,-4.3,1.8,-2.9,6.3,4.6,-566.14
25,75,2.5,atr_3x,3,0.3,True,-27.37,30.75,-0.89,10,30.0,4,25.0,6,33.3,2,10,20.0,0.0,-13.7,0.0,0.3,-8.4,-11.1,3.1,0.0,0.0,0.0,-566.37
20,70,2.5,atr_3x,3,0.7,True,-27.38,63.69,-0.43,27,48.1,0,0.0,27,48.1,6,10,60.0,0.0,-53.9,0.3,11.1,0.0,20.4,6.9,-7.5,4.3,13.8,-566.38
35,70,2.5,atr_3x,1,0.7,True,-27.43,39.0,-0.7,76,42.1,49,38.8,27,48.1,5,10,50.0,10.7,-28.1,-11.4,10.1,-2.2,2.3,7.0,-11.9,-5.1,4.6,-566.43
30,65,2.0,atr_3x,1,0.7,True,-27.43,48.35,-0.57,84,42.9,18,22.2,66,48.5,6,10,60.0,-5.4,-24.5,-14.7,3.9,-8.4,4.3,2.5,7.6,6.8,1.8,-566.43
30,75,3.0,atr_2x,1,0.5,True,-27.46,30.41,-0.9,23,47.8,17,47.1,6,50.0,2,10,20.0,-5.7,-11.1,-3.9,-1.3,-3.0,-7.1,0.1,-1.1,2.3,0.0,-566.46
35,75,3.0,atr_3x,1,0.7,True,-27.68,44.12,-0.63,54,44.4,48,45.8,6,33.3,3,10,30.0,27.8,-24.9,-10.7,-4.3,0.6,-7.1,9.6,-7.2,-7.2,0.0,-566.68
30,65,2.5,atr_2x,2,0.5,True,-28.28,56.68,-0.5,87,58.6,18,38.9,69,63.8,4,10,40.0,-9.5,-24.7,-7.2,-12.9,-14.7,10.8,0.2,13.6,22.3,-1.0,-567.28
25,65,3.0,atr_3x,3,0.7,True,-28.29,70.88,-0.4,64,54.7,4,50.0,60,55.0,3,10,30.0,0.0,-33.3,-10.3,-2.3,2.6,-15.4,-5.8,30.1,16.2,-0.7,-567.29
35,65,1.5,atr_2x,2,0.3,True,-28.38,46.34,-0.61,142,43.7,65,33.8,77,51.9,4,10,40.0,-3.8,-31.9,-1.1,-6.1,1.1,2.9,5.3,-5.1,14.6,-1.2,-567.38
25,75,2.5,atr_2x,3,0.5,True,-28.39,30.77,-0.92,10,50.0,4,50.0,6,50.0,2,10,20.0,0.0,-26.8,0.0,15.1,-14.0,-4.4,3.4,0.0,0.0,0.0,-567.39
35,75,2.5,atr_3x,2,0.3,True,-28.74,34.83,-0.83,55,38.2,49,38.8,6,33.3,3,10,30.0,9.3,-16.8,-10.1,0.3,-1.5,-4.0,6.0,-8.3,-5.5,0.0,-567.74
35,70,2.5,atr_2x,1,0.7,True,-29.02,41.97,-0.69,79,51.9,51,51.0,28,53.6,5,10,50.0,9.7,-22.5,-12.9,5.0,-10.4,-3.8,11.4,-14.6,8.1,3.0,-568.02
25,75,3.0,atr_3x,2,0.5,True,-29.25,31.62,-0.92,10,40.0,4,50.0,6,33.3,2,10,20.0,0.0,-20.0,0.0,-1.1,1.2,-14.6,3.4,0.0,0.0,0.0,-568.25
30,65,2.0,atr_2x,1,0.7,True,-29.25,48.65,-0.6,87,51.7,18,22.2,69,59.4,5,10,50.0,-5.4,-27.4,-11.3,-4.6,-8.4,12.3,1.9,5.8,9.6,0.2,-568.25
20,70,3.0,atr_3x,3,0.7,True,-29.5,65.75,-0.45,25,52.0,0,0.0,25,52.0,5,10,50.0,0.0,-55.6,-1.7,22.3,0.0,16.1,5.3,-8.9,4.3,13.8,-568.5
35,70,1.5,atr_3x,1,0.5,True,-29.5,38.42,-0.77,93,30.1,64,26.6,29,37.9,4,10,40.0,2.6,-29.0,2.1,-2.8,7.7,-3.9,7.3,-4.6,-6.4,-1.7,-568.5
35,65,1.5,atr_3x,1,0.7,True,-29.55,52.62,-0.56,137,34.3,64,26.6,73,41.1,6,10,60.0,3.0,-35.1,-0.3,-11.4,10.2,0.4,9.6,-3.3,1.7,0.2,-568.55
35,65,2.0,atr_2x,1,0.7,True,-29.74,53.44,-0.56,125,50.4,56,39.3,69,59.4,5,10,50.0,13.0,-38.1,-13.0,-2.9,-4.8,6.8,8.5,-11.5,21.8,0.2,-568.74
25,75,2.0,atr_3x,2,0.7,True,-29.75,36.01,-0.83,10,30.0,4,25.0,6,33.3,2,10,20.0,0.0,-14.9,0.0,2.1,-10.5,-13.8,4.8,0.0,0.0,0.0,-568.75
30,70,2.0,atr_3x,1,0.5,True,-30.11,37.31,-0.81,45,37.8,18,22.2,27,48.1,4,10,40.0,-3.8,-26.4,-5.6,5.3,-6.0,1.0,2.9,-0.1,-1.4,3.3,-569.11
25,75,2.5,atr_3x,2,0.5,True,-30.13,33.68,-0.89,10,30.0,4,25.0,6,33.3,2,10,20.0,0.0,-15.3,0.0,0.3,-9.3,-12.3,3.4,0.0,0.0,0.0,-569.13
30,65,2.5,atr_3x,3,0.3,True,-30.22,56.81,-0.53,83,49.4,18,38.9,65,52.3,4,10,40.0,-8.6,-26.1,-9.9,-1.4,-13.3,-2.8,0.3,15.6,17.5,1.3,-569.22
35,70,3.0,atr_3x,2,0.5,True,-30.24,54.88,-0.55,73,47.9,48,45.8,25,52.0,4,10,40.0,40.1,-42.1,-15.7,12.3,-1.3,-2.7,12.9,-14.3,-8.3,6.6,-569.24
30,65,1.5,atr_2x,1,0.7,True,-30.52,41.24,-0.74,97,43.3,20,10.0,77,51.9,3,10,30.0,-4.0,-22.0,-5.8,-9.4,-6.4,5.8,2.5,-2.8,11.9,-1.5,-569.52
30,65,1.5,atr_3x,2,0.3,True,-30.94,41.49,-0.75,93,33.3,20,5.0,73,41.1,4,10,40.0,-3.5,-17.5,-6.8,-10.2,-5.5,0.4,3.0,-2.9,8.9,0.2,-569.94
30,70,2.5,atr_3x,2,0.3,True,-30.94,41.68,-0.74,45,44.4,18,38.9,27,48.1,4,10,40.0,-5.7,-26.0,-3.4,2.9,-8.9,-1.2,2.5,-1.3,5.4,3.9,-569.94
30,75,2.5,atr_3x,1,0.5,True,-31.0,36.71,-0.84,24,37.5,18,38.9,6,33.3,3,10,30.0,-4.8,-15.5,-3.1,-4.4,-7.5,-5.9,2.1,0.7,3.4,0.0,-570.0
30,70,3.0,atr_2x,2,0.3,True,-31.15,37.81,-0.82,43,53.5,17,47.1,26,57.7,2,10,20.0,-6.9,-15.4,-4.0,-3.3,-3.6,-6.5,-1.0,-3.9,6.9,2.6,-570.15
25,70,2.5,atr_3x,2,0.7,True,-31.68,51.65,-0.61,31,45.2,4,25.0,27,48.1,5,10,50.0,0.0,-38.2,0.5,19.7,-13.1,-5.2,4.7,-5.0,2.8,9.2,-570.68
25,75,2.0,atr_3x,3,0.5,True,-31.75,38.17,-0.83,10,30.0,4,25.0,6,33.3,2,10,20.0,0.0,-16.1,0.0,2.2,-11.2,-14.7,5.1,0.0,0.0,0.0,-570.75
30,75,2.5,atr_2x,1,0.5,True,-31.77,34.93,-0.91,24,41.7,18,38.9,6,50.0,3,10,30.0,-4.8,-17.0,-3.1,0.1,-7.5,-5.9,0.6,-0.5,2.3,0.0,-570.77
30,65,3.0,atr_2x,2,0.7,True,-31.81,65.2,-0.49,83,62.7,17,47.1,66,66.7,3,10,30.0,-16.0,-16.3,-15.0,-14.5,-8.4,4.9,-3.5,15.8,28.4,-3.1,-570.81
30,75,3.0,atr_3x,2,0.3,True,-31.87,38.1,-0.84,23,43.5,17,47.1,6,33.3,3,10,30.0,-6.9,-11.4,-4.6,-7.6,-3.6,-8.5,1.9,0.1,4.1,0.0,-570.87
35,70,3.0,atr_2x,3,0.3,True,-31.96,53.88,-0.59,76,56.6,50,56.0,26,57.7,5,10,50.0,29.9,-31.3,-15.9,5.2,-10.7,-9.5,12.2,-16.2,9.2,3.9,-570.96
35,65,2.0,atr_3x,1,0.7,True,-32.04,52.23,-0.61,120,40.8,54,31.5,66,48.5,6,10,60.0,14.0,-35.7,-14.0,-0.7,3.9,1.8,7.9,-10.2,4.1,1.8,-571.04
30,75,3.0,atr_2x,2,0.3,True,-32.22,35.48,-0.91,23,47.8,17,47.1,6,50.0,2,10,20.0,-6.9,-13.3,-4.6,-1.7,-3.6,-8.5,0.1,-1.4,2.7,0.0,-571.22
35,70,2.0,atr_3x,1,0.5,True,-32.29,42.58,-0.76,81,37.0,54,31.5,27,48.1,5,10,50.0,10.2,-34.3,-5.0,2.0,3.3,-0.6,6.9,-12.2,-3.1,3.3,-571.29
20,75,3.0,atr_3x,2,0.7,True,-32.5,35.62,-0.91,6,33.3,0,0.0,6,33.3,1,10,10.0,0.0,-27.8,0.0,-10.8,0.0,0.0,4.8,0.0,0.0,0.0,-571.5
25,70,2.5,atr_2x,2,0.7,True,-32.62,53.65,-0.61,32,53.1,4,50.0,28,53.6,6,10,60.0,0.0,-35.5,2.6,2.0,-13.1,2.4,1.5,-5.0,9.5,6.1,-571.62
30,70,2.5,atr_2x,1,0.5,True,-32.95,39.01,-0.84,46,47.8,18,38.9,28,53.6,2,10,20.0,-4.8,-20.9,-2.1,-3.5,-7.5,-3.5,0.0,-2.3,5.7,2.2,-571.95
35,75,3.0,atr_2x,3,0.3,True,-32.99,50.48,-0.65,56,55.4,50,56.0,6,50.0,4,10,40.0,29.9,-28.7,-16.6,8.2,-10.7,-12.2,14.0,-12.9,3.0,0.0,-571.99
35,65,1.5,atr_2x,1,0.7,True,-33.27,51.84,-0.64,142,43.7,65,33.8,77,51.9,4,10,40.0,-4.6,-36.4,-1.4,-7.2,1.0,3.2,6.2,-5.9,17.2,-1.5,-572.27
35,75,2.5,atr_3x,1,0.7,True,-33.73,40.12,-0.84,55,38.2,49,38.8,6,33.3,3,10,30.0,10.7,-19.6,-11.7,0.1,-2.2,-4.7,7.0,-9.7,-6.4,0.0,-572.73
35,75,1.5,atr_3x,1,0.5,True,-34.16,42.67,-0.8,70,27.1,64,26.6,6,33.3,4,10,40.0,2.6,-27.6,0.9,-10.2,7.7,-5.4,7.5,-3.6,-7.4,0.0,-573.16
25,70,2.5,atr_3x,3,0.5,True,-34.27,54.51,-0.63,31,45.2,4,25.0,27,48.1,5,10,50.0,0.0,-40.6,0.5,20.9,-14.0,-5.8,5.0,-5.3,3.0,9.8,-573.27
30,65,2.5,atr_3x,2,0.5,True,-34.33,61.24,-0.56,83,49.4,18,38.9,65,52.3,4,10,40.0,-9.5,-29.2,-11.0,-1.8,-14.7,-3.5,0.3,17.3,19.5,1.4,-573.33
30,70,1.5,atr_2x,1,0.5,True,-34.61,34.61,-1.0,51,31.4,20,10.0,31,45.2,2,10,20.0,-2.9,-17.9,-2.9,-1.2,-4.6,-6.4,0.8,-4.8,1.5,-1.7,-573.61
20,75,3.0,atr_3x,3,0.5,True,-34.65,37.89,-0.91,6,33.3,0,0.0,6,33.3,1,10,10.0,0.0,-29.7,0.0,-11.5,0.0,0.0,5.1,0.0,0.0,0.0,-573.65
30,70,3.0,atr_3x,3,0.3,True,-34.78,46.98,-0.74,42,50.0,17,47.1,25,52.0,4,10,40.0,-10.3,-25.6,-7.4,5.1,-5.4,-5.7,2.2,-3.8,8.1,5.9,-573.78
25,75,3.0,atr_2x,3,0.7,True,-34.9,44.83,-0.78,10,60.0,4,75.0,6,50.0,3,10,30.0,0.0,-44.8,0.0,21.4,2.6,-9.6,4.7,0.0,0.0,0.0,-573.9
30,70,1.5,atr_3x,1,0.5,True,-35.0,35.0,-1.0,49,24.5,20,5.0,29,37.9,1,10,10.0,-2.9,-17.9,-3.6,-3.3,-4.6,-4.0,2.9,-4.8,-0.8,-1.7,-574.0
25,70,2.5,atr_2x,3,0.5,True,-35.06,56.43,-0.62,32,53.1,4,50.0,28,53.6,6,10,60.0,0.0,-37.7,2.7,2.0,-14.0,2.4,1.6,-5.3,10.2,6.5,-574.06
30,65,3.0,atr_2x,3,0.5,True,-35.12,68.05,-0.52,83,62.7,17,47.1,66,66.7,3,10,30.0,-17.2,-18.1,-16.2,-15.7,-9.0,4.9,-3.8,16.9,30.5,-3.4,-574.12
35,70,1.5,atr_3x,2,0.3,True,-35.22,44.47,-0.79,93,30.1,64,26.6,29,37.9,4,10,40.0,2.8,-33.9,2.4,-3.5,9.0,-4.7,8.8,-5.6,-7.7,-2.1,-574.22
30,70,2.0,atr_3x,2,0.3,True,-35.43,43.27,-0.82,45,37.8,18,22.2,27,48.1,4,10,40.0,-4.6,-31.1,-6.7,6.2,-7.2,1.1,3.5,-0.2,-1.7,3.9,-574.43
35,75,2.5,atr_2x,3,0.3,True,-35.46,44.55,-0.8,57,50.9,51,51.0,6,50.0,4,10,40.0,11.8,-21.9,-17.9,13.4,-13.8,-9.2,15.9,-15.9,4.0,0.0,-574.46
30,70,2.5,atr_3x,1,0.7,True,-35.68,47.11,-0.76,45,44.4,18,38.9,27,48.1,4,10,40.0,-6.7,-29.9,-4.0,3.2,-10.4,-1.5,2.9,-1.6,6.3,4.6,-574.68
30,65,1.5,atr_3x,1,0.7,True,-35.71,46.85,-0.76,93,33.3,20,5.0,73,41.1,4,10,40.0,-4.0,-20.4,-8.0,-11.9,-6.4,0.3,3.5,-3.4,10.4,0.2,-574.71
30,70,3.0,atr_2x,1,0.7,True,-35.71,42.87,-0.83,43,53.5,17,47.1,26,57.7,2,10,20.0,-8.0,-17.8,-4.7,-4.0,-4.2,-7.6,-1.2,-4.5,8.0,3.0,-574.71
35,70,1.5,atr_2x,1,0.5,True,-35.8,41.64,-0.86,96,37.5,65,33.8,31,45.2,5,10,50.0,-3.0,-28.9,0.3,0.6,1.0,-8.0,3.4,-6.9,4.9,-1.7,-574.8
35,70,2.0,atr_2x,1,0.5,True,-35.88,47.35,-0.76,84,44.0,56,39.3,28,53.6,5,10,50.0,9.5,-33.8,-6.1,0.5,-3.1,-5.0,5.4,-13.1,8.8,2.2,-574.88
30,75,1.5,atr_2x,1,0.5,True,-35.88,35.88,-1.0,26,19.2,20,10.0,6,50.0,1,10,10.0,-2.9,-17.8,-4.8,-2.5,-4.6,-5.6,1.5,-3.7,-1.8,0.0,-574.88
30,65,2.0,atr_3x,3,0.3,True,-35.99,58.28,-0.62,84,42.9,18,22.2,66,48.5,6,10,60.0,-6.9,-31.5,-18.6,4.7,-10.7,5.1,3.1,9.7,8.5,2.3,-574.99
20,75,3.0,atr_2x,3,0.7,True,-36.14,44.83,-0.81,6,50.0,0,0.0,6,50.0,2,10,20.0,0.0,-44.8,0.0,10.4,0.0,0.0,4.7,0.0,0.0,0.0,-575.14
30,75,2.5,atr_3x,2,0.3,True,-36.27,42.52,-0.85,24,37.5,18,38.9,6,33.3,3,10,30.0,-5.7,-18.5,-3.7,-5.3,-8.9,-7.1,2.5,0.8,4.1,0.0,-575.27
30,70,2.0,atr_2x,1,0.5,True,-36.3,40.13,-0.9,46,41.3,18,22.2,28,53.6,3,10,30.0,-3.8,-25.9,-4.9,-0.9,-6.0,-1.5,0.8,-1.4,0.9,2.2,-575.3
30,75,3.0,atr_3x,1,0.7,True,-36.4,43.1,-0.84,23,43.5,17,47.1,6,33.3,3,10,30.0,-8.0,-13.4,-5.4,-9.0,-4.2,-9.8,2.2,0.1,4.8,0.0,-575.4
35,70,3.0,atr_2x,2,0.5,True,-36.42,58.55,-0.62,76,56.6,50,56.0,26,57.7,5,10,50.0,33.3,-34.6,-17.6,5.4,-12.3,-10.7,13.5,-17.9,10.2,4.3,-575.42
30,75,3.0,atr_2x,1,0.7,True,-36.73,40.25,-0.91,23,47.8,17,47.1,6,50.0,2,10,20.0,-8.0,-15.5,-5.4,-2.0,-4.2,-9.8,0.1,-1.6,3.2,0.0,-575.73
35,70,2.5,atr_3x,3,0.3,True,-36.95,48.05,-0.77,76,42.1,49,38.8,27,48.1,5,10,50.0,13.1,-35.2,-14.7,12.3,-4.0,2.6,8.9,-15.2,-6.6,5.9,-575.95
35,75,1.5,atr_2x,1,0.5,True,-37.04,41.86,-0.88,71,35.2,65,33.8,6,50.0,3,10,30.0,-3.0,-28.9,-1.6,-0.6,1.0,-7.2,4.2,-5.9,1.5,0.0,-576.04
30,75,2.5,atr_2x,2,0.3,True,-37.1,40.56,-0.91,24,41.7,18,38.9,6,50.0,3,10,30.0,-5.7,-20.3,-3.7,0.1,-8.9,-7.1,0.7,-0.6,2.7,0.0,-576.1
35,75,3.0,atr_3x,3,0.3,True,-37.11,53.74,-0.69,54,44.4,48,45.8,6,33.3,2,10,20.0,35.9,-31.5,-13.7,-6.2,-0.5,-9.3,12.3,-9.4,-9.2,0.0,-576.11
35,75,3.0,atr_2x,2,0.5,True,-37.31,54.94,-0.68,56,55.4,50,56.0,6,50.0,4,10,40.0,33.3,-31.7,-18.4,8.8,-12.3,-13.6,15.6,-14.3,3.3,0.0,-576.31
20,75,2.5,atr_3x,3,0.7,True,-37.36,42.54,-0.88,6,33.3,0,0.0,6,33.3,1,10,10.0,0.0,-32.4,0.0,-13.5,0.0,0.0,7.2,0.0,0.0,0.0,-576.36
35,65,3.0,atr_3x,2,0.7,True,-37.47,69.78,-0.54,108,50.9,48,45.8,60,55.0,3,10,30.0,56.6,-40.0,-26.2,-10.0,-5.5,-1.3,9.5,2.1,-3.9,-0.0,-576.47
25,70,3.0,atr_2x,3,0.7,True,-37.52,63.81,-0.59,30,60.0,4,75.0,26,57.7,6,10,60.0,0.0,-50.7,1.4,11.8,2.6,-4.8,0.6,-8.9,14.5,9.1,-576.52
30,65,2.0,atr_2x,3,0.3,True,-37.61,58.45,-0.64,87,51.7,18,22.2,69,59.4,5,10,50.0,-6.9,-34.7,-14.5,-6.2,-10.7,15.7,2.4,7.4,12.3,0.2,-576.61
35,70,2.5,atr_2x,3,0.3,True,-38.13,51.77,-0.74,79,51.9,51,51.0,28,53.6,5,10,50.0,11.8,-28.6,-16.5,5.9,-13.8,-5.1,14.8,-18.5,10.4,3.9,-577.13
30,75,2.0,atr_3x,1,0.5,True,-38.28,40.4,-0.95,24,25.0,18,22.2,6,33.3,2,10,20.0,-3.8,-22.8,-6.3,-2.4,-6.0,-4.8,2.6,1.3,-2.4,0.0,-577.28
35,75,2.0,atr_2x,1,0.5,True,-38.28,46.49,-0.82,62,40.3,56,39.3,6,50.0,4,10,40.0,9.5,-32.2,-7.5,2.9,-3.1,-8.1,5.7,-11.9,5.3,0.0,-577.28
35,70,2.0,atr_3x,2,0.3,True,-38.41,49.33,-0.78,81,37.0,54,31.5,27,48.1,5,10,50.0,12.1,-39.9,-6.0,2.2,3.6,-0.9,8.2,-14.5,-3.8,3.9,-577.41
30,70,2.5,atr_2x,2,0.3,True,-38.51,45.09,-0.85,46,47.8,18,38.9,28,53.6,2,10,20.0,-5.7,-24.8,-2.6,-4.3,-8.9,-4.2,-0.0,-2.8,6.9,2.6,-577.51
30,70,3.0,atr_3x,2,0.5,True,-38.51,51.08,-0.75,42,50.0,17,47.1,25,52.0,4,10,40.0,-11.4,-28.2,-8.2,5.4,-6.0,-6.5,2.4,-4.3,9.0,6.6,-577.51
30,65,1.5,atr_2x,3,0.3,True,-38.61,50.26,-0.77,97,43.3,20,10.0,77,51.9,3,10,30.0,-5.2,-28.0,-7.5,-12.2,-8.1,7.2,3.1,-3.7,15.5,-1.9,-577.61
20,70,2.5,atr_2x,3,0.7,True,-38.69,66.71,-0.58,28,53.6,0,0.0,28,53.6,5,10,50.0,0.0,-50.3,3.6,-7.6,0.0,9.3,2.1,-7.5,14.5,9.1,-577.69
30,75,2.0,atr_2x,1,0.5,True,-38.69,39.13,-0.99,24,29.2,18,22.2,6,50.0,3,10,30.0,-3.8,-24.1,-6.3,1.5,-6.0,-4.8,1.0,0.1,-2.4,0.0,-577.69
20,70,3.0,atr_2x,3,0.7,True,-38.71,65.71,-0.59,26,57.7,0,0.0,26,57.7,6,10,60.0,0.0,-50.7,1.4,1.7,0.0,5.3,0.6,-8.9,14.5,9.1,-577.71
30,75,1.5,atr_3x,1,0.5,True,-39.29,39.29,-1.0,26,11.5,20,5.0,6,33.3,1,10,10.0,-2.9,-16.3,-4.8,-10.7,-4.6,-5.6,3.1,-3.7,-1.8,0.0,-578.29
35,65,2.0,atr_2x,3,0.3,True,-39.42,63.76,-0.62,125,50.4,56,39.3,69,59.4,5,10,50.0,16.2,-47.0,-16.6,-4.2,-6.7,8.3,10.9,-14.7,28.5,0.2,-578.42
25,75,2.5,atr_2x,3,0.7,True,-39.53,42.32,-0.93,10,50.0,4,50.0,6,50.0,2,10,20.0,0.0,-36.8,0.0,21.4,-19.6,-6.5,4.7,0.0,0.0,0.0,-578.53
35,65,1.5,atr_3x,3,0.3,True,-39.57,62.65,-0.63,137,34.3,64,26.6,73,41.1,5,10,50.0,2.9,-43.4,-0.7,-15.0,12.4,0.0,12.3,-4.4,1.9,0.2,-578.57
35,75,2.5,atr_2x,2,0.5,True,-39.68,48.83,-0.81,57,50.9,51,51.0,6,50.0,4,10,40.0,12.8,-24.3,-19.8,14.7,-15.6,-10.3,17.8,-17.5,4.5,0.0,-578.68
25,75,3.0,atr_3x,2,0.7,True,-39.68,42.48,-0.93,10,40.0,4,50.0,6,33.3,2,10,20.0,0.0,-27.8,0.0,-1.8,1.7,-20.2,4.8,0.0,0.0,0.0,-578.68
25,75,2.5,atr_2x,1,0.3,False,-39.73,54.19,-0.73,310,46.5,145,49.7,165,43.6,3,10,30.0,9.3,-24.5,-7.4,-1.0,1.6,-9.9,-9.3,-4.1,1.4,-1.4,-578.73
30,70,1.5,atr_2x,2,0.3,True,-40.19,40.19,-1.0,51,31.4,20,10.0,31,45.2,2,10,20.0,-3.5,-21.2,-3.5,-1.5,-5.5,-7.7,0.9,-5.7,1.8,-2.1,-579.19
35,75,2.0,atr_3x,1,0.5,True,-40.21,47.64,-0.84,60,31.7,54,31.5,6,33.3,3,10,30.0,10.2,-31.0,-5.7,-5.4,3.3,-6.3,6.5,-10.9,-4.1,0.0,-579.21
35,75,1.5,atr_3x,2,0.3,True,-40.21,48.97,-0.82,70,27.1,64,26.6,6,33.3,4,10,40.0,2.8,-32.3,1.0,-12.2,9.0,-6.5,9.0,-4.3,-8.8,0.0,-579.21
30,65,2.0,atr_3x,2,0.5,True,-40.23,62.66,-0.64,84,42.9,18,22.2,66,48.5,6,10,60.0,-7.7,-35.0,-20.6,5.0,-11.9,5.4,3.4,10.8,9.4,2.5,-579.23
30,70,2.0,atr_3x,1,0.7,True,-40.5,48.77,-0.83,45,37.8,18,22.2,27,48.1,4,10,40.0,-5.4,-35.5,-7.8,7.1,-8.4,1.3,4.1,-0.2,-1.9,4.6,-579.5
25,75,2.5,atr_3x,2,0.7,True,-40.59,44.45,-0.91,10,30.0,4,25.0,6,33.3,2,10,20.0,0.0,-21.5,0.0,0.1,-13.1,-17.0,4.8,0.0,0.0,0.0,-579.59
30,70,1.5,atr_3x,2,0.3,True,-40.67,40.67,-1.0,49,24.5,20,5.0,29,37.9,1,10,10.0,-3.5,-21.3,-4.4,-4.1,-5.5,-4.9,3.5,-5.7,-1.0,-2.1,-579.67
