fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
9,26,3.0,1.0,0.1429,7,0.1,3164,7.2,-89.82,90.08,-1.0,15m
12,50,3.0,1.0,0.3333,3,0.3,1918,11.8,-89.91,90.12,-1.0,15m
9,26,2.0,1.0,0.1429,7,0.1,3164,8.1,-89.97,90.04,-1.0,15m
12,50,5.0,1.0,0.2,5,0.2,1918,6.6,-89.99,91.14,-0.99,15m
9,21,5.0,2.0,0.4,5,0.1,3552,16.1,-89.99,90.13,-1.0,15m
9,21,2.0,1.0,0.2,5,0.1,3552,9.8,-90.11,90.15,-1.0,15m
9,26,5.0,3.0,1.0,3,0.2,3164,23.0,-90.15,90.24,-1.0,15m
5,50,3.0,2.0,0.4,5,0.1,3017,14.7,-90.16,90.16,-1.0,15m
12,50,2.0,1.0,0.3333,3,0.3,1918,13.9,-90.18,90.18,-1.0,15m
12,26,2.0,2.0,0.2857,7,0.1,2724,14.1,-90.18,90.34,-1.0,15m
9,50,2.0,3.0,1.0,3,0.2,2254,25.2,-90.24,90.36,-1.0,15m
5,50,5.0,2.0,0.4,5,0.1,3017,13.8,-90.26,90.26,-1.0,15m
12,21,2.0,3.0,1.0,3,0.2,3052,27.5,-90.32,90.39,-1.0,15m
9,21,3.0,1.0,0.2,5,0.1,3552,9.0,-90.39,90.47,-1.0,15m
5,50,5.0,3.0,1.0,3,0.2,3017,20.5,-90.41,90.56,-1.0,15m
5,50,2.0,2.0,0.4,5,0.1,3017,16.1,-90.43,90.43,-1.0,15m
12,50,3.0,1.0,0.2,5,0.2,1918,7.4,-90.52,91.02,-0.99,15m
12,21,2.0,1.0,0.3333,3,0.2,3052,15.7,-90.65,90.76,-1.0,15m
9,26,3.0,1.0,0.3333,3,0.2,3164,14.3,-90.77,90.84,-1.0,15m
9,21,5.0,1.0,0.2,5,0.1,3552,8.6,-90.8,90.97,-1.0,15m
12,26,3.0,3.0,0.4286,7,0.1,2724,17.1,-90.8,91.16,-1.0,15m
9,26,5.0,2.0,0.6667,3,0.2,3164,20.2,-90.89,90.99,-1.0,15m
5,26,5.0,2.0,0.4,5,0.1,4239,17.3,-90.9,91.05,-1.0,15m
