retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.5,0.786,1.272,0.002,7,0.1,ob_only,23,9,14,47.8,27.45,2.83,9.71,1274.51,5,xrp,1H,3m,59
0.5,0.786,1.618,0.002,3,0.2,ob_only,21,9,12,47.6,30.51,3.15,9.67,1305.12,5,xrp,1H,3m,59
0.382,0.786,1.272,0.005,7,0.1,both,29,14,15,48.3,24.73,2.57,9.63,1247.35,5,xrp,1H,3m,59
0.5,0.786,1.272,0.002,3,0.2,ob_only,23,9,14,47.8,23.21,2.43,9.56,1232.11,5,xrp,1H,3m,59
0.382,0.786,1.272,0.005,3,0.2,both,29,14,15,48.3,20.97,2.2,9.51,1209.72,5,xrp,1H,3m,59
0.5,0.786,1.618,0.002,5,0.1,ob_only,21,9,12,47.6,24.98,2.63,9.48,1249.77,5,xrp,1H,3m,59
0.382,0.786,1.618,0.005,7,0.1,both,23,11,12,52.2,37.04,3.92,9.45,1370.42,5,xrp,1H,3m,59
0.5,0.786,1.272,0.002,5,0.1,ob_only,23,9,14,47.8,19.08,2.03,9.42,1190.8,5,xrp,1H,3m,59
0.382,0.786,1.272,0.005,5,0.1,both,29,14,15,48.3,17.29,1.84,9.4,1172.87,5,xrp,1H,3m,59
0.5,0.786,1.618,0.005,7,0.2,both,21,11,10,52.4,71.22,7.59,9.38,1712.21,5,xrp,1H,3m,59
0.382,0.786,1.618,0.002,3,0.1,ob_only,23,9,14,47.8,16.16,1.73,9.35,1161.62,5,xrp,1H,3m,59
0.5,0.786,1.272,0.005,5,0.2,both,24,12,12,50.0,33.61,3.6,9.33,1336.15,5,xrp,1H,3m,59
0.382,0.786,1.618,0.005,3,0.2,both,23,11,12,52.2,31.19,3.37,9.26,1311.88,5,xrp,1H,3m,59
0.382,0.786,1.272,0.005,3,0.1,both,29,14,15,48.3,10.15,1.11,9.17,1101.46,5,xrp,1H,3m,59
0.5,0.786,1.272,0.002,3,0.1,ob_only,23,9,14,47.8,11.14,1.22,9.13,1111.39,5,xrp,1H,3m,59
0.5,0.786,1.618,0.002,3,0.1,ob_only,21,9,12,47.6,14.46,1.59,9.11,1144.6,5,xrp,1H,3m,59
0.382,0.786,1.618,0.005,5,0.1,both,23,11,12,52.2,25.53,2.81,9.08,1255.29,5,xrp,1H,3m,59
0.5,0.786,1.272,0.005,7,0.1,both,24,12,12,50.0,22.82,2.53,9.02,1228.22,5,xrp,1H,3m,59
0.5,0.786,1.272,0.005,3,0.2,both,24,12,12,50.0,19.36,2.17,8.91,1193.62,5,xrp,1H,3m,59
0.5,0.786,1.618,0.002,7,0.2,both,24,12,12,41.7,77.85,8.78,8.87,1778.53,5,xrp,1H,3m,59
0.5,0.786,1.272,0.005,5,0.1,both,24,12,12,50.0,15.97,1.81,8.81,1159.69,5,xrp,1H,3m,59
0.5,0.786,1.618,0.005,5,0.2,both,21,11,10,52.4,47.94,5.47,8.76,1479.42,5,xrp,1H,3m,59
0.382,0.786,1.618,0.005,3,0.1,both,23,11,12,52.2,14.78,1.7,8.72,1147.77,5,xrp,1H,3m,59
0.5,0.786,1.272,0.005,3,0.1,both,24,12,12,50.0,9.38,1.09,8.61,1093.85,5,xrp,1H,3m,59
0.382,0.618,1.618,0.002,7,0.2,ob_only,22,10,12,50.0,57.17,6.7,8.53,1571.69,5,xrp,1H,3m,59
0.382,0.786,1.618,0.002,7,0.2,ob_only,36,15,21,38.9,63.28,7.45,8.5,1632.84,3,xrp,1H,3m,95
0.382,0.786,1.272,0.002,7,0.2,ob_only,26,10,16,46.2,63.26,7.46,8.48,1632.63,5,xrp,1H,3m,59
0.5,0.786,1.618,0.005,7,0.1,both,21,11,10,52.4,32.08,3.86,8.32,1320.83,5,xrp,1H,3m,59
