retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,n_bos,n_zones
0.5,0.786,1.618,0.002,5,0.2,ob_only,258,23.6,12.58,18.18,0.69,1125.81,5,btc,1H,545,1039
0.5,0.786,1.272,0.002,5,0.2,both,192,24.0,13.36,19.33,0.69,1133.64,8,btc,1H,355,842
0.5,0.786,1.272,0.005,7,0.2,ob_only,157,33.1,14.92,22.3,0.67,1149.24,8,btc,1H,355,842
0.382,0.618,1.618,0.002,5,0.1,ob_only,164,26.8,5.45,8.2,0.66,1054.54,8,btc,1H,355,842
0.382,0.786,1.618,0.005,5,0.2,ob_only,167,31.1,12.6,19.62,0.64,1126.01,8,btc,1H,355,842
0.382,0.618,1.618,0.002,3,0.2,ob_only,164,26.8,6.21,9.78,0.64,1062.1,8,btc,1H,355,842
0.5,0.786,1.618,0.002,3,0.1,fvg_only,88,13.6,1.88,2.99,0.63,1018.84,3,btc,1H,822,1304
0.5,0.786,1.272,0.002,7,0.2,both,192,24.0,16.51,26.59,0.62,1165.08,8,btc,1H,355,842
0.5,0.786,1.618,0.002,5,0.1,fvg_only,88,13.6,3.04,4.95,0.61,1030.4,3,btc,1H,822,1304
0.5,0.786,1.618,0.002,3,0.2,fvg_only,88,13.6,3.59,5.92,0.61,1035.87,3,btc,1H,822,1304
0.382,0.786,1.272,0.002,7,0.2,ob_only,179,29.6,14.62,23.81,0.61,1146.19,8,btc,1H,355,842
0.382,0.618,1.272,0.002,7,0.2,ob_only,172,32.0,13.82,22.87,0.6,1138.15,8,btc,1H,355,842
0.5,0.786,1.618,0.002,7,0.1,fvg_only,88,13.6,4.11,6.89,0.6,1041.14,3,btc,1H,822,1304
0.5,0.786,1.272,0.005,3,0.1,both,292,34.2,4.63,7.66,0.6,1046.3,5,btc,1H,545,1039
0.382,0.618,1.618,0.002,7,0.1,ob_only,164,26.8,6.85,11.32,0.6,1068.49,8,btc,1H,355,842
0.5,0.786,1.618,0.002,7,0.2,ob_only,258,23.6,14.69,24.98,0.59,1146.88,5,btc,1H,545,1039
0.5,0.786,1.618,0.002,5,0.2,fvg_only,88,13.6,5.57,9.76,0.57,1055.73,3,btc,1H,822,1304
0.382,0.618,1.618,0.005,3,0.1,ob_only,160,32.5,3.54,6.26,0.57,1035.39,8,btc,1H,355,842
0.5,0.786,1.272,0.005,5,0.1,both,292,34.2,7.22,12.6,0.57,1072.22,5,btc,1H,545,1039
0.5,0.786,1.272,0.005,3,0.2,both,292,34.2,8.36,15.02,0.56,1083.59,5,btc,1H,545,1039
0.5,0.786,1.618,0.002,7,0.2,fvg_only,88,13.6,7.23,13.51,0.54,1072.3,3,btc,1H,822,1304
0.5,0.786,1.272,0.005,7,0.1,both,292,34.2,9.38,17.4,0.54,1093.85,5,btc,1H,545,1039
0.382,0.786,1.618,0.005,7,0.2,ob_only,167,31.1,14.08,26.46,0.53,1140.78,8,btc,1H,355,842
0.382,0.618,1.618,0.002,5,0.2,ob_only,164,26.8,8.06,15.83,0.51,1080.57,8,btc,1H,355,842
0.382,0.618,1.618,0.005,5,0.1,ob_only,160,32.5,5.27,10.24,0.51,1052.74,8,btc,1H,355,842
0.5,0.786,2.0,0.002,3,0.1,both,280,18.2,3.19,6.51,0.49,1031.92,5,btc,1H,545,1039
0.382,0.618,1.618,0.005,3,0.2,ob_only,160,32.5,5.95,12.18,0.49,1059.46,8,btc,1H,355,842
0.5,0.786,1.272,0.005,5,0.2,both,292,34.2,11.78,24.32,0.48,1117.77,5,btc,1H,545,1039
0.382,0.618,1.618,0.005,7,0.1,ob_only,160,32.5,6.49,14.08,0.46,1064.86,8,btc,1H,355,842
0.5,0.786,1.272,0.005,3,0.1,ob_only,258,35.3,2.84,6.18,0.46,1028.42,5,btc,1H,545,1039
0.382,0.786,1.272,0.002,3,0.1,both,245,24.9,3.13,6.88,0.45,1031.28,8,btc,1H,355,842
0.5,0.786,2.0,0.002,5,0.1,both,280,18.2,4.64,10.64,0.44,1046.43,5,btc,1H,545,1039
0.382,0.786,1.272,0.005,3,0.1,both,226,31.4,2.97,6.79,0.44,1029.72,8,btc,1H,355,842
0.5,0.786,2.0,0.002,3,0.1,fvg_only,87,12.6,0.95,2.2,0.43,1009.53,3,btc,1H,822,1304
0.5,0.786,1.618,0.005,3,0.1,fvg_only,84,19.0,1.45,3.39,0.43,1014.49,5,btc,1H,545,1039
0.382,0.618,1.272,0.005,3,0.1,ob_only,167,37.1,2.78,6.63,0.42,1027.79,8,btc,1H,355,842
0.382,0.786,1.272,0.002,5,0.1,both,245,24.9,4.73,11.32,0.42,1047.29,8,btc,1H,355,842
0.5,0.786,1.272,0.005,5,0.1,ob_only,258,35.3,4.25,10.21,0.42,1042.49,5,btc,1H,545,1039
