retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.5,0.786,1.618,0.005,3,0.1,fvg_only,18,18,0,11.1,1.93,2.18,0.89,1019.33,3,xrp,4H,3y,274
0.5,0.786,1.618,0.005,5,0.1,fvg_only,18,18,0,11.1,3.09,3.62,0.85,1030.89,3,xrp,4H,3y,274
0.5,0.786,1.618,0.005,3,0.2,fvg_only,18,18,0,11.1,3.63,4.33,0.84,1036.28,3,xrp,4H,3y,274
0.5,0.786,1.618,0.005,7,0.1,fvg_only,18,18,0,11.1,4.14,5.03,0.82,1041.41,3,xrp,4H,3y,274
0.5,0.786,1.618,0.005,5,0.2,fvg_only,18,18,0,11.1,5.53,7.13,0.78,1055.26,3,xrp,4H,3y,274
0.5,0.786,1.618,0.005,7,0.2,fvg_only,18,18,0,11.1,7.02,9.86,0.71,1070.22,3,xrp,4H,3y,274
0.5,0.786,1.272,0.002,3,0.1,ob_only,44,22,22,25.0,6.13,8.96,0.68,1061.33,8,xrp,4H,3y,127
0.5,0.786,1.272,0.002,5,0.1,ob_only,44,22,22,25.0,9.29,14.55,0.64,1092.87,8,xrp,4H,3y,127
0.5,0.786,1.272,0.002,3,0.2,ob_only,44,22,22,25.0,10.57,17.23,0.61,1105.73,8,xrp,4H,3y,127
0.5,0.786,1.272,0.002,7,0.1,ob_only,44,22,22,25.0,11.66,19.83,0.59,1116.63,8,xrp,4H,3y,127
0.5,0.786,1.272,0.002,3,0.1,both,47,25,22,23.4,5.23,9.65,0.54,1052.28,8,xrp,4H,3y,127
0.5,0.786,1.272,0.002,5,0.2,ob_only,44,22,22,25.0,13.76,27.23,0.51,1137.58,8,xrp,4H,3y,127
0.5,0.786,1.272,0.002,5,0.1,both,47,25,22,23.4,7.74,15.61,0.5,1077.36,8,xrp,4H,3y,127
0.5,0.786,1.272,0.002,3,0.2,both,47,25,22,23.4,8.69,18.47,0.47,1086.91,8,xrp,4H,3y,127
0.5,0.786,1.272,0.002,7,0.1,both,47,25,22,23.4,9.45,21.23,0.44,1094.47,8,xrp,4H,3y,127
0.5,0.786,1.272,0.002,7,0.2,ob_only,44,22,22,25.0,13.87,36.18,0.38,1138.69,8,xrp,4H,3y,127
0.5,0.786,1.272,0.002,5,0.2,both,47,25,22,23.4,10.54,29.05,0.36,1105.39,8,xrp,4H,3y,127
0.5,0.786,1.272,0.002,7,0.2,both,47,25,22,23.4,9.37,38.4,0.24,1093.71,8,xrp,4H,3y,127
0.5,0.786,1.272,0.005,3,0.1,fvg_only,18,18,0,11.1,0.41,2.18,0.19,1004.05,3,xrp,4H,3y,274
0.5,0.786,1.272,0.005,3,0.1,ob_only,43,21,22,23.3,1.74,9.95,0.17,1017.41,8,xrp,4H,3y,127
0.5,0.786,1.272,0.005,5,0.1,fvg_only,18,18,0,11.1,0.58,3.62,0.16,1005.8,3,xrp,4H,3y,274
0.5,0.786,1.272,0.005,3,0.2,fvg_only,18,18,0,11.1,0.64,4.33,0.15,1006.39,3,xrp,4H,3y,274
0.5,0.786,1.272,0.005,7,0.1,fvg_only,18,18,0,11.1,0.68,5.03,0.13,1006.79,3,xrp,4H,3y,274
0.5,0.786,1.272,0.005,5,0.1,ob_only,43,21,22,23.3,1.83,16.09,0.11,1018.29,8,xrp,4H,3y,127
0.5,0.786,1.272,0.005,5,0.2,fvg_only,18,18,0,11.1,0.69,7.13,0.1,1006.94,3,xrp,4H,3y,274
0.5,0.786,1.272,0.005,3,0.1,both,46,24,22,21.7,0.99,10.44,0.1,1009.93,8,xrp,4H,3y,127
0.5,0.786,1.272,0.005,3,0.2,ob_only,43,21,22,23.3,1.57,19.03,0.08,1015.67,8,xrp,4H,3y,127
0.5,0.786,1.272,0.005,7,0.2,fvg_only,18,18,0,11.1,0.47,9.86,0.05,1004.72,3,xrp,4H,3y,274
0.5,0.786,1.272,0.005,7,0.1,ob_only,43,21,22,23.3,1.11,21.87,0.05,1011.09,8,xrp,4H,3y,127
0.5,0.786,1.272,0.005,5,0.1,both,46,24,22,21.7,0.58,16.85,0.03,1005.84,8,xrp,4H,3y,127
0.5,0.786,1.272,0.005,3,0.2,both,46,24,22,21.7,0.08,19.9,0.0,1000.78,8,xrp,4H,3y,127
0.382,0.618,1.272,0.002,3,0.1,ob_only,42,20,22,31.0,-0.24,6.9,-0.03,997.61,8,xrp,4H,3y,127
0.5,0.786,1.272,0.005,7,0.1,both,46,24,22,21.7,-0.62,22.85,-0.03,993.81,8,xrp,4H,3y,127
0.5,0.786,1.272,0.005,5,0.2,ob_only,43,21,22,23.3,-1.36,29.91,-0.05,986.42,8,xrp,4H,3y,127
0.5,0.786,1.618,0.002,3,0.1,fvg_only,19,19,0,5.3,-0.16,2.61,-0.06,998.37,3,xrp,4H,3y,274
0.5,0.786,1.618,0.002,5,0.1,fvg_only,19,19,0,5.3,-0.36,4.31,-0.08,996.39,3,xrp,4H,3y,274
0.5,0.786,1.618,0.002,3,0.2,fvg_only,19,19,0,5.3,-0.49,5.15,-0.09,995.15,3,xrp,4H,3y,274
0.5,0.786,1.618,0.002,7,0.1,fvg_only,19,19,0,5.3,-0.63,5.99,-0.1,993.74,3,xrp,4H,3y,274
0.5,0.786,1.272,0.005,5,0.2,both,46,24,22,21.7,-3.76,31.18,-0.12,962.39,8,xrp,4H,3y,127
0.382,0.618,1.272,0.005,3,0.1,ob_only,42,20,22,33.3,-0.84,6.92,-0.12,991.58,8,xrp,4H,3y,127
0.5,0.786,1.618,0.002,5,0.2,fvg_only,19,19,0,5.3,-1.14,8.45,-0.13,988.59,3,xrp,4H,3y,274
0.382,0.618,1.272,0.002,5,0.1,ob_only,42,20,22,31.0,-1.66,11.32,-0.15,983.36,8,xrp,4H,3y,127
0.5,0.786,1.618,0.002,7,0.2,fvg_only,19,19,0,5.3,-2.03,11.65,-0.17,979.69,3,xrp,4H,3y,274
0.5,0.786,1.272,0.005,7,0.2,ob_only,43,21,22,23.3,-6.87,39.61,-0.17,931.31,8,xrp,4H,3y,127
0.382,0.618,1.272,0.002,3,0.2,ob_only,42,20,22,31.0,-2.73,13.47,-0.2,972.71,8,xrp,4H,3y,127
0.382,0.618,1.272,0.005,5,0.1,ob_only,42,20,22,33.3,-2.7,11.33,-0.24,972.99,8,xrp,4H,3y,127
0.5,0.786,1.272,0.005,7,0.2,both,46,24,22,21.7,-10.03,41.13,-0.24,899.65,8,xrp,4H,3y,127
0.382,0.618,1.272,0.002,7,0.1,ob_only,42,20,22,31.0,-4.01,15.59,-0.26,959.85,8,xrp,4H,3y,127
0.382,0.618,1.272,0.005,3,0.2,ob_only,42,20,22,33.3,-3.99,13.54,-0.29,960.12,8,xrp,4H,3y,127
0.382,0.618,1.272,0.002,3,0.1,both,51,29,22,25.5,-2.44,7.6,-0.32,975.61,8,xrp,4H,3y,127
0.382,0.786,1.272,0.002,3,0.1,ob_only,47,22,25,25.5,-2.93,8.96,-0.33,970.65,8,xrp,4H,3y,127
0.382,0.618,1.272,0.005,7,0.1,ob_only,42,20,22,33.3,-5.5,15.83,-0.35,945.03,8,xrp,4H,3y,127
0.5,0.786,2.0,0.002,3,0.1,ob_only,110,55,55,16.4,-7.86,22.11,-0.36,921.38,3,xrp,4H,3y,274
0.5,0.786,1.272,0.002,3,0.1,fvg_only,19,19,0,5.3,-0.99,2.61,-0.38,990.09,3,xrp,4H,3y,274
0.382,0.618,1.272,0.005,3,0.1,ob_only,97,51,46,27.8,-8.16,20.86,-0.39,918.43,3,xrp,4H,3y,274
0.5,0.786,1.272,0.002,3,0.2,fvg_only,19,19,0,5.3,-2.08,5.15,-0.4,979.25,3,xrp,4H,3y,274
0.5,0.786,2.0,0.002,5,0.1,ob_only,110,55,55,16.4,-13.77,34.43,-0.4,862.26,3,xrp,4H,3y,274
0.382,0.618,1.272,0.005,3,0.1,both,108,61,47,25.9,-7.79,19.58,-0.4,922.13,3,xrp,4H,3y,274
0.5,0.786,1.272,0.002,5,0.1,fvg_only,19,19,0,5.3,-1.7,4.31,-0.4,982.96,3,xrp,4H,3y,274
0.382,0.786,1.272,0.005,3,0.1,ob_only,47,22,25,27.7,-4.04,9.95,-0.41,959.63,8,xrp,4H,3y,127
0.5,0.786,1.272,0.002,7,0.1,fvg_only,19,19,0,5.3,-2.46,5.99,-0.41,975.44,3,xrp,4H,3y,274
0.382,0.786,1.272,0.002,5,0.1,ob_only,47,22,25,25.5,-6.03,14.55,-0.41,939.67,8,xrp,4H,3y,127
0.382,0.618,1.272,0.002,3,0.1,ob_only,102,53,49,26.5,-7.74,18.98,-0.41,922.61,3,xrp,4H,3y,274
0.5,0.786,2.0,0.002,3,0.2,ob_only,110,55,55,16.4,-16.87,39.93,-0.42,831.3,3,xrp,4H,3y,274
0.382,0.618,1.272,0.002,5,0.2,ob_only,42,20,22,31.0,-9.07,21.72,-0.42,909.27,8,xrp,4H,3y,127
0.382,0.618,1.272,0.002,5,0.1,both,51,29,22,25.5,-5.26,12.42,-0.42,947.44,8,xrp,4H,3y,127
