rsi_thresh,sl_atr_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
40,1.5,atr_3x,7,0.1,True,36,27.8,-24.9,42.23,-0.59,4h
40,2.0,atr_3x,3,0.2,False,181,40.3,-24.91,51.41,-0.48,4h
45,1.0,atr_3x,7,0.1,True,52,19.2,-25.15,35.64,-0.71,4h
40,2.0,bb_mid,7,0.1,False,217,59.4,-25.26,53.88,-0.47,4h
35,1.0,atr_2x,3,0.3,True,21,14.3,-25.32,28.1,-0.9,4h
40,1.0,bb_mid,5,0.2,True,45,40.0,-25.38,37.84,-0.67,4h
45,1.5,atr_2x,3,0.2,True,47,31.9,-25.47,41.06,-0.62,4h
40,1.0,atr_3x,3,0.2,False,245,24.5,-25.84,39.03,-0.66,4h
45,1.5,atr_3x,7,0.1,True,44,27.3,-25.92,41.07,-0.63,4h
40,1.0,bb_mid,7,0.1,False,262,38.2,-25.98,43.91,-0.59,4h
40,2.0,atr_3x,7,0.1,True,35,34.3,-26.43,45.79,-0.58,4h
40,1.5,atr_2x,7,0.1,True,39,33.3,-26.5,44.22,-0.6,4h
45,1.0,bb_mid,7,0.1,True,52,36.5,-26.63,29.08,-0.92,4h
45,2.0,atr_2x,3,0.3,True,43,44.2,-26.66,48.05,-0.55,4h
40,2.0,atr_2x,3,0.2,False,191,46.1,-26.78,54.89,-0.49,4h
45,1.0,atr_2x,5,0.1,True,52,21.2,-26.8,29.85,-0.9,4h
45,1.5,bb_mid,7,0.1,False,250,49.6,-26.96,47.13,-0.57,4h
40,1.5,bb_mid,7,0.3,True,40,55.0,-27.51,61.58,-0.45,4h
40,1.0,atr_2x,3,0.2,True,45,22.2,-27.71,36.55,-0.76,4h
45,2.0,atr_2x,7,0.1,False,204,47.1,-27.78,58.81,-0.47,4h
35,1.0,atr_2x,5,0.2,True,21,14.3,-27.82,30.76,-0.9,4h
45,1.0,bb_mid,3,0.2,False,282,37.9,-27.86,38.35,-0.73,4h
35,1.5,atr_3x,7,0.3,True,19,26.3,-28.09,53.0,-0.53,4h
35,1.0,atr_2x,5,0.2,False,181,30.4,-28.2,45.35,-0.62,4h
45,1.0,atr_3x,3,0.3,False,263,25.5,-28.22,48.98,-0.58,4h
40,2.0,atr_2x,7,0.1,True,37,40.5,-28.31,45.55,-0.62,4h
35,1.0,atr_3x,7,0.2,True,21,14.3,-28.83,39.53,-0.73,4h
30,1.0,atr_3x,7,0.3,True,6,0.0,-28.95,28.95,-1.0,4h
45,1.5,atr_2x,7,0.1,True,47,31.9,-29.33,46.2,-0.64,4h
40,1.0,atr_3x,3,0.3,True,44,20.5,-29.59,49.5,-0.6,4h
45,2.0,atr_2x,5,0.2,True,43,44.2,-29.69,51.95,-0.57,4h
40,2.0,atr_3x,7,0.1,False,181,40.3,-30.09,57.23,-0.53,4h
45,2.0,bb_mid,5,0.1,False,228,58.8,-30.09,43.03,-0.7,4h
45,2.0,bb_mid,7,0.2,True,46,65.2,-30.32,55.3,-0.55,4h
40,1.5,bb_mid,7,0.2,False,234,51.3,-30.56,70.04,-0.44,4h
40,1.5,atr_2x,5,0.1,False,211,37.9,-30.58,44.49,-0.69,4h
40,1.0,atr_3x,7,0.1,False,245,24.5,-30.77,44.5,-0.69,4h
35,1.0,atr_3x,5,0.3,True,21,14.3,-30.78,41.73,-0.74,4h
40,2.0,bb_mid,7,0.2,True,39,61.5,-31.15,58.33,-0.53,4h
45,1.0,atr_2x,3,0.2,True,52,21.2,-31.4,34.77,-0.9,4h
40,1.5,atr_3x,3,0.3,True,36,27.8,-31.49,50.86,-0.62,4h
40,1.0,atr_2x,7,0.1,True,45,22.2,-31.69,41.26,-0.77,4h
40,2.0,atr_2x,7,0.1,False,191,46.1,-31.84,60.78,-0.52,4h
45,1.0,atr_3x,3,0.3,True,52,19.2,-31.85,43.64,-0.73,4h
40,1.5,atr_3x,5,0.1,False,201,30.8,-32.12,43.89,-0.73,4h
45,1.5,atr_3x,5,0.1,False,217,31.8,-32.15,40.82,-0.79,4h
35,1.5,atr_2x,7,0.2,True,19,26.3,-32.17,42.1,-0.76,4h
45,1.5,atr_2x,5,0.1,False,230,38.3,-32.26,42.52,-0.76,4h
45,2.0,atr_3x,7,0.2,True,41,39.0,-32.31,59.59,-0.54,4h
45,1.0,bb_mid,7,0.1,False,282,37.9,-32.58,43.52,-0.75,4h
40,1.0,atr_3x,5,0.2,True,44,20.5,-32.6,53.3,-0.61,4h
45,2.0,bb_mid,5,0.3,True,46,65.2,-32.69,58.06,-0.56,4h
45,1.0,atr_3x,5,0.2,False,263,25.5,-32.8,52.79,-0.62,4h
45,1.5,atr_3x,3,0.3,True,44,27.3,-32.88,49.75,-0.66,4h
45,1.0,bb_mid,3,0.3,True,52,36.5,-33.21,35.97,-0.92,4h
40,1.5,atr_2x,3,0.3,True,39,33.3,-33.29,53.06,-0.63,4h
40,2.0,bb_mid,5,0.3,True,39,61.5,-33.51,61.09,-0.55,4h
40,2.0,atr_3x,3,0.3,True,35,34.3,-33.51,54.84,-0.61,4h
45,1.5,bb_mid,7,0.2,True,48,50.0,-33.55,54.18,-0.62,4h
45,1.0,atr_2x,5,0.1,False,273,29.7,-33.64,37.23,-0.9,4h
40,2.0,bb_mid,3,0.3,False,217,59.4,-34.08,64.08,-0.53,4h
40,1.0,bb_mid,3,0.3,False,262,38.2,-34.27,53.31,-0.64,4h
35,1.5,atr_2x,5,0.3,True,19,26.3,-34.28,44.47,-0.77,4h
40,1.5,bb_mid,5,0.3,False,234,51.3,-34.39,73.09,-0.47,4h
40,1.0,bb_mid,7,0.2,True,45,40.0,-34.67,49.14,-0.71,4h
40,1.5,atr_3x,5,0.2,True,36,27.8,-34.67,54.71,-0.63,4h
45,2.0,atr_3x,3,0.3,False,193,41.5,-34.79,61.94,-0.56,4h
45,1.0,atr_3x,5,0.2,True,52,19.2,-35.08,47.32,-0.74,4h
45,2.0,atr_3x,5,0.3,True,41,39.0,-35.09,62.49,-0.56,4h
40,2.0,atr_2x,3,0.3,True,37,40.5,-35.58,54.56,-0.65,4h
45,1.0,atr_2x,7,0.1,True,52,21.2,-35.77,39.37,-0.91,4h
45,1.5,bb_mid,3,0.3,False,250,49.6,-35.79,57.19,-0.63,4h
45,2.0,bb_mid,3,0.2,False,228,58.8,-35.86,49.61,-0.72,4h
45,1.5,bb_mid,5,0.3,True,48,50.0,-35.88,56.91,-0.63,4h
45,1.5,atr_3x,5,0.2,True,44,27.3,-36.24,53.66,-0.68,4h
45,1.0,bb_mid,5,0.2,True,52,36.5,-36.33,39.21,-0.93,4h
40,1.5,atr_2x,3,0.2,False,211,37.9,-36.37,51.06,-0.71,4h
40,1.5,atr_2x,5,0.2,True,39,33.3,-36.54,56.98,-0.64,4h
45,1.5,atr_2x,3,0.3,True,47,31.9,-36.69,55.27,-0.66,4h
40,1.0,bb_mid,5,0.3,True,45,40.0,-36.9,51.68,-0.71,4h
40,2.0,atr_3x,5,0.2,True,35,34.3,-36.93,58.84,-0.63,4h
40,1.0,atr_2x,5,0.1,False,252,28.6,-37.17,43.52,-0.85,4h
