retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.382,0.786,1.618,0.005,7,0.2,fvg_only,21,21,0,23.8,26.45,14.58,1.81,1264.53,8,btc,4H,3y,118
0.382,0.786,1.618,0.005,5,0.2,fvg_only,21,21,0,23.8,18.9,10.61,1.78,1189.04,8,btc,4H,3y,118
0.382,0.786,1.272,0.005,7,0.2,fvg_only,21,21,0,28.6,25.86,14.58,1.77,1258.63,8,btc,4H,3y,118
0.382,0.786,1.618,0.005,7,0.1,fvg_only,21,21,0,23.8,13.22,7.54,1.75,1132.22,8,btc,4H,3y,118
0.382,0.618,1.618,0.005,7,0.2,fvg_only,21,21,0,23.8,25.98,14.88,1.75,1259.76,8,btc,4H,3y,118
0.382,0.786,1.618,0.005,3,0.2,fvg_only,21,21,0,23.8,11.33,6.49,1.75,1113.28,8,btc,4H,3y,118
0.382,0.786,1.618,0.005,5,0.1,fvg_only,21,21,0,23.8,9.43,5.43,1.74,1094.34,8,btc,4H,3y,118
0.382,0.618,1.272,0.005,7,0.2,fvg_only,21,21,0,28.6,25.39,14.58,1.74,1253.88,8,btc,4H,3y,118
0.382,0.786,1.272,0.005,5,0.2,fvg_only,21,21,0,28.6,18.36,10.61,1.73,1183.64,8,btc,4H,3y,118
0.382,0.786,1.618,0.005,3,0.1,fvg_only,21,21,0,23.8,5.65,3.29,1.72,1056.52,8,btc,4H,3y,118
0.382,0.618,1.618,0.005,5,0.2,fvg_only,21,21,0,23.8,18.58,10.79,1.72,1185.85,8,btc,4H,3y,118
0.382,0.786,1.272,0.005,7,0.1,fvg_only,21,21,0,28.6,12.79,7.54,1.7,1127.86,8,btc,4H,3y,118
0.382,0.618,1.618,0.005,3,0.2,fvg_only,21,21,0,23.8,11.15,6.57,1.7,1111.49,8,btc,4H,3y,118
0.382,0.618,1.618,0.005,7,0.1,fvg_only,21,21,0,23.8,13.01,7.63,1.7,1130.1,8,btc,4H,3y,118
0.382,0.618,1.272,0.005,5,0.2,fvg_only,21,21,0,28.6,18.05,10.61,1.7,1180.46,8,btc,4H,3y,118
0.382,0.786,1.272,0.005,3,0.2,fvg_only,21,21,0,28.6,10.94,6.49,1.69,1109.38,8,btc,4H,3y,118
0.382,0.618,1.618,0.005,5,0.1,fvg_only,21,21,0,23.8,9.29,5.49,1.69,1092.88,8,btc,4H,3y,118
0.5,0.786,1.272,0.005,7,0.2,fvg_only,15,15,0,20.0,18.0,10.67,1.69,1180.01,8,btc,4H,3y,118
0.382,0.618,1.618,0.005,3,0.1,fvg_only,21,21,0,23.8,5.57,3.32,1.68,1055.67,8,btc,4H,3y,118
0.382,0.786,1.272,0.005,5,0.1,fvg_only,21,21,0,28.6,9.1,5.43,1.67,1090.96,8,btc,4H,3y,118
0.5,0.786,1.272,0.005,5,0.2,fvg_only,15,15,0,20.0,12.91,7.73,1.67,1129.13,8,btc,4H,3y,118
0.382,0.618,1.272,0.005,7,0.1,fvg_only,21,21,0,28.6,12.57,7.54,1.67,1125.74,8,btc,4H,3y,118
0.5,0.786,1.272,0.005,7,0.1,fvg_only,15,15,0,20.0,9.06,5.47,1.66,1090.63,8,btc,4H,3y,118
0.382,0.618,1.272,0.005,3,0.2,fvg_only,21,21,0,28.6,10.76,6.49,1.66,1107.6,8,btc,4H,3y,118
0.382,0.786,1.272,0.005,3,0.1,fvg_only,21,21,0,28.6,5.43,3.29,1.65,1054.34,8,btc,4H,3y,118
0.5,0.786,1.272,0.005,3,0.2,fvg_only,15,15,0,20.0,7.77,4.71,1.65,1077.74,8,btc,4H,3y,118
0.382,0.618,1.272,0.005,5,0.1,fvg_only,21,21,0,28.6,8.95,5.43,1.65,1089.5,8,btc,4H,3y,118
0.5,0.786,1.272,0.005,5,0.1,fvg_only,15,15,0,20.0,6.48,3.94,1.65,1064.83,8,btc,4H,3y,118
0.5,0.786,1.272,0.005,3,0.1,fvg_only,15,15,0,20.0,3.9,2.38,1.64,1038.95,8,btc,4H,3y,118
0.382,0.618,1.272,0.005,3,0.1,fvg_only,21,21,0,28.6,5.35,3.29,1.63,1053.5,8,btc,4H,3y,118
0.382,0.786,2.0,0.005,7,0.2,fvg_only,21,21,0,19.0,23.87,15.92,1.5,1238.71,8,btc,4H,3y,118
0.382,0.786,2.0,0.005,7,0.1,fvg_only,21,21,0,19.0,12.21,8.17,1.5,1122.14,8,btc,4H,3y,118
0.382,0.786,2.0,0.005,5,0.2,fvg_only,21,21,0,19.0,17.29,11.54,1.5,1172.91,8,btc,4H,3y,118
0.382,0.786,2.0,0.005,5,0.1,fvg_only,21,21,0,19.0,8.77,5.88,1.49,1087.71,8,btc,4H,3y,118
0.382,0.786,2.0,0.005,3,0.2,fvg_only,21,21,0,19.0,10.5,7.03,1.49,1104.98,8,btc,4H,3y,118
0.382,0.786,2.0,0.005,3,0.1,fvg_only,21,21,0,19.0,5.29,3.55,1.49,1052.88,8,btc,4H,3y,118
0.382,0.618,2.0,0.005,7,0.1,fvg_only,21,21,0,19.0,12.0,8.34,1.44,1120.03,8,btc,4H,3y,118
0.382,0.618,2.0,0.005,3,0.2,fvg_only,21,21,0,19.0,10.32,7.18,1.44,1103.2,8,btc,4H,3y,118
0.382,0.618,2.0,0.005,5,0.1,fvg_only,21,21,0,19.0,8.63,6.0,1.44,1086.25,8,btc,4H,3y,118
0.382,0.618,2.0,0.005,5,0.2,fvg_only,21,21,0,19.0,16.98,11.78,1.44,1169.76,8,btc,4H,3y,118
0.382,0.618,2.0,0.005,7,0.2,fvg_only,21,21,0,19.0,23.4,16.24,1.44,1234.03,8,btc,4H,3y,118
0.382,0.618,2.0,0.005,3,0.1,fvg_only,21,21,0,19.0,5.2,3.63,1.43,1052.03,8,btc,4H,3y,118
0.382,0.618,1.618,0.005,3,0.1,fvg_only,25,25,0,20.0,3.4,3.53,0.96,1034.01,5,btc,4H,3y,196
0.382,0.786,1.618,0.005,3,0.1,fvg_only,26,26,0,19.2,3.37,3.53,0.95,1033.66,5,btc,4H,3y,196
0.382,0.618,1.618,0.005,3,0.2,fvg_only,25,25,0,20.0,6.63,6.98,0.95,1066.29,5,btc,4H,3y,196
0.382,0.618,1.618,0.005,7,0.1,fvg_only,25,25,0,20.0,7.66,8.11,0.95,1076.65,5,btc,4H,3y,196
0.382,0.618,1.618,0.005,5,0.1,fvg_only,25,25,0,20.0,5.57,5.84,0.95,1055.73,5,btc,4H,3y,196
0.382,0.786,1.618,0.005,7,0.1,fvg_only,26,26,0,19.2,7.58,8.11,0.94,1075.81,5,btc,4H,3y,196
0.382,0.786,1.618,0.005,3,0.2,fvg_only,26,26,0,19.2,6.56,6.98,0.94,1065.58,5,btc,4H,3y,196
0.382,0.786,1.618,0.005,5,0.1,fvg_only,26,26,0,19.2,5.51,5.84,0.94,1055.14,5,btc,4H,3y,196
0.382,0.618,1.618,0.005,5,0.2,fvg_only,25,25,0,20.0,10.65,11.44,0.93,1106.46,5,btc,4H,3y,196
0.382,0.786,1.618,0.005,5,0.2,fvg_only,26,26,0,19.2,10.53,11.44,0.92,1105.25,5,btc,4H,3y,196
0.382,0.618,1.618,0.005,7,0.2,fvg_only,25,25,0,20.0,14.31,15.75,0.91,1143.13,5,btc,4H,3y,196
0.382,0.786,1.618,0.005,7,0.2,fvg_only,26,26,0,19.2,14.14,15.75,0.9,1141.41,5,btc,4H,3y,196
0.5,0.786,1.618,0.005,3,0.1,fvg_only,15,15,0,13.3,1.9,2.74,0.7,1019.03,8,btc,4H,3y,118
0.5,0.786,1.618,0.005,5,0.1,fvg_only,15,15,0,13.3,3.11,4.52,0.69,1031.13,8,btc,4H,3y,118
0.5,0.786,1.618,0.005,3,0.2,fvg_only,15,15,0,13.3,3.7,5.41,0.68,1037.0,8,btc,4H,3y,118
0.5,0.786,1.618,0.005,7,0.1,fvg_only,15,15,0,13.3,4.28,6.28,0.68,1042.76,8,btc,4H,3y,118
0.5,0.786,1.618,0.005,5,0.2,fvg_only,15,15,0,13.3,5.93,8.86,0.67,1059.32,8,btc,4H,3y,118
0.5,0.786,2.0,0.002,3,0.1,fvg_only,15,15,0,6.7,1.43,2.17,0.66,1014.26,8,btc,4H,3y,118
0.5,0.786,1.618,0.005,7,0.2,fvg_only,15,15,0,13.3,7.98,12.2,0.65,1079.77,8,btc,4H,3y,118
0.5,0.786,2.0,0.002,5,0.1,fvg_only,15,15,0,6.7,2.31,3.59,0.64,1023.14,8,btc,4H,3y,118
0.5,0.786,2.0,0.002,3,0.2,fvg_only,15,15,0,6.7,2.74,4.29,0.64,1027.39,8,btc,4H,3y,118
0.5,0.786,2.0,0.002,7,0.1,fvg_only,15,15,0,6.7,3.15,4.99,0.63,1031.53,8,btc,4H,3y,118
0.5,0.786,1.618,0.005,3,0.1,ob_only,142,67,75,26.8,3.79,6.07,0.62,1037.88,3,btc,4H,3y,305
0.5,0.786,2.0,0.002,5,0.2,fvg_only,15,15,0,6.7,4.32,7.06,0.61,1043.21,8,btc,4H,3y,118
0.5,0.786,2.0,0.002,7,0.2,fvg_only,15,15,0,6.7,5.72,9.75,0.59,1057.19,8,btc,4H,3y,118
0.5,0.786,1.618,0.005,5,0.1,ob_only,142,67,75,26.8,5.77,10.0,0.58,1057.71,3,btc,4H,3y,305
0.5,0.786,1.618,0.005,3,0.2,ob_only,142,67,75,26.8,6.59,11.92,0.55,1065.93,3,btc,4H,3y,305
0.5,0.786,2.0,0.005,3,0.1,fvg_only,17,17,0,17.6,1.44,2.68,0.54,1014.4,3,btc,4H,3y,305
0.5,0.786,1.272,0.002,3,0.1,ob_only,156,78,78,26.3,4.11,7.61,0.54,1041.13,3,btc,4H,3y,305
0.5,0.786,1.618,0.005,7,0.1,ob_only,142,67,75,26.8,7.3,13.82,0.53,1072.99,3,btc,4H,3y,305
0.5,0.786,1.272,0.002,5,0.1,ob_only,156,78,78,26.3,6.47,12.45,0.52,1064.67,3,btc,4H,3y,305
0.5,0.786,2.0,0.005,5,0.1,fvg_only,17,17,0,17.6,2.32,4.44,0.52,1023.23,3,btc,4H,3y,305
0.5,0.786,2.0,0.005,3,0.2,fvg_only,17,17,0,17.6,2.74,5.3,0.52,1027.41,3,btc,4H,3y,305
0.5,0.786,1.272,0.002,3,0.2,ob_only,156,78,78,26.3,7.52,14.8,0.51,1075.21,3,btc,4H,3y,305
