rsi_thresh,sl_atr_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,trades_per_yr,win_rate,return_pct,max_drawdown,calmar,timeframe
45,1.5,bb_mid,5,0.2,True,152,50.7,57.9,14.05,25.46,0.55,1h
30,1.5,bb_mid,5,0.2,True,14,4.7,71.4,14.03,2.98,4.7,1h
30,2.0,atr_3x,3,0.2,True,14,4.7,57.1,13.98,2.67,5.23,1h
40,2.0,atr_3x,5,0.2,True,93,31.0,37.6,13.89,31.01,0.45,1h
35,1.0,bb_mid,7,0.2,True,47,15.7,40.4,13.83,14.06,0.98,1h
30,1.0,atr_3x,3,0.2,True,15,5.0,46.7,13.83,2.33,5.93,1h
35,2.0,atr_2x,3,0.3,True,41,13.7,51.2,13.74,10.93,1.26,1h
30,1.0,atr_2x,5,0.2,True,15,5.0,46.7,13.62,3.42,3.98,1h
30,1.5,atr_3x,5,0.1,True,14,4.7,57.1,13.52,1.69,8.0,1h
40,2.0,atr_3x,7,0.3,True,93,31.0,37.6,13.23,55.23,0.24,1h
45,1.0,atr_2x,5,0.3,True,152,50.7,34.9,13.21,25.14,0.53,1h
40,2.0,atr_3x,3,0.3,True,93,31.0,37.6,13.08,28.34,0.46,1h
35,2.0,atr_3x,5,0.1,True,39,13.0,46.2,12.97,8.4,1.54,1h
45,1.0,atr_2x,7,0.2,True,152,50.7,34.9,12.97,23.62,0.55,1h
35,1.0,atr_2x,3,0.3,True,47,15.7,34.0,12.93,8.49,1.52,1h
35,2.0,bb_mid,5,0.3,True,41,13.7,63.4,12.92,19.7,0.66,1h
45,1.5,bb_mid,3,0.3,True,152,50.7,57.9,12.9,23.2,0.56,1h
30,2.0,atr_2x,5,0.2,True,14,4.7,57.1,12.86,4.46,2.89,1h
45,1.5,atr_2x,7,0.1,True,141,47.0,42.6,12.63,16.53,0.76,1h
45,1.0,atr_2x,7,0.3,True,152,50.7,34.9,12.62,33.79,0.37,1h
30,1.5,bb_mid,3,0.3,True,14,4.7,71.4,12.58,2.69,4.68,1h
35,1.5,atr_2x,3,0.2,True,42,14.0,45.2,12.37,5.84,2.12,1h
35,2.0,bb_mid,7,0.2,True,41,13.7,63.4,12.3,18.45,0.67,1h
30,1.0,atr_2x,3,0.3,True,15,5.0,46.7,12.24,3.08,3.97,1h
30,2.0,bb_mid,5,0.2,True,14,4.7,71.4,11.81,3.89,3.04,1h
30,1.5,atr_2x,7,0.1,True,14,4.7,57.1,11.67,2.37,4.93,1h
45,2.0,atr_3x,3,0.1,True,126,42.0,38.1,11.62,9.97,1.17,1h
30,2.0,atr_3x,5,0.1,True,14,4.7,57.1,11.6,2.23,5.2,1h
30,2.0,atr_2x,3,0.3,True,14,4.7,57.1,11.58,4.01,2.89,1h
40,1.0,atr_2x,7,0.1,True,111,37.0,34.2,11.52,13.97,0.82,1h
30,1.0,atr_3x,5,0.1,True,15,5.0,46.7,11.46,1.95,5.89,1h
35,1.5,bb_mid,5,0.2,True,42,14.0,54.8,11.09,11.79,0.94,1h
45,1.5,atr_2x,3,0.2,True,141,47.0,42.6,11.09,14.32,0.77,1h
40,2.0,atr_3x,7,0.1,True,93,31.0,37.6,11.06,22.72,0.49,1h
45,1.0,atr_2x,5,0.2,True,152,50.7,34.9,11.05,17.33,0.64,1h
30,1.0,bb_mid,5,0.2,True,15,5.0,53.3,11.04,4.44,2.49,1h
35,2.0,atr_2x,7,0.1,True,41,13.7,51.2,10.93,8.55,1.28,1h
40,1.5,atr_3x,3,0.1,True,98,32.7,33.7,10.86,7.44,1.46,1h
30,2.0,bb_mid,3,0.3,True,14,4.7,71.4,10.61,3.5,3.03,1h
45,1.5,bb_mid,7,0.1,True,152,50.7,57.9,10.42,18.5,0.56,1h
45,1.0,atr_2x,3,0.3,True,152,50.7,34.9,10.34,15.7,0.66,1h
35,1.5,atr_2x,5,0.1,True,42,14.0,45.2,10.32,4.88,2.12,1h
35,1.0,bb_mid,5,0.2,True,47,15.7,40.4,10.25,10.19,1.01,1h
35,1.0,atr_2x,7,0.1,True,47,15.7,34.0,10.19,6.65,1.53,1h
35,1.5,bb_mid,3,0.3,True,42,14.0,54.8,10.07,10.65,0.95,1h
40,1.0,atr_2x,3,0.2,True,111,37.0,34.2,9.99,12.08,0.83,1h
30,1.5,atr_2x,3,0.2,True,14,4.7,57.1,9.96,2.03,4.91,1h
30,1.0,bb_mid,3,0.3,True,15,5.0,53.3,9.92,4.0,2.48,1h
40,2.0,atr_3x,3,0.2,True,93,31.0,37.6,9.85,19.77,0.5,1h
30,1.5,bb_mid,7,0.1,True,14,4.7,71.4,9.71,2.09,4.64,1h
30,1.0,atr_2x,7,0.1,True,15,5.0,46.7,9.49,2.4,3.95,1h
45,1.5,atr_2x,5,0.1,True,141,47.0,42.6,9.46,12.06,0.78,1h
35,2.0,atr_2x,3,0.2,True,41,13.7,51.2,9.46,7.35,1.29,1h
35,2.0,bb_mid,5,0.2,True,41,13.7,63.4,9.45,13.34,0.71,1h
45,1.0,atr_3x,3,0.1,True,150,50.0,26.0,9.43,7.09,1.33,1h
35,1.0,bb_mid,3,0.3,True,47,15.7,40.4,9.31,9.2,1.01,1h
35,1.5,atr_3x,3,0.1,True,41,13.7,39.0,9.26,4.1,2.26,1h
45,1.5,atr_3x,3,0.1,True,135,45.0,32.6,9.24,9.85,0.94,1h
45,1.5,bb_mid,3,0.2,True,152,50.7,57.9,9.09,16.06,0.57,1h
30,2.0,atr_2x,7,0.1,True,14,4.7,57.1,9.01,3.12,2.89,1h
35,1.0,atr_2x,3,0.2,True,47,15.7,34.0,8.78,5.72,1.54,1h
35,2.0,bb_mid,3,0.3,True,41,13.7,63.4,8.65,12.04,0.72,1h
45,1.0,atr_2x,7,0.1,True,152,50.7,34.9,8.63,12.37,0.7,1h
35,1.0,atr_3x,3,0.1,True,45,15.0,28.9,8.6,4.91,1.75,1h
40,2.0,atr_3x,5,0.1,True,93,31.0,37.6,8.5,16.73,0.51,1h
40,1.0,atr_2x,5,0.1,True,111,37.0,34.2,8.42,10.15,0.83,1h
45,2.0,bb_mid,7,0.2,True,144,48.0,64.6,8.4,28.52,0.29,1h
45,2.0,bb_mid,5,0.3,True,144,48.0,64.6,8.38,30.29,0.28,1h
30,1.5,bb_mid,3,0.2,True,14,4.7,71.4,8.3,1.79,4.62,1h
30,1.5,atr_2x,5,0.1,True,14,4.7,57.1,8.27,1.69,4.89,1h
30,2.0,bb_mid,7,0.1,True,14,4.7,71.4,8.22,2.73,3.01,1h
30,1.0,atr_2x,3,0.2,True,15,5.0,46.7,8.12,2.06,3.94,1h
30,1.5,atr_3x,3,0.1,True,14,4.7,57.1,7.99,1.01,7.88,1h
35,1.5,bb_mid,7,0.1,True,42,14.0,54.8,7.98,8.35,0.96,1h
35,2.0,atr_2x,5,0.1,True,41,13.7,51.2,7.96,6.14,1.3,1h
35,2.0,atr_3x,3,0.1,True,39,13.0,46.2,7.83,5.11,1.53,1h
30,2.0,atr_2x,3,0.2,True,14,4.7,57.1,7.72,2.67,2.89,1h
45,1.5,bb_mid,5,0.1,True,152,50.7,57.9,7.7,13.55,0.57,1h
30,1.0,bb_mid,7,0.1,True,15,5.0,53.3,7.69,3.12,2.47,1h
45,1.0,atr_2x,3,0.2,True,152,50.7,34.9,7.64,10.67,0.72,1h
45,2.0,bb_mid,5,0.2,True,144,48.0,64.6,7.62,21.07,0.36,1h
35,1.0,atr_2x,5,0.1,True,47,15.7,34.0,7.36,4.78,1.54,1h
35,1.0,bb_mid,7,0.1,True,47,15.7,40.4,7.36,7.21,1.02,1h
45,2.0,bb_mid,3,0.3,True,144,48.0,64.6,7.21,19.12,0.38,1h
30,2.0,bb_mid,3,0.2,True,14,4.7,71.4,7.03,2.34,3.01,1h
35,2.0,bb_mid,7,0.1,True,41,13.7,63.4,6.94,9.42,0.74,1h
30,1.5,bb_mid,5,0.1,True,14,4.7,71.4,6.89,1.5,4.6,1h
30,2.0,atr_3x,3,0.1,True,14,4.7,57.1,6.89,1.34,5.15,1h
35,1.5,bb_mid,3,0.2,True,42,14.0,54.8,6.89,7.19,0.96,1h
30,1.0,atr_3x,3,0.1,True,15,5.0,46.7,6.8,1.17,5.82,1h
30,1.0,atr_2x,5,0.1,True,15,5.0,46.7,6.75,1.72,3.93,1h
30,1.0,bb_mid,3,0.2,True,15,5.0,53.3,6.58,2.68,2.46,1h
45,1.0,atr_2x,5,0.1,True,152,50.7,34.9,6.57,8.95,0.73,1h
45,2.0,bb_mid,7,0.3,True,144,48.0,64.6,6.45,40.29,0.16,1h
30,2.0,atr_2x,5,0.1,True,14,4.7,57.1,6.44,2.23,2.89,1h
