retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.5,0.786,1.272,0.005,7,0.2,ob_only,304,162,142,35.5,177.99,42.01,4.24,2779.91,5,xrp,1H,3y,733
0.382,0.786,2.0,0.005,5,0.1,ob_only,267,147,120,29.2,76.05,18.13,4.19,1760.5,5,xrp,1H,3y,733
0.382,0.786,1.618,0.005,7,0.2,ob_only,289,159,130,33.6,230.58,55.16,4.18,3305.83,5,xrp,1H,3y,733
0.5,0.786,1.272,0.002,3,0.1,ob_only,313,167,146,31.6,37.66,9.03,4.17,1376.61,5,xrp,1H,3y,733
0.382,0.618,1.618,0.005,7,0.2,ob_only,268,151,117,33.6,197.09,47.48,4.15,2970.86,5,xrp,1H,3y,733
0.382,0.786,1.618,0.002,5,0.2,ob_only,304,165,139,28.3,146.44,35.63,4.11,2464.37,5,xrp,1H,3y,733
0.382,0.618,2.0,0.002,3,0.1,both,294,182,112,22.4,41.31,10.12,4.08,1413.13,5,xrp,1H,3y,733
0.382,0.786,2.0,0.002,7,0.1,ob_only,279,153,126,24.4,90.88,22.27,4.08,1908.81,5,xrp,1H,3y,733
0.382,0.618,2.0,0.005,3,0.1,both,284,176,108,27.5,41.82,10.29,4.07,1418.23,5,xrp,1H,3y,733
0.382,0.618,1.618,0.002,7,0.1,both,315,196,119,26.7,103.55,25.49,4.06,2035.51,5,xrp,1H,3y,733
0.382,0.786,1.272,0.002,3,0.1,ob_only,336,177,159,34.5,50.24,12.64,3.97,1502.45,5,xrp,1H,3y,733
0.382,0.786,2.0,0.002,3,0.2,ob_only,279,153,126,24.4,76.5,19.32,3.96,1765.04,5,xrp,1H,3y,733
0.382,0.618,1.272,0.002,3,0.1,ob_only,307,166,141,35.2,37.71,9.56,3.95,1377.14,5,xrp,1H,3y,733
0.382,0.618,1.618,0.002,3,0.2,both,315,196,119,26.7,86.2,22.1,3.9,1862.04,5,xrp,1H,3y,733
0.382,0.786,1.272,0.002,7,0.1,both,382,227,155,30.1,98.33,25.21,3.9,1983.32,5,xrp,1H,3y,733
0.5,0.786,1.618,0.005,7,0.2,ob_only,267,148,119,31.5,196.6,50.87,3.86,2966.0,5,xrp,1H,3y,733
0.382,0.786,1.272,0.005,5,0.2,ob_only,325,173,152,37.8,165.81,43.04,3.85,2658.13,5,xrp,1H,3y,733
0.382,0.786,2.0,0.005,3,0.1,ob_only,267,147,120,29.2,42.7,11.09,3.85,1426.96,5,xrp,1H,3y,733
0.382,0.786,2.0,0.002,5,0.1,ob_only,279,153,126,24.4,62.49,16.29,3.83,1624.86,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,7,0.2,ob_only,263,146,117,22.1,126.23,33.06,3.82,2262.28,5,xrp,1H,3y,733
0.5,0.786,1.272,0.005,5,0.2,ob_only,304,162,142,35.5,119.33,31.51,3.79,2193.31,5,xrp,1H,3y,733
0.382,0.618,1.618,0.005,5,0.2,ob_only,268,151,117,33.6,135.29,35.65,3.79,2352.92,5,xrp,1H,3y,733
0.382,0.618,1.618,0.002,5,0.1,both,315,196,119,26.7,69.66,18.62,3.74,1696.57,5,xrp,1H,3y,733
0.382,0.786,1.272,0.002,3,0.2,both,382,227,155,30.1,81.67,21.98,3.72,1816.74,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,5,0.2,ob_only,263,146,117,22.1,91.44,24.81,3.69,1914.4,5,xrp,1H,3y,733
0.382,0.618,1.618,0.005,7,0.2,both,303,188,115,30.7,157.09,42.58,3.69,2570.94,5,xrp,1H,3y,733
0.382,0.786,1.618,0.002,7,0.1,ob_only,304,165,139,28.3,95.5,26.01,3.67,1954.97,5,xrp,1H,3y,733
0.382,0.618,1.618,0.005,5,0.2,both,303,188,115,30.7,113.2,31.36,3.61,2131.96,5,xrp,1H,3y,733
0.382,0.786,1.618,0.005,5,0.2,ob_only,289,159,130,33.6,153.9,42.87,3.59,2538.96,5,xrp,1H,3y,733
0.382,0.786,2.0,0.002,3,0.1,ob_only,279,153,126,24.4,35.81,10.01,3.58,1358.06,5,xrp,1H,3y,733
0.382,0.786,1.272,0.002,5,0.1,both,382,227,155,30.1,65.87,18.63,3.54,1658.71,5,xrp,1H,3y,733
0.5,0.786,2.0,0.005,7,0.2,ob_only,248,137,111,26.2,154.59,43.68,3.54,2545.88,5,xrp,1H,3y,733
0.382,0.786,1.618,0.002,3,0.2,ob_only,304,165,139,28.3,79.69,22.6,3.53,1796.93,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,7,0.1,ob_only,263,146,117,22.1,63.51,18.03,3.52,1635.13,5,xrp,1H,3y,733
0.382,0.618,1.618,0.005,7,0.1,ob_only,268,151,117,33.6,89.98,25.8,3.49,1899.75,5,xrp,1H,3y,733
0.382,0.618,1.618,0.005,7,0.1,both,303,188,115,30.7,77.76,22.33,3.48,1777.55,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,3,0.2,ob_only,263,146,117,22.1,54.11,15.65,3.46,1541.14,5,xrp,1H,3y,733
0.5,0.786,1.618,0.005,5,0.2,ob_only,267,148,119,31.5,131.68,38.22,3.45,2316.76,5,xrp,1H,3y,733
0.5,0.786,1.272,0.005,7,0.1,ob_only,304,162,142,35.5,78.56,22.84,3.44,1785.59,5,xrp,1H,3y,733
0.382,0.618,1.618,0.005,3,0.2,both,303,188,115,30.7,65.92,19.23,3.43,1659.24,5,xrp,1H,3y,733
0.382,0.618,1.618,0.002,3,0.1,both,315,196,119,26.7,39.11,11.4,3.43,1391.14,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,5,0.1,ob_only,263,146,117,22.1,44.75,13.2,3.39,1447.5,5,xrp,1H,3y,733
0.382,0.618,1.618,0.005,3,0.2,ob_only,268,151,117,33.6,75.52,22.34,3.38,1755.24,5,xrp,1H,3y,733
0.382,0.786,1.618,0.002,5,0.1,ob_only,304,165,139,28.3,64.56,19.13,3.37,1645.61,5,xrp,1H,3y,733
0.382,0.618,1.618,0.005,5,0.1,both,303,188,115,30.7,54.22,16.08,3.37,1542.2,5,xrp,1H,3y,733
0.382,0.618,1.272,0.002,7,0.2,both,347,209,138,30.8,136.04,40.64,3.35,2360.4,5,xrp,1H,3y,733
0.5,0.786,1.272,0.005,3,0.2,ob_only,304,162,142,35.5,65.81,19.79,3.32,1658.1,5,xrp,1H,3y,733
0.5,0.786,2.0,0.005,5,0.2,ob_only,248,137,111,26.2,110.11,33.29,3.31,2101.12,5,xrp,1H,3y,733
0.382,0.786,1.618,0.005,7,0.2,both,323,198,125,30.3,159.87,48.44,3.3,2598.67,5,xrp,1H,3y,733
0.382,0.786,1.272,0.005,7,0.1,ob_only,325,173,152,37.8,105.7,32.18,3.29,2057.01,5,xrp,1H,3y,733
0.382,0.618,1.618,0.005,5,0.1,ob_only,268,151,117,33.6,61.52,18.8,3.27,1615.19,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,3,0.1,ob_only,263,146,117,22.1,26.31,8.12,3.24,1263.11,5,xrp,1H,3y,733
