retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.382,0.618,1.618,0.005,5,0.1,ob_only,52,35,17,34.6,36.55,15.63,2.34,1365.53,8,eth,4H,3y,128
0.5,0.786,2.0,0.002,3,0.1,both,90,51,39,18.9,22.35,9.72,2.3,1223.5,5,eth,4H,3y,197
0.382,0.618,1.618,0.005,3,0.1,both,89,53,36,31.5,22.06,9.68,2.28,1220.62,5,eth,4H,3y,197
0.382,0.618,1.618,0.005,3,0.1,ob_only,52,35,17,34.6,21.7,9.59,2.26,1217.02,8,eth,4H,3y,128
0.382,0.786,1.618,0.002,7,0.1,fvg_only,36,36,0,13.9,29.39,12.99,2.26,1293.9,8,eth,4H,3y,128
0.382,0.618,1.618,0.005,7,0.2,fvg_only,35,35,0,17.1,54.05,24.11,2.24,1540.54,8,eth,4H,3y,128
0.382,0.786,1.618,0.002,3,0.2,fvg_only,36,36,0,13.9,25.05,11.23,2.23,1250.46,8,eth,4H,3y,128
0.382,0.618,1.272,0.002,7,0.2,fvg_only,35,35,0,17.1,43.3,19.48,2.22,1432.97,8,eth,4H,3y,128
0.382,0.786,1.618,0.002,5,0.1,fvg_only,36,36,0,13.9,20.75,9.45,2.2,1207.46,8,eth,4H,3y,128
0.382,0.618,2.0,0.005,5,0.2,both,48,34,14,31.2,64.51,29.57,2.18,1645.15,8,eth,4H,3y,128
0.382,0.618,2.0,0.005,7,0.1,both,48,34,14,31.2,46.36,21.4,2.17,1463.64,8,eth,4H,3y,128
0.382,0.618,1.618,0.005,5,0.2,fvg_only,35,35,0,17.1,38.56,17.74,2.17,1385.59,8,eth,4H,3y,128
0.382,0.618,1.272,0.002,5,0.2,fvg_only,35,35,0,17.1,30.76,14.24,2.16,1307.64,8,eth,4H,3y,128
0.382,0.618,2.0,0.005,3,0.2,both,48,34,14,31.2,39.93,18.55,2.15,1399.34,8,eth,4H,3y,128
0.382,0.618,2.0,0.005,5,0.1,both,48,34,14,31.2,33.38,15.62,2.14,1333.78,8,eth,4H,3y,128
0.382,0.618,2.0,0.005,7,0.2,both,48,34,14,31.2,84.71,39.55,2.14,1847.14,8,eth,4H,3y,128
0.382,0.786,1.618,0.002,3,0.1,fvg_only,36,36,0,13.9,12.29,5.77,2.13,1122.88,8,eth,4H,3y,128
0.382,0.618,1.618,0.005,7,0.1,fvg_only,35,35,0,17.1,26.87,12.7,2.12,1268.71,8,eth,4H,3y,128
0.382,0.618,1.272,0.002,7,0.1,fvg_only,35,35,0,17.1,21.4,10.14,2.11,1214.04,8,eth,4H,3y,128
0.382,0.618,1.618,0.005,3,0.2,fvg_only,35,35,0,17.1,22.98,10.96,2.1,1229.82,8,eth,4H,3y,128
0.382,0.618,2.0,0.005,3,0.1,both,48,34,14,31.2,20.04,9.58,2.09,1200.35,8,eth,4H,3y,128
0.382,0.618,1.272,0.002,3,0.2,fvg_only,35,35,0,17.1,18.3,8.74,2.09,1183.02,8,eth,4H,3y,128
0.382,0.618,1.618,0.005,5,0.1,fvg_only,35,35,0,17.1,19.1,9.2,2.08,1191.04,8,eth,4H,3y,128
0.382,0.618,1.272,0.002,5,0.1,fvg_only,35,35,0,17.1,15.21,7.32,2.08,1152.11,8,eth,4H,3y,128
0.382,0.618,1.272,0.002,3,0.1,fvg_only,35,35,0,17.1,9.07,4.44,2.04,1090.73,8,eth,4H,3y,128
0.382,0.618,1.618,0.005,3,0.1,fvg_only,35,35,0,17.1,11.39,5.61,2.03,1113.94,8,eth,4H,3y,128
0.382,0.618,1.618,0.002,7,0.1,both,96,57,39,28.1,41.92,21.79,1.92,1419.15,5,eth,4H,3y,197
0.382,0.618,1.618,0.002,5,0.2,both,96,57,39,28.1,57.47,29.86,1.92,1574.72,5,eth,4H,3y,197
0.382,0.618,1.618,0.002,3,0.2,both,96,57,39,28.1,36.27,18.94,1.91,1362.68,5,eth,4H,3y,197
0.382,0.618,1.618,0.002,5,0.1,both,96,57,39,28.1,30.45,16.01,1.9,1304.47,5,eth,4H,3y,197
0.382,0.618,1.618,0.002,3,0.1,both,96,57,39,28.1,18.43,9.88,1.87,1184.3,5,eth,4H,3y,197
0.382,0.618,1.618,0.002,7,0.2,both,96,57,39,28.1,73.8,39.57,1.87,1737.99,5,eth,4H,3y,197
0.382,0.618,2.0,0.005,5,0.2,ob_only,113,57,56,24.8,72.16,41.2,1.75,1721.59,3,eth,4H,3y,294
0.382,0.618,2.0,0.005,7,0.1,ob_only,113,57,56,24.8,52.73,30.48,1.73,1527.27,3,eth,4H,3y,294
0.382,0.618,2.0,0.005,7,0.2,ob_only,113,57,56,24.8,91.76,53.47,1.72,1917.55,3,eth,4H,3y,294
0.382,0.618,2.0,0.005,3,0.2,ob_only,113,57,56,24.8,45.6,26.6,1.71,1456.04,3,eth,4H,3y,294
0.382,0.618,2.0,0.005,5,0.1,ob_only,113,57,56,24.8,38.25,22.56,1.7,1382.49,3,eth,4H,3y,294
0.382,0.618,2.0,0.005,3,0.1,ob_only,113,57,56,24.8,23.07,14.02,1.65,1230.73,3,eth,4H,3y,294
0.382,0.618,2.0,0.002,3,0.1,both,52,35,17,26.9,14.74,8.95,1.65,1147.45,8,eth,4H,3y,128
0.382,0.618,2.0,0.002,5,0.1,both,52,35,17,26.9,23.85,14.63,1.63,1238.49,8,eth,4H,3y,128
0.382,0.618,2.0,0.002,3,0.2,both,52,35,17,26.9,28.1,17.39,1.62,1281.01,8,eth,4H,3y,128
0.382,0.786,1.618,0.002,3,0.1,ob_only,60,38,22,28.3,14.97,9.25,1.62,1149.74,8,eth,4H,3y,128
0.382,0.786,1.618,0.002,3,0.2,ob_only,60,38,22,28.3,28.82,17.92,1.61,1288.21,8,eth,4H,3y,128
0.382,0.786,1.618,0.002,5,0.1,ob_only,60,38,22,28.3,24.37,15.1,1.61,1243.75,8,eth,4H,3y,128
0.382,0.618,2.0,0.002,7,0.1,both,52,35,17,26.9,32.12,20.09,1.6,1321.19,8,eth,4H,3y,128
0.382,0.786,1.618,0.002,7,0.1,ob_only,60,38,22,28.3,33.06,20.68,1.6,1330.64,8,eth,4H,3y,128
0.382,0.786,1.618,0.002,3,0.1,both,104,62,42,26.0,15.06,9.63,1.56,1150.6,5,eth,4H,3y,197
0.382,0.786,1.618,0.002,5,0.1,both,104,62,42,26.0,24.34,15.62,1.56,1243.41,5,eth,4H,3y,197
0.382,0.786,1.618,0.002,3,0.2,both,104,62,42,26.0,28.66,18.5,1.55,1286.63,5,eth,4H,3y,197
0.382,0.786,1.618,0.002,5,0.2,ob_only,60,38,22,28.3,44.34,28.59,1.55,1443.39,8,eth,4H,3y,128
0.382,0.786,1.618,0.002,7,0.1,both,104,62,42,26.0,32.73,21.29,1.54,1327.34,5,eth,4H,3y,197
0.382,0.618,2.0,0.002,5,0.2,both,52,35,17,26.9,42.54,27.85,1.53,1425.36,8,eth,4H,3y,128
0.382,0.786,1.618,0.002,5,0.2,both,104,62,42,26.0,43.19,29.22,1.48,1431.87,5,eth,4H,3y,197
0.382,0.786,1.618,0.005,3,0.1,both,66,47,19,27.3,15.01,10.23,1.47,1150.11,8,eth,4H,3y,128
0.382,0.786,1.618,0.005,3,0.1,both,97,58,39,27.8,15.2,10.35,1.47,1151.96,5,eth,4H,3y,197
0.382,0.786,1.618,0.005,3,0.2,both,66,47,19,27.3,28.72,19.69,1.46,1287.19,8,eth,4H,3y,128
0.382,0.786,1.618,0.005,5,0.1,both,66,47,19,27.3,24.34,16.62,1.46,1243.42,8,eth,4H,3y,128
0.382,0.786,1.272,0.002,7,0.2,fvg_only,36,36,0,13.9,35.67,24.38,1.46,1356.75,8,eth,4H,3y,128
0.382,0.786,1.618,0.005,5,0.1,both,97,58,39,27.8,24.47,16.78,1.46,1244.73,5,eth,4H,3y,197
0.382,0.786,1.618,0.005,3,0.2,both,97,58,39,27.8,28.76,19.87,1.45,1287.58,5,eth,4H,3y,197
0.382,0.786,1.618,0.005,7,0.1,both,66,47,19,27.3,32.87,22.68,1.45,1328.67,8,eth,4H,3y,128
0.382,0.786,1.618,0.002,7,0.2,ob_only,60,38,22,28.3,55.23,38.28,1.44,1552.25,8,eth,4H,3y,128
0.382,0.786,1.618,0.005,7,0.1,both,97,58,39,27.8,32.77,22.86,1.43,1327.65,5,eth,4H,3y,197
0.382,0.786,1.272,0.002,5,0.2,fvg_only,36,36,0,13.9,25.67,18.05,1.42,1256.74,8,eth,4H,3y,128
0.382,0.786,1.618,0.005,7,0.2,fvg_only,35,35,0,14.3,43.17,30.42,1.42,1431.65,8,eth,4H,3y,128
0.382,0.786,1.618,0.005,5,0.2,both,66,47,19,27.3,43.7,31.17,1.4,1436.95,8,eth,4H,3y,128
0.382,0.618,2.0,0.002,7,0.2,both,52,35,17,26.9,51.9,37.43,1.39,1519.04,8,eth,4H,3y,128
0.382,0.786,1.272,0.002,7,0.1,fvg_only,36,36,0,13.9,18.03,12.99,1.39,1180.34,8,eth,4H,3y,128
0.382,0.786,1.272,0.002,3,0.2,fvg_only,36,36,0,13.9,15.47,11.23,1.38,1154.69,8,eth,4H,3y,128
0.382,0.786,1.618,0.005,5,0.2,fvg_only,35,35,0,14.3,31.36,22.76,1.38,1313.56,8,eth,4H,3y,128
0.382,0.618,2.0,0.002,3,0.1,both,129,73,56,20.2,17.82,12.99,1.37,1178.17,3,eth,4H,3y,294
0.382,0.786,1.618,0.005,5,0.2,both,97,58,39,27.8,42.86,31.34,1.37,1428.57,5,eth,4H,3y,197
0.382,0.618,2.0,0.002,5,0.1,both,129,73,56,20.2,28.66,20.98,1.37,1286.58,3,eth,4H,3y,294
0.382,0.786,1.272,0.002,5,0.1,fvg_only,36,36,0,13.9,12.9,9.45,1.37,1128.98,8,eth,4H,3y,128
0.382,0.618,2.0,0.002,3,0.2,both,129,73,56,20.2,33.63,24.77,1.36,1336.34,3,eth,4H,3y,294
0.382,0.618,2.0,0.002,7,0.1,both,129,73,56,20.2,38.26,28.43,1.35,1382.62,3,eth,4H,3y,294
0.382,0.786,1.618,0.002,7,0.2,both,104,62,42,26.0,52.25,38.78,1.35,1522.54,5,eth,4H,3y,197
0.382,0.786,1.618,0.005,7,0.1,fvg_only,35,35,0,14.3,22.15,16.5,1.34,1221.5,8,eth,4H,3y,128
0.382,0.786,1.272,0.002,3,0.1,fvg_only,36,36,0,13.9,7.74,5.77,1.34,1077.42,8,eth,4H,3y,128
0.382,0.786,1.618,0.005,3,0.2,fvg_only,35,35,0,14.3,19.03,14.31,1.33,1190.3,8,eth,4H,3y,128
0.382,0.786,1.618,0.005,5,0.1,fvg_only,35,35,0,14.3,15.89,12.07,1.32,1158.9,8,eth,4H,3y,128
0.382,0.618,2.0,0.002,3,0.1,ob_only,45,28,17,28.9,11.28,8.58,1.31,1112.75,8,eth,4H,3y,128
0.382,0.618,1.618,0.005,3,0.1,ob_only,116,58,58,27.6,12.73,9.7,1.31,1127.3,3,eth,4H,3y,294
0.382,0.618,2.0,0.002,3,0.1,fvg_only,33,33,0,12.1,5.73,4.42,1.3,1057.25,8,eth,4H,3y,128
0.382,0.618,2.0,0.002,3,0.1,ob_only,116,58,58,21.6,17.89,13.87,1.29,1178.92,3,eth,4H,3y,294
0.382,0.618,2.0,0.002,7,0.1,fvg_only,33,33,0,12.1,12.92,10.04,1.29,1129.17,8,eth,4H,3y,128
0.382,0.618,2.0,0.002,3,0.2,fvg_only,33,33,0,12.1,11.17,8.66,1.29,1111.7,8,eth,4H,3y,128
0.382,0.786,1.618,0.005,3,0.1,fvg_only,35,35,0,14.3,9.56,7.42,1.29,1095.62,8,eth,4H,3y,128
0.382,0.786,1.618,0.002,3,0.1,both,70,48,22,24.3,12.27,9.52,1.29,1122.71,8,eth,4H,3y,128
0.382,0.618,2.0,0.002,3,0.2,ob_only,116,58,58,21.6,33.8,26.27,1.29,1338.01,3,eth,4H,3y,294
0.382,0.786,1.618,0.005,7,0.2,both,66,47,19,27.3,53.59,41.43,1.29,1535.91,8,eth,4H,3y,128
0.382,0.618,2.0,0.002,5,0.1,ob_only,116,58,58,21.6,28.79,22.29,1.29,1287.92,3,eth,4H,3y,294
0.382,0.618,2.0,0.002,5,0.2,both,129,73,56,20.2,49.72,38.63,1.29,1497.17,3,eth,4H,3y,294
0.382,0.618,2.0,0.002,5,0.1,fvg_only,33,33,0,12.1,9.39,7.27,1.29,1093.88,8,eth,4H,3y,128
0.382,0.618,2.0,0.002,5,0.2,fvg_only,33,33,0,12.1,17.94,14.05,1.28,1179.37,8,eth,4H,3y,128
0.382,0.618,2.0,0.002,7,0.1,ob_only,116,58,58,21.6,38.46,30.09,1.28,1384.62,3,eth,4H,3y,294
0.382,0.618,2.0,0.002,5,0.1,ob_only,45,28,17,28.9,17.82,14.06,1.27,1178.21,8,eth,4H,3y,128
0.382,0.786,1.618,0.002,5,0.1,both,70,48,22,24.3,19.54,15.51,1.26,1195.36,8,eth,4H,3y,128
0.382,0.618,2.0,0.002,7,0.2,fvg_only,33,33,0,12.1,24.08,19.16,1.26,1240.84,8,eth,4H,3y,128
0.382,0.618,1.618,0.005,5,0.1,ob_only,116,58,58,27.6,20.07,15.98,1.26,1200.72,3,eth,4H,3y,294
0.382,0.786,1.618,0.002,3,0.2,both,70,48,22,24.3,22.83,18.4,1.24,1228.28,8,eth,4H,3y,128
0.382,0.618,2.0,0.002,3,0.2,ob_only,45,28,17,28.9,20.75,16.72,1.24,1207.46,8,eth,4H,3y,128
0.382,0.786,1.618,0.005,7,0.2,both,97,58,39,27.8,51.02,41.48,1.23,1510.23,5,eth,4H,3y,197
0.382,0.618,2.0,0.002,5,0.2,ob_only,116,58,58,21.6,50.02,40.64,1.23,1500.16,3,eth,4H,3y,294
0.382,0.786,1.618,0.002,7,0.1,both,70,48,22,24.3,25.87,21.22,1.22,1258.68,8,eth,4H,3y,128
0.382,0.618,1.618,0.005,3,0.2,ob_only,116,58,58,27.6,23.32,19.06,1.22,1233.2,3,eth,4H,3y,294
0.382,0.618,2.0,0.005,3,0.1,both,119,64,55,22.7,17.02,14.04,1.21,1170.16,3,eth,4H,3y,294
0.382,0.618,2.0,0.002,7,0.1,ob_only,45,28,17,28.9,23.42,19.33,1.21,1234.16,8,eth,4H,3y,128
0.382,0.618,2.0,0.005,5,0.1,both,119,64,55,22.7,27.13,22.59,1.2,1271.35,3,eth,4H,3y,294
0.382,0.786,1.618,0.005,3,0.1,ob_only,59,38,21,28.8,11.86,9.88,1.2,1118.57,8,eth,4H,3y,128
0.382,0.618,2.0,0.005,3,0.2,both,119,64,55,22.7,31.7,26.63,1.19,1316.96,3,eth,4H,3y,294
0.5,0.786,1.618,0.005,3,0.2,both,88,51,37,22.7,24.73,20.78,1.19,1247.34,5,eth,4H,3y,197
0.382,0.618,1.618,0.005,7,0.1,ob_only,116,58,58,27.6,26.26,22.08,1.19,1262.57,3,eth,4H,3y,294
0.5,0.786,1.618,0.005,3,0.1,both,88,51,37,22.7,13.05,10.94,1.19,1130.49,5,eth,4H,3y,197
0.5,0.786,1.618,0.005,5,0.1,both,88,51,37,22.7,21.03,17.61,1.19,1210.26,5,eth,4H,3y,197
0.382,0.618,2.0,0.005,7,0.1,both,119,64,55,22.7,35.87,30.51,1.18,1358.74,3,eth,4H,3y,294
0.5,0.786,1.618,0.005,7,0.1,both,88,51,37,22.7,28.23,23.82,1.18,1282.3,5,eth,4H,3y,197
0.382,0.618,1.618,0.002,5,0.1,ob_only,85,46,39,29.4,24.14,20.69,1.17,1241.36,5,eth,4H,3y,197
0.382,0.786,1.618,0.005,5,0.1,ob_only,59,38,21,28.8,18.76,16.09,1.17,1187.63,8,eth,4H,3y,128
0.382,0.618,1.618,0.002,3,0.2,ob_only,85,46,39,29.4,28.44,24.33,1.17,1284.44,5,eth,4H,3y,197
0.382,0.618,1.618,0.002,7,0.1,ob_only,85,46,39,29.4,32.51,27.82,1.17,1325.13,5,eth,4H,3y,197
0.382,0.618,2.0,0.002,7,0.2,both,129,73,56,20.2,58.42,50.46,1.16,1584.2,3,eth,4H,3y,294
0.5,0.786,1.618,0.005,5,0.2,both,88,51,37,22.7,37.27,32.34,1.15,1372.66,5,eth,4H,3y,197
0.382,0.786,1.618,0.005,3,0.2,ob_only,59,38,21,28.8,21.85,19.07,1.15,1218.52,8,eth,4H,3y,128
0.382,0.618,1.618,0.002,3,0.1,ob_only,85,46,39,29.4,14.91,12.94,1.15,1149.14,5,eth,4H,3y,197
0.382,0.618,1.618,0.002,5,0.2,ob_only,85,46,39,29.4,43.04,37.41,1.15,1430.42,5,eth,4H,3y,197
0.382,0.618,2.0,0.005,5,0.1,both,84,52,32,25.0,27.03,23.78,1.14,1270.29,5,eth,4H,3y,197
0.382,0.618,2.0,0.005,3,0.2,both,84,52,32,25.0,31.67,27.86,1.14,1316.72,5,eth,4H,3y,197
0.382,0.786,1.618,0.002,5,0.2,both,70,48,22,24.3,33.31,29.28,1.14,1333.05,8,eth,4H,3y,128
0.382,0.618,2.0,0.005,3,0.1,both,84,52,32,25.0,16.86,14.97,1.13,1168.57,5,eth,4H,3y,197
0.382,0.618,2.0,0.005,7,0.1,both,84,52,32,25.0,35.97,31.74,1.13,1359.7,5,eth,4H,3y,197
0.382,0.618,2.0,0.002,7,0.2,ob_only,116,58,58,21.6,58.84,52.7,1.12,1588.38,3,eth,4H,3y,294
0.382,0.786,1.618,0.005,7,0.1,ob_only,59,38,21,28.8,24.67,21.99,1.12,1246.72,8,eth,4H,3y,128
0.382,0.618,2.0,0.002,5,0.2,ob_only,45,28,17,28.9,29.77,26.88,1.11,1297.69,8,eth,4H,3y,128
0.382,0.618,2.0,0.005,5,0.2,both,119,64,55,22.7,45.8,41.24,1.11,1458.0,3,eth,4H,3y,294
0.382,0.618,2.0,0.005,5,0.2,both,84,52,32,25.0,46.48,42.27,1.1,1464.78,5,eth,4H,3y,197
0.382,0.618,1.272,0.005,3,0.1,both,58,41,17,34.5,12.29,11.32,1.09,1122.91,8,eth,4H,3y,128
0.382,0.618,1.272,0.005,5,0.1,both,58,41,17,34.5,19.86,18.3,1.09,1198.63,8,eth,4H,3y,128
0.382,0.618,1.618,0.002,7,0.2,ob_only,85,46,39,29.4,52.41,48.4,1.08,1524.13,5,eth,4H,3y,197
0.382,0.618,1.272,0.005,7,0.1,both,58,41,17,34.5,26.75,24.85,1.08,1267.52,8,eth,4H,3y,128
0.382,0.618,1.272,0.005,3,0.2,both,58,41,17,34.5,23.4,21.63,1.08,1234.02,8,eth,4H,3y,128
0.382,0.618,1.272,0.005,7,0.1,fvg_only,35,35,0,17.1,14.55,13.59,1.07,1145.53,8,eth,4H,3y,128
0.382,0.618,1.272,0.005,3,0.2,fvg_only,35,35,0,17.1,12.56,11.75,1.07,1125.62,8,eth,4H,3y,128
0.382,0.618,1.272,0.005,5,0.1,fvg_only,35,35,0,17.1,10.54,9.87,1.07,1105.39,8,eth,4H,3y,128
0.382,0.618,1.272,0.005,7,0.2,fvg_only,35,35,0,17.1,27.46,25.59,1.07,1274.61,8,eth,4H,3y,128
0.5,0.786,1.618,0.005,7,0.2,both,88,51,37,22.7,45.43,42.33,1.07,1454.27,5,eth,4H,3y,197
0.382,0.618,1.272,0.005,5,0.2,fvg_only,35,35,0,17.1,20.32,18.92,1.07,1203.17,8,eth,4H,3y,128
0.382,0.618,1.618,0.005,5,0.2,ob_only,116,58,58,27.6,33.02,30.83,1.07,1330.17,3,eth,4H,3y,294
0.382,0.618,1.272,0.005,3,0.1,fvg_only,35,35,0,17.1,6.4,6.03,1.06,1064.02,8,eth,4H,3y,128
0.382,0.618,1.272,0.005,5,0.2,both,58,41,17,34.5,35.48,33.92,1.05,1354.83,8,eth,4H,3y,128
0.382,0.786,1.618,0.005,5,0.2,ob_only,59,38,21,28.8,31.37,30.29,1.04,1313.66,8,eth,4H,3y,128
