entry_pct,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,sharpe
3.0,3.0,1.0,0.2,5,0.3,141,24.1,162.37,6.96,23.33
1.0,3.0,2.0,0.4,5,0.1,1735,18.1,161.81,8.47,19.12
1.0,5.0,2.0,0.6667,3,0.3,1474,15.1,161.37,27.29,5.91
2.0,3.0,3.0,0.6,5,0.2,360,27.2,161.3,13.67,11.8
2.0,3.0,5.0,1.6667,3,0.3,339,45.1,161.25,13.47,11.97
2.0,5.0,5.0,2.5,2,0.3,300,42.3,161.0,15.41,10.45
1.0,3.0,3.0,0.75,4,0.2,1617,24.9,160.74,21.34,7.53
1.5,5.0,2.0,0.5,4,0.2,657,14.5,158.07,25.14,6.29
1.0,5.0,1.0,0.25,4,0.1,1671,9.5,157.63,8.23,19.16
1.5,3.0,5.0,1.0,5,0.2,660,31.5,157.51,19.5,8.08
3.0,5.0,3.0,0.6,5,0.3,135,21.5,155.33,14.05,11.05
1.5,5.0,1.0,0.3333,3,0.2,671,12.7,155.16,15.72,9.87
2.0,2.0,2.0,0.4,5,0.2,371,31.5,153.03,8.2,18.66
2.0,5.0,3.0,1.5,2,0.3,321,32.4,150.86,12.61,11.96
3.0,2.0,1.0,0.2,5,0.3,145,33.1,148.64,6.54,22.73
1.5,3.0,2.0,0.6667,3,0.2,680,27.2,148.04,8.55,17.31
1.5,3.0,3.0,0.75,4,0.2,674,27.4,147.37,15.77,9.34
2.0,2.0,1.0,0.3333,3,0.3,372,30.4,146.77,5.85,25.08
1.5,3.0,5.0,1.6667,3,0.3,619,41.8,146.58,17.76,8.25
1.5,2.0,1.0,0.2,5,0.1,727,25.0,146.48,2.4,61.11
1.0,3.0,5.0,1.0,5,0.2,1528,29.4,145.94,29.53,4.94
2.0,5.0,1.0,0.5,2,0.3,348,19.0,144.7,6.65,21.77
2.0,5.0,3.0,1.0,3,0.3,332,23.8,143.89,16.7,8.62
1.0,2.0,2.0,0.5,4,0.2,1783,26.7,143.74,16.05,8.95
2.0,5.0,1.0,0.3333,3,0.2,350,16.3,143.1,6.57,21.78
1.0,3.0,1.0,0.25,4,0.1,1785,14.6,139.72,6.2,22.55
2.0,2.0,1.0,0.25,4,0.2,372,28.8,138.82,3.85,36.08
1.5,3.0,3.0,1.0,3,0.3,660,31.5,136.64,17.68,7.73
2.0,3.0,2.0,0.5,4,0.2,363,25.9,136.56,9.85,13.87
2.0,1.0,1.0,0.2,5,0.3,378,37.8,135.61,6.16,22.0
1.5,3.0,1.0,0.25,4,0.1,710,20.1,134.98,3.17,42.58
2.0,3.0,5.0,1.25,4,0.3,344,37.2,134.01,18.12,7.4
1.5,5.0,5.0,1.0,5,0.3,612,20.6,133.94,42.55,3.15
1.5,2.0,2.0,0.6667,3,0.3,705,34.0,133.72,9.84,13.59
1.5,2.0,3.0,0.75,4,0.3,701,35.0,133.35,16.17,8.25
3.0,5.0,1.0,0.25,4,0.3,137,16.8,130.22,8.46,15.4
1.0,3.0,3.0,1.0,3,0.3,1528,29.4,129.85,26.94,4.82
3.0,2.0,2.0,0.4,5,0.3,145,37.2,129.77,10.67,12.16
1.5,5.0,1.0,0.2,5,0.1,682,10.6,128.53,8.91,14.43
3.0,3.0,3.0,0.6,5,0.3,139,30.9,126.4,13.73,9.2
3.0,5.0,2.0,0.5,4,0.3,137,20.4,125.18,14.07,8.89
2.0,5.0,10.0,5.0,2,0.3,256,57.0,125.13,23.33,5.36
2.0,5.0,3.0,0.75,4,0.2,339,20.4,124.87,13.18,9.47
2.0,5.0,1.0,0.2,5,0.1,353,14.7,123.97,3.85,32.19
1.5,3.0,10.0,2.0,5,0.3,597,44.7,123.91,40.84,3.03
2.0,3.0,3.0,0.75,4,0.3,355,28.2,123.87,19.68,6.29
1.5,3.0,3.0,0.6,5,0.1,684,26.2,123.83,7.42,16.69
2.0,3.0,10.0,2.5,4,0.2,322,53.4,120.65,17.73,6.8
3.0,3.0,1.0,0.25,4,0.3,141,25.5,120.14,6.12,19.64
1.5,1.0,2.0,0.4,5,0.2,738,43.5,119.26,9.32,12.8
1.0,2.0,3.0,0.75,4,0.3,1715,32.7,118.54,33.96,3.49
1.0,3.0,3.0,0.6,5,0.1,1661,22.2,118.45,11.66,10.16
1.5,1.0,1.0,0.25,4,0.2,740,38.6,117.75,4.93,23.9
1.5,1.0,1.0,0.3333,3,0.3,739,41.4,117.25,7.15,16.4
1.5,2.0,2.0,0.4,5,0.1,719,29.9,116.13,4.4,26.38
2.0,2.0,3.0,0.6,5,0.2,369,35.2,115.41,12.25,9.42
1.0,3.0,2.0,0.6667,3,0.2,1636,23.2,114.55,14.24,8.04
2.0,3.0,1.0,0.3333,3,0.2,365,23.6,113.12,6.66,16.98
2.0,5.0,2.0,0.4,5,0.1,349,17.5,112.79,6.32,17.84
1.0,1.0,1.0,0.25,4,0.2,1926,32.0,110.65,11.39,9.72
1.0,2.0,1.0,0.25,4,0.1,1859,20.1,109.91,5.83,18.85
1.5,5.0,2.0,0.6667,3,0.3,638,16.1,109.61,37.95,2.89
3.0,5.0,2.0,0.4,5,0.2,137,19.7,109.55,9.99,10.97
1.5,5.0,2.0,0.4,5,0.1,665,13.5,109.3,14.25,7.67
2.0,3.0,5.0,1.0,5,0.2,349,33.2,109.27,12.71,8.6
1.5,2.0,5.0,1.0,5,0.3,690,39.6,108.13,29.61,3.65
2.0,3.0,2.0,0.6667,3,0.3,357,27.5,107.76,13.3,8.1
3.0,5.0,5.0,1.0,5,0.3,135,25.2,107.63,21.74,4.95
1.5,2.0,1.0,0.5,2,0.3,713,31.0,107.55,7.34,14.65
1.0,3.0,2.0,0.5,4,0.1,1697,20.3,107.42,7.02,15.31
1.0,3.0,1.0,0.5,2,0.2,1697,20.3,107.42,7.02,15.31
3.0,2.0,1.0,0.25,4,0.3,145,34.5,106.87,6.12,17.47
1.5,5.0,1.0,0.5,2,0.3,657,14.5,106.54,19.35,5.51
1.0,1.0,1.0,0.3333,3,0.3,1917,35.8,106.0,13.82,7.67
3.0,3.0,2.0,0.5,4,0.3,141,29.8,105.64,10.44,10.12
1.5,3.0,2.0,0.5,4,0.1,694,24.6,104.42,5.37,19.43
1.5,3.0,1.0,0.5,2,0.2,694,24.6,104.42,5.37,19.43
2.0,5.0,2.0,0.6667,3,0.2,341,19.9,103.65,8.57,12.1
2.0,5.0,3.0,0.6,5,0.1,344,20.1,102.49,6.47,15.85
2.0,2.0,5.0,1.0,5,0.3,361,41.6,102.2,23.11,4.42
2.0,3.0,10.0,3.3333,3,0.3,309,58.9,101.91,25.76,3.96
1.0,5.0,1.0,0.3333,3,0.1,1625,10.9,101.12,7.8,12.96
1.0,5.0,3.0,0.6,5,0.1,1493,14.3,100.32,14.96,6.71
1.0,5.0,2.0,0.6667,3,0.2,1474,15.1,99.98,18.87,5.3
2.0,3.0,1.0,0.2,5,0.1,365,21.4,99.7,3.85,25.89
3.0,5.0,1.0,0.3333,3,0.3,137,19.0,98.95,7.88,12.56
1.0,5.0,5.0,1.0,5,0.3,1348,19.6,98.95,59.41,1.67
2.0,2.0,2.0,0.5,4,0.2,370,33.5,98.67,8.97,11.0
1.5,3.0,5.0,1.25,4,0.3,645,34.4,98.35,33.01,2.98
1.0,2.0,1.0,0.5,2,0.3,1783,26.7,97.62,12.24,7.97
1.5,1.0,2.0,0.5,4,0.3,734,45.4,97.13,12.93,7.51
1.0,3.0,1.0,0.3333,3,0.1,1762,16.9,96.67,4.8,20.15
1.5,5.0,3.0,0.75,4,0.3,631,16.8,96.07,47.73,2.01
3.0,3.0,2.0,0.4,5,0.2,141,29.1,95.51,7.24,13.19
2.0,3.0,3.0,1.0,3,0.3,349,33.2,95.44,11.49,8.3
1.5,3.0,1.0,0.3333,3,0.1,705,22.6,94.76,2.95,32.16
1.0,5.0,2.0,0.5,4,0.1,1538,13.0,94.72,9.76,9.7
1.0,5.0,1.0,0.5,2,0.2,1538,13.0,94.72,9.76,9.7
1.5,5.0,5.0,1.6667,3,0.3,564,29.1,94.62,30.59,3.09
2.0,2.0,3.0,0.75,4,0.3,364,36.8,93.93,16.68,5.63
1.0,2.0,2.0,0.4,5,0.1,1814,24.0,93.56,7.59,12.32
2.0,3.0,5.0,1.6667,3,0.2,339,45.1,92.85,9.17,10.13
2.0,5.0,5.0,2.5,2,0.2,300,42.3,92.73,10.48,8.85
2.0,5.0,10.0,2.5,4,0.1,300,42.3,92.73,10.48,8.85
3.0,5.0,1.0,0.2,5,0.2,137,15.3,92.64,6.42,14.44
3.0,2.0,3.0,0.6,5,0.3,143,39.2,92.5,10.96,8.44
1.5,5.0,5.0,1.0,5,0.2,612,20.6,91.81,29.04,3.16
1.5,2.0,1.0,0.25,4,0.1,726,25.6,91.8,2.3,39.95
2.0,3.0,1.0,0.5,2,0.3,363,25.9,91.74,7.46,12.29
3.0,3.0,1.0,0.2,5,0.2,141,24.1,91.57,4.69,19.52
1.0,2.0,2.0,0.6667,3,0.3,1731,30.6,90.76,21.37,4.25
3.0,5.0,3.0,0.6,5,0.2,135,21.5,90.09,9.53,9.45
1.0,5.0,5.0,1.0,5,0.2,1348,19.6,89.3,43.37,2.06
3.0,5.0,3.0,0.75,4,0.3,135,22.2,89.12,14.67,6.07
1.5,3.0,5.0,1.6667,3,0.2,619,41.8,87.95,12.16,7.23
2.0,3.0,10.0,2.0,5,0.1,335,49.9,87.84,9.32,9.43
1.5,5.0,1.0,0.25,4,0.1,679,11.2,87.75,8.13,10.79
1.5,3.0,10.0,2.0,5,0.2,597,44.7,87.49,28.97,3.02
2.0,5.0,3.0,1.5,2,0.2,321,32.4,86.83,8.53,10.19
2.0,5.0,2.0,1.0,2,0.3,332,23.8,84.67,11.4,7.42
2.0,5.0,3.0,1.0,3,0.2,332,23.8,84.67,11.4,7.42
2.0,2.0,10.0,2.5,4,0.3,340,61.8,84.63,25.96,3.26
1.5,1.0,3.0,0.6,5,0.3,732,47.5,84.49,17.98,4.7
3.0,2.0,1.0,0.2,5,0.2,145,33.1,84.34,4.41,19.15
1.0,1.0,1.0,0.2,5,0.1,1935,30.3,84.28,5.01,16.84
2.0,2.0,10.0,2.0,5,0.3,349,56.2,84.11,35.75,2.35
2.0,3.0,5.0,2.5,2,0.3,322,53.4,83.72,13.52,6.19
1.0,5.0,3.0,1.0,3,0.3,1348,19.6,83.52,39.7,2.1
2.0,2.0,1.0,0.3333,3,0.2,372,30.4,83.35,3.93,21.21
3.0,3.0,1.0,0.3333,3,0.3,141,27.7,83.29,5.69,14.64
2.0,5.0,2.0,0.5,4,0.1,348,19.0,82.78,4.48,18.48
2.0,5.0,1.0,0.5,2,0.2,348,19.0,82.78,4.48,18.48
2.0,2.0,1.0,0.2,5,0.1,372,28.5,82.68,2.08,39.77
1.5,5.0,3.0,1.0,3,0.3,612,20.6,82.52,26.21,3.15
1.0,3.0,3.0,1.0,3,0.2,1528,29.4,82.16,18.72,4.39
1.0,3.0,2.0,1.0,2,0.3,1528,29.4,82.16,18.72,4.39
1.5,3.0,2.0,1.0,2,0.3,660,31.5,81.21,12.05,6.74
1.5,3.0,3.0,1.0,3,0.2,660,31.5,81.21,12.05,6.74
2.0,5.0,2.0,2.0,1,0.3,313,39.3,81.09,6.08,13.33
2.0,3.0,2.0,0.4,5,0.1,364,24.5,80.85,6.61,12.22
2.0,1.0,1.0,0.25,4,0.3,378,38.6,80.65,6.39,12.63
2.0,3.0,5.0,1.25,4,0.2,344,37.2,80.36,12.31,6.53
3.0,2.0,2.0,0.5,4,0.3,145,37.9,80.25,10.27,7.82
2.0,5.0,1.0,0.25,4,0.1,352,14.8,80.16,3.6,22.3
1.5,2.0,3.0,0.75,4,0.2,701,35.0,79.33,11.01,7.2
1.5,2.0,2.0,0.6667,3,0.2,705,34.0,77.91,6.63,11.76
3.0,3.0,3.0,0.75,4,0.3,139,32.4,77.76,13.37,5.82
2.0,1.0,1.0,0.2,5,0.2,378,37.8,77.66,4.14,18.76
2.0,2.0,2.0,0.6667,3,0.3,366,35.5,76.78,12.78,6.01
3.0,5.0,2.0,0.6667,3,0.3,135,22.2,76.35,9.76,7.83
1.0,5.0,3.0,0.75,4,0.1,1448,16.6,76.22,13.99,5.45
2.0,5.0,10.0,5.0,2,0.2,256,57.0,76.19,16.02,4.76
1.0,2.0,3.0,0.75,4,0.2,1715,32.7,76.16,23.99,3.18
1.5,3.0,3.0,1.5,2,0.3,630,39.2,76.09,12.83,5.93
2.0,5.0,5.0,1.6667,3,0.1,317,35.6,75.88,4.68,16.21
3.0,5.0,1.0,0.25,4,0.2,137,16.8,75.84,5.72,13.27
3.0,2.0,2.0,0.4,5,0.2,145,37.2,75.05,7.24,10.37
1.5,5.0,10.0,2.0,5,0.3,539,32.1,74.2,55.02,1.35
3.0,3.0,3.0,0.6,5,0.2,139,30.9,74.12,9.36,7.92
2.0,3.0,3.0,0.75,4,0.2,355,28.2,73.88,13.54,5.46
3.0,5.0,2.0,0.5,4,0.2,137,20.4,73.65,9.61,7.67
2.0,5.0,5.0,1.25,4,0.1,325,28.6,73.09,8.56,8.54
2.0,5.0,3.0,3.0,1,0.3,290,46.9,72.54,10.98,6.61
1.5,1.0,1.0,0.2,5,0.1,740,37.3,71.98,2.96,24.3
2.0,5.0,10.0,10.0,1,0.3,208,73.6,71.63,13.42,5.34
1.0,2.0,3.0,0.6,5,0.1,1757,29.4,71.6,11.47,6.24
1.5,5.0,3.0,0.6,5,0.1,645,15.7,71.07,21.3,3.34
3.0,3.0,1.0,0.25,4,0.2,141,25.5,70.05,4.12,17.01
1.5,2.0,3.0,0.6,5,0.1,707,32.8,69.51,5.59,12.42
