retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.5,0.786,2.0,0.002,3,0.1,ob_only,43,23,20,18.6,11.14,13.67,0.82,1111.44,8,sol,4H,3y,128
0.5,0.786,2.0,0.002,5,0.1,ob_only,43,23,20,18.6,17.36,21.81,0.8,1173.62,8,sol,4H,3y,128
0.5,0.786,2.0,0.002,3,0.2,ob_only,43,23,20,18.6,20.06,25.62,0.78,1200.61,8,sol,4H,3y,128
0.5,0.786,2.0,0.002,7,0.1,ob_only,43,23,20,18.6,22.47,29.25,0.77,1224.73,8,sol,4H,3y,128
0.5,0.786,2.0,0.002,5,0.2,ob_only,43,23,20,18.6,27.91,39.21,0.71,1279.06,8,sol,4H,3y,128
0.5,0.786,2.0,0.002,7,0.2,ob_only,43,23,20,18.6,30.84,50.51,0.61,1308.43,8,sol,4H,3y,128
0.382,0.786,1.272,0.005,3,0.1,ob_only,85,37,48,27.1,12.5,22.49,0.56,1124.98,5,sol,4H,3y,200
0.382,0.786,1.272,0.005,5,0.1,ob_only,85,37,48,27.1,19.23,35.01,0.55,1192.34,5,sol,4H,3y,200
0.382,0.786,1.272,0.005,3,0.2,ob_only,85,37,48,27.1,22.04,40.6,0.54,1220.4,5,sol,4H,3y,200
0.382,0.786,1.272,0.005,7,0.1,ob_only,85,37,48,27.1,24.44,45.77,0.53,1244.45,5,sol,4H,3y,200
0.5,0.786,2.0,0.005,3,0.1,ob_only,43,23,20,18.6,7.67,14.75,0.52,1076.73,8,sol,4H,3y,128
0.382,0.786,1.272,0.005,5,0.2,ob_only,85,37,48,27.1,29.11,59.05,0.49,1291.12,5,sol,4H,3y,200
0.5,0.786,1.618,0.002,3,0.1,ob_only,43,23,20,20.9,6.6,13.67,0.48,1066.02,8,sol,4H,3y,128
0.5,0.786,2.0,0.005,5,0.1,ob_only,43,23,20,18.6,11.28,23.45,0.48,1112.78,8,sol,4H,3y,128
0.5,0.786,2.0,0.005,3,0.2,ob_only,43,23,20,18.6,12.61,27.49,0.46,1126.08,8,sol,4H,3y,128
0.5,0.786,1.618,0.002,5,0.1,ob_only,43,23,20,20.9,9.93,21.81,0.46,1099.27,8,sol,4H,3y,128
0.5,0.786,1.618,0.002,3,0.2,ob_only,43,23,20,20.9,11.25,25.62,0.44,1112.5,8,sol,4H,3y,128
0.5,0.786,2.0,0.005,7,0.1,ob_only,43,23,20,18.6,13.62,31.33,0.43,1136.21,8,sol,4H,3y,128
0.5,0.786,1.618,0.002,7,0.1,ob_only,43,23,20,20.9,12.34,29.25,0.42,1123.43,8,sol,4H,3y,128
