coin,fg_buy,max_invest,leverage,funding_filter,buy_mode,buy_pct,tier_scale,sell_mode,fg_sell,tp_pct,sl_pct,hold_days,total_return,cagr,mdd,trades_buy,trades_sell,win_rate,avg_hold_days,final_balance,bnh_return,vs_bnh
btc,10,0.7,1,off,fixed,0.05,,fg_sell,50.0,,,,-64.48,-12.02,64.48,24,1,100.0,3.0,3552.13,542.47,-606.95
btc,10,0.7,1,off,fixed,0.05,,fg_sell,70.0,,,,-63.52,-11.73,63.52,24,1,100.0,8.0,3647.85,542.47,-605.99
btc,10,0.7,1,off,fixed,0.05,,fg_sell,90.0,,,,-27.99,-3.98,27.99,24,1,100.0,504.0,7201.17,542.47,-570.46
btc,10,0.7,1,off,fixed,0.05,,tp_sl,,0.1,,,-64.55,-12.05,64.55,24,1,100.0,0.0,3544.73,542.47,-607.03
btc,10,0.7,1,off,fixed,0.05,,tp_sl,,0.2,,,-64.05,-11.89,64.05,24,1,100.0,7.0,3594.7,542.47,-606.53
btc,10,0.7,1,off,fixed,0.05,,tp_sl,,0.3,,,-63.55,-11.74,63.55,24,1,100.0,8.0,3644.68,542.47,-606.03
btc,10,0.7,1,off,fixed,0.05,,tp_sl,,,0.05,,-65.3,-12.28,65.3,24,1,0.0,0.0,3469.76,542.47,-607.78
btc,10,0.7,1,off,fixed,0.05,,tp_sl,,,0.1,,-65.55,-12.36,65.55,24,1,0.0,51.0,3444.78,542.47,-608.03
btc,10,0.7,1,off,fixed,0.05,,tp_sl,,,0.15,,-65.8,-12.44,65.8,24,1,0.0,53.0,3419.79,542.47,-608.28
btc,10,0.7,1,off,fixed,0.05,,tp_sl,,0.1,0.05,,-65.3,-12.28,65.3,24,1,0.0,0.0,3469.76,542.47,-607.78
btc,10,0.7,1,off,fixed,0.05,,tp_sl,,0.1,0.1,,-64.55,-12.05,64.55,24,1,100.0,0.0,3544.73,542.47,-607.03
btc,10,0.7,1,off,fixed,0.05,,tp_sl,,0.1,0.15,,-64.55,-12.05,64.55,24,1,100.0,0.0,3544.73,542.47,-607.03
btc,10,0.7,1,off,fixed,0.05,,tp_sl,,0.2,0.05,,-65.3,-12.28,65.3,24,1,0.0,0.0,3469.76,542.47,-607.78
btc,10,0.7,1,off,fixed,0.05,,tp_sl,,0.2,0.1,,-64.05,-11.89,64.05,24,1,100.0,7.0,3594.7,542.47,-606.53
btc,10,0.7,1,off,fixed,0.05,,tp_sl,,0.2,0.15,,-64.05,-11.89,64.05,24,1,100.0,7.0,3594.7,542.47,-606.53
btc,10,0.7,1,off,fixed,0.05,,tp_sl,,0.3,0.05,,-65.3,-12.28,65.3,24,1,0.0,0.0,3469.76,542.47,-607.78
btc,10,0.7,1,off,fixed,0.05,,tp_sl,,0.3,0.1,,-63.55,-11.74,63.55,24,1,100.0,8.0,3644.68,542.47,-606.03
btc,10,0.7,1,off,fixed,0.05,,tp_sl,,0.3,0.15,,-63.55,-11.74,63.55,24,1,100.0,8.0,3644.68,542.47,-606.03
btc,10,0.7,1,off,fixed,0.05,,hold,,,,30.0,-64.03,-11.89,64.03,24,1,100.0,30.0,3597.38,542.47,-606.5
btc,10,0.7,1,off,fixed,0.05,,hold,,,,90.0,-64.05,-11.89,64.05,24,1,100.0,90.0,3594.8,542.47,-606.53
btc,10,0.7,1,off,fixed,0.05,,hold,,,,180.0,-65.52,-12.35,65.52,24,1,0.0,180.0,3447.73,542.47,-608.0
btc,10,0.7,1,off,fixed,0.2,,fg_sell,50.0,,,,-47.76,-7.72,47.76,6,1,100.0,3.0,5223.53,542.47,-590.24
btc,10,0.7,1,off,fixed,0.2,,fg_sell,70.0,,,,-43.94,-6.91,43.94,6,1,100.0,8.0,5606.38,542.47,-586.41
btc,10,0.7,1,off,fixed,0.2,,fg_sell,90.0,,,,67.28,6.57,0.0,6,1,100.0,504.0,16727.69,542.47,-475.2
btc,10,0.7,1,off,fixed,0.2,,tp_sl,,0.1,,,-48.06,-7.79,48.06,6,1,100.0,0.0,5193.9,542.47,-590.53
btc,10,0.7,1,off,fixed,0.2,,tp_sl,,0.2,,,-46.06,-7.36,46.06,6,1,100.0,7.0,5393.8,542.47,-588.54
btc,10,0.7,1,off,fixed,0.2,,tp_sl,,0.3,,,-44.06,-6.94,44.06,6,1,100.0,8.0,5593.7,542.47,-586.54
btc,10,0.7,1,off,fixed,0.2,,tp_sl,,,0.05,,-51.06,-8.46,51.06,6,1,0.0,0.0,4894.05,542.47,-593.53
btc,10,0.7,1,off,fixed,0.2,,tp_sl,,,0.1,,-52.06,-8.7,52.06,6,1,0.0,51.0,4794.1,542.47,-594.53
btc,10,0.7,1,off,fixed,0.2,,tp_sl,,,0.15,,-53.06,-8.94,53.06,6,1,0.0,53.0,4694.15,542.47,-595.53
btc,10,0.7,1,off,fixed,0.2,,tp_sl,,0.1,0.05,,-51.06,-8.46,51.06,6,1,0.0,0.0,4894.05,542.47,-593.53
btc,10,0.7,1,off,fixed,0.2,,tp_sl,,0.1,0.1,,-48.06,-7.79,48.06,6,1,100.0,0.0,5193.9,542.47,-590.53
btc,10,0.7,1,off,fixed,0.2,,tp_sl,,0.1,0.15,,-48.06,-7.79,48.06,6,1,100.0,0.0,5193.9,542.47,-590.53
btc,10,0.7,1,off,fixed,0.2,,tp_sl,,0.2,0.05,,-51.06,-8.46,51.06,6,1,0.0,0.0,4894.05,542.47,-593.53
btc,10,0.7,1,off,fixed,0.2,,tp_sl,,0.2,0.1,,-46.06,-7.36,46.06,6,1,100.0,7.0,5393.8,542.47,-588.54
btc,10,0.7,1,off,fixed,0.2,,tp_sl,,0.2,0.15,,-46.06,-7.36,46.06,6,1,100.0,7.0,5393.8,542.47,-588.54
btc,10,0.7,1,off,fixed,0.2,,tp_sl,,0.3,0.05,,-51.06,-8.46,51.06,6,1,0.0,0.0,4894.05,542.47,-593.53
btc,10,0.7,1,off,fixed,0.2,,tp_sl,,0.3,0.1,,-44.06,-6.94,44.06,6,1,100.0,8.0,5593.7,542.47,-586.54
btc,10,0.7,1,off,fixed,0.2,,tp_sl,,0.3,0.15,,-44.06,-6.94,44.06,6,1,100.0,8.0,5593.7,542.47,-586.54
btc,10,0.7,1,off,fixed,0.2,,hold,,,,30.0,-45.95,-7.33,45.95,6,1,100.0,30.0,5404.5,542.47,-588.43
btc,10,0.7,1,off,fixed,0.2,,hold,,,,90.0,-46.06,-7.36,46.06,6,1,100.0,90.0,5394.2,542.47,-588.53
btc,10,0.7,1,off,fixed,0.2,,hold,,,,180.0,-51.94,-8.67,51.94,6,1,0.0,180.0,4805.93,542.47,-594.41
btc,10,0.7,1,off,fixed,0.1,,fg_sell,50.0,,,,-58.91,-10.42,58.91,12,1,100.0,3.0,4109.27,542.47,-601.38
btc,10,0.7,1,off,fixed,0.1,,fg_sell,70.0,,,,-56.99,-9.92,56.99,12,1,100.0,8.0,4300.69,542.47,-599.47
btc,10,0.7,1,off,fixed,0.1,,fg_sell,90.0,,,,8.72,1.04,0.0,12,1,100.0,504.0,10871.7,542.47,-533.76
btc,10,0.7,1,off,fixed,0.1,,tp_sl,,0.1,,,-59.06,-10.46,59.06,12,1,100.0,0.0,4094.45,542.47,-601.53
btc,10,0.7,1,off,fixed,0.1,,tp_sl,,0.2,,,-58.06,-10.2,58.06,12,1,100.0,7.0,4194.4,542.47,-600.53
btc,10,0.7,1,off,fixed,0.1,,tp_sl,,0.3,,,-57.06,-9.93,57.06,12,1,100.0,8.0,4294.35,542.47,-599.53
btc,10,0.7,1,off,fixed,0.1,,tp_sl,,,0.05,,-60.55,-10.88,60.55,12,1,0.0,0.0,3944.53,542.47,-603.03
btc,10,0.7,1,off,fixed,0.1,,tp_sl,,,0.1,,-61.05,-11.02,61.05,12,1,0.0,51.0,3894.55,542.47,-603.53
btc,10,0.7,1,off,fixed,0.1,,tp_sl,,,0.15,,-61.55,-11.16,61.55,12,1,0.0,53.0,3844.58,542.47,-604.03
btc,10,0.7,1,off,fixed,0.1,,tp_sl,,0.1,0.05,,-60.55,-10.88,60.55,12,1,0.0,0.0,3944.53,542.47,-603.03
btc,10,0.7,1,off,fixed,0.1,,tp_sl,,0.1,0.1,,-59.06,-10.46,59.06,12,1,100.0,0.0,4094.45,542.47,-601.53
btc,10,0.7,1,off,fixed,0.1,,tp_sl,,0.1,0.15,,-59.06,-10.46,59.06,12,1,100.0,0.0,4094.45,542.47,-601.53
btc,10,0.7,1,off,fixed,0.1,,tp_sl,,0.2,0.05,,-60.55,-10.88,60.55,12,1,0.0,0.0,3944.53,542.47,-603.03
btc,10,0.7,1,off,fixed,0.1,,tp_sl,,0.2,0.1,,-58.06,-10.2,58.06,12,1,100.0,7.0,4194.4,542.47,-600.53
btc,10,0.7,1,off,fixed,0.1,,tp_sl,,0.2,0.15,,-58.06,-10.2,58.06,12,1,100.0,7.0,4194.4,542.47,-600.53
btc,10,0.7,1,off,fixed,0.1,,tp_sl,,0.3,0.05,,-60.55,-10.88,60.55,12,1,0.0,0.0,3944.53,542.47,-603.03
btc,10,0.7,1,off,fixed,0.1,,tp_sl,,0.3,0.1,,-57.06,-9.93,57.06,12,1,100.0,8.0,4294.35,542.47,-599.53
btc,10,0.7,1,off,fixed,0.1,,tp_sl,,0.3,0.15,,-57.06,-9.93,57.06,12,1,100.0,8.0,4294.35,542.47,-599.53
btc,10,0.7,1,off,fixed,0.1,,hold,,,,30.0,-58.0,-10.18,58.0,12,1,100.0,30.0,4199.75,542.47,-600.48
btc,10,0.7,1,off,fixed,0.1,,hold,,,,90.0,-58.05,-10.2,58.05,12,1,100.0,90.0,4194.6,542.47,-600.53
btc,10,0.7,1,off,fixed,0.1,,hold,,,,180.0,-61.0,-11.0,61.0,12,1,0.0,180.0,3900.47,542.47,-603.47
btc,10,0.7,1,off,tiered,,aggressive,fg_sell,50.0,,,,-36.62,-5.49,36.62,4,1,100.0,3.0,6337.79,542.47,-579.1
btc,10,0.7,1,off,tiered,,aggressive,fg_sell,70.0,,,,-30.88,-4.47,30.88,4,1,100.0,8.0,6912.07,542.47,-573.35
btc,10,0.7,1,off,tiered,,aggressive,fg_sell,90.0,,,,108.07,9.49,0.0,4,1,100.0,504.0,20806.67,542.47,-434.41
btc,10,0.7,1,off,tiered,,aggressive,tp_sl,,0.1,,,-37.07,-5.57,37.07,4,1,100.0,0.0,6293.35,542.47,-579.54
btc,10,0.7,1,off,tiered,,aggressive,tp_sl,,0.2,,,-34.07,-5.03,34.07,4,1,100.0,7.0,6593.2,542.47,-576.54
btc,10,0.7,1,off,tiered,,aggressive,tp_sl,,0.3,,,-31.07,-4.5,31.07,4,1,100.0,8.0,6893.05,542.47,-573.54
btc,10,0.7,1,off,tiered,,aggressive,tp_sl,,,0.05,,-41.56,-6.43,41.56,4,1,0.0,0.0,5843.58,542.47,-584.04
btc,10,0.7,1,off,tiered,,aggressive,tp_sl,,,0.1,,-43.06,-6.73,43.06,4,1,0.0,51.0,5693.65,542.47,-585.54
btc,10,0.7,1,off,tiered,,aggressive,tp_sl,,,0.15,,-44.56,-7.04,44.56,4,1,0.0,53.0,5543.73,542.47,-587.04
btc,10,0.7,1,off,tiered,,aggressive,tp_sl,,0.1,0.05,,-41.56,-6.43,41.56,4,1,0.0,0.0,5843.58,542.47,-584.04
btc,10,0.7,1,off,tiered,,aggressive,tp_sl,,0.1,0.1,,-37.07,-5.57,37.07,4,1,100.0,0.0,6293.35,542.47,-579.54
btc,10,0.7,1,off,tiered,,aggressive,tp_sl,,0.1,0.15,,-37.07,-5.57,37.07,4,1,100.0,0.0,6293.35,542.47,-579.54
btc,10,0.7,1,off,tiered,,aggressive,tp_sl,,0.2,0.05,,-41.56,-6.43,41.56,4,1,0.0,0.0,5843.58,542.47,-584.04
btc,10,0.7,1,off,tiered,,aggressive,tp_sl,,0.2,0.1,,-34.07,-5.03,34.07,4,1,100.0,7.0,6593.2,542.47,-576.54
btc,10,0.7,1,off,tiered,,aggressive,tp_sl,,0.2,0.15,,-34.07,-5.03,34.07,4,1,100.0,7.0,6593.2,542.47,-576.54
btc,10,0.7,1,off,tiered,,aggressive,tp_sl,,0.3,0.05,,-41.56,-6.43,41.56,4,1,0.0,0.0,5843.58,542.47,-584.04
btc,10,0.7,1,off,tiered,,aggressive,tp_sl,,0.3,0.1,,-31.07,-4.5,31.07,4,1,100.0,8.0,6893.05,542.47,-573.54
btc,10,0.7,1,off,tiered,,aggressive,tp_sl,,0.3,0.15,,-31.07,-4.5,31.07,4,1,100.0,8.0,6893.05,542.47,-573.54
btc,10,0.7,1,off,tiered,,aggressive,hold,,,,30.0,-33.91,-5.0,33.91,4,1,100.0,30.0,6609.25,542.47,-576.38
btc,10,0.7,1,off,tiered,,aggressive,hold,,,,90.0,-34.06,-5.02,34.06,4,1,100.0,90.0,6593.8,542.47,-576.54
btc,10,0.7,1,off,tiered,,aggressive,hold,,,,180.0,-42.89,-6.7,42.89,4,1,0.0,180.0,5711.4,542.47,-585.36
btc,10,0.7,1,off,tiered,,conservative,fg_sell,50.0,,,,-58.91,-10.42,58.91,12,1,100.0,3.0,4109.27,542.47,-601.38
btc,10,0.7,1,off,tiered,,conservative,fg_sell,70.0,,,,-56.99,-9.92,56.99,12,1,100.0,8.0,4300.69,542.47,-599.47
btc,10,0.7,1,off,tiered,,conservative,fg_sell,90.0,,,,8.72,1.04,0.0,12,1,100.0,504.0,10871.7,542.47,-533.76
btc,10,0.7,1,off,tiered,,conservative,tp_sl,,0.1,,,-59.06,-10.46,59.06,12,1,100.0,0.0,4094.45,542.47,-601.53
btc,10,0.7,1,off,tiered,,conservative,tp_sl,,0.2,,,-58.06,-10.2,58.06,12,1,100.0,7.0,4194.4,542.47,-600.53
btc,10,0.7,1,off,tiered,,conservative,tp_sl,,0.3,,,-57.06,-9.93,57.06,12,1,100.0,8.0,4294.35,542.47,-599.53
btc,10,0.7,1,off,tiered,,conservative,tp_sl,,,0.05,,-60.55,-10.88,60.55,12,1,0.0,0.0,3944.53,542.47,-603.03
btc,10,0.7,1,off,tiered,,conservative,tp_sl,,,0.1,,-61.05,-11.02,61.05,12,1,0.0,51.0,3894.55,542.47,-603.53
btc,10,0.7,1,off,tiered,,conservative,tp_sl,,,0.15,,-61.55,-11.16,61.55,12,1,0.0,53.0,3844.58,542.47,-604.03
btc,10,0.7,1,off,tiered,,conservative,tp_sl,,0.1,0.05,,-60.55,-10.88,60.55,12,1,0.0,0.0,3944.53,542.47,-603.03
btc,10,0.7,1,off,tiered,,conservative,tp_sl,,0.1,0.1,,-59.06,-10.46,59.06,12,1,100.0,0.0,4094.45,542.47,-601.53
btc,10,0.7,1,off,tiered,,conservative,tp_sl,,0.1,0.15,,-59.06,-10.46,59.06,12,1,100.0,0.0,4094.45,542.47,-601.53
btc,10,0.7,1,off,tiered,,conservative,tp_sl,,0.2,0.05,,-60.55,-10.88,60.55,12,1,0.0,0.0,3944.53,542.47,-603.03
btc,10,0.7,1,off,tiered,,conservative,tp_sl,,0.2,0.1,,-58.06,-10.2,58.06,12,1,100.0,7.0,4194.4,542.47,-600.53
btc,10,0.7,1,off,tiered,,conservative,tp_sl,,0.2,0.15,,-58.06,-10.2,58.06,12,1,100.0,7.0,4194.4,542.47,-600.53
btc,10,0.7,1,off,tiered,,conservative,tp_sl,,0.3,0.05,,-60.55,-10.88,60.55,12,1,0.0,0.0,3944.53,542.47,-603.03
btc,10,0.7,1,off,tiered,,conservative,tp_sl,,0.3,0.1,,-57.06,-9.93,57.06,12,1,100.0,8.0,4294.35,542.47,-599.53
btc,10,0.7,1,off,tiered,,conservative,tp_sl,,0.3,0.15,,-57.06,-9.93,57.06,12,1,100.0,8.0,4294.35,542.47,-599.53
btc,10,0.7,1,off,tiered,,conservative,hold,,,,30.0,-58.0,-10.18,58.0,12,1,100.0,30.0,4199.75,542.47,-600.48
btc,10,0.7,1,off,tiered,,conservative,hold,,,,90.0,-58.05,-10.2,58.05,12,1,100.0,90.0,4194.6,542.47,-600.53
btc,10,0.7,1,off,tiered,,conservative,hold,,,,180.0,-61.0,-11.0,61.0,12,1,0.0,180.0,3900.47,542.47,-603.47
btc,10,0.7,1,off,tiered,,moderate,fg_sell,50.0,,,,-47.76,-7.72,47.76,6,1,100.0,3.0,5223.53,542.47,-590.24
btc,10,0.7,1,off,tiered,,moderate,fg_sell,70.0,,,,-43.94,-6.91,43.94,6,1,100.0,8.0,5606.38,542.47,-586.41
btc,10,0.7,1,off,tiered,,moderate,fg_sell,90.0,,,,67.28,6.57,0.0,6,1,100.0,504.0,16727.69,542.47,-475.2
btc,10,0.7,1,off,tiered,,moderate,tp_sl,,0.1,,,-48.06,-7.79,48.06,6,1,100.0,0.0,5193.9,542.47,-590.53
btc,10,0.7,1,off,tiered,,moderate,tp_sl,,0.2,,,-46.06,-7.36,46.06,6,1,100.0,7.0,5393.8,542.47,-588.54
btc,10,0.7,1,off,tiered,,moderate,tp_sl,,0.3,,,-44.06,-6.94,44.06,6,1,100.0,8.0,5593.7,542.47,-586.54
btc,10,0.7,1,off,tiered,,moderate,tp_sl,,,0.05,,-51.06,-8.46,51.06,6,1,0.0,0.0,4894.05,542.47,-593.53
btc,10,0.7,1,off,tiered,,moderate,tp_sl,,,0.1,,-52.06,-8.7,52.06,6,1,0.0,51.0,4794.1,542.47,-594.53
btc,10,0.7,1,off,tiered,,moderate,tp_sl,,,0.15,,-53.06,-8.94,53.06,6,1,0.0,53.0,4694.15,542.47,-595.53
btc,10,0.7,1,off,tiered,,moderate,tp_sl,,0.1,0.05,,-51.06,-8.46,51.06,6,1,0.0,0.0,4894.05,542.47,-593.53
btc,10,0.7,1,off,tiered,,moderate,tp_sl,,0.1,0.1,,-48.06,-7.79,48.06,6,1,100.0,0.0,5193.9,542.47,-590.53
btc,10,0.7,1,off,tiered,,moderate,tp_sl,,0.1,0.15,,-48.06,-7.79,48.06,6,1,100.0,0.0,5193.9,542.47,-590.53
btc,10,0.7,1,off,tiered,,moderate,tp_sl,,0.2,0.05,,-51.06,-8.46,51.06,6,1,0.0,0.0,4894.05,542.47,-593.53
btc,10,0.7,1,off,tiered,,moderate,tp_sl,,0.2,0.1,,-46.06,-7.36,46.06,6,1,100.0,7.0,5393.8,542.47,-588.54
btc,10,0.7,1,off,tiered,,moderate,tp_sl,,0.2,0.15,,-46.06,-7.36,46.06,6,1,100.0,7.0,5393.8,542.47,-588.54
btc,10,0.7,1,off,tiered,,moderate,tp_sl,,0.3,0.05,,-51.06,-8.46,51.06,6,1,0.0,0.0,4894.05,542.47,-593.53
btc,10,0.7,1,off,tiered,,moderate,tp_sl,,0.3,0.1,,-44.06,-6.94,44.06,6,1,100.0,8.0,5593.7,542.47,-586.54
btc,10,0.7,1,off,tiered,,moderate,tp_sl,,0.3,0.15,,-44.06,-6.94,44.06,6,1,100.0,8.0,5593.7,542.47,-586.54
btc,10,0.7,1,off,tiered,,moderate,hold,,,,30.0,-45.95,-7.33,45.95,6,1,100.0,30.0,5404.5,542.47,-588.43
btc,10,0.7,1,off,tiered,,moderate,hold,,,,90.0,-46.06,-7.36,46.06,6,1,100.0,90.0,5394.2,542.47,-588.53
btc,10,0.7,1,off,tiered,,moderate,hold,,,,180.0,-51.94,-8.67,51.94,6,1,0.0,180.0,4805.93,542.47,-594.41
btc,10,0.7,1,off,equal,0.05,,fg_sell,50.0,,,,-64.48,-12.02,64.48,24,1,100.0,3.0,3552.13,542.47,-606.95
btc,10,0.7,1,off,equal,0.05,,fg_sell,70.0,,,,-63.52,-11.73,63.52,24,1,100.0,8.0,3647.85,542.47,-605.99
btc,10,0.7,1,off,equal,0.05,,fg_sell,90.0,,,,-27.99,-3.98,27.99,24,1,100.0,504.0,7201.17,542.47,-570.46
btc,10,0.7,1,off,equal,0.05,,tp_sl,,0.1,,,-64.55,-12.05,64.55,24,1,100.0,0.0,3544.73,542.47,-607.03
btc,10,0.7,1,off,equal,0.05,,tp_sl,,0.2,,,-64.05,-11.89,64.05,24,1,100.0,7.0,3594.7,542.47,-606.53
btc,10,0.7,1,off,equal,0.05,,tp_sl,,0.3,,,-63.55,-11.74,63.55,24,1,100.0,8.0,3644.68,542.47,-606.03
btc,10,0.7,1,off,equal,0.05,,tp_sl,,,0.05,,-65.3,-12.28,65.3,24,1,0.0,0.0,3469.76,542.47,-607.78
btc,10,0.7,1,off,equal,0.05,,tp_sl,,,0.1,,-65.55,-12.36,65.55,24,1,0.0,51.0,3444.78,542.47,-608.03
btc,10,0.7,1,off,equal,0.05,,tp_sl,,,0.15,,-65.8,-12.44,65.8,24,1,0.0,53.0,3419.79,542.47,-608.28
btc,10,0.7,1,off,equal,0.05,,tp_sl,,0.1,0.05,,-65.3,-12.28,65.3,24,1,0.0,0.0,3469.76,542.47,-607.78
btc,10,0.7,1,off,equal,0.05,,tp_sl,,0.1,0.1,,-64.55,-12.05,64.55,24,1,100.0,0.0,3544.73,542.47,-607.03
btc,10,0.7,1,off,equal,0.05,,tp_sl,,0.1,0.15,,-64.55,-12.05,64.55,24,1,100.0,0.0,3544.73,542.47,-607.03
btc,10,0.7,1,off,equal,0.05,,tp_sl,,0.2,0.05,,-65.3,-12.28,65.3,24,1,0.0,0.0,3469.76,542.47,-607.78
btc,10,0.7,1,off,equal,0.05,,tp_sl,,0.2,0.1,,-64.05,-11.89,64.05,24,1,100.0,7.0,3594.7,542.47,-606.53
btc,10,0.7,1,off,equal,0.05,,tp_sl,,0.2,0.15,,-64.05,-11.89,64.05,24,1,100.0,7.0,3594.7,542.47,-606.53
btc,10,0.7,1,off,equal,0.05,,tp_sl,,0.3,0.05,,-65.3,-12.28,65.3,24,1,0.0,0.0,3469.76,542.47,-607.78
btc,10,0.7,1,off,equal,0.05,,tp_sl,,0.3,0.1,,-63.55,-11.74,63.55,24,1,100.0,8.0,3644.68,542.47,-606.03
btc,10,0.7,1,off,equal,0.05,,tp_sl,,0.3,0.15,,-63.55,-11.74,63.55,24,1,100.0,8.0,3644.68,542.47,-606.03
btc,10,0.7,1,off,equal,0.05,,hold,,,,30.0,-64.03,-11.89,64.03,24,1,100.0,30.0,3597.38,542.47,-606.5
btc,10,0.7,1,off,equal,0.05,,hold,,,,90.0,-64.05,-11.89,64.05,24,1,100.0,90.0,3594.8,542.47,-606.53
btc,10,0.7,1,off,equal,0.05,,hold,,,,180.0,-65.52,-12.35,65.52,24,1,0.0,180.0,3447.73,542.47,-608.0
btc,10,0.7,1,off,equal,0.1,,fg_sell,50.0,,,,-58.91,-10.42,58.91,12,1,100.0,3.0,4109.27,542.47,-601.38
btc,10,0.7,1,off,equal,0.1,,fg_sell,70.0,,,,-56.99,-9.92,56.99,12,1,100.0,8.0,4300.69,542.47,-599.47
btc,10,0.7,1,off,equal,0.1,,fg_sell,90.0,,,,8.72,1.04,0.0,12,1,100.0,504.0,10871.7,542.47,-533.76
btc,10,0.7,1,off,equal,0.1,,tp_sl,,0.1,,,-59.06,-10.46,59.06,12,1,100.0,0.0,4094.45,542.47,-601.53
btc,10,0.7,1,off,equal,0.1,,tp_sl,,0.2,,,-58.06,-10.2,58.06,12,1,100.0,7.0,4194.4,542.47,-600.53
btc,10,0.7,1,off,equal,0.1,,tp_sl,,0.3,,,-57.06,-9.93,57.06,12,1,100.0,8.0,4294.35,542.47,-599.53
btc,10,0.7,1,off,equal,0.1,,tp_sl,,,0.05,,-60.55,-10.88,60.55,12,1,0.0,0.0,3944.53,542.47,-603.03
btc,10,0.7,1,off,equal,0.1,,tp_sl,,,0.1,,-61.05,-11.02,61.05,12,1,0.0,51.0,3894.55,542.47,-603.53
btc,10,0.7,1,off,equal,0.1,,tp_sl,,,0.15,,-61.55,-11.16,61.55,12,1,0.0,53.0,3844.58,542.47,-604.03
btc,10,0.7,1,off,equal,0.1,,tp_sl,,0.1,0.05,,-60.55,-10.88,60.55,12,1,0.0,0.0,3944.53,542.47,-603.03
btc,10,0.7,1,off,equal,0.1,,tp_sl,,0.1,0.1,,-59.06,-10.46,59.06,12,1,100.0,0.0,4094.45,542.47,-601.53
btc,10,0.7,1,off,equal,0.1,,tp_sl,,0.1,0.15,,-59.06,-10.46,59.06,12,1,100.0,0.0,4094.45,542.47,-601.53
btc,10,0.7,1,off,equal,0.1,,tp_sl,,0.2,0.05,,-60.55,-10.88,60.55,12,1,0.0,0.0,3944.53,542.47,-603.03
btc,10,0.7,1,off,equal,0.1,,tp_sl,,0.2,0.1,,-58.06,-10.2,58.06,12,1,100.0,7.0,4194.4,542.47,-600.53
btc,10,0.7,1,off,equal,0.1,,tp_sl,,0.2,0.15,,-58.06,-10.2,58.06,12,1,100.0,7.0,4194.4,542.47,-600.53
btc,10,0.7,1,off,equal,0.1,,tp_sl,,0.3,0.05,,-60.55,-10.88,60.55,12,1,0.0,0.0,3944.53,542.47,-603.03
btc,10,0.7,1,off,equal,0.1,,tp_sl,,0.3,0.1,,-57.06,-9.93,57.06,12,1,100.0,8.0,4294.35,542.47,-599.53
btc,10,0.7,1,off,equal,0.1,,tp_sl,,0.3,0.15,,-57.06,-9.93,57.06,12,1,100.0,8.0,4294.35,542.47,-599.53
btc,10,0.7,1,off,equal,0.1,,hold,,,,30.0,-58.0,-10.18,58.0,12,1,100.0,30.0,4199.75,542.47,-600.48
btc,10,0.7,1,off,equal,0.1,,hold,,,,90.0,-58.05,-10.2,58.05,12,1,100.0,90.0,4194.6,542.47,-600.53
btc,10,0.7,1,off,equal,0.1,,hold,,,,180.0,-61.0,-11.0,61.0,12,1,0.0,180.0,3900.47,542.47,-603.47
btc,10,0.7,1,off,equal,0.2,,fg_sell,50.0,,,,-47.76,-7.72,47.76,6,1,100.0,3.0,5223.53,542.47,-590.24
btc,10,0.7,1,off,equal,0.2,,fg_sell,70.0,,,,-43.94,-6.91,43.94,6,1,100.0,8.0,5606.38,542.47,-586.41
btc,10,0.7,1,off,equal,0.2,,fg_sell,90.0,,,,67.28,6.57,0.0,6,1,100.0,504.0,16727.69,542.47,-475.2
btc,10,0.7,1,off,equal,0.2,,tp_sl,,0.1,,,-48.06,-7.79,48.06,6,1,100.0,0.0,5193.9,542.47,-590.53
btc,10,0.7,1,off,equal,0.2,,tp_sl,,0.2,,,-46.06,-7.36,46.06,6,1,100.0,7.0,5393.8,542.47,-588.54
btc,10,0.7,1,off,equal,0.2,,tp_sl,,0.3,,,-44.06,-6.94,44.06,6,1,100.0,8.0,5593.7,542.47,-586.54
btc,10,0.7,1,off,equal,0.2,,tp_sl,,,0.05,,-51.06,-8.46,51.06,6,1,0.0,0.0,4894.05,542.47,-593.53
btc,10,0.7,1,off,equal,0.2,,tp_sl,,,0.1,,-52.06,-8.7,52.06,6,1,0.0,51.0,4794.1,542.47,-594.53
btc,10,0.7,1,off,equal,0.2,,tp_sl,,,0.15,,-53.06,-8.94,53.06,6,1,0.0,53.0,4694.15,542.47,-595.53
btc,10,0.7,1,off,equal,0.2,,tp_sl,,0.1,0.05,,-51.06,-8.46,51.06,6,1,0.0,0.0,4894.05,542.47,-593.53
btc,10,0.7,1,off,equal,0.2,,tp_sl,,0.1,0.1,,-48.06,-7.79,48.06,6,1,100.0,0.0,5193.9,542.47,-590.53
btc,10,0.7,1,off,equal,0.2,,tp_sl,,0.1,0.15,,-48.06,-7.79,48.06,6,1,100.0,0.0,5193.9,542.47,-590.53
btc,10,0.7,1,off,equal,0.2,,tp_sl,,0.2,0.05,,-51.06,-8.46,51.06,6,1,0.0,0.0,4894.05,542.47,-593.53
btc,10,0.7,1,off,equal,0.2,,tp_sl,,0.2,0.1,,-46.06,-7.36,46.06,6,1,100.0,7.0,5393.8,542.47,-588.54
btc,10,0.7,1,off,equal,0.2,,tp_sl,,0.2,0.15,,-46.06,-7.36,46.06,6,1,100.0,7.0,5393.8,542.47,-588.54
