fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
5,26,2.0,2.0,0.2857,7,0.1,954,13.3,-42.71,49.7,-0.86,1h
12,21,3.0,2.0,0.4,5,0.2,707,12.9,-43.11,55.1,-0.78,1h
12,26,2.0,3.0,0.4286,7,0.3,628,20.4,-43.15,52.84,-0.82,1h
5,21,3.0,1.0,0.2,5,0.1,1063,6.4,-43.18,45.12,-0.96,1h
5,26,5.0,1.0,0.1429,7,0.1,954,3.9,-43.22,47.39,-0.91,1h
5,21,3.0,1.0,0.3333,3,0.2,1063,10.8,-43.26,46.58,-0.93,1h
5,21,5.0,3.0,0.4286,7,0.2,1063,11.5,-43.49,63.15,-0.69,1h
9,26,2.0,3.0,0.6,5,0.3,732,25.1,-43.71,59.0,-0.74,1h
5,21,2.0,2.0,0.4,5,0.1,1063,16.6,-43.78,48.03,-0.91,1h
5,21,3.0,3.0,0.4286,7,0.1,1063,13.9,-43.89,57.73,-0.76,1h
5,26,3.0,2.0,0.6667,3,0.3,954,19.7,-43.89,60.74,-0.72,1h
9,21,2.0,1.0,0.3333,3,0.3,800,15.2,-44.06,52.33,-0.84,1h
9,21,2.0,2.0,0.6667,3,0.3,800,25.9,-44.2,50.97,-0.87,1h
9,26,5.0,2.0,0.2857,7,0.3,732,7.4,-44.56,56.25,-0.79,1h
9,21,5.0,1.0,0.2,5,0.3,800,6.1,-44.62,59.54,-0.75,1h
12,21,2.0,1.0,0.3333,3,0.3,707,14.7,-44.65,48.66,-0.92,1h
9,50,5.0,3.0,0.6,5,0.3,492,12.0,-44.74,61.4,-0.73,1h
9,26,2.0,1.0,0.2,5,0.3,732,11.3,-44.84,53.92,-0.83,1h
5,26,5.0,3.0,0.4286,7,0.2,954,11.1,-44.87,70.38,-0.64,1h
5,21,2.0,1.0,0.2,5,0.1,1063,8.6,-45.04,45.77,-0.98,1h
5,26,5.0,2.0,0.4,5,0.2,954,10.1,-45.13,61.13,-0.74,1h
5,26,3.0,1.0,0.1429,7,0.1,954,5.1,-45.56,52.58,-0.87,1h
5,21,3.0,2.0,0.6667,3,0.3,1063,19.9,-45.74,58.9,-0.78,1h
9,26,5.0,1.0,0.1429,7,0.3,732,4.5,-45.86,60.13,-0.76,1h
9,50,2.0,1.0,0.1429,7,0.3,492,8.7,-45.86,52.22,-0.88,1h
12,26,2.0,2.0,0.2857,7,0.3,628,15.1,-45.95,49.59,-0.93,1h
9,26,2.0,2.0,0.4,5,0.2,732,17.5,-46.12,51.88,-0.89,1h
12,50,3.0,3.0,0.4286,7,0.2,421,12.6,-46.13,52.2,-0.88,1h
12,21,3.0,3.0,0.4286,7,0.2,707,14.4,-46.17,64.08,-0.72,1h
9,50,2.0,1.0,0.2,5,0.3,492,10.0,-46.26,47.69,-0.97,1h
5,26,2.0,1.0,0.1429,7,0.1,954,7.0,-46.42,49.52,-0.94,1h
9,26,5.0,3.0,0.4286,7,0.3,732,10.5,-46.43,67.31,-0.69,1h
12,21,3.0,1.0,0.2,5,0.3,707,7.9,-46.79,60.21,-0.78,1h
5,50,3.0,1.0,0.1429,7,0.3,652,6.6,-46.87,57.41,-0.82,1h
9,50,3.0,3.0,0.6,5,0.3,492,17.3,-46.92,57.22,-0.82,1h
9,21,5.0,3.0,0.4286,7,0.2,800,10.8,-46.99,65.21,-0.72,1h
9,21,2.0,1.0,0.2,5,0.2,800,10.1,-47.05,53.26,-0.88,1h
9,50,3.0,2.0,0.4,5,0.3,492,12.4,-47.23,51.46,-0.92,1h
5,21,2.0,1.0,0.3333,3,0.2,1063,14.4,-47.34,48.98,-0.97,1h
9,26,3.0,2.0,0.2857,7,0.2,732,10.2,-47.6,55.17,-0.86,1h
5,26,5.0,1.0,0.2,5,0.2,954,5.5,-47.84,57.45,-0.83,1h
12,50,3.0,2.0,0.2857,7,0.2,421,8.6,-47.89,50.99,-0.94,1h
9,50,3.0,1.0,0.1429,7,0.3,492,5.9,-47.96,55.41,-0.87,1h
12,50,2.0,2.0,0.4,5,0.2,421,14.5,-47.99,50.14,-0.96,1h
5,50,2.0,3.0,0.6,5,0.3,652,24.5,-48.01,52.11,-0.92,1h
9,21,3.0,1.0,0.3333,3,0.3,800,11.0,-48.2,55.58,-0.87,1h
12,50,3.0,2.0,0.4,5,0.3,421,11.9,-48.32,55.63,-0.87,1h
12,21,3.0,3.0,0.6,5,0.3,707,18.7,-48.39,70.16,-0.69,1h
9,50,2.0,3.0,0.6,5,0.2,492,21.7,-48.4,50.67,-0.96,1h
5,50,2.0,2.0,0.4,5,0.2,652,16.7,-48.49,48.98,-0.99,1h
9,50,3.0,1.0,0.2,5,0.3,492,6.7,-48.57,51.09,-0.95,1h
5,21,3.0,3.0,1.0,3,0.3,1063,25.9,-48.61,59.14,-0.82,1h
9,50,3.0,3.0,0.4286,7,0.2,492,12.8,-48.71,51.79,-0.94,1h
5,50,2.0,1.0,0.2,5,0.2,652,9.0,-48.89,49.31,-0.99,1h
9,21,2.0,2.0,0.4,5,0.2,800,17.5,-48.94,57.18,-0.86,1h
12,21,2.0,2.0,0.4,5,0.2,707,17.0,-49.34,54.87,-0.9,1h
9,21,2.0,3.0,0.6,5,0.2,800,23.9,-49.41,56.28,-0.88,1h
12,21,3.0,2.0,0.2857,7,0.2,707,10.2,-49.65,59.54,-0.83,1h
12,21,2.0,1.0,0.1429,7,0.2,707,8.2,-49.74,54.18,-0.92,1h
12,50,5.0,1.0,0.2,5,0.3,421,3.8,-49.93,52.5,-0.95,1h
5,21,3.0,2.0,0.2857,7,0.1,1063,9.4,-50.0,53.5,-0.93,1h
5,26,2.0,3.0,0.4286,7,0.1,954,17.7,-50.08,57.61,-0.87,1h
5,21,2.0,2.0,0.2857,7,0.1,1063,12.9,-50.56,53.84,-0.94,1h
5,26,2.0,3.0,1.0,3,0.3,954,33.0,-50.58,63.59,-0.8,1h
5,21,2.0,2.0,0.6667,3,0.3,1063,26.1,-50.76,62.0,-0.82,1h
5,21,5.0,2.0,0.4,5,0.3,1063,10.8,-50.76,60.42,-0.84,1h
5,26,3.0,1.0,0.3333,3,0.3,954,11.2,-50.78,64.37,-0.79,1h
9,26,3.0,1.0,0.1429,7,0.3,732,6.6,-50.88,63.41,-0.8,1h
5,21,2.0,3.0,1.0,3,0.3,1063,33.0,-51.0,59.43,-0.86,1h
5,21,3.0,3.0,0.6,5,0.2,1063,18.5,-51.3,65.56,-0.78,1h
9,26,2.0,2.0,0.2857,7,0.2,732,13.9,-51.98,57.57,-0.9,1h
12,50,3.0,1.0,0.1429,7,0.3,421,5.2,-52.27,52.89,-0.99,1h
5,21,3.0,1.0,0.1429,7,0.1,1063,4.8,-52.67,53.22,-0.99,1h
5,21,2.0,1.0,0.1429,7,0.1,1063,6.7,-52.75,53.08,-0.99,1h
9,21,5.0,1.0,0.1429,7,0.2,800,4.2,-52.83,59.24,-0.89,1h
12,50,2.0,3.0,0.6,5,0.3,421,22.6,-52.98,53.49,-0.99,1h
5,50,2.0,3.0,0.4286,7,0.2,652,18.6,-53.0,53.8,-0.99,1h
9,50,5.0,3.0,0.4286,7,0.3,492,8.9,-53.13,68.37,-0.78,1h
5,21,5.0,1.0,0.1429,7,0.1,1063,3.7,-53.18,53.18,-1.0,1h
5,26,3.0,1.0,0.2,5,0.2,954,7.2,-53.32,64.0,-0.83,1h
9,21,3.0,2.0,0.6667,3,0.3,800,18.9,-53.54,61.92,-0.86,1h
5,50,2.0,1.0,0.1429,7,0.2,652,7.5,-53.58,54.01,-0.99,1h
12,50,3.0,1.0,0.2,5,0.3,421,5.7,-53.63,53.63,-1.0,1h
9,50,3.0,2.0,0.2857,7,0.3,492,9.8,-53.77,56.79,-0.95,1h
5,50,5.0,2.0,0.2857,7,0.3,652,7.1,-53.83,71.17,-0.76,1h
12,21,3.0,1.0,0.1429,7,0.3,707,6.4,-53.96,67.03,-0.81,1h
5,26,2.0,2.0,0.6667,3,0.3,954,25.5,-53.99,64.06,-0.84,1h
9,26,3.0,2.0,0.4,5,0.3,732,13.1,-54.02,64.27,-0.84,1h
5,21,2.0,3.0,0.4286,7,0.1,1063,17.8,-54.15,61.87,-0.88,1h
12,50,2.0,1.0,0.1429,7,0.3,421,7.4,-54.22,57.61,-0.94,1h
5,50,3.0,2.0,0.2857,7,0.3,652,10.4,-54.41,64.16,-0.85,1h
9,50,2.0,2.0,0.2857,7,0.3,492,13.8,-54.44,56.32,-0.97,1h
12,21,2.0,2.0,0.2857,7,0.2,707,13.6,-54.53,59.08,-0.92,1h
12,50,2.0,2.0,0.2857,7,0.2,421,11.2,-54.67,55.43,-0.99,1h
12,21,2.0,1.0,0.2,5,0.3,707,10.3,-55.43,61.24,-0.91,1h
9,50,2.0,2.0,0.4,5,0.3,492,16.5,-55.5,57.3,-0.97,1h
9,26,2.0,3.0,0.4286,7,0.2,732,18.7,-55.64,62.45,-0.89,1h
12,21,2.0,3.0,0.6,5,0.3,707,24.3,-55.79,66.49,-0.84,1h
5,26,5.0,2.0,0.2857,7,0.2,954,7.7,-55.87,64.32,-0.87,1h
