rsi_long,rsi_short,sl_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,trades_per_yr,long_trades,short_trades,long_win_rate,short_win_rate,return_pct,max_drawdown,calmar
30,65,1.5,bb_mid,5,0.3,False,362,90.5,142,220,39.4,47.3,-92.53,93.87,-0.99
35,65,1.5,atr_3x,5,0.3,False,411,102.8,208,203,32.7,32.5,-92.59,94.76,-0.98
25,70,1.0,atr_3x,7,0.2,False,246,61.5,91,155,22.0,15.5,-92.71,93.06,-1.0
35,70,1.5,atr_2x,7,0.2,False,351,87.8,212,139,40.1,34.5,-92.71,94.65,-0.98
35,75,1.5,bb_mid,7,0.2,False,300,75.0,217,83,45.2,37.3,-92.79,94.1,-0.99
30,70,2.0,atr_2x,5,0.3,False,248,62.0,125,123,45.6,39.8,-92.85,94.82,-0.98
30,70,1.5,atr_2x,7,0.2,False,280,70.0,141,139,36.9,34.5,-93.0,94.09,-0.99
30,65,2.0,bb_mid,7,0.2,False,321,80.2,126,195,50.0,53.3,-93.09,94.84,-0.98
35,70,2.0,atr_2x,7,0.2,False,305,76.2,182,123,47.8,39.8,-93.12,95.2,-0.98
30,75,1.5,bb_mid,5,0.3,False,225,56.2,142,83,39.4,37.3,-93.16,93.79,-0.99
35,75,2.0,atr_3x,7,0.2,False,251,62.8,176,75,39.2,29.3,-93.21,95.8,-0.97
30,75,2.0,bb_mid,5,0.3,False,201,50.2,126,75,50.0,44.0,-93.24,94.72,-0.98
30,70,1.0,atr_2x,7,0.2,False,331,82.8,175,156,28.6,23.1,-93.35,93.92,-0.99
30,65,2.0,atr_3x,7,0.3,False,299,74.8,123,176,40.7,38.6,-93.48,96.98,-0.96
35,75,1.5,atr_3x,5,0.3,False,291,72.8,208,83,32.7,25.3,-93.51,94.96,-0.98
35,65,1.0,bb_mid,7,0.2,False,513,128.2,263,250,33.1,34.8,-93.53,94.38,-0.99
25,70,2.0,atr_3x,5,0.3,False,191,47.8,71,120,36.6,31.7,-93.57,96.04,-0.97
35,75,1.0,bb_mid,5,0.3,False,355,88.8,263,92,33.1,27.2,-93.63,94.65,-0.99
25,75,1.0,atr_3x,7,0.3,False,183,45.8,91,92,22.0,17.4,-93.63,94.36,-0.99
30,65,2.0,atr_2x,7,0.3,False,313,78.2,125,188,45.6,47.9,-93.65,96.04,-0.98
35,65,1.5,bb_mid,5,0.3,False,437,109.2,217,220,45.2,47.3,-93.69,95.34,-0.98
35,65,1.0,atr_3x,5,0.3,False,501,125.2,255,246,23.1,23.6,-93.7,95.02,-0.99
35,75,1.0,atr_3x,5,0.3,False,347,86.8,255,92,23.1,17.4,-93.73,95.13,-0.99
35,65,2.0,atr_3x,5,0.3,False,350,87.5,176,174,38.6,38.5,-93.79,95.99,-0.98
30,70,1.0,atr_3x,7,0.2,False,330,82.5,175,155,24.0,15.5,-94.03,94.93,-0.99
35,75,2.0,bb_mid,7,0.2,False,261,65.2,186,75,53.8,44.0,-94.07,95.8,-0.98
25,70,1.0,atr_3x,5,0.3,False,246,61.5,91,155,22.0,15.5,-94.1,94.4,-1.0
30,70,1.0,bb_mid,7,0.2,False,331,82.8,175,156,29.1,26.9,-94.1,94.5,-1.0
30,70,1.5,atr_3x,7,0.2,False,278,69.5,141,137,31.9,26.3,-94.11,95.51,-0.99
35,70,1.5,atr_2x,5,0.3,False,351,87.8,212,139,40.1,34.5,-94.21,95.82,-0.98
35,75,1.5,bb_mid,5,0.3,False,300,75.0,217,83,45.2,37.3,-94.22,95.31,-0.99
25,65,1.0,atr_3x,7,0.3,False,337,84.2,91,246,22.0,23.6,-94.27,95.42,-0.99
25,65,2.0,bb_mid,7,0.3,False,266,66.5,71,195,50.7,53.3,-94.29,96.79,-0.97
30,70,1.5,atr_2x,5,0.3,False,280,70.0,141,139,36.9,34.5,-94.4,95.33,-0.99
25,70,1.0,bb_mid,7,0.3,False,247,61.8,91,156,30.8,26.9,-94.46,95.28,-0.99
30,65,2.0,bb_mid,5,0.3,False,321,80.2,126,195,50.0,53.3,-94.53,95.99,-0.98
30,70,1.5,bb_mid,7,0.2,False,281,70.2,142,139,39.4,40.3,-94.54,95.3,-0.99
35,70,2.0,atr_2x,5,0.3,False,305,76.2,182,123,47.8,39.8,-94.61,96.32,-0.98
30,70,1.0,atr_2x,5,0.3,False,331,82.8,175,156,28.6,23.1,-94.66,95.16,-0.99
35,75,2.0,atr_3x,5,0.3,False,251,62.8,176,75,39.2,29.3,-94.72,96.82,-0.98
35,65,1.0,bb_mid,5,0.3,False,513,128.2,263,250,33.1,34.8,-94.87,95.58,-0.99
30,75,2.0,atr_3x,7,0.3,False,199,49.8,124,75,41.1,29.3,-94.88,97.7,-0.97
35,70,1.0,atr_2x,7,0.2,False,415,103.8,259,156,29.3,23.1,-94.92,95.88,-0.99
25,70,1.0,atr_2x,7,0.3,False,247,61.8,91,156,30.8,23.1,-95.08,95.6,-0.99
25,70,2.0,atr_2x,7,0.3,False,194,48.5,71,123,47.9,39.8,-95.19,97.45,-0.98
35,65,2.0,bb_mid,7,0.2,False,380,95.0,186,194,53.8,53.1,-95.24,96.67,-0.99
30,70,1.0,atr_3x,5,0.3,False,330,82.5,175,155,24.0,15.5,-95.29,96.04,-0.99
30,70,1.0,bb_mid,5,0.3,False,331,82.8,175,156,29.1,26.9,-95.3,95.64,-1.0
35,70,1.5,bb_mid,7,0.2,False,356,89.0,217,139,45.2,40.3,-95.31,96.32,-0.99
25,65,2.0,atr_3x,7,0.3,False,250,62.5,71,179,36.6,38.5,-95.32,97.58,-0.98
35,75,2.0,bb_mid,5,0.3,False,261,65.2,186,75,53.8,44.0,-95.33,96.75,-0.99
30,70,1.5,atr_3x,5,0.3,False,278,69.5,141,137,31.9,26.3,-95.39,96.55,-0.99
30,70,1.5,bb_mid,5,0.3,False,281,70.2,142,139,39.4,40.3,-95.7,96.33,-0.99
30,70,2.0,bb_mid,7,0.2,False,250,62.5,126,124,50.0,46.0,-95.77,96.8,-0.99
30,75,1.0,atr_3x,7,0.3,False,267,66.8,175,92,24.0,17.4,-95.77,96.82,-0.99
35,70,1.5,atr_3x,7,0.2,False,345,86.2,208,137,32.7,26.3,-95.82,96.98,-0.99
35,70,1.0,bb_mid,7,0.2,False,419,104.8,263,156,33.1,26.9,-95.85,96.36,-0.99
35,70,1.0,atr_2x,5,0.3,False,415,103.8,259,156,29.3,23.1,-96.03,96.82,-0.99
35,65,2.0,atr_2x,7,0.3,False,370,92.5,182,188,47.8,47.9,-96.08,97.64,-0.98
25,75,2.0,atr_3x,7,0.3,False,146,36.5,71,75,36.6,29.3,-96.1,97.87,-0.98
30,65,1.0,atr_3x,7,0.3,False,421,105.2,175,246,24.0,23.6,-96.19,97.42,-0.99
35,65,2.0,bb_mid,5,0.3,False,380,95.0,186,194,53.8,53.1,-96.35,97.51,-0.99
35,70,1.5,bb_mid,5,0.3,False,356,89.0,217,139,45.2,40.3,-96.37,97.19,-0.99
30,75,1.0,atr_2x,7,0.3,False,267,66.8,175,92,28.6,23.9,-96.42,97.01,-0.99
35,70,2.0,atr_3x,7,0.2,False,296,74.0,176,120,38.6,31.7,-96.47,97.81,-0.99
30,65,1.0,atr_2x,7,0.3,False,423,105.8,175,248,28.6,31.0,-96.56,97.24,-0.99
30,65,1.5,atr_2x,7,0.3,False,357,89.2,141,216,36.9,41.2,-96.57,97.49,-0.99
25,70,1.5,atr_3x,7,0.3,False,215,53.8,78,137,33.3,26.3,-96.62,97.73,-0.99
35,65,1.5,atr_2x,7,0.3,False,428,107.0,212,216,40.1,41.2,-96.66,98.08,-0.99
30,70,2.0,bb_mid,5,0.3,False,250,62.5,126,124,50.0,46.0,-96.75,97.58,-0.99
35,70,1.0,bb_mid,5,0.3,False,419,104.8,263,156,33.1,26.9,-96.79,97.21,-1.0
35,70,1.5,atr_3x,5,0.3,False,345,86.2,208,137,32.7,26.3,-96.84,97.77,-0.99
35,70,1.0,atr_3x,7,0.2,False,410,102.5,255,155,23.1,15.5,-96.87,97.45,-0.99
30,75,2.0,atr_2x,7,0.3,False,200,50.0,125,75,45.6,34.7,-96.97,97.87,-0.99
35,70,2.0,bb_mid,7,0.2,False,310,77.5,186,124,53.8,46.0,-96.99,97.87,-0.99
30,75,1.0,bb_mid,7,0.3,False,267,66.8,175,92,29.1,27.2,-97.02,97.45,-1.0
30,65,1.5,atr_3x,7,0.3,False,347,86.8,141,206,31.9,32.5,-97.09,98.28,-0.99
25,70,2.0,bb_mid,7,0.3,False,195,48.8,71,124,50.7,46.0,-97.1,98.29,-0.99
30,75,1.5,atr_3x,7,0.3,False,224,56.0,141,83,31.9,25.3,-97.3,97.92,-0.99
35,70,2.0,atr_3x,5,0.3,False,296,74.0,176,120,38.6,31.7,-97.39,98.43,-0.99
30,75,1.5,atr_2x,7,0.3,False,224,56.0,141,83,36.9,32.5,-97.46,97.84,-1.0
35,75,1.5,atr_2x,7,0.3,False,295,73.8,212,83,40.1,32.5,-97.53,98.38,-0.99
35,70,1.0,atr_3x,5,0.3,False,410,102.5,255,155,23.1,15.5,-97.66,98.12,-1.0
35,70,2.0,bb_mid,5,0.3,False,310,77.5,186,124,53.8,46.0,-97.75,98.45,-0.99
35,75,1.0,atr_2x,7,0.3,False,351,87.8,259,92,29.3,23.9,-97.76,98.42,-0.99
35,65,1.0,atr_2x,7,0.3,False,507,126.8,259,248,29.3,31.0,-97.85,98.43,-0.99
30,65,1.0,bb_mid,7,0.3,False,425,106.2,175,250,29.1,34.8,-97.93,98.28,-1.0
30,70,2.0,atr_3x,7,0.3,False,243,60.8,123,120,40.7,31.7,-98.04,99.11,-0.99
30,65,1.5,bb_mid,7,0.3,False,362,90.5,142,220,39.4,47.3,-98.05,98.51,-1.0
35,75,2.0,atr_2x,7,0.3,False,257,64.2,182,75,47.8,34.7,-98.12,98.86,-0.99
30,75,1.5,bb_mid,7,0.3,False,225,56.2,142,83,39.4,37.3,-98.13,98.36,-1.0
30,75,2.0,bb_mid,7,0.3,False,201,50.2,126,75,50.0,44.0,-98.23,98.74,-0.99
30,70,2.0,atr_2x,7,0.3,False,248,62.0,125,123,45.6,39.8,-98.27,98.88,-0.99
35,75,1.0,bb_mid,7,0.3,False,355,88.8,263,92,33.1,27.2,-98.32,98.68,-1.0
25,70,1.0,atr_3x,7,0.3,False,246,61.5,91,155,22.0,15.5,-98.45,98.55,-1.0
25,70,2.0,atr_3x,7,0.3,False,191,47.8,71,120,36.6,31.7,-98.48,99.21,-0.99
35,65,1.5,atr_3x,7,0.3,False,411,102.8,208,203,32.7,32.5,-98.48,99.05,-0.99
35,75,1.0,atr_3x,7,0.3,False,347,86.8,255,92,23.1,17.4,-98.51,98.94,-1.0
35,65,1.5,bb_mid,7,0.3,False,437,109.2,217,220,45.2,47.3,-98.53,99.02,-1.0
35,75,1.5,atr_3x,7,0.3,False,291,72.8,208,83,32.7,25.3,-98.56,98.97,-1.0
35,75,1.5,bb_mid,7,0.3,False,300,75.0,217,83,45.2,37.3,-98.59,98.92,-1.0
35,65,1.0,atr_3x,7,0.3,False,501,125.2,255,246,23.1,23.6,-98.66,99.02,-1.0
30,70,1.5,atr_2x,7,0.3,False,280,70.0,141,139,36.9,34.5,-98.67,98.96,-1.0
30,70,1.0,atr_2x,7,0.3,False,331,82.8,175,156,28.6,23.1,-98.68,98.84,-1.0
35,70,1.5,atr_2x,7,0.3,False,351,87.8,212,139,40.1,34.5,-98.71,99.14,-1.0
30,65,2.0,bb_mid,7,0.3,False,321,80.2,126,195,50.0,53.3,-98.8,99.21,-1.0
35,65,1.0,bb_mid,7,0.3,False,513,128.2,263,250,33.1,34.8,-98.83,99.05,-1.0
30,70,1.0,bb_mid,7,0.3,False,331,82.8,175,156,29.1,26.9,-98.88,98.99,-1.0
35,70,2.0,atr_2x,7,0.3,False,305,76.2,182,123,47.8,39.8,-98.93,99.36,-1.0
35,65,2.0,atr_3x,7,0.3,False,350,87.5,176,174,38.6,38.5,-98.93,99.39,-1.0
30,70,1.0,atr_3x,7,0.3,False,330,82.5,175,155,24.0,15.5,-98.97,99.19,-1.0
35,75,2.0,bb_mid,7,0.3,False,261,65.2,186,75,53.8,44.0,-99.0,99.37,-1.0
35,75,2.0,atr_3x,7,0.3,False,251,62.8,176,75,39.2,29.3,-99.01,99.48,-1.0
30,70,1.5,bb_mid,7,0.3,False,281,70.2,142,139,39.4,40.3,-99.06,99.24,-1.0
30,70,1.5,atr_3x,7,0.3,False,278,69.5,141,137,31.9,26.3,-99.06,99.37,-1.0
35,70,1.0,atr_2x,7,0.3,False,415,103.8,259,156,29.3,23.1,-99.18,99.39,-1.0
35,70,1.5,bb_mid,7,0.3,False,356,89.0,217,139,45.2,40.3,-99.29,99.5,-1.0
35,65,2.0,bb_mid,7,0.3,False,380,95.0,186,194,53.8,53.1,-99.35,99.61,-1.0
35,70,1.0,bb_mid,7,0.3,False,419,104.8,263,156,33.1,26.9,-99.37,99.48,-1.0
30,70,2.0,bb_mid,7,0.3,False,250,62.5,126,124,50.0,46.0,-99.39,99.59,-1.0
35,70,1.5,atr_3x,7,0.3,False,345,86.2,208,137,32.7,26.3,-99.5,99.69,-1.0
35,70,1.0,atr_3x,7,0.3,False,410,102.5,255,155,23.1,15.5,-99.64,99.73,-1.0
35,70,2.0,atr_3x,7,0.3,False,296,74.0,176,120,38.6,31.7,-99.65,99.82,-1.0
35,70,2.0,bb_mid,7,0.3,False,310,77.5,186,124,53.8,46.0,-99.66,99.79,-1.0
