retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,n_bos,n_zones
0.382,0.618,1.272,0.002,5,0.1,both,348,27.3,-4.03,32.69,-0.12,959.75,5,eth,1H,540,1075
0.5,0.786,2.0,0.002,3,0.1,both,294,17.3,-2.1,16.0,-0.13,979.04,5,eth,1H,540,1075
0.382,0.618,1.272,0.002,3,0.2,both,348,27.3,-5.46,37.91,-0.14,945.4,5,eth,1H,540,1075
0.5,0.786,1.272,0.002,5,0.2,both,325,24.3,-5.89,40.54,-0.15,941.14,5,eth,1H,540,1075
0.382,0.786,2.0,0.005,5,0.1,ob_only,165,22.4,-4.43,29.76,-0.15,955.73,8,eth,1H,353,890
0.5,0.786,2.0,0.005,5,0.2,ob_only,151,19.9,-8.46,49.73,-0.17,915.36,8,eth,1H,353,890
0.5,0.786,1.618,0.002,3,0.1,ob_only,160,17.5,-3.36,19.81,-0.17,966.37,8,eth,1H,353,890
0.382,0.618,1.272,0.002,7,0.1,both,348,27.3,-7.08,42.75,-0.17,929.19,5,eth,1H,540,1075
0.5,0.786,1.618,0.002,7,0.2,both,199,16.6,-9.52,55.39,-0.17,904.84,8,eth,1H,353,890
0.382,0.786,2.0,0.005,3,0.2,ob_only,165,22.4,-6.0,34.65,-0.17,940.01,8,eth,1H,353,890
0.5,0.786,2.0,0.002,5,0.2,ob_only,155,15.5,-8.89,50.1,-0.18,911.14,8,eth,1H,353,890
0.5,0.786,2.0,0.002,5,0.1,both,294,17.3,-4.53,25.48,-0.18,954.74,5,eth,1H,540,1075
0.5,0.786,1.272,0.002,3,0.1,ob_only,162,21.6,-2.72,15.29,-0.18,972.83,8,eth,1H,353,890
0.5,0.786,1.618,0.005,3,0.1,both,192,20.3,-3.34,18.28,-0.18,966.57,8,eth,1H,353,890
0.382,0.786,2.0,0.005,7,0.1,ob_only,165,22.4,-7.77,39.23,-0.2,922.34,8,eth,1H,353,890
0.5,0.786,2.0,0.002,3,0.2,both,294,17.3,-6.02,29.88,-0.2,939.78,5,eth,1H,540,1075
0.5,0.786,2.0,0.005,7,0.2,both,182,18.1,-12.38,59.5,-0.21,876.22,8,eth,1H,353,890
0.5,0.786,1.618,0.005,3,0.1,ob_only,159,22.0,-4.3,20.36,-0.21,957.03,8,eth,1H,353,890
0.5,0.786,1.272,0.002,5,0.1,ob_only,162,21.6,-5.11,24.27,-0.21,948.91,8,eth,1H,353,890
0.5,0.786,1.618,0.002,5,0.1,ob_only,160,17.5,-6.33,30.87,-0.21,936.68,8,eth,1H,353,890
0.5,0.786,2.0,0.002,3,0.1,fvg_only,89,7.9,-0.86,4.2,-0.21,991.36,8,eth,1H,353,890
0.5,0.786,1.618,0.002,3,0.2,ob_only,160,17.5,-8.01,35.84,-0.22,919.94,8,eth,1H,353,890
0.5,0.786,1.272,0.002,3,0.2,ob_only,162,21.6,-6.46,28.43,-0.23,935.39,8,eth,1H,353,890
0.5,0.786,1.618,0.005,5,0.1,both,192,20.3,-6.52,28.69,-0.23,934.84,8,eth,1H,353,890
0.5,0.786,2.0,0.005,3,0.1,fvg_only,96,14.6,-1.73,7.49,-0.23,982.67,5,eth,1H,540,1075
0.5,0.786,1.618,0.002,3,0.1,both,306,19.9,-4.19,18.32,-0.23,958.11,5,eth,1H,540,1075
0.382,0.618,1.272,0.002,5,0.2,both,348,27.3,-12.94,55.25,-0.23,870.63,5,eth,1H,540,1075
0.5,0.786,2.0,0.002,7,0.1,both,294,17.3,-7.69,34.07,-0.23,923.11,5,eth,1H,540,1075
0.5,0.786,2.0,0.002,5,0.1,fvg_only,89,7.9,-1.67,6.93,-0.24,983.28,8,eth,1H,353,890
0.5,0.786,1.618,0.002,7,0.1,ob_only,160,17.5,-9.79,40.47,-0.24,902.07,8,eth,1H,353,890
0.382,0.618,1.272,0.005,3,0.1,fvg_only,169,18.9,-2.96,12.09,-0.24,970.42,5,eth,1H,540,1075
0.5,0.786,1.272,0.002,7,0.2,both,325,24.3,-12.35,52.37,-0.24,876.54,5,eth,1H,540,1075
0.5,0.786,1.272,0.002,7,0.1,ob_only,162,21.6,-7.91,32.38,-0.24,920.91,8,eth,1H,353,890
0.5,0.786,2.0,0.005,5,0.1,fvg_only,96,14.6,-3.1,12.21,-0.25,969.03,5,eth,1H,540,1075
0.5,0.786,1.618,0.005,5,0.1,ob_only,159,22.0,-7.93,31.69,-0.25,920.67,8,eth,1H,353,890
0.5,0.786,1.618,0.005,3,0.2,both,192,20.3,-8.35,33.42,-0.25,916.5,8,eth,1H,353,890
0.382,0.618,2.0,0.005,3,0.1,both,202,19.3,-5.44,21.57,-0.25,945.61,8,eth,1H,353,890
0.382,0.786,2.0,0.002,3,0.1,ob_only,169,17.2,-5.62,21.49,-0.26,943.77,8,eth,1H,353,890
0.382,0.618,2.0,0.002,3,0.1,both,206,15.5,-5.98,22.67,-0.26,940.18,8,eth,1H,353,890
0.5,0.786,2.0,0.002,3,0.2,fvg_only,89,7.9,-2.14,8.27,-0.26,978.59,8,eth,1H,353,890
0.5,0.786,2.0,0.005,3,0.2,fvg_only,96,14.6,-3.84,14.48,-0.26,961.63,5,eth,1H,540,1075
0.5,0.786,1.618,0.005,3,0.2,ob_only,159,22.0,-9.95,36.77,-0.27,900.54,8,eth,1H,353,890
0.5,0.786,2.0,0.002,7,0.2,ob_only,155,15.5,-16.74,62.52,-0.27,832.64,8,eth,1H,353,890
0.382,0.786,1.618,0.005,3,0.1,ob_only,173,24.9,-5.76,21.3,-0.27,942.42,8,eth,1H,353,890
0.5,0.786,1.618,0.005,7,0.1,both,192,20.3,-10.33,37.86,-0.27,896.7,8,eth,1H,353,890
0.5,0.786,2.0,0.005,7,0.2,ob_only,151,19.9,-16.74,62.26,-0.27,832.65,8,eth,1H,353,890
0.5,0.786,1.272,0.005,3,0.1,both,196,24.5,-3.94,14.68,-0.27,960.6,8,eth,1H,353,890
0.382,0.618,1.272,0.005,5,0.1,fvg_only,169,18.9,-5.31,19.4,-0.27,946.89,5,eth,1H,540,1075
0.5,0.786,1.618,0.002,5,0.1,both,306,19.9,-7.72,28.83,-0.27,922.82,5,eth,1H,540,1075
0.382,0.786,2.0,0.005,5,0.2,ob_only,165,22.4,-14.08,51.28,-0.27,859.24,8,eth,1H,353,890
0.5,0.786,2.0,0.002,7,0.1,fvg_only,89,7.9,-2.65,9.61,-0.28,973.48,8,eth,1H,353,890
0.5,0.786,2.0,0.005,7,0.1,fvg_only,96,14.6,-4.61,16.71,-0.28,953.86,5,eth,1H,540,1075
0.382,0.618,1.272,0.005,3,0.2,fvg_only,169,18.9,-6.59,22.86,-0.29,934.11,5,eth,1H,540,1075
0.5,0.786,1.618,0.002,3,0.2,both,306,19.9,-9.67,33.62,-0.29,903.27,5,eth,1H,540,1075
0.5,0.786,1.618,0.005,7,0.1,ob_only,159,22.0,-12.07,41.49,-0.29,879.26,8,eth,1H,353,890
0.5,0.786,2.0,0.002,5,0.2,both,294,17.3,-13.59,45.42,-0.3,864.08,5,eth,1H,540,1075
0.382,0.618,2.0,0.005,5,0.1,both,202,19.3,-10.23,33.65,-0.3,897.71,8,eth,1H,353,890
0.382,0.618,1.272,0.005,7,0.1,fvg_only,169,18.9,-7.93,26.18,-0.3,920.71,5,eth,1H,540,1075
0.382,0.618,1.272,0.005,3,0.1,both,335,32.2,-7.8,26.24,-0.3,922.02,5,eth,1H,540,1075
0.5,0.786,1.272,0.002,5,0.2,ob_only,162,21.6,-12.77,43.07,-0.3,872.34,8,eth,1H,353,890
0.5,0.786,1.618,0.002,5,0.2,ob_only,160,17.5,-15.73,52.51,-0.3,842.69,8,eth,1H,353,890
0.5,0.786,1.272,0.005,3,0.1,ob_only,161,26.1,-4.83,16.36,-0.3,951.66,8,eth,1H,353,890
0.382,0.786,2.0,0.002,5,0.1,ob_only,169,17.2,-10.21,33.31,-0.31,897.85,8,eth,1H,353,890
0.382,0.618,1.618,0.002,3,0.1,both,225,18.2,-6.83,21.99,-0.31,931.74,8,eth,1H,353,890
0.5,0.786,1.272,0.005,5,0.1,both,196,24.5,-7.26,23.38,-0.31,927.44,8,eth,1H,353,890
0.382,0.786,1.618,0.005,5,0.1,ob_only,173,24.9,-10.35,33.06,-0.31,896.54,8,eth,1H,353,890
0.382,0.618,2.0,0.002,5,0.1,both,206,15.5,-10.93,35.1,-0.31,890.66,8,eth,1H,353,890
0.382,0.618,1.618,0.005,3,0.1,ob_only,158,25.9,-7.14,22.81,-0.31,928.61,8,eth,1H,353,890
0.5,0.786,2.0,0.005,5,0.2,fvg_only,96,14.6,-7.15,23.09,-0.31,928.49,5,eth,1H,540,1075
0.5,0.786,1.618,0.002,7,0.1,both,306,19.9,-11.74,38.12,-0.31,882.6,5,eth,1H,540,1075
0.382,0.618,1.618,0.005,3,0.1,both,219,22.4,-6.86,22.31,-0.31,931.39,8,eth,1H,353,890
0.382,0.786,1.272,0.005,3,0.1,fvg_only,177,18.1,-4.51,14.76,-0.31,954.92,5,eth,1H,540,1075
0.382,0.786,1.618,0.002,3,0.1,ob_only,174,20.1,-6.91,21.58,-0.32,930.93,8,eth,1H,353,890
0.382,0.618,2.0,0.005,3,0.2,both,202,19.3,-12.9,39.06,-0.33,870.99,8,eth,1H,353,890
0.382,0.786,1.618,0.005,3,0.2,ob_only,173,24.9,-12.82,38.3,-0.33,871.8,8,eth,1H,353,890
0.382,0.786,1.272,0.005,5,0.1,fvg_only,177,18.1,-7.81,23.43,-0.33,921.88,5,eth,1H,540,1075
0.382,0.618,1.618,0.002,3,0.1,ob_only,158,22.2,-7.16,21.74,-0.33,928.44,8,eth,1H,353,890
0.5,0.786,2.0,0.002,5,0.2,fvg_only,89,7.9,-4.42,13.52,-0.33,955.78,8,eth,1H,353,890
0.5,0.786,1.272,0.005,3,0.2,both,196,24.5,-9.09,27.43,-0.33,909.07,8,eth,1H,353,890
0.382,0.786,2.0,0.002,3,0.2,ob_only,169,17.2,-12.71,38.57,-0.33,872.91,8,eth,1H,353,890
0.382,0.618,1.272,0.002,7,0.2,both,348,27.3,-22.54,68.0,-0.33,774.59,5,eth,1H,540,1075
0.5,0.786,1.272,0.005,5,0.1,ob_only,161,26.1,-8.6,25.9,-0.33,914.0,8,eth,1H,353,890
0.382,0.618,2.0,0.005,3,0.1,ob_only,148,22.3,-7.34,21.65,-0.34,926.62,8,eth,1H,353,890
0.382,0.618,2.0,0.002,3,0.2,both,206,15.5,-13.63,40.61,-0.34,863.66,8,eth,1H,353,890
0.5,0.786,1.618,0.005,5,0.2,both,192,20.3,-17.01,49.57,-0.34,829.87,8,eth,1H,353,890
0.382,0.618,1.272,0.005,5,0.1,both,335,32.2,-13.77,40.09,-0.34,862.33,5,eth,1H,540,1075
0.5,0.786,1.272,0.005,7,0.1,both,196,24.5,-11.04,31.29,-0.35,889.64,8,eth,1H,353,890
0.382,0.786,1.272,0.005,3,0.2,fvg_only,177,18.1,-9.54,27.45,-0.35,904.61,5,eth,1H,540,1075
0.5,0.786,2.0,0.005,7,0.2,fvg_only,96,14.6,-10.96,30.92,-0.35,890.36,5,eth,1H,540,1075
0.382,0.618,1.618,0.002,5,0.1,both,225,18.2,-12.05,33.99,-0.35,879.52,8,eth,1H,353,890
0.5,0.786,1.272,0.005,3,0.2,ob_only,161,26.1,-10.62,30.28,-0.35,893.81,8,eth,1H,353,890
0.382,0.618,1.618,0.005,5,0.1,both,219,22.4,-12.23,34.49,-0.35,877.68,8,eth,1H,353,890
0.382,0.786,2.0,0.002,7,0.1,ob_only,169,17.2,-15.31,43.43,-0.35,846.88,8,eth,1H,353,890
0.5,0.786,1.618,0.005,5,0.2,ob_only,159,22.0,-19.01,53.74,-0.35,809.86,8,eth,1H,353,890
0.5,0.786,2.0,0.005,3,0.1,both,281,22.1,-6.69,19.34,-0.35,933.1,5,eth,1H,540,1075
0.382,0.618,1.272,0.005,5,0.2,fvg_only,169,18.9,-12.28,35.38,-0.35,877.23,5,eth,1H,540,1075
0.382,0.786,1.618,0.002,5,0.1,ob_only,174,20.1,-12.05,33.41,-0.36,879.51,8,eth,1H,353,890
0.382,0.618,1.618,0.005,5,0.1,ob_only,158,25.9,-12.52,35.17,-0.36,874.84,8,eth,1H,353,890
0.382,0.618,2.0,0.002,7,0.1,both,206,15.5,-16.45,45.69,-0.36,835.46,8,eth,1H,353,890
0.382,0.786,1.618,0.005,7,0.1,ob_only,173,24.9,-15.39,43.16,-0.36,846.07,8,eth,1H,353,890
0.5,0.786,1.272,0.005,3,0.1,both,315,29.5,-6.61,18.13,-0.36,933.87,5,eth,1H,540,1075
0.382,0.618,2.0,0.005,7,0.1,both,202,19.3,-15.73,44.09,-0.36,842.74,8,eth,1H,353,890
0.382,0.786,1.272,0.005,7,0.1,fvg_only,177,18.1,-11.31,31.27,-0.36,886.92,5,eth,1H,540,1075
0.5,0.786,1.618,0.002,5,0.2,both,306,19.9,-18.51,50.03,-0.37,814.93,5,eth,1H,540,1075
0.5,0.786,1.272,0.002,7,0.2,ob_only,162,21.6,-20.19,54.92,-0.37,798.07,8,eth,1H,353,890
0.5,0.786,1.272,0.005,7,0.1,ob_only,161,26.1,-12.72,34.44,-0.37,872.82,8,eth,1H,353,890
0.5,0.786,1.618,0.005,3,0.1,both,294,25.2,-8.21,22.09,-0.37,917.86,5,eth,1H,540,1075
0.382,0.618,1.618,0.002,5,0.1,ob_only,158,22.2,-12.44,33.65,-0.37,875.62,8,eth,1H,353,890
0.382,0.618,1.272,0.005,3,0.2,both,335,32.2,-16.92,46.09,-0.37,830.81,5,eth,1H,540,1075
0.382,0.618,1.272,0.002,3,0.1,ob_only,160,25.6,-8.09,21.26,-0.38,919.06,8,eth,1H,353,890
0.382,0.786,2.0,0.005,7,0.2,ob_only,165,22.4,-24.22,63.96,-0.38,757.83,8,eth,1H,353,890
0.382,0.618,1.618,0.002,3,0.2,both,225,18.2,-14.81,39.31,-0.38,851.9,8,eth,1H,353,890
0.5,0.786,1.618,0.002,7,0.2,ob_only,160,17.5,-24.62,64.98,-0.38,753.75,8,eth,1H,353,890
0.382,0.618,1.618,0.005,3,0.2,ob_only,158,25.9,-15.34,40.63,-0.38,846.59,8,eth,1H,353,890
0.382,0.618,1.618,0.005,3,0.2,both,219,22.4,-15.1,39.88,-0.38,849.01,8,eth,1H,353,890
0.382,0.786,1.272,0.002,3,0.1,both,389,24.4,-8.52,22.15,-0.38,914.79,5,eth,1H,540,1075
0.382,0.786,1.618,0.002,3,0.2,ob_only,174,20.1,-14.74,38.67,-0.38,852.62,8,eth,1H,353,890
0.382,0.618,2.0,0.005,5,0.1,ob_only,148,22.3,-13.01,33.57,-0.39,869.87,8,eth,1H,353,890
0.382,0.618,1.272,0.005,7,0.1,both,335,32.2,-20.16,51.54,-0.39,798.45,5,eth,1H,540,1075
0.5,0.786,2.0,0.002,7,0.2,fvg_only,89,7.9,-7.28,18.54,-0.39,927.23,8,eth,1H,353,890
0.382,0.618,1.618,0.002,3,0.2,ob_only,158,22.2,-15.19,38.93,-0.39,848.1,8,eth,1H,353,890
0.382,0.618,1.618,0.005,7,0.1,both,219,22.4,-18.06,44.86,-0.4,819.41,8,eth,1H,353,890
0.5,0.786,2.0,0.002,7,0.2,both,294,17.3,-23.07,57.95,-0.4,769.34,5,eth,1H,540,1075
0.382,0.786,1.272,0.005,5,0.2,fvg_only,177,18.1,-16.82,41.62,-0.4,831.75,5,eth,1H,540,1075
0.382,0.618,1.618,0.005,7,0.1,ob_only,158,25.9,-18.23,45.65,-0.4,817.65,8,eth,1H,353,890
0.382,0.786,1.618,0.002,7,0.1,ob_only,174,20.1,-17.49,43.53,-0.4,825.13,8,eth,1H,353,890
0.5,0.786,2.0,0.005,5,0.1,both,281,22.1,-12.0,30.32,-0.4,880.03,5,eth,1H,540,1075
0.382,0.618,1.618,0.002,7,0.1,both,225,18.2,-17.65,44.21,-0.4,823.5,8,eth,1H,353,890
0.382,0.618,2.0,0.005,3,0.2,ob_only,148,22.3,-16.02,38.88,-0.41,839.81,8,eth,1H,353,890
0.5,0.786,1.272,0.005,5,0.1,both,315,29.5,-11.66,28.66,-0.41,883.36,5,eth,1H,540,1075
0.382,0.618,1.618,0.002,7,0.1,ob_only,158,22.2,-18.0,43.81,-0.41,820.04,8,eth,1H,353,890
0.382,0.618,1.272,0.005,7,0.2,fvg_only,169,18.9,-18.68,46.05,-0.41,813.22,5,eth,1H,540,1075
0.5,0.786,1.618,0.005,5,0.1,both,294,25.2,-14.21,34.26,-0.41,857.93,5,eth,1H,540,1075
0.5,0.786,1.618,0.002,3,0.1,fvg_only,90,8.9,-2.25,5.55,-0.41,977.52,8,eth,1H,353,890
0.382,0.786,2.0,0.002,5,0.2,ob_only,169,17.2,-23.6,55.92,-0.42,764.02,8,eth,1H,353,890
0.5,0.786,1.618,0.002,5,0.1,fvg_only,90,8.9,-3.89,9.21,-0.42,961.1,8,eth,1H,353,890
0.382,0.618,1.272,0.002,5,0.1,ob_only,160,25.6,-13.73,32.95,-0.42,862.68,8,eth,1H,353,890
