rsi_thresh,sl_atr_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,trades_per_yr,win_rate,return_pct,max_drawdown,calmar,timeframe
40,1.0,atr_3x,3,0.2,True,134,44.7,26.9,-1.57,22.13,-0.07,1h
35,2.0,atr_2x,3,0.2,True,61,20.3,50.8,-1.58,15.24,-0.1,1h
30,2.0,bb_mid,3,0.2,True,12,4.0,66.7,-1.61,8.46,-0.19,1h
30,1.5,bb_mid,3,0.2,True,12,4.0,58.3,-1.65,6.46,-0.26,1h
35,1.5,atr_3x,3,0.2,False,427,142.3,34.0,-1.68,34.58,-0.05,1h
45,1.0,bb_mid,5,0.1,True,188,62.7,43.6,-1.77,12.17,-0.15,1h
30,2.0,bb_mid,7,0.1,True,12,4.0,66.7,-1.9,9.82,-0.19,1h
30,1.5,bb_mid,7,0.1,True,12,4.0,58.3,-1.95,7.51,-0.26,1h
35,1.5,atr_2x,7,0.2,True,62,20.7,43.5,-2.01,28.56,-0.07,1h
35,1.0,bb_mid,3,0.1,True,69,23.0,36.2,-2.06,8.85,-0.23,1h
35,2.0,atr_2x,7,0.1,True,61,20.3,50.8,-2.09,17.67,-0.12,1h
40,1.0,atr_3x,7,0.1,True,134,44.7,26.9,-2.24,25.38,-0.09,1h
40,1.5,atr_3x,3,0.1,False,575,191.7,33.7,-2.35,16.45,-0.14,1h
45,1.0,bb_mid,3,0.2,True,188,62.7,43.6,-2.36,14.46,-0.16,1h
30,2.0,bb_mid,3,0.3,True,12,4.0,66.7,-2.51,12.49,-0.2,1h
45,1.0,atr_3x,5,0.1,True,178,59.3,25.8,-2.52,17.37,-0.14,1h
30,1.5,bb_mid,3,0.3,True,12,4.0,58.3,-2.56,9.57,-0.27,1h
35,1.5,atr_2x,5,0.3,True,62,20.7,43.5,-2.58,30.46,-0.08,1h
45,2.0,atr_3x,5,0.2,True,145,48.3,42.8,-2.81,36.81,-0.08,1h
30,1.0,bb_mid,3,0.1,True,12,4.0,25.0,-2.83,2.87,-0.99,1h
30,2.0,bb_mid,5,0.2,True,12,4.0,66.7,-2.83,13.81,-0.21,1h
30,2.0,atr_3x,3,0.1,True,11,3.7,45.5,-2.84,5.02,-0.56,1h
30,1.5,bb_mid,5,0.2,True,12,4.0,58.3,-2.87,10.59,-0.27,1h
30,2.0,atr_2x,3,0.1,False,227,75.7,48.9,-2.94,12.51,-0.24,1h
30,2.0,atr_2x,3,0.1,True,11,3.7,45.5,-2.98,5.41,-0.55,1h
45,1.0,bb_mid,7,0.1,True,188,62.7,43.6,-3.02,16.7,-0.18,1h
35,1.0,atr_2x,3,0.1,True,69,23.0,30.4,-3.07,11.05,-0.28,1h
35,2.0,atr_3x,3,0.1,False,379,126.3,40.4,-3.17,23.13,-0.14,1h
40,1.5,atr_3x,7,0.2,True,122,40.7,35.2,-3.19,45.79,-0.07,1h
45,2.0,atr_3x,3,0.1,False,552,184.0,41.1,-3.21,23.66,-0.14,1h
35,2.0,atr_2x,3,0.3,True,61,20.3,50.8,-3.31,22.43,-0.15,1h
35,1.0,atr_3x,3,0.1,True,69,23.0,24.6,-3.35,12.77,-0.26,1h
45,1.0,atr_3x,3,0.2,True,178,59.3,25.8,-3.5,20.56,-0.17,1h
30,1.5,atr_3x,3,0.1,True,11,3.7,36.4,-3.55,4.94,-0.72,1h
35,1.0,bb_mid,5,0.1,True,69,23.0,36.2,-3.59,14.38,-0.25,1h
30,1.5,atr_2x,3,0.1,True,11,3.7,36.4,-3.69,5.32,-0.69,1h
35,1.5,atr_3x,7,0.1,False,427,142.3,34.0,-3.79,39.98,-0.09,1h
40,1.0,atr_3x,3,0.3,True,134,44.7,26.9,-3.9,31.61,-0.12,1h
30,1.0,atr_3x,3,0.1,True,12,4.0,16.7,-3.91,4.06,-0.96,1h
30,1.0,atr_2x,3,0.1,True,12,4.0,16.7,-4.01,4.45,-0.9,1h
35,2.0,atr_2x,5,0.2,True,61,20.3,50.8,-4.02,24.76,-0.16,1h
30,1.5,bb_mid,7,0.2,True,12,4.0,58.3,-4.17,14.6,-0.29,1h
30,2.0,bb_mid,7,0.2,True,12,4.0,66.7,-4.18,18.93,-0.22,1h
35,1.0,bb_mid,3,0.2,True,69,23.0,36.2,-4.39,17.04,-0.26,1h
40,1.5,atr_3x,5,0.3,True,122,40.7,35.2,-4.5,48.22,-0.09,1h
30,1.5,bb_mid,5,0.3,True,12,4.0,58.3,-4.51,15.58,-0.29,1h
30,2.0,bb_mid,5,0.3,True,12,4.0,66.7,-4.54,20.17,-0.23,1h
45,1.0,bb_mid,3,0.3,True,188,62.7,43.6,-4.56,21.03,-0.22,1h
45,1.0,atr_3x,7,0.1,True,178,59.3,25.8,-4.62,23.67,-0.2,1h
30,1.0,bb_mid,5,0.1,True,12,4.0,25.0,-4.69,4.75,-0.99,1h
30,2.0,atr_3x,5,0.1,True,11,3.7,45.5,-4.74,8.28,-0.57,1h
40,1.0,atr_3x,5,0.2,True,134,44.7,26.9,-4.89,34.58,-0.14,1h
30,2.0,atr_2x,5,0.1,True,11,3.7,45.5,-4.97,8.9,-0.56,1h
35,1.0,bb_mid,7,0.1,True,69,23.0,36.2,-5.23,19.62,-0.27,1h
35,1.0,atr_2x,5,0.1,True,69,23.0,30.4,-5.28,17.82,-0.3,1h
45,1.0,bb_mid,5,0.2,True,188,62.7,43.6,-5.43,23.13,-0.23,1h
30,1.0,bb_mid,3,0.2,True,12,4.0,25.0,-5.62,5.68,-0.99,1h
30,2.0,atr_3x,3,0.2,True,11,3.7,45.5,-5.7,9.88,-0.58,1h
35,1.0,atr_3x,5,0.1,True,69,23.0,24.6,-5.83,20.48,-0.28,1h
30,1.5,atr_3x,5,0.1,True,11,3.7,36.4,-5.89,8.13,-0.72,1h
30,2.0,atr_2x,3,0.2,True,11,3.7,45.5,-5.97,10.61,-0.56,1h
45,1.5,atr_3x,7,0.3,True,161,53.7,35.4,-6.02,64.9,-0.09,1h
30,2.0,atr_2x,5,0.1,False,227,75.7,48.9,-6.09,20.55,-0.3,1h
30,1.5,atr_2x,5,0.1,True,11,3.7,36.4,-6.12,8.75,-0.7,1h
35,1.0,atr_2x,3,0.2,True,69,23.0,30.4,-6.43,21.04,-0.31,1h
30,1.0,atr_3x,5,0.1,True,12,4.0,16.7,-6.45,6.7,-0.96,1h
30,1.0,bb_mid,7,0.1,True,12,4.0,25.0,-6.54,6.61,-0.99,1h
30,1.0,atr_2x,5,0.1,True,12,4.0,16.7,-6.61,7.32,-0.9,1h
30,1.5,bb_mid,7,0.3,True,12,4.0,58.3,-6.65,21.29,-0.31,1h
30,2.0,atr_3x,7,0.1,True,11,3.7,45.5,-6.66,11.46,-0.58,1h
40,2.0,atr_3x,7,0.2,True,114,38.0,42.1,-6.7,40.55,-0.17,1h
30,2.0,bb_mid,7,0.3,True,12,4.0,66.7,-6.84,27.36,-0.25,1h
30,2.0,atr_2x,7,0.1,True,11,3.7,45.5,-6.96,12.29,-0.57,1h
35,1.0,bb_mid,3,0.3,True,69,23.0,36.2,-6.98,24.59,-0.28,1h
35,1.5,atr_2x,7,0.3,True,62,20.7,43.5,-7.05,41.33,-0.17,1h
30,1.5,atr_3x,3,0.2,True,11,3.7,36.4,-7.06,9.7,-0.73,1h
40,1.5,atr_3x,5,0.1,False,575,191.7,33.7,-7.08,26.26,-0.27,1h
35,1.0,atr_3x,3,0.2,True,69,23.0,24.6,-7.13,24.1,-0.3,1h
45,1.0,atr_3x,3,0.3,True,178,59.3,25.8,-7.27,29.63,-0.25,1h
30,1.5,atr_2x,3,0.2,True,11,3.7,36.4,-7.32,10.43,-0.7,1h
35,2.0,atr_2x,7,0.2,True,61,20.3,50.8,-7.49,33.7,-0.22,1h
30,1.0,atr_2x,3,0.1,False,265,88.3,32.1,-7.52,15.78,-0.48,1h
35,1.0,atr_2x,7,0.1,True,69,23.0,30.4,-7.6,24.14,-0.31,1h
30,1.0,atr_3x,3,0.2,True,12,4.0,16.7,-7.71,8.0,-0.96,1h
35,1.0,bb_mid,5,0.2,True,69,23.0,36.2,-7.9,26.97,-0.29,1h
30,1.0,atr_2x,3,0.2,True,12,4.0,16.7,-7.9,8.74,-0.9,1h
35,2.0,atr_3x,5,0.1,False,379,126.3,40.4,-7.97,36.96,-0.22,1h
30,2.0,atr_2x,3,0.2,False,227,75.7,48.9,-7.99,24.44,-0.33,1h
30,1.5,atr_2x,3,0.1,False,240,80.0,41.2,-8.08,15.74,-0.51,1h
30,2.0,bb_mid,3,0.1,False,235,78.3,57.0,-8.21,15.85,-0.52,1h
30,1.5,atr_3x,7,0.1,True,11,3.7,36.4,-8.22,11.25,-0.73,1h
40,2.0,atr_3x,5,0.3,True,114,38.0,42.1,-8.35,42.92,-0.19,1h
30,1.0,bb_mid,3,0.3,True,12,4.0,25.0,-8.38,8.44,-0.99,1h
35,1.0,atr_3x,7,0.1,True,69,23.0,24.6,-8.47,27.58,-0.31,1h
35,2.0,atr_2x,5,0.3,True,61,20.3,50.8,-8.5,35.84,-0.24,1h
30,1.5,atr_2x,7,0.1,True,11,3.7,36.4,-8.52,12.08,-0.71,1h
30,2.0,atr_3x,3,0.3,True,11,3.7,45.5,-8.58,14.56,-0.59,1h
45,1.0,atr_3x,5,0.2,True,178,59.3,25.8,-8.79,32.47,-0.27,1h
45,2.0,atr_2x,3,0.1,False,605,201.7,49.3,-8.83,24.48,-0.36,1h
30,1.0,atr_3x,7,0.1,True,12,4.0,16.7,-8.95,9.28,-0.96,1h
30,2.0,atr_2x,3,0.3,True,11,3.7,45.5,-8.96,15.58,-0.57,1h
45,2.0,atr_3x,5,0.1,False,552,184.0,41.1,-8.97,36.94,-0.24,1h
30,1.0,atr_2x,7,0.1,True,12,4.0,16.7,-9.17,10.13,-0.91,1h
30,1.5,atr_3x,3,0.1,False,232,77.3,32.8,-9.18,17.04,-0.54,1h
30,1.0,bb_mid,5,0.2,True,12,4.0,25.0,-9.29,9.35,-0.99,1h
35,1.5,atr_3x,3,0.3,False,427,142.3,34.0,-9.33,50.13,-0.19,1h
30,2.0,atr_3x,5,0.2,True,11,3.7,45.5,-9.54,16.09,-0.59,1h
45,1.0,bb_mid,7,0.2,True,188,62.7,43.6,-9.55,31.27,-0.31,1h
45,2.0,atr_3x,7,0.2,True,145,48.3,42.8,-9.65,49.53,-0.19,1h
40,1.0,atr_3x,7,0.2,True,134,44.7,26.9,-9.75,45.48,-0.21,1h
30,2.0,atr_2x,5,0.2,True,11,3.7,45.5,-9.95,17.2,-0.58,1h
35,1.0,atr_2x,3,0.3,True,69,23.0,30.4,-10.02,30.03,-0.33,1h
30,2.0,atr_3x,3,0.1,False,218,72.7,39.9,-10.02,18.77,-0.53,1h
30,2.0,atr_2x,7,0.1,False,227,75.7,48.9,-10.08,28.33,-0.36,1h
40,1.5,atr_3x,3,0.2,False,575,191.7,33.7,-10.25,30.83,-0.33,1h
40,2.0,atr_3x,3,0.1,False,500,166.7,40.0,-10.33,22.21,-0.46,1h
35,2.0,bb_mid,3,0.1,False,429,143.0,58.7,-10.47,20.63,-0.51,1h
30,1.5,atr_3x,3,0.3,True,11,3.7,36.4,-10.52,14.3,-0.74,1h
45,1.0,bb_mid,5,0.3,True,188,62.7,43.6,-10.73,33.28,-0.32,1h
30,1.5,atr_2x,3,0.3,True,11,3.7,36.4,-10.89,15.32,-0.71,1h
35,2.0,atr_3x,3,0.2,False,379,126.3,40.4,-11.06,43.29,-0.26,1h
40,1.0,atr_3x,5,0.3,True,134,44.7,26.9,-11.18,47.97,-0.23,1h
35,1.0,atr_3x,3,0.3,True,69,23.0,24.6,-11.26,34.13,-0.33,1h
35,1.0,atr_2x,5,0.2,True,69,23.0,30.4,-11.27,32.82,-0.34,1h
30,1.0,atr_3x,3,0.3,True,12,4.0,16.7,-11.41,11.82,-0.97,1h
30,1.0,atr_3x,3,0.1,False,260,86.7,24.2,-11.47,21.56,-0.53,1h
30,1.5,atr_3x,5,0.2,True,11,3.7,36.4,-11.66,15.79,-0.74,1h
30,1.0,atr_2x,3,0.3,True,12,4.0,16.7,-11.67,12.87,-0.91,1h
45,2.0,atr_3x,5,0.3,True,145,48.3,42.8,-11.76,52.46,-0.22,1h
35,1.0,bb_mid,7,0.2,True,69,23.0,36.2,-11.79,35.86,-0.33,1h
30,1.5,atr_2x,5,0.2,True,11,3.7,36.4,-12.07,16.9,-0.71,1h
40,2.0,bb_mid,3,0.1,False,600,200.0,60.2,-12.1,19.32,-0.63,1h
35,1.5,atr_2x,3,0.1,False,446,148.7,40.8,-12.59,23.26,-0.54,1h
30,1.0,atr_3x,5,0.2,True,12,4.0,16.7,-12.62,13.06,-0.97,1h
35,1.5,atr_3x,5,0.2,False,427,142.3,34.0,-12.67,54.82,-0.23,1h
35,1.0,atr_3x,5,0.2,True,69,23.0,24.6,-12.7,37.2,-0.34,1h
45,2.0,atr_3x,3,0.2,False,552,184.0,41.1,-12.76,42.88,-0.3,1h
35,1.0,bb_mid,5,0.3,True,69,23.0,36.2,-12.81,37.93,-0.34,1h
45,1.5,atr_2x,3,0.1,False,670,223.3,41.5,-12.88,17.36,-0.74,1h
30,1.0,bb_mid,7,0.2,True,12,4.0,25.0,-12.89,12.91,-1.0,1h
30,1.0,atr_2x,5,0.2,True,12,4.0,16.7,-12.91,14.21,-0.91,1h
30,1.0,atr_2x,5,0.1,False,265,88.3,32.1,-12.94,25.06,-0.52,1h
30,2.0,atr_3x,7,0.2,True,11,3.7,45.5,-13.39,22.0,-0.61,1h
30,1.0,bb_mid,5,0.3,True,12,4.0,25.0,-13.78,13.79,-1.0,1h
40,1.5,atr_3x,7,0.1,False,575,191.7,33.7,-13.87,35.17,-0.39,1h
35,2.0,atr_2x,3,0.1,False,402,134.0,47.8,-13.93,26.49,-0.53,1h
30,2.0,atr_2x,7,0.2,True,11,3.7,45.5,-13.94,23.42,-0.6,1h
30,1.5,atr_2x,5,0.1,False,240,80.0,41.2,-14.05,25.39,-0.55,1h
30,2.0,bb_mid,5,0.1,False,235,78.3,57.0,-14.18,25.7,-0.55,1h
30,2.0,atr_3x,5,0.3,True,11,3.7,45.5,-14.36,23.43,-0.61,1h
35,2.0,atr_3x,7,0.1,False,379,126.3,40.4,-14.53,49.21,-0.3,1h
40,1.5,atr_3x,7,0.3,True,122,40.7,35.2,-14.55,60.94,-0.24,1h
30,2.0,atr_2x,3,0.3,False,227,75.7,48.9,-14.8,35.89,-0.41,1h
30,2.0,atr_2x,5,0.3,True,11,3.7,45.5,-14.93,24.92,-0.6,1h
35,2.0,atr_2x,7,0.3,True,61,20.3,50.8,-15.63,47.81,-0.33,1h
30,1.0,atr_2x,3,0.2,False,265,88.3,32.1,-15.73,29.36,-0.54,1h
45,1.0,atr_3x,7,0.2,True,178,59.3,25.8,-15.92,43.01,-0.37,1h
30,1.5,atr_3x,5,0.1,False,232,77.3,32.8,-16.16,27.71,-0.58,1h
30,1.5,atr_3x,7,0.2,True,11,3.7,36.4,-16.18,21.58,-0.75,1h
30,1.5,bb_mid,3,0.1,False,242,80.7,46.3,-16.34,22.09,-0.74,1h
30,1.0,bb_mid,3,0.1,False,269,89.7,34.9,-16.41,19.27,-0.85,1h
35,1.0,atr_2x,7,0.2,True,69,23.0,30.4,-16.43,43.03,-0.38,1h
30,1.5,atr_2x,7,0.2,True,11,3.7,36.4,-16.71,23.01,-0.73,1h
45,1.5,atr_3x,7,0.2,False,630,210.0,34.6,-16.76,60.01,-0.28,1h
45,2.0,atr_2x,5,0.1,False,605,201.7,49.3,-16.76,38.09,-0.44,1h
40,2.0,atr_2x,3,0.1,False,547,182.3,47.9,-16.97,24.71,-0.69,1h
45,2.0,atr_3x,7,0.1,False,552,184.0,41.1,-17.03,48.37,-0.35,1h
30,1.5,atr_2x,3,0.2,False,240,80.0,41.2,-17.17,29.95,-0.57,1h
30,2.0,bb_mid,3,0.2,False,235,78.3,57.0,-17.26,30.38,-0.57,1h
30,1.5,atr_3x,5,0.3,True,11,3.7,36.4,-17.29,22.99,-0.75,1h
30,1.0,atr_3x,7,0.2,True,12,4.0,16.7,-17.34,17.93,-0.97,1h
30,2.0,atr_2x,5,0.2,False,227,75.7,48.9,-17.39,39.53,-0.44,1h
30,2.0,atr_3x,5,0.1,False,218,72.7,39.9,-17.58,30.42,-0.58,1h
30,1.0,atr_2x,7,0.2,True,12,4.0,16.7,-17.72,19.42,-0.91,1h
35,1.0,atr_2x,5,0.3,True,69,23.0,30.4,-17.76,45.36,-0.39,1h
30,1.5,atr_2x,5,0.3,True,11,3.7,36.4,-17.85,24.48,-0.73,1h
45,1.0,atr_3x,5,0.3,True,178,59.3,25.8,-17.92,45.44,-0.39,1h
35,1.0,atr_3x,3,0.1,False,489,163.0,23.9,-17.98,25.06,-0.72,1h
35,2.0,bb_mid,5,0.1,False,429,143.0,58.7,-18.12,32.83,-0.55,1h
40,1.5,atr_2x,3,0.1,False,608,202.7,40.5,-18.2,22.22,-0.82,1h
35,1.5,bb_mid,3,0.1,False,461,153.7,48.8,-18.38,26.27,-0.7,1h
30,1.0,atr_3x,5,0.3,True,12,4.0,16.7,-18.5,19.11,-0.97,1h
30,1.0,atr_2x,7,0.1,False,265,88.3,32.1,-18.57,33.44,-0.56,1h
35,1.0,atr_3x,7,0.2,True,69,23.0,24.6,-18.72,48.26,-0.39,1h
45,1.0,bb_mid,7,0.3,True,188,62.7,43.6,-18.81,45.12,-0.42,1h
30,1.0,atr_2x,5,0.3,True,12,4.0,16.7,-18.89,20.68,-0.91,1h
30,1.0,bb_mid,7,0.3,True,12,4.0,25.0,-19.03,19.03,-1.0,1h
35,1.0,bb_mid,7,0.3,True,69,23.0,36.2,-19.31,49.2,-0.39,1h
30,1.0,atr_3x,5,0.1,False,260,86.7,24.2,-19.34,33.51,-0.58,1h
40,2.0,atr_3x,5,0.1,False,500,166.7,40.0,-19.55,35.62,-0.55,1h
40,1.5,bb_mid,3,0.1,False,646,215.3,50.9,-19.75,23.74,-0.83,1h
30,1.5,atr_3x,3,0.2,False,232,77.3,32.8,-19.83,32.79,-0.6,1h
30,2.0,atr_3x,7,0.3,True,11,3.7,45.5,-20.15,31.65,-0.64,1h
35,1.0,atr_3x,5,0.3,True,69,23.0,24.6,-20.27,50.74,-0.4,1h
45,2.0,bb_mid,3,0.1,False,659,219.7,60.4,-20.29,25.82,-0.79,1h
30,1.5,atr_2x,7,0.1,False,240,80.0,41.2,-20.34,34.33,-0.59,1h
30,2.0,bb_mid,7,0.1,False,235,78.3,57.0,-20.4,34.89,-0.58,1h
40,2.0,atr_3x,7,0.3,True,114,38.0,42.1,-20.51,55.76,-0.37,1h
40,2.0,bb_mid,5,0.1,False,600,200.0,60.2,-20.84,31.16,-0.67,1h
30,2.0,atr_2x,7,0.3,True,11,3.7,45.5,-20.87,33.47,-0.62,1h
40,1.0,atr_3x,7,0.3,True,134,44.7,26.9,-21.06,61.03,-0.35,1h
45,2.0,atr_2x,3,0.2,False,605,201.7,49.3,-21.15,44.14,-0.48,1h
30,2.0,atr_3x,3,0.2,False,218,72.7,39.9,-21.52,35.92,-0.6,1h
35,1.5,atr_2x,5,0.1,False,446,148.7,40.8,-21.55,36.64,-0.59,1h
35,2.0,bb_mid,3,0.2,False,429,143.0,58.7,-22.06,38.45,-0.57,1h
45,1.5,atr_3x,5,0.3,False,630,210.0,34.6,-22.19,62.78,-0.35,1h
40,1.5,atr_3x,3,0.3,False,575,191.7,33.7,-22.23,43.24,-0.51,1h
35,2.0,atr_3x,3,0.3,False,379,126.3,40.4,-22.42,59.81,-0.37,1h
45,1.5,atr_2x,5,0.1,False,670,223.3,41.5,-22.57,28.75,-0.78,1h
30,1.0,atr_3x,3,0.2,False,260,86.7,24.2,-23.28,38.86,-0.6,1h
30,1.5,atr_3x,7,0.1,False,232,77.3,32.8,-23.56,37.66,-0.63,1h
35,2.0,atr_2x,5,0.1,False,402,134.0,47.8,-23.72,41.13,-0.58,1h
30,1.5,atr_3x,7,0.3,True,11,3.7,36.4,-23.84,31.03,-0.77,1h
30,1.0,atr_2x,3,0.3,False,265,88.3,32.1,-24.33,41.0,-0.59,1h
30,1.5,atr_2x,7,0.3,True,11,3.7,36.4,-24.53,32.86,-0.75,1h
40,2.0,atr_3x,3,0.2,False,500,166.7,40.0,-24.61,42.05,-0.59,1h
30,1.0,atr_3x,7,0.3,True,12,4.0,16.7,-25.18,25.95,-0.97,1h
40,2.0,bb_mid,3,0.2,False,600,200.0,60.2,-25.31,36.71,-0.69,1h
30,2.0,atr_3x,7,0.1,False,218,72.7,39.9,-25.53,41.17,-0.62,1h
30,1.0,atr_2x,7,0.3,True,12,4.0,16.7,-25.66,27.92,-0.92,1h
45,2.0,atr_2x,7,0.1,False,605,201.7,49.3,-25.75,49.71,-0.52,1h
35,1.0,atr_2x,7,0.3,True,69,23.0,30.4,-25.96,57.66,-0.45,1h
35,2.0,bb_mid,7,0.1,False,429,143.0,58.7,-26.04,43.74,-0.6,1h
35,1.5,atr_2x,3,0.2,False,446,148.7,40.8,-26.09,42.69,-0.61,1h
