retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,n_bos,n_zones
0.382,0.618,1.272,0.002,3,0.1,ob_only,436,26.8,-24.98,25.95,-0.96,750.17,3,xrp,1H,793,1253
0.382,0.786,1.272,0.005,5,0.2,both,343,26.5,-61.44,63.91,-0.96,385.61,5,xrp,1H,506,983
0.382,0.618,1.618,0.005,3,0.1,both,465,25.2,-33.71,34.69,-0.97,662.89,3,xrp,1H,793,1253
0.382,0.786,2.0,0.005,5,0.1,both,224,16.5,-23.65,24.34,-0.97,763.48,8,xrp,1H,344,840
0.382,0.618,2.0,0.002,3,0.1,both,216,15.7,-11.14,11.51,-0.97,888.55,8,xrp,1H,344,840
0.382,0.618,1.618,0.005,5,0.1,ob_only,419,26.7,-48.53,49.96,-0.97,514.72,3,xrp,1H,793,1253
0.382,0.618,1.618,0.005,3,0.2,ob_only,419,26.7,-55.37,56.85,-0.97,446.26,3,xrp,1H,793,1253
0.382,0.618,1.272,0.002,7,0.1,ob_only,436,26.8,-50.55,52.02,-0.97,494.47,3,xrp,1H,793,1253
0.382,0.618,1.618,0.002,7,0.2,ob_only,425,23.1,-74.81,76.85,-0.97,251.93,3,xrp,1H,793,1253
0.5,0.786,1.272,0.005,7,0.2,both,191,23.6,-48.28,49.86,-0.97,517.18,8,xrp,1H,344,840
0.382,0.618,1.618,0.005,3,0.1,ob_only,419,26.7,-32.19,33.34,-0.97,678.07,3,xrp,1H,793,1253
0.382,0.786,1.272,0.005,7,0.2,both,343,26.5,-75.54,77.59,-0.97,244.56,5,xrp,1H,506,983
0.382,0.618,1.272,0.002,5,0.1,both,504,24.8,-40.82,41.97,-0.97,591.75,3,xrp,1H,793,1253
0.382,0.618,1.272,0.002,5,0.1,ob_only,436,26.8,-38.81,40.11,-0.97,611.94,3,xrp,1H,793,1253
0.382,0.786,1.272,0.002,5,0.2,both,239,20.9,-44.22,45.38,-0.97,557.78,8,xrp,1H,344,840
0.382,0.618,1.272,0.002,3,0.2,both,504,24.8,-47.12,48.35,-0.97,528.8,3,xrp,1H,793,1253
0.382,0.618,1.272,0.002,3,0.2,ob_only,436,26.8,-44.93,46.33,-0.97,550.73,3,xrp,1H,793,1253
0.382,0.618,1.618,0.002,7,0.2,both,485,21.9,-73.94,75.92,-0.97,260.6,3,xrp,1H,793,1253
0.382,0.618,1.272,0.002,3,0.1,both,504,24.8,-26.45,27.31,-0.97,735.5,3,xrp,1H,793,1253
0.382,0.618,1.272,0.002,5,0.2,both,221,22.2,-43.49,44.97,-0.97,565.09,8,xrp,1H,344,840
0.382,0.618,1.272,0.002,7,0.2,both,221,22.2,-57.29,58.3,-0.98,427.11,8,xrp,1H,344,840
0.382,0.618,1.618,0.005,5,0.2,ob_only,419,26.7,-75.58,76.9,-0.98,244.16,3,xrp,1H,793,1253
0.382,0.618,2.0,0.002,7,0.2,ob_only,420,20.7,-61.48,62.96,-0.98,385.21,3,xrp,1H,793,1253
0.382,0.618,1.618,0.005,7,0.1,ob_only,419,26.7,-61.43,62.92,-0.98,385.65,3,xrp,1H,793,1253
0.382,0.618,1.618,0.005,7,0.1,both,465,25.2,-63.52,64.75,-0.98,364.84,3,xrp,1H,793,1253
0.382,0.786,1.618,0.002,3,0.1,both,533,19.5,-29.08,29.64,-0.98,709.21,3,xrp,1H,793,1253
0.382,0.618,1.272,0.005,7,0.1,ob_only,432,31.0,-62.36,63.4,-0.98,376.39,3,xrp,1H,793,1253
0.382,0.786,1.618,0.002,5,0.1,both,533,19.5,-44.42,45.14,-0.98,555.79,3,xrp,1H,793,1253
0.5,0.786,1.618,0.005,7,0.2,both,187,19.3,-45.88,46.9,-0.98,541.17,8,xrp,1H,344,840
0.382,0.618,1.272,0.005,5,0.1,ob_only,432,31.0,-49.56,50.56,-0.98,504.45,3,xrp,1H,793,1253
0.382,0.618,1.618,0.005,3,0.2,both,465,25.2,-57.42,58.66,-0.98,425.77,3,xrp,1H,793,1253
0.382,0.786,1.618,0.002,3,0.1,ob_only,457,20.4,-30.62,31.16,-0.98,693.84,3,xrp,1H,793,1253
0.382,0.618,1.272,0.002,5,0.2,both,504,24.8,-67.1,68.35,-0.98,328.97,3,xrp,1H,793,1253
0.382,0.618,1.272,0.002,7,0.1,ob_only,157,26.8,-33.85,34.43,-0.98,661.54,8,xrp,1H,344,840
0.382,0.618,1.272,0.005,3,0.2,ob_only,432,31.0,-56.37,57.4,-0.98,436.33,3,xrp,1H,793,1253
0.382,0.618,1.272,0.005,3,0.1,both,486,29.0,-36.43,37.09,-0.98,635.65,3,xrp,1H,793,1253
0.382,0.618,1.272,0.002,5,0.1,ob_only,157,26.8,-24.97,25.45,-0.98,750.33,8,xrp,1H,344,840
0.5,0.786,1.618,0.005,3,0.1,ob_only,150,21.3,-10.27,10.46,-0.98,897.33,8,xrp,1H,344,840
0.382,0.618,1.272,0.005,3,0.1,ob_only,432,31.0,-33.12,33.93,-0.98,668.76,3,xrp,1H,793,1253
0.382,0.618,1.272,0.002,3,0.2,ob_only,157,26.8,-29.49,30.03,-0.98,705.09,8,xrp,1H,344,840
0.382,0.618,1.618,0.005,5,0.1,both,465,25.2,-50.48,51.69,-0.98,495.18,3,xrp,1H,793,1253
0.382,0.618,1.272,0.002,5,0.2,ob_only,436,26.8,-64.71,66.18,-0.98,352.89,3,xrp,1H,793,1253
0.382,0.618,1.272,0.002,7,0.2,ob_only,436,26.8,-78.21,79.46,-0.98,217.9,3,xrp,1H,793,1253
0.382,0.618,1.272,0.002,3,0.1,ob_only,157,26.8,-15.43,15.76,-0.98,845.71,8,xrp,1H,344,840
0.382,0.618,1.272,0.002,7,0.1,both,504,24.8,-52.86,54.13,-0.98,471.37,3,xrp,1H,793,1253
0.382,0.786,2.0,0.002,3,0.1,both,524,17.4,-20.54,20.7,-0.99,794.56,3,xrp,1H,793,1253
0.382,0.618,1.618,0.005,7,0.2,both,465,25.2,-88.73,89.47,-0.99,112.66,3,xrp,1H,793,1253
0.382,0.618,1.618,0.005,5,0.2,both,465,25.2,-77.51,78.57,-0.99,224.93,3,xrp,1H,793,1253
0.382,0.618,1.618,0.005,7,0.2,ob_only,419,26.7,-87.3,88.24,-0.99,127.01,3,xrp,1H,793,1253
0.382,0.786,1.618,0.002,7,0.2,ob_only,457,20.4,-85.18,85.7,-0.99,148.19,3,xrp,1H,793,1253
0.5,0.786,1.272,0.005,7,0.1,ob_only,153,26.1,-26.46,26.63,-0.99,735.37,8,xrp,1H,344,840
0.382,0.786,1.272,0.002,5,0.1,both,552,23.2,-44.38,44.85,-0.99,556.17,3,xrp,1H,793,1253
0.382,0.786,1.272,0.002,3,0.2,ob_only,167,25.1,-31.66,31.83,-0.99,683.43,8,xrp,1H,344,840
0.382,0.786,1.272,0.002,3,0.1,ob_only,167,25.1,-16.74,16.85,-0.99,832.63,8,xrp,1H,344,840
0.382,0.786,1.272,0.005,3,0.1,both,530,28.3,-35.94,36.15,-0.99,640.62,3,xrp,1H,793,1253
0.382,0.786,1.272,0.005,3,0.1,ob_only,463,30.0,-34.65,34.87,-0.99,653.48,3,xrp,1H,793,1253
0.382,0.786,1.272,0.002,7,0.1,both,552,23.2,-56.75,57.25,-0.99,432.52,3,xrp,1H,793,1253
0.382,0.786,1.272,0.002,7,0.1,ob_only,468,25.0,-55.91,56.42,-0.99,440.88,3,xrp,1H,793,1253
0.382,0.786,1.272,0.002,5,0.2,both,552,23.2,-70.86,71.33,-0.99,291.42,3,xrp,1H,793,1253
0.382,0.786,1.272,0.002,5,0.2,ob_only,468,25.0,-69.98,70.47,-0.99,300.2,3,xrp,1H,793,1253
0.382,0.786,1.272,0.002,5,0.1,ob_only,468,25.0,-43.66,44.13,-0.99,563.39,3,xrp,1H,793,1253
0.382,0.618,2.0,0.002,5,0.1,both,216,15.7,-19.07,19.28,-0.99,809.34,8,xrp,1H,344,840
0.382,0.786,1.272,0.002,3,0.2,ob_only,468,25.0,-50.11,50.6,-0.99,498.94,3,xrp,1H,793,1253
0.382,0.786,1.272,0.002,3,0.1,both,552,23.2,-29.16,29.52,-0.99,708.39,3,xrp,1H,793,1253
0.382,0.786,1.272,0.002,3,0.1,ob_only,468,25.0,-28.65,29.01,-0.99,713.55,3,xrp,1H,793,1253
0.382,0.786,2.0,0.005,3,0.2,both,224,16.5,-28.43,28.65,-0.99,715.73,8,xrp,1H,344,840
0.382,0.786,1.272,0.002,7,0.2,both,239,20.9,-58.08,58.76,-0.99,419.22,8,xrp,1H,344,840
0.5,0.786,1.272,0.005,3,0.2,ob_only,153,26.1,-22.81,22.97,-0.99,771.95,8,xrp,1H,344,840
0.5,0.786,1.272,0.005,5,0.1,ob_only,153,26.1,-19.09,19.27,-0.99,809.11,8,xrp,1H,344,840
0.382,0.786,2.0,0.002,7,0.2,both,232,14.7,-53.71,53.98,-0.99,462.93,8,xrp,1H,344,840
0.382,0.786,1.272,0.002,3,0.2,both,552,23.2,-50.9,51.39,-0.99,491.05,3,xrp,1H,793,1253
0.382,0.786,1.618,0.002,3,0.2,ob_only,457,20.4,-53.01,53.74,-0.99,469.86,3,xrp,1H,793,1253
0.5,0.786,1.618,0.002,7,0.2,ob_only,151,20.5,-36.88,37.21,-0.99,631.2,8,xrp,1H,344,840
0.382,0.618,1.272,0.005,7,0.1,ob_only,157,28.7,-41.76,42.03,-0.99,582.36,8,xrp,1H,344,840
0.382,0.618,1.272,0.005,7,0.1,both,486,29.0,-66.63,67.42,-0.99,333.68,3,xrp,1H,793,1253
0.382,0.618,1.272,0.005,5,0.2,ob_only,157,28.7,-55.01,55.29,-0.99,449.91,8,xrp,1H,344,840
0.382,0.786,1.272,0.005,5,0.1,ob_only,463,30.0,-51.43,51.7,-0.99,485.65,3,xrp,1H,793,1253
0.382,0.786,1.618,0.005,3,0.1,both,508,23.6,-37.27,37.65,-0.99,627.3,3,xrp,1H,793,1253
0.382,0.618,1.272,0.005,5,0.1,ob_only,157,28.7,-31.43,31.67,-0.99,685.67,8,xrp,1H,344,840
0.382,0.618,1.272,0.005,5,0.2,both,486,29.0,-80.03,80.7,-0.99,199.74,3,xrp,1H,793,1253
0.382,0.618,1.272,0.005,5,0.2,ob_only,432,31.0,-76.23,77.15,-0.99,237.72,3,xrp,1H,793,1253
0.382,0.618,1.272,0.005,3,0.2,ob_only,157,28.7,-36.75,37.01,-0.99,632.46,8,xrp,1H,344,840
0.382,0.786,1.618,0.002,7,0.1,ob_only,457,20.4,-58.96,59.7,-0.99,410.43,3,xrp,1H,793,1253
0.382,0.618,1.272,0.005,5,0.1,both,486,29.0,-53.68,54.47,-0.99,463.19,3,xrp,1H,793,1253
0.382,0.618,1.272,0.005,3,0.1,ob_only,157,28.7,-19.84,20.01,-0.99,801.64,8,xrp,1H,344,840
0.382,0.618,1.272,0.002,7,0.2,ob_only,157,26.8,-59.45,60.11,-0.99,405.51,8,xrp,1H,344,840
0.382,0.786,1.618,0.005,3,0.1,ob_only,450,24.9,-37.24,37.63,-0.99,627.55,3,xrp,1H,793,1253
0.382,0.618,1.272,0.005,3,0.2,both,486,29.0,-60.63,61.43,-0.99,393.7,3,xrp,1H,793,1253
0.382,0.618,1.272,0.002,5,0.2,ob_only,157,26.8,-45.87,46.52,-0.99,541.32,8,xrp,1H,344,840
0.382,0.618,1.272,0.002,7,0.2,both,504,24.8,-80.32,81.34,-0.99,196.83,3,xrp,1H,793,1253
0.5,0.786,2.0,0.005,5,0.1,ob_only,147,15.6,-25.42,25.59,-0.99,745.84,8,xrp,1H,344,840
0.382,0.786,1.618,0.002,7,0.2,both,533,19.5,-83.87,84.43,-0.99,161.33,3,xrp,1H,793,1253
0.382,0.786,1.618,0.002,7,0.1,both,533,19.5,-56.94,57.72,-0.99,430.57,3,xrp,1H,793,1253
0.382,0.786,1.618,0.005,3,0.2,ob_only,450,24.9,-61.7,62.16,-0.99,382.96,3,xrp,1H,793,1253
0.382,0.786,1.272,0.002,5,0.1,ob_only,167,25.1,-26.89,27.05,-0.99,731.08,8,xrp,1H,344,840
0.382,0.786,1.618,0.002,5,0.2,both,533,19.5,-71.26,71.99,-0.99,287.43,3,xrp,1H,793,1253
0.382,0.786,1.618,0.002,3,0.2,both,533,19.5,-51.01,51.77,-0.99,489.89,3,xrp,1H,793,1253
0.382,0.786,1.618,0.005,7,0.1,both,508,23.6,-67.85,68.3,-0.99,321.45,3,xrp,1H,793,1253
0.382,0.786,1.618,0.005,5,0.1,both,508,23.6,-54.8,55.25,-0.99,452.03,3,xrp,1H,793,1253
0.382,0.786,1.618,0.005,5,0.1,ob_only,450,24.9,-54.71,55.17,-0.99,452.89,3,xrp,1H,793,1253
0.382,0.786,1.618,0.005,3,0.2,both,508,23.6,-61.82,62.28,-0.99,381.81,3,xrp,1H,793,1253
0.382,0.786,1.618,0.005,7,0.1,ob_only,450,24.9,-67.71,68.16,-0.99,322.85,3,xrp,1H,793,1253
0.382,0.786,1.618,0.002,5,0.1,ob_only,457,20.4,-46.35,47.05,-0.99,536.48,3,xrp,1H,793,1253
0.382,0.618,1.272,0.005,7,0.2,ob_only,432,31.0,-87.59,88.25,-0.99,124.1,3,xrp,1H,793,1253
0.382,0.786,1.618,0.002,5,0.2,ob_only,457,20.4,-73.07,73.75,-0.99,269.33,3,xrp,1H,793,1253
0.382,0.786,2.0,0.002,5,0.1,ob_only,162,16.7,-30.35,30.35,-1.0,696.53,8,xrp,1H,344,840
0.382,0.786,2.0,0.005,5,0.2,ob_only,161,18.0,-56.66,56.66,-1.0,433.43,8,xrp,1H,344,840
0.382,0.786,1.272,0.005,5,0.1,both,530,28.3,-53.06,53.31,-1.0,469.38,3,xrp,1H,793,1253
0.382,0.786,1.618,0.005,5,0.2,both,229,19.7,-44.4,44.4,-1.0,555.99,8,xrp,1H,344,840
0.382,0.786,1.618,0.005,5,0.2,ob_only,164,22.6,-47.9,47.9,-1.0,520.99,8,xrp,1H,344,840
0.382,0.786,2.0,0.005,5,0.2,both,224,16.5,-46.54,46.54,-1.0,534.56,8,xrp,1H,344,840
0.382,0.786,2.0,0.002,3,0.2,ob_only,162,16.7,-35.63,35.63,-1.0,643.72,8,xrp,1H,344,840
0.382,0.786,1.272,0.005,5,0.2,ob_only,463,30.0,-77.91,78.14,-1.0,220.94,3,xrp,1H,793,1253
0.382,0.786,1.618,0.005,7,0.1,ob_only,164,22.6,-35.03,35.03,-1.0,649.7,8,xrp,1H,344,840
0.382,0.786,2.0,0.005,7,0.1,ob_only,161,18.0,-42.71,42.71,-1.0,572.93,8,xrp,1H,344,840
0.382,0.786,1.272,0.005,7,0.2,ob_only,463,30.0,-88.77,88.93,-1.0,112.34,3,xrp,1H,793,1253
0.382,0.786,2.0,0.002,3,0.1,ob_only,162,16.7,-18.97,18.97,-1.0,810.26,8,xrp,1H,344,840
0.382,0.786,1.618,0.005,7,0.2,both,229,19.7,-59.38,59.38,-1.0,406.15,8,xrp,1H,344,840
0.382,0.786,2.0,0.002,7,0.2,ob_only,162,16.7,-68.2,68.2,-1.0,318.03,8,xrp,1H,344,840
0.382,0.786,2.0,0.002,5,0.2,ob_only,162,16.7,-54.01,54.01,-1.0,459.87,8,xrp,1H,344,840
0.382,0.786,1.618,0.005,7,0.2,ob_only,164,22.6,-62.41,62.41,-1.0,375.87,8,xrp,1H,344,840
0.382,0.786,2.0,0.005,5,0.1,ob_only,161,18.0,-31.89,31.89,-1.0,681.06,8,xrp,1H,344,840
0.382,0.786,1.272,0.005,5,0.2,both,530,28.3,-79.46,79.67,-1.0,205.42,3,xrp,1H,793,1253
0.382,0.786,2.0,0.005,3,0.2,ob_only,161,18.0,-37.45,37.45,-1.0,625.49,8,xrp,1H,344,840
0.5,0.786,2.0,0.002,7,0.1,ob_only,411,17.0,-43.87,43.87,-1.0,561.28,3,xrp,1H,793,1253
0.5,0.786,2.0,0.002,5,0.2,both,452,16.4,-59.0,59.0,-1.0,410.04,3,xrp,1H,793,1253
0.382,0.786,2.0,0.002,7,0.1,ob_only,162,16.7,-40.63,40.63,-1.0,593.66,8,xrp,1H,344,840
0.382,0.786,2.0,0.005,3,0.1,ob_only,161,18.0,-19.91,19.91,-1.0,800.86,8,xrp,1H,344,840
0.382,0.786,1.618,0.005,7,0.1,both,229,19.7,-31.64,31.64,-1.0,683.56,8,xrp,1H,344,840
0.382,0.786,1.272,0.005,7,0.2,both,530,28.3,-89.91,90.05,-1.0,100.93,3,xrp,1H,793,1253
0.382,0.786,1.272,0.005,7,0.1,both,530,28.3,-65.99,66.24,-1.0,340.08,3,xrp,1H,793,1253
0.382,0.786,1.272,0.005,7,0.1,ob_only,463,30.0,-64.28,64.55,-1.0,357.17,3,xrp,1H,793,1253
0.5,0.786,1.618,0.005,7,0.1,both,440,21.8,-66.37,66.37,-1.0,336.28,3,xrp,1H,793,1253
0.382,0.786,2.0,0.005,7,0.1,both,224,16.5,-33.13,33.13,-1.0,668.69,8,xrp,1H,344,840
0.5,0.786,1.618,0.005,7,0.2,ob_only,150,21.3,-48.09,48.09,-1.0,519.14,8,xrp,1H,344,840
0.5,0.786,2.0,0.005,3,0.2,both,432,20.1,-50.0,50.0,-1.0,499.99,3,xrp,1H,793,1253
0.5,0.786,2.0,0.005,5,0.1,ob_only,397,21.2,-41.18,41.18,-1.0,588.25,3,xrp,1H,793,1253
0.5,0.786,1.618,0.005,5,0.1,ob_only,150,21.3,-17.36,17.36,-1.0,826.44,8,xrp,1H,344,840
0.5,0.786,2.0,0.005,5,0.1,both,432,20.1,-43.46,43.46,-1.0,565.4,3,xrp,1H,793,1253
0.5,0.786,2.0,0.005,5,0.2,ob_only,397,21.2,-67.78,67.78,-1.0,322.18,3,xrp,1H,793,1253
0.5,0.786,1.618,0.005,5,0.2,ob_only,150,21.3,-34.97,34.97,-1.0,650.3,8,xrp,1H,344,840
0.5,0.786,2.0,0.005,5,0.2,both,432,20.1,-70.29,70.29,-1.0,297.12,3,xrp,1H,793,1253
0.5,0.786,2.0,0.005,7,0.1,ob_only,397,21.2,-53.38,53.38,-1.0,466.23,3,xrp,1H,793,1253
0.5,0.786,1.618,0.005,7,0.1,ob_only,150,21.3,-24.48,24.48,-1.0,755.19,8,xrp,1H,344,840
0.5,0.786,2.0,0.005,7,0.1,both,432,20.1,-55.91,55.91,-1.0,440.87,3,xrp,1H,793,1253
0.5,0.786,2.0,0.005,7,0.2,ob_only,397,21.2,-81.05,81.05,-1.0,189.52,3,xrp,1H,793,1253
0.5,0.786,2.0,0.005,7,0.2,both,432,20.1,-83.11,83.11,-1.0,168.86,3,xrp,1H,793,1253
0.382,0.786,2.0,0.005,7,0.2,ob_only,161,18.0,-71.16,71.16,-1.0,288.36,8,xrp,1H,344,840
0.5,0.786,2.0,0.002,3,0.1,ob_only,148,14.9,-13.17,13.19,-1.0,868.31,8,xrp,1H,344,840
0.382,0.618,1.272,0.005,7,0.2,both,486,29.0,-90.31,90.76,-1.0,96.9,3,xrp,1H,793,1253
0.5,0.786,2.0,0.002,3,0.2,ob_only,148,14.9,-25.78,25.78,-1.0,742.18,8,xrp,1H,344,840
0.5,0.786,2.0,0.002,5,0.1,ob_only,148,14.9,-21.66,21.66,-1.0,783.38,8,xrp,1H,344,840
0.5,0.786,2.0,0.002,5,0.2,ob_only,148,14.9,-41.19,41.19,-1.0,588.07,8,xrp,1H,344,840
0.5,0.786,2.0,0.002,7,0.1,ob_only,148,14.9,-29.8,29.8,-1.0,701.96,8,xrp,1H,344,840
0.5,0.786,2.0,0.002,7,0.2,ob_only,148,14.9,-54.59,54.59,-1.0,454.14,8,xrp,1H,344,840
0.5,0.786,2.0,0.005,3,0.2,ob_only,147,15.6,-30.14,30.14,-1.0,698.6,8,xrp,1H,344,840
0.5,0.786,2.0,0.005,5,0.2,ob_only,147,15.6,-47.37,47.37,-1.0,526.29,8,xrp,1H,344,840
0.5,0.786,2.0,0.005,7,0.1,ob_only,147,15.6,-34.71,34.71,-1.0,652.92,8,xrp,1H,344,840
0.5,0.786,2.0,0.005,7,0.2,ob_only,147,15.6,-61.64,61.64,-1.0,383.63,8,xrp,1H,344,840
0.5,0.786,1.618,0.005,3,0.2,ob_only,150,21.3,-20.92,20.92,-1.0,790.78,8,xrp,1H,344,840
0.5,0.786,2.0,0.005,3,0.2,ob_only,397,21.2,-47.56,47.56,-1.0,524.44,3,xrp,1H,793,1253
0.5,0.786,2.0,0.005,3,0.1,both,432,20.1,-28.33,28.33,-1.0,716.67,3,xrp,1H,793,1253
0.5,0.786,2.0,0.005,3,0.1,ob_only,397,21.2,-26.62,26.62,-1.0,733.77,3,xrp,1H,793,1253
0.382,0.786,1.272,0.005,3,0.2,both,530,28.3,-59.99,60.25,-1.0,400.09,3,xrp,1H,793,1253
0.382,0.786,2.0,0.005,7,0.2,both,224,16.5,-62.08,62.08,-1.0,379.2,8,xrp,1H,344,840
0.382,0.786,1.272,0.005,3,0.2,ob_only,463,30.0,-58.3,58.56,-1.0,417.03,3,xrp,1H,793,1253
0.382,0.786,1.272,0.002,7,0.2,both,552,23.2,-83.34,83.71,-1.0,166.63,3,xrp,1H,793,1253
0.382,0.786,1.272,0.002,7,0.2,ob_only,468,25.0,-82.56,82.95,-1.0,174.44,3,xrp,1H,793,1253
0.5,0.786,2.0,0.002,7,0.1,both,452,16.4,-45.04,45.04,-1.0,549.55,3,xrp,1H,793,1253
0.382,0.618,2.0,0.005,7,0.2,both,453,22.7,-81.82,81.82,-1.0,181.85,3,xrp,1H,793,1253
0.382,0.618,2.0,0.005,7,0.2,ob_only,409,24.2,-80.76,80.76,-1.0,192.35,3,xrp,1H,793,1253
0.5,0.786,2.0,0.002,7,0.2,ob_only,411,17.0,-71.96,71.96,-1.0,280.37,3,xrp,1H,793,1253
0.382,0.618,2.0,0.005,7,0.1,both,453,22.7,-52.7,52.7,-1.0,472.99,3,xrp,1H,793,1253
0.382,0.618,2.0,0.005,7,0.1,ob_only,409,24.2,-51.65,51.65,-1.0,483.52,3,xrp,1H,793,1253
0.382,0.618,2.0,0.005,5,0.2,both,453,22.7,-67.82,67.82,-1.0,321.78,3,xrp,1H,793,1253
0.382,0.618,2.0,0.005,5,0.2,ob_only,409,24.2,-66.67,66.67,-1.0,333.32,3,xrp,1H,793,1253
0.382,0.618,2.0,0.005,5,0.1,both,453,22.7,-40.12,40.12,-1.0,598.75,3,xrp,1H,793,1253
0.382,0.618,2.0,0.005,5,0.1,ob_only,409,24.2,-39.25,39.26,-1.0,607.46,3,xrp,1H,793,1253
0.5,0.786,1.272,0.005,5,0.2,ob_only,153,26.1,-37.0,37.17,-1.0,629.99,8,xrp,1H,344,840
0.382,0.618,2.0,0.005,3,0.2,both,453,22.7,-46.67,46.67,-1.0,533.3,3,xrp,1H,793,1253
0.382,0.786,1.618,0.005,5,0.1,both,229,19.7,-22.66,22.66,-1.0,773.39,8,xrp,1H,344,840
0.382,0.618,2.0,0.005,3,0.1,both,453,22.7,-25.5,25.5,-1.0,744.97,3,xrp,1H,793,1253
0.382,0.618,2.0,0.005,3,0.1,ob_only,409,24.2,-24.91,24.92,-1.0,750.86,3,xrp,1H,793,1253
0.5,0.786,1.272,0.005,7,0.2,ob_only,153,26.1,-49.79,49.93,-1.0,502.06,8,xrp,1H,344,840
0.382,0.618,2.0,0.002,7,0.2,both,476,19.3,-60.22,60.29,-1.0,397.8,3,xrp,1H,793,1253
0.5,0.786,2.0,0.002,7,0.2,both,452,16.4,-73.13,73.13,-1.0,268.69,3,xrp,1H,793,1253
0.382,0.618,2.0,0.005,3,0.2,ob_only,409,24.2,-45.7,45.7,-1.0,543.05,3,xrp,1H,793,1253
0.382,0.786,1.618,0.005,5,0.2,ob_only,450,24.9,-81.0,81.37,-1.0,189.98,3,xrp,1H,793,1253
0.382,0.786,1.618,0.005,5,0.1,ob_only,164,22.6,-25.61,25.61,-1.0,743.91,8,xrp,1H,344,840
0.382,0.618,1.618,0.002,5,0.2,ob_only,155,21.9,-42.27,42.27,-1.0,577.32,8,xrp,1H,344,840
0.5,0.786,1.272,0.002,5,0.2,both,471,22.9,-58.55,58.55,-1.0,414.48,3,xrp,1H,793,1253
0.382,0.618,1.618,0.002,7,0.2,ob_only,155,21.9,-56.09,56.09,-1.0,439.15,8,xrp,1H,344,840
0.5,0.786,1.272,0.002,7,0.1,ob_only,426,24.2,-42.25,42.25,-1.0,577.54,3,xrp,1H,793,1253
0.5,0.786,1.272,0.002,7,0.1,both,471,22.9,-45.06,45.06,-1.0,549.35,3,xrp,1H,793,1253
0.382,0.618,1.618,0.002,7,0.1,ob_only,155,21.9,-30.51,30.51,-1.0,694.9,8,xrp,1H,344,840
0.5,0.786,1.272,0.002,7,0.2,ob_only,426,24.2,-69.22,69.22,-1.0,307.76,3,xrp,1H,793,1253
0.5,0.786,1.272,0.002,7,0.2,both,471,22.9,-72.17,72.17,-1.0,278.27,3,xrp,1H,793,1253
0.5,0.786,1.272,0.005,3,0.1,ob_only,418,29.2,-26.32,26.32,-1.0,736.84,3,xrp,1H,793,1253
0.5,0.786,1.272,0.002,3,0.1,ob_only,426,24.2,-20.17,20.17,-1.0,798.34,3,xrp,1H,793,1253
0.5,0.786,1.272,0.005,3,0.1,both,459,28.1,-28.28,28.28,-1.0,717.16,3,xrp,1H,793,1253
0.382,0.618,1.618,0.002,5,0.1,ob_only,155,21.9,-22.12,22.12,-1.0,778.76,8,xrp,1H,344,840
0.5,0.786,1.272,0.005,3,0.2,ob_only,418,29.2,-46.67,46.67,-1.0,533.25,3,xrp,1H,793,1253
0.5,0.786,1.272,0.005,3,0.2,both,459,28.1,-49.51,49.51,-1.0,504.9,3,xrp,1H,793,1253
0.382,0.618,1.618,0.002,3,0.2,ob_only,155,21.9,-26.36,26.36,-1.0,736.35,8,xrp,1H,344,840
0.5,0.786,1.272,0.005,5,0.1,ob_only,418,29.2,-40.49,40.49,-1.0,595.12,3,xrp,1H,793,1253
0.5,0.786,1.272,0.005,5,0.1,both,459,28.1,-43.13,43.13,-1.0,568.71,3,xrp,1H,793,1253
0.5,0.786,2.0,0.002,3,0.2,ob_only,411,17.0,-38.59,38.59,-1.0,614.06,3,xrp,1H,793,1253
0.382,0.618,1.618,0.005,3,0.1,ob_only,155,23.2,-18.96,18.96,-1.0,810.41,8,xrp,1H,344,840
0.5,0.786,1.272,0.002,5,0.2,ob_only,426,24.2,-55.47,55.47,-1.0,445.27,3,xrp,1H,793,1253
0.382,0.618,1.618,0.005,3,0.1,both,212,20.3,-17.7,17.7,-1.0,822.95,8,xrp,1H,344,840
0.382,0.618,1.618,0.005,7,0.2,both,212,20.3,-67.13,67.13,-1.0,328.67,8,xrp,1H,344,840
0.5,0.786,1.272,0.002,3,0.1,both,471,22.9,-21.85,21.85,-1.0,781.46,3,xrp,1H,793,1253
0.382,0.618,1.618,0.005,7,0.2,ob_only,155,23.2,-68.27,68.27,-1.0,317.28,8,xrp,1H,344,840
0.382,0.618,1.618,0.005,7,0.1,both,212,20.3,-38.89,38.89,-1.0,611.13,8,xrp,1H,344,840
0.5,0.786,1.272,0.002,3,0.2,ob_only,426,24.2,-37.22,37.22,-1.0,627.78,3,xrp,1H,793,1253
0.382,0.618,1.618,0.005,7,0.1,ob_only,155,23.2,-40.63,40.63,-1.0,593.7,8,xrp,1H,344,840
0.382,0.618,1.618,0.005,5,0.2,both,212,20.3,-52.44,52.44,-1.0,475.65,8,xrp,1H,344,840
0.5,0.786,1.272,0.002,3,0.2,both,471,22.9,-39.85,39.85,-1.0,601.45,3,xrp,1H,793,1253
0.382,0.618,1.618,0.005,5,0.2,ob_only,155,23.2,-54.04,54.04,-1.0,459.62,8,xrp,1H,344,840
