entry_pct,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,sharpe
1.0,2.0,5.0,1.6667,3,0.2,915,49.6,26.27,31.23,0.84
2.0,1.0,2.0,0.4,5,0.1,189,53.4,26.24,1.86,14.09
1.5,1.0,5.0,1.25,4,0.3,372,62.6,26.16,21.35,1.23
1.5,5.0,3.0,1.5,2,0.2,326,27.6,26.05,12.0,2.17
1.5,5.0,3.0,0.75,4,0.1,348,17.8,25.76,7.61,3.38
1.5,2.0,5.0,2.5,2,0.3,328,60.7,25.52,18.11,1.41
1.5,1.0,10.0,2.0,5,0.3,359,71.9,25.44,24.98,1.02
1.5,1.0,1.0,0.5,2,0.3,381,46.7,25.39,6.14,4.13
3.0,3.0,1.0,0.25,4,0.2,57,26.3,25.37,3.07,8.25
3.0,2.0,1.0,0.3333,3,0.2,58,46.6,25.26,1.32,19.1
1.5,3.0,10.0,2.0,5,0.2,325,44.0,25.24,30.16,0.84
1.0,2.0,2.0,1.0,2,0.3,1002,38.1,25.13,26.3,0.96
1.0,2.0,3.0,1.0,3,0.2,1002,38.1,25.13,26.3,0.96
3.0,5.0,3.0,0.6,5,0.3,56,17.9,25.05,23.24,1.08
3.0,5.0,5.0,1.0,5,0.3,55,23.6,24.99,25.6,0.98
3.0,3.0,1.0,0.3333,3,0.3,57,26.3,24.89,4.25,5.86
1.0,1.0,3.0,0.75,4,0.3,1121,49.8,24.76,37.0,0.67
2.0,1.0,10.0,2.0,5,0.2,183,74.3,24.71,13.32,1.86
2.0,2.0,5.0,1.25,4,0.2,178,46.6,24.65,10.91,2.26
3.0,3.0,2.0,0.4,5,0.2,57,26.3,24.38,5.41,4.51
3.0,2.0,3.0,0.75,4,0.2,58,48.3,24.31,3.39,7.17
3.0,2.0,10.0,2.5,4,0.2,55,69.1,24.09,8.6,2.8
3.0,5.0,5.0,1.6667,3,0.3,53,34.0,24.07,11.09,2.17
3.0,5.0,10.0,2.5,4,0.2,52,42.3,24.01,15.81,1.52
1.0,2.0,3.0,0.75,4,0.3,1057,31.9,23.98,40.58,0.59
3.0,5.0,1.0,0.25,4,0.2,56,16.1,23.88,6.8,3.51
1.0,3.0,2.0,0.4,5,0.1,1069,16.0,23.8,13.53,1.76
3.0,2.0,3.0,1.0,3,0.3,57,50.9,23.74,4.89,4.85
2.0,1.0,10.0,3.3333,3,0.3,178,82.6,23.7,18.85,1.26
3.0,1.0,2.0,0.4,5,0.3,58,53.4,23.65,2.55,9.26
1.0,5.0,1.0,0.5,2,0.2,1001,12.0,23.62,10.18,2.32
1.0,5.0,2.0,0.5,4,0.1,1001,12.0,23.62,10.18,2.32
1.0,5.0,2.0,0.4,5,0.1,1025,10.1,23.56,14.32,1.65
2.0,5.0,5.0,1.25,4,0.3,167,24.0,23.5,24.91,0.94
3.0,3.0,10.0,2.0,5,0.3,54,48.1,23.46,23.44,1.0
3.0,3.0,2.0,0.5,4,0.3,57,26.3,23.31,8.05,2.9
1.5,2.0,2.0,0.6667,3,0.1,367,36.0,23.24,2.75,8.44
1.0,3.0,1.0,0.3333,3,0.1,1080,15.0,23.23,6.96,3.34
1.5,1.0,1.0,0.25,4,0.1,386,38.9,23.15,2.11,11.0
1.5,2.0,1.0,0.3333,3,0.1,377,26.5,23.11,2.15,10.73
2.0,1.0,3.0,1.5,2,0.3,186,71.5,22.73,4.88,4.66
3.0,5.0,1.0,0.3333,3,0.3,56,16.1,22.71,9.34,2.43
2.0,1.0,1.0,0.25,4,0.1,189,49.7,22.7,1.04,21.91
2.0,5.0,1.0,0.3333,3,0.1,173,15.6,22.63,1.95,11.62
2.0,2.0,2.0,0.5,4,0.1,181,35.4,22.54,3.29,6.85
2.0,2.0,1.0,0.5,2,0.2,181,35.4,22.54,3.29,6.85
2.0,1.0,2.0,1.0,2,0.3,187,64.2,22.44,3.52,6.37
2.0,1.0,3.0,1.0,3,0.2,187,64.2,22.44,3.52,6.37
1.0,2.0,3.0,1.5,2,0.2,936,47.4,22.44,21.89,1.02
2.0,2.0,10.0,3.3333,3,0.3,163,67.5,22.31,25.23,0.88
1.5,5.0,2.0,1.0,2,0.2,338,21.0,22.21,9.58,2.32
1.0,1.0,5.0,1.0,5,0.2,1086,56.2,22.12,42.67,0.52
2.0,5.0,2.0,0.5,4,0.1,171,16.4,22.11,3.56,6.21
2.0,5.0,1.0,0.5,2,0.2,171,16.4,22.11,3.56,6.21
2.0,1.0,10.0,2.5,4,0.2,181,78.5,22.0,13.2,1.67
2.0,3.0,3.0,1.0,3,0.2,172,32.6,21.86,10.05,2.18
2.0,3.0,2.0,1.0,2,0.3,172,32.6,21.86,10.05,2.18
1.5,3.0,2.0,1.0,2,0.2,353,31.2,21.77,5.81,3.74
1.0,3.0,1.0,0.5,2,0.3,1050,18.2,21.71,18.51,1.17
3.0,5.0,2.0,0.4,5,0.2,56,16.1,21.51,11.82,1.82
1.5,2.0,3.0,1.0,3,0.1,360,42.8,21.44,4.35,4.93
1.5,2.0,1.0,1.0,1,0.3,360,42.8,21.44,4.35,4.93
3.0,2.0,1.0,0.5,2,0.3,58,46.6,21.43,1.82,11.8
2.0,3.0,5.0,1.25,4,0.2,172,35.5,21.36,15.12,1.41
1.5,1.0,2.0,0.4,5,0.1,384,43.0,21.22,3.83,5.54
1.0,2.0,5.0,1.0,5,0.1,1002,38.1,21.18,22.36,0.95
1.5,2.0,2.0,2.0,1,0.3,340,57.4,21.14,5.3,3.99
1.5,1.0,3.0,0.75,4,0.2,376,52.4,21.13,9.25,2.28
1.5,5.0,1.0,0.3333,3,0.1,366,11.5,21.08,6.55,3.22
1.5,2.0,5.0,1.6667,3,0.1,351,53.3,21.07,4.58,4.6
1.0,5.0,1.0,0.3333,3,0.1,1038,9.3,21.07,7.47,2.82
1.5,5.0,2.0,0.6667,3,0.1,350,16.9,21.02,5.17,4.07
2.0,3.0,2.0,0.5,4,0.1,176,25.0,20.94,3.63,5.77
2.0,3.0,1.0,0.5,2,0.2,176,25.0,20.94,3.63,5.77
3.0,1.0,1.0,0.25,4,0.3,58,50.0,20.84,1.25,16.62
1.0,1.0,5.0,1.25,4,0.3,1056,61.0,20.7,52.66,0.39
3.0,5.0,10.0,3.3333,3,0.3,51,47.1,20.7,21.31,0.97
1.0,3.0,3.0,1.5,2,0.3,856,36.7,20.68,25.25,0.82
3.0,2.0,10.0,5.0,2,0.3,54,81.5,20.67,7.89,2.62
2.0,2.0,3.0,1.0,3,0.2,178,42.7,20.43,7.23,2.83
2.0,2.0,2.0,1.0,2,0.3,178,42.7,20.43,7.23,2.83
2.0,3.0,10.0,5.0,2,0.3,148,66.9,20.3,15.9,1.28
1.0,1.0,3.0,1.0,3,0.3,1086,56.2,20.28,39.31,0.52
1.5,3.0,1.0,0.3333,3,0.1,372,18.0,20.14,2.08,9.7
2.0,1.0,1.0,0.5,2,0.2,189,56.1,19.88,1.92,10.33
2.0,3.0,3.0,1.5,2,0.3,168,39.9,19.88,11.18,1.78
2.0,1.0,2.0,0.5,4,0.1,189,56.1,19.88,1.92,10.33
1.0,2.0,2.0,0.5,4,0.1,1095,25.8,19.87,15.1,1.32
1.0,2.0,1.0,0.5,2,0.2,1095,25.8,19.87,15.1,1.32
2.0,2.0,1.0,0.3333,3,0.1,183,32.8,19.83,1.77,11.19
1.5,1.0,2.0,0.6667,3,0.2,377,50.9,19.82,5.08,3.9
1.0,1.0,1.0,0.5,2,0.2,1145,42.7,19.8,11.41,1.74
1.0,1.0,2.0,0.5,4,0.1,1145,42.7,19.8,11.41,1.74
3.0,2.0,2.0,0.6667,3,0.2,58,48.3,19.6,2.31,8.49
1.0,1.0,2.0,0.6667,3,0.3,1126,47.2,19.54,26.78,0.73
3.0,2.0,2.0,0.4,5,0.1,58,46.6,19.43,1.27,15.33
2.0,3.0,1.0,0.3333,3,0.1,178,23.0,19.34,1.73,11.15
1.5,1.0,3.0,1.0,3,0.2,374,59.1,19.34,9.15,2.11
1.5,1.0,2.0,1.0,2,0.3,374,59.1,19.34,9.15,2.11
1.0,3.0,10.0,2.0,5,0.2,792,43.1,19.26,41.14,0.47
3.0,2.0,1.0,0.2,5,0.1,58,41.4,19.22,0.77,24.88
2.0,5.0,3.0,1.0,3,0.2,167,21.6,19.19,10.52,1.82
2.0,5.0,2.0,1.0,2,0.3,167,21.6,19.19,10.52,1.82
1.0,2.0,2.0,0.6667,3,0.3,1068,29.7,19.06,29.23,0.65
3.0,5.0,2.0,0.5,4,0.3,56,16.1,19.06,16.57,1.15
3.0,2.0,10.0,3.3333,3,0.2,55,74.5,18.92,6.96,2.72
3.0,2.0,5.0,1.6667,3,0.2,56,62.5,18.87,4.17,4.52
1.0,2.0,3.0,0.75,4,0.2,1057,31.9,18.61,28.63,0.65
3.0,5.0,10.0,2.0,5,0.1,53,39.6,18.58,8.63,2.15
3.0,3.0,3.0,0.6,5,0.2,57,28.1,18.45,8.68,2.12
1.0,2.0,5.0,1.25,4,0.1,964,43.0,18.43,18.77,0.98
2.0,1.0,5.0,1.0,5,0.1,187,64.2,18.43,2.94,6.26
1.5,1.0,10.0,2.0,5,0.2,359,71.9,18.27,17.11,1.07
2.0,1.0,5.0,1.6667,3,0.2,186,72.0,18.22,6.12,2.98
2.0,3.0,5.0,1.0,5,0.1,172,32.6,18.09,8.41,2.15
1.5,3.0,5.0,1.25,4,0.1,348,34.8,18.09,6.92,2.61
3.0,5.0,5.0,2.5,2,0.3,52,42.3,18.02,12.06,1.49
3.0,2.0,5.0,2.5,2,0.3,55,69.1,17.75,6.5,2.73
1.5,1.0,5.0,1.25,4,0.2,372,62.6,17.59,14.74,1.19
1.0,1.0,3.0,0.75,4,0.2,1121,49.8,17.49,26.25,0.67
2.0,1.0,3.0,0.75,4,0.1,189,60.8,17.48,2.67,6.55
3.0,1.0,1.0,0.2,5,0.2,58,48.3,17.42,1.19,14.59
3.0,1.0,10.0,2.0,5,0.3,56,76.8,17.4,10.82,1.61
3.0,2.0,10.0,2.0,5,0.1,55,67.3,17.32,4.24,4.09
3.0,2.0,3.0,0.6,5,0.1,58,48.3,17.29,1.76,9.81
3.0,2.0,5.0,1.25,4,0.2,57,52.6,17.27,5.32,3.25
2.0,5.0,5.0,1.25,4,0.2,167,24.0,17.22,17.07,1.01
2.0,2.0,3.0,1.5,2,0.3,175,50.3,17.14,9.31,1.84
1.5,5.0,5.0,1.25,4,0.1,333,23.7,17.11,8.85,1.93
1.0,2.0,2.0,1.0,2,0.2,1002,38.1,17.11,18.24,0.94
1.5,2.0,5.0,2.5,2,0.2,328,60.7,17.11,12.37,1.38
1.5,2.0,10.0,2.5,4,0.1,328,60.7,17.11,12.37,1.38
3.0,5.0,5.0,1.0,5,0.2,55,23.6,17.03,17.79,0.96
1.0,2.0,3.0,0.6,5,0.1,1079,28.2,16.97,19.64,0.86
2.0,5.0,3.0,1.5,2,0.3,164,27.4,16.87,13.47,1.25
2.0,2.0,5.0,1.0,5,0.1,178,42.7,16.87,6.06,2.79
2.0,2.0,3.0,0.75,4,0.1,180,38.9,16.79,4.93,3.41
3.0,5.0,3.0,0.6,5,0.2,56,17.9,16.78,16.14,1.04
1.5,1.0,3.0,0.6,5,0.1,378,48.9,16.62,6.14,2.71
1.5,5.0,3.0,1.0,3,0.1,338,21.0,16.58,7.26,2.29
1.5,5.0,1.0,1.0,1,0.3,338,21.0,16.58,7.26,2.29
3.0,2.0,3.0,1.5,2,0.3,56,58.9,16.43,3.78,4.34
1.5,1.0,2.0,0.5,4,0.1,381,46.7,16.38,4.13,3.97
1.5,1.0,1.0,0.5,2,0.2,381,46.7,16.38,4.13,3.97
2.0,1.0,5.0,2.5,2,0.3,181,78.5,16.35,9.99,1.64
1.0,1.0,3.0,0.6,5,0.1,1136,45.5,16.26,15.97,1.02
2.0,1.0,1.0,0.3333,3,0.1,189,52.4,16.16,0.91,17.83
3.0,2.0,10.0,10.0,1,0.3,52,92.3,16.14,4.91,3.29
1.5,3.0,3.0,1.0,3,0.1,353,31.2,16.13,4.36,3.7
1.5,3.0,1.0,1.0,1,0.3,353,31.2,16.13,4.36,3.7
3.0,3.0,1.0,0.3333,3,0.2,57,26.3,16.1,2.85,5.65
3.0,3.0,10.0,2.0,5,0.2,54,48.1,16.06,16.08,1.0
1.0,3.0,5.0,1.25,4,0.2,895,32.6,16.05,27.99,0.57
2.0,5.0,5.0,1.0,5,0.1,167,21.6,16.04,8.8,1.82
3.0,5.0,5.0,1.6667,3,0.2,53,34.0,16.01,7.49,2.14
1.0,3.0,10.0,2.0,5,0.1,792,43.1,15.98,22.46,0.71
1.5,1.0,5.0,1.0,5,0.1,374,59.1,15.98,7.68,2.08
3.0,5.0,1.0,0.2,5,0.1,56,16.1,15.86,3.71,4.28
2.0,1.0,10.0,3.3333,3,0.2,178,82.6,15.75,12.9,1.22
1.0,1.0,5.0,1.25,4,0.2,1056,61.0,15.71,38.86,0.4
1.5,5.0,5.0,1.6667,3,0.1,321,29.0,15.65,9.86,1.59
1.0,3.0,5.0,1.6667,3,0.1,838,39.3,15.59,11.19,1.39
3.0,1.0,1.0,0.3333,3,0.3,58,53.4,15.54,1.16,13.34
2.0,2.0,2.0,0.6667,3,0.1,180,38.9,15.54,3.3,4.7
2.0,2.0,10.0,3.3333,3,0.2,163,67.5,15.44,17.31,0.89
3.0,2.0,2.0,1.0,2,0.3,57,50.9,15.4,3.28,4.69
3.0,2.0,3.0,1.0,3,0.2,57,50.9,15.4,3.28,4.69
3.0,5.0,3.0,1.0,3,0.3,55,23.6,15.38,16.15,0.95
1.5,3.0,5.0,1.6667,3,0.1,336,41.1,15.38,9.0,1.71
3.0,2.0,1.0,0.25,4,0.1,58,43.1,15.37,0.72,21.42
3.0,1.0,2.0,0.4,5,0.2,58,53.4,15.29,1.7,8.99
3.0,3.0,2.0,0.5,4,0.2,57,26.3,15.24,5.4,2.82
1.0,3.0,3.0,1.5,2,0.2,856,36.7,15.17,17.27,0.88
1.5,5.0,10.0,2.0,5,0.2,309,31.4,15.1,32.1,0.47
1.0,3.0,5.0,1.25,4,0.3,895,32.6,14.99,41.1,0.36
1.5,2.0,1.0,0.5,2,0.1,371,31.5,14.87,1.87,7.93
1.0,3.0,1.0,0.5,2,0.2,1050,18.2,14.85,12.69,1.17
1.0,3.0,2.0,0.5,4,0.1,1050,18.2,14.85,12.69,1.17
3.0,5.0,1.0,0.3333,3,0.2,56,16.1,14.84,6.33,2.35
3.0,1.0,2.0,0.5,4,0.3,58,53.4,14.77,2.87,5.15
2.0,1.0,3.0,1.5,2,0.2,186,71.5,14.75,3.26,4.52
1.5,3.0,10.0,2.0,5,0.1,325,44.0,14.73,15.87,0.93
1.5,1.0,1.0,0.3333,3,0.1,386,41.5,14.72,1.64,8.98
3.0,3.0,1.0,0.2,5,0.1,57,24.6,14.67,1.66,8.83
2.0,1.0,2.0,1.0,2,0.2,187,64.2,14.53,2.36,6.16
2.0,1.0,10.0,10.0,1,0.3,162,94.4,14.52,7.39,1.97
2.0,1.0,2.0,0.6667,3,0.1,189,60.3,14.41,1.79,8.07
2.0,5.0,2.0,0.6667,3,0.1,169,18.3,14.4,4.14,3.48
1.5,3.0,1.0,0.5,2,0.1,365,22.5,14.38,2.72,5.28
2.0,3.0,2.0,1.0,2,0.2,172,32.6,14.37,6.77,2.12
3.0,3.0,5.0,1.0,5,0.3,56,32.1,14.35,17.22,0.83
1.0,2.0,10.0,2.5,4,0.2,825,58.7,14.28,43.66,0.33
3.0,5.0,10.0,3.3333,3,0.2,51,47.1,14.26,14.66,0.97
1.0,1.0,2.0,1.0,2,0.3,1086,56.2,14.2,28.12,0.5
1.0,1.0,3.0,1.0,3,0.2,1086,56.2,14.2,28.12,0.5
2.0,3.0,10.0,5.0,2,0.2,148,66.9,14.08,10.71,1.32
2.0,5.0,3.0,0.75,4,0.1,169,18.3,14.07,7.08,1.99
1.5,5.0,1.0,0.5,2,0.1,356,14.3,14.0,5.13,2.73
3.0,1.0,3.0,0.6,5,0.3,58,53.4,13.95,4.6,3.04
1.0,2.0,5.0,1.6667,3,0.1,915,49.6,13.94,16.75,0.83
1.0,2.0,2.0,0.6667,3,0.2,1068,29.7,13.93,20.19,0.69
1.5,2.0,1.0,1.0,1,0.2,360,42.8,13.92,2.91,4.77
1.5,2.0,2.0,1.0,2,0.1,360,42.8,13.92,2.91,4.77
3.0,5.0,5.0,1.25,4,0.3,55,25.5,13.9,20.48,0.68
3.0,2.0,1.0,0.5,2,0.2,58,46.6,13.87,1.21,11.43
3.0,2.0,2.0,0.5,4,0.1,58,46.6,13.87,1.21,11.43
1.5,2.0,2.0,2.0,1,0.2,340,57.4,13.79,3.56,3.87
3.0,3.0,2.0,0.6667,3,0.3,57,28.1,13.69,9.0,1.52
3.0,2.0,10.0,5.0,2,0.2,54,81.5,13.54,5.3,2.56
3.0,3.0,3.0,0.75,4,0.3,57,28.1,13.53,13.71,0.99
3.0,1.0,1.0,0.25,4,0.2,58,50.0,13.5,0.84,16.12
1.0,1.0,2.0,0.6667,3,0.2,1126,47.2,13.43,18.65,0.72
2.0,3.0,2.0,0.6667,3,0.1,174,27.6,13.38,5.08,2.63
2.0,2.0,2.0,1.0,2,0.2,178,42.7,13.37,4.87,2.75
1.5,2.0,3.0,1.5,2,0.1,354,50.8,13.31,2.88,4.62
1.0,2.0,5.0,2.5,2,0.3,825,58.7,13.27,34.48,0.38
2.0,3.0,3.0,0.75,4,0.1,174,27.6,13.24,8.25,1.6
2.0,3.0,3.0,1.5,2,0.2,168,39.9,13.22,7.56,1.75
2.0,1.0,5.0,1.25,4,0.1,187,67.4,13.02,3.02,4.31
1.0,2.0,3.0,1.0,3,0.1,1002,38.1,12.93,13.96,0.93
1.0,2.0,1.0,1.0,1,0.3,1002,38.1,12.93,13.96,0.93
2.0,2.0,10.0,2.5,4,0.3,169,59.8,12.91,31.9,0.4
3.0,3.0,5.0,1.6667,3,0.3,55,43.6,12.91,10.55,1.22
1.5,5.0,3.0,1.5,2,0.1,326,27.6,12.89,6.15,2.09
2.0,5.0,2.0,1.0,2,0.2,167,21.6,12.86,7.07,1.82
1.5,3.0,3.0,1.5,2,0.1,341,39.6,12.79,4.38,2.92
3.0,5.0,2.0,0.5,4,0.2,56,16.1,12.73,11.36,1.12
3.0,2.0,5.0,1.0,5,0.1,57,50.9,12.72,2.74,4.64
1.5,1.0,2.0,1.0,2,0.2,374,59.1,12.68,6.18,2.05
2.0,1.0,10.0,2.0,5,0.1,183,74.3,12.12,6.71,1.81
3.0,3.0,1.0,0.25,4,0.1,57,26.3,12.09,1.55,7.8
2.0,2.0,5.0,1.25,4,0.1,178,46.6,12.07,5.6,2.16
3.0,5.0,10.0,10.0,1,0.3,42,73.8,12.06,11.73,1.03
2.0,2.0,5.0,1.6667,3,0.3,174,50.6,12.03,20.78,0.58
3.0,5.0,5.0,2.5,2,0.2,52,42.3,12.0,8.18,1.47
1.0,1.0,5.0,1.0,5,0.1,1086,56.2,12.0,24.0,0.5
3.0,5.0,10.0,2.5,4,0.1,52,42.3,12.0,8.18,1.47
3.0,2.0,1.0,0.3333,3,0.1,58,46.6,11.97,0.66,18.06
3.0,5.0,2.0,0.6667,3,0.3,56,17.9,11.96,15.93,0.75
1.0,5.0,1.0,0.5,2,0.1,1001,12.0,11.88,5.2,2.29
3.0,3.0,2.0,0.4,5,0.1,57,26.3,11.71,2.74,4.28
3.0,2.0,10.0,2.5,4,0.1,55,69.1,11.62,4.37,2.66
1.5,5.0,10.0,2.0,5,0.1,309,31.4,11.62,17.27,0.67
3.0,2.0,5.0,2.5,2,0.2,55,69.1,11.62,4.37,2.66
3.0,2.0,3.0,0.75,4,0.1,58,48.3,11.6,1.71,6.79
3.0,1.0,10.0,2.0,5,0.2,56,76.8,11.55,7.31,1.58
2.0,5.0,3.0,1.5,2,0.2,164,27.4,11.55,9.09,1.27
3.0,5.0,1.0,0.25,4,0.1,56,16.1,11.49,3.46,3.32
2.0,2.0,3.0,1.5,2,0.2,175,50.3,11.36,6.22,1.82
3.0,3.0,1.0,0.5,2,0.3,57,26.3,11.32,4.07,2.78
1.0,2.0,3.0,1.5,2,0.1,936,47.4,11.29,11.48,0.98
3.0,5.0,3.0,1.5,2,0.3,53,30.2,11.25,8.33,1.35
1.5,5.0,1.0,1.0,1,0.2,338,21.0,10.99,4.89,2.25
1.5,5.0,2.0,1.0,2,0.1,338,21.0,10.99,4.89,2.25
3.0,5.0,2.0,2.0,1,0.3,53,39.6,10.98,5.22,2.1
2.0,1.0,10.0,5.0,2,0.3,175,86.9,10.93,15.17,0.72
1.0,3.0,2.0,2.0,1,0.3,792,43.1,10.9,13.93,0.78
2.0,1.0,10.0,2.5,4,0.1,181,78.5,10.79,6.72,1.61
2.0,1.0,5.0,2.5,2,0.2,181,78.5,10.79,6.72,1.61
1.0,3.0,5.0,1.25,4,0.1,895,32.6,10.79,14.09,0.77
2.0,3.0,5.0,1.25,4,0.1,172,35.5,10.78,7.78,1.39
2.0,2.0,1.0,0.5,2,0.1,181,35.4,10.76,1.66,6.49
1.0,2.0,10.0,2.5,4,0.3,825,58.7,10.76,58.97,0.18
3.0,2.0,3.0,1.5,2,0.2,56,58.9,10.75,2.53,4.24
2.0,3.0,5.0,5.0,1,0.3,148,66.9,10.74,8.07,1.33
2.0,1.0,1.0,1.0,1,0.3,187,64.2,10.74,1.77,6.06
2.0,1.0,3.0,1.0,3,0.1,187,64.2,10.74,1.77,6.06
2.0,3.0,1.0,1.0,1,0.3,172,32.6,10.69,5.1,2.1
2.0,3.0,3.0,1.0,3,0.1,172,32.6,10.69,5.1,2.1
2.0,5.0,1.0,0.5,2,0.1,171,16.4,10.66,1.79,5.94
1.5,1.0,5.0,1.6667,3,0.3,368,67.7,10.66,17.31,0.62
1.5,3.0,1.0,1.0,1,0.2,353,31.2,10.61,2.91,3.65
1.5,3.0,2.0,1.0,2,0.1,353,31.2,10.61,2.91,3.65
3.0,2.0,10.0,10.0,1,0.2,52,92.3,10.56,3.28,3.22
3.0,5.0,2.0,0.4,5,0.1,56,16.1,10.53,6.09,1.73
3.0,5.0,3.0,0.75,4,0.3,56,17.9,10.48,22.65,0.46
3.0,3.0,10.0,2.5,4,0.3,53,50.9,10.45,23.91,0.44
1.0,2.0,10.0,2.5,4,0.1,825,58.7,10.44,24.18,0.43
1.0,2.0,5.0,2.5,2,0.2,825,58.7,10.44,24.18,0.43
1.0,2.0,3.0,0.75,4,0.1,1057,31.9,10.42,15.1,0.69
3.0,5.0,2.0,1.0,2,0.3,55,23.6,10.35,11.04,0.94
3.0,5.0,3.0,1.0,3,0.2,55,23.6,10.35,11.04,0.94
1.5,1.0,3.0,0.75,4,0.1,376,52.4,10.31,4.71,2.19
2.0,3.0,5.0,1.6667,3,0.3,166,39.8,10.25,22.32,0.46
3.0,1.0,1.0,0.3333,3,0.2,58,53.4,10.14,0.78,13.04
3.0,2.0,2.0,2.0,1,0.3,55,67.3,10.13,2.56,3.96
3.0,2.0,2.0,1.0,2,0.2,57,50.9,10.08,2.2,4.58
2.0,3.0,1.0,0.5,2,0.1,176,25.0,10.07,1.82,5.54
3.0,2.0,5.0,5.0,1,0.3,54,81.5,10.06,3.99,2.52
1.0,1.0,3.0,1.5,2,0.3,1031,64.8,10.02,32.16,0.31
2.0,2.0,3.0,1.0,3,0.1,178,42.7,9.94,3.67,2.71
2.0,2.0,1.0,1.0,1,0.3,178,42.7,9.94,3.67,2.71
2.0,2.0,10.0,2.5,4,0.2,169,59.8,9.88,22.12,0.45
3.0,3.0,5.0,1.0,5,0.2,56,32.1,9.88,11.74,0.84
1.5,5.0,10.0,2.0,5,0.3,309,31.4,9.87,44.69,0.22
1.0,2.0,1.0,0.5,2,0.1,1095,25.8,9.77,7.78,1.26
3.0,5.0,5.0,1.25,4,0.2,55,25.5,9.75,14.06,0.69
1.0,1.0,2.0,1.0,2,0.2,1086,56.2,9.72,19.66,0.49
3.0,1.0,2.0,0.5,4,0.2,58,53.4,9.68,1.91,5.06
2.0,5.0,3.0,1.0,3,0.1,167,21.6,9.67,5.32,1.82
2.0,5.0,1.0,1.0,1,0.3,167,21.6,9.67,5.32,1.82
3.0,1.0,10.0,2.5,4,0.3,56,78.6,9.66,10.95,0.88
1.5,1.0,10.0,2.0,5,0.1,359,71.9,9.65,8.78,1.1
1.0,1.0,1.0,0.5,2,0.1,1145,42.7,9.59,5.85,1.64
1.5,1.0,2.0,0.6667,3,0.1,377,50.9,9.59,2.56,3.75
2.0,1.0,10.0,10.0,1,0.2,162,94.4,9.57,4.92,1.94
3.0,5.0,1.0,0.5,2,0.3,56,16.1,9.55,8.65,1.1
2.0,1.0,1.0,0.5,2,0.1,189,56.1,9.52,0.97,9.85
1.5,1.0,1.0,1.0,1,0.3,374,59.1,9.42,4.67,2.02
1.5,1.0,3.0,1.0,3,0.1,374,59.1,9.42,4.67,2.02
3.0,2.0,2.0,0.6667,3,0.1,58,48.3,9.42,1.16,8.13
2.0,5.0,5.0,1.25,4,0.1,167,24.0,9.27,8.76,1.06
1.5,3.0,2.0,2.0,1,0.3,325,44.0,9.24,9.71,0.95
1.5,1.0,10.0,2.5,4,0.3,348,75.3,9.23,26.33,0.35
3.0,1.0,3.0,0.6,5,0.2,58,53.4,9.2,3.08,2.99
3.0,2.0,10.0,3.3333,3,0.1,55,74.5,9.2,3.52,2.61
2.0,1.0,3.0,3.0,1,0.3,180,81.7,9.19,6.16,1.49
1.0,1.0,3.0,0.75,4,0.1,1121,49.8,9.14,13.96,0.65
3.0,2.0,5.0,1.6667,3,0.1,56,62.5,9.12,2.1,4.34
3.0,3.0,3.0,0.75,4,0.2,57,28.1,9.11,9.31,0.98
3.0,3.0,2.0,0.6667,3,0.2,57,28.1,9.08,6.07,1.5
3.0,1.0,5.0,1.0,5,0.3,58,60.3,9.04,7.04,1.29
3.0,3.0,3.0,0.6,5,0.1,57,28.1,9.04,4.41,2.05
3.0,3.0,3.0,1.0,3,0.3,56,32.1,8.94,10.61,0.84
2.0,1.0,5.0,1.6667,3,0.1,186,72.0,8.86,3.08,2.87
1.5,1.0,5.0,1.25,4,0.1,372,62.6,8.82,7.64,1.15
1.0,3.0,10.0,2.0,5,0.3,792,43.1,8.82,56.26,0.16
3.0,3.0,5.0,1.6667,3,0.2,55,43.6,8.72,7.09,1.23
1.0,2.0,1.0,1.0,1,0.2,1002,38.1,8.68,9.49,0.91
1.0,2.0,2.0,1.0,2,0.1,1002,38.1,8.68,9.49,0.91
1.0,1.0,5.0,1.25,4,0.1,1056,61.0,8.67,21.56,0.4
3.0,5.0,5.0,1.0,5,0.1,55,23.6,8.65,9.27,0.93
3.0,1.0,10.0,5.0,2,0.3,56,89.3,8.63,6.02,1.43
1.5,2.0,5.0,2.5,2,0.1,328,60.7,8.56,6.34,1.35
3.0,2.0,5.0,1.25,4,0.1,57,52.6,8.43,2.69,3.13
2.0,2.0,5.0,1.6667,3,0.2,174,50.6,8.43,14.14,0.6
3.0,5.0,3.0,0.6,5,0.1,56,17.9,8.41,8.41,1.0
3.0,1.0,1.0,0.2,5,0.1,58,48.3,8.4,0.6,14.03
3.0,3.0,10.0,2.0,5,0.1,54,48.1,8.19,8.27,0.99
1.0,3.0,3.0,1.5,2,0.1,856,36.7,8.18,8.84,0.93
3.0,5.0,10.0,10.0,1,0.2,42,73.8,8.09,7.93,1.02
3.0,5.0,2.0,0.6667,3,0.2,56,17.9,8.07,10.91,0.74
2.0,2.0,3.0,3.0,1,0.3,167,65.3,8.06,7.24,1.11
3.0,5.0,5.0,1.6667,3,0.1,53,34.0,7.96,3.79,2.1
2.0,2.0,10.0,3.3333,3,0.1,163,67.5,7.94,8.89,0.89
