retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.382,0.618,1.272,0.005,5,0.2,ob_only,38,24,14,55.3,22.04,6.03,3.66,1220.45,3,eth,1H,3m,91
0.5,0.786,2.0,0.002,3,0.2,both,40,25,15,35.0,10.89,2.98,3.65,1108.86,3,eth,1H,3m,91
0.5,0.786,2.0,0.002,5,0.1,both,40,25,15,35.0,9.03,2.48,3.64,1090.35,3,eth,1H,3m,91
0.5,0.786,2.0,0.002,3,0.1,both,40,25,15,35.0,5.38,1.49,3.61,1053.76,3,eth,1H,3m,91
0.382,0.618,1.272,0.005,5,0.2,both,40,26,14,55.0,21.56,6.03,3.58,1215.55,3,eth,1H,3m,91
0.382,0.618,1.272,0.005,7,0.1,ob_only,38,24,14,55.3,15.18,4.24,3.58,1151.8,3,eth,1H,3m,91
0.5,0.786,1.272,0.005,5,0.2,ob_only,40,23,17,55.0,23.09,6.48,3.56,1230.92,3,eth,1H,3m,91
0.382,0.618,1.272,0.005,3,0.2,ob_only,38,24,14,55.3,12.94,3.64,3.55,1129.38,3,eth,1H,3m,91
0.382,0.618,1.272,0.005,5,0.1,ob_only,38,24,14,55.3,10.72,3.04,3.52,1107.2,3,eth,1H,3m,91
0.382,0.618,1.272,0.005,7,0.1,both,40,26,14,55.0,14.86,4.24,3.5,1148.58,3,eth,1H,3m,91
0.382,0.618,1.272,0.005,3,0.2,both,40,26,14,55.0,12.67,3.64,3.48,1126.69,3,eth,1H,3m,91
0.5,0.786,1.272,0.005,7,0.2,both,41,24,17,53.7,31.16,8.98,3.47,1311.61,3,eth,1H,3m,91
0.382,0.618,1.272,0.005,3,0.1,ob_only,38,24,14,55.3,6.36,1.83,3.47,1063.58,3,eth,1H,3m,91
0.382,0.618,1.272,0.005,5,0.1,both,40,26,14,55.0,10.5,3.04,3.45,1105.01,3,eth,1H,3m,91
0.5,0.786,1.272,0.005,7,0.1,ob_only,40,23,17,55.0,15.8,4.58,3.45,1158.01,3,eth,1H,3m,91
0.5,0.786,1.272,0.005,3,0.2,ob_only,40,23,17,55.0,13.44,3.93,3.42,1134.4,3,eth,1H,3m,91
0.382,0.618,1.272,0.005,3,0.1,both,40,26,14,55.0,6.23,1.83,3.4,1062.32,3,eth,1H,3m,91
0.5,0.786,1.272,0.005,5,0.1,ob_only,40,23,17,55.0,11.11,3.29,3.38,1111.15,3,eth,1H,3m,91
0.382,0.786,1.272,0.002,7,0.2,both,52,34,18,42.3,28.13,8.38,3.36,1281.31,3,eth,1H,3m,91
0.5,0.786,1.272,0.005,5,0.2,both,41,24,17,53.7,21.67,6.48,3.34,1216.74,3,eth,1H,3m,91
0.5,0.786,1.272,0.005,3,0.1,ob_only,40,23,17,55.0,6.57,1.98,3.31,1065.67,3,eth,1H,3m,91
0.382,0.786,1.272,0.002,5,0.2,both,52,34,18,42.3,19.74,6.04,3.27,1197.38,3,eth,1H,3m,91
0.5,0.786,1.272,0.005,7,0.1,both,41,24,17,53.7,14.87,4.58,3.25,1148.67,3,eth,1H,3m,91
0.5,0.786,1.272,0.005,3,0.2,both,41,24,17,53.7,12.66,3.93,3.22,1126.56,3,eth,1H,3m,91
0.382,0.786,1.272,0.002,7,0.1,both,52,34,18,42.3,13.62,4.26,3.2,1136.24,3,eth,1H,3m,91
0.5,0.786,1.272,0.005,5,0.1,both,41,24,17,53.7,10.47,3.29,3.19,1104.75,3,eth,1H,3m,91
0.382,0.786,1.272,0.002,3,0.2,both,52,34,18,42.3,11.62,3.66,3.17,1116.22,3,eth,1H,3m,91
0.382,0.786,1.272,0.002,5,0.1,both,52,34,18,42.3,9.64,3.06,3.15,1096.38,3,eth,1H,3m,91
0.5,0.786,1.272,0.005,3,0.1,both,41,24,17,53.7,6.2,1.98,3.13,1061.99,3,eth,1H,3m,91
0.382,0.786,1.272,0.002,3,0.1,both,52,34,18,42.3,5.73,1.84,3.1,1057.26,3,eth,1H,3m,91
0.5,0.786,2.0,0.005,7,0.2,ob_only,37,23,14,43.2,28.85,9.84,2.93,1288.51,3,eth,1H,3m,91
0.5,0.786,2.0,0.005,7,0.2,both,37,23,14,43.2,28.85,9.84,2.93,1288.51,3,eth,1H,3m,91
