fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
5,26,2.0,1.0,0.2,5,0.1,1021,9.1,-43.78,44.31,-0.99,1h
5,26,5.0,2.0,0.6667,3,0.2,1021,16.9,-43.8,47.81,-0.92,1h
9,50,2.0,1.0,0.3333,3,0.3,517,13.3,-43.93,49.81,-0.88,1h
9,21,2.0,3.0,1.0,3,0.2,844,30.1,-44.22,45.13,-0.98,1h
12,50,5.0,2.0,0.4,5,0.3,441,8.8,-44.33,59.88,-0.74,1h
5,26,5.0,3.0,0.4286,7,0.1,1021,12.6,-44.46,52.01,-0.85,1h
9,26,2.0,2.0,0.4,5,0.1,768,14.5,-44.5,45.02,-0.99,1h
5,21,2.0,3.0,0.6,5,0.1,1129,22.6,-44.71,45.57,-0.98,1h
5,21,5.0,3.0,0.4286,7,0.1,1129,13.2,-44.85,49.32,-0.91,1h
9,26,3.0,3.0,0.4286,7,0.1,768,13.0,-44.85,45.6,-0.98,1h
12,50,5.0,3.0,0.6,5,0.3,441,12.9,-44.85,64.87,-0.69,1h
12,26,2.0,2.0,0.2857,7,0.1,649,11.2,-44.95,44.95,-1.0,1h
12,26,3.0,1.0,0.1429,7,0.1,649,3.7,-45.04,45.04,-1.0,1h
9,21,3.0,2.0,0.6667,3,0.3,844,19.3,-45.15,45.52,-0.99,1h
9,50,3.0,3.0,0.4286,7,0.2,517,13.3,-45.19,57.65,-0.78,1h
9,26,3.0,1.0,0.3333,3,0.2,768,9.6,-45.24,45.56,-0.99,1h
5,50,2.0,2.0,0.6667,3,0.2,679,22.2,-45.3,49.07,-0.92,1h
5,50,3.0,1.0,0.3333,3,0.3,679,10.6,-45.48,49.57,-0.92,1h
12,26,2.0,3.0,0.4286,7,0.1,649,16.3,-45.51,45.51,-1.0,1h
12,26,2.0,1.0,0.1429,7,0.1,649,5.2,-45.54,45.54,-1.0,1h
12,21,5.0,2.0,0.2857,7,0.1,749,6.8,-45.58,47.6,-0.96,1h
12,21,2.0,2.0,0.4,5,0.1,749,14.2,-45.61,45.61,-1.0,1h
9,21,2.0,2.0,0.6667,3,0.2,844,23.5,-45.69,46.3,-0.99,1h
12,26,5.0,2.0,0.6667,3,0.2,649,13.6,-45.69,51.94,-0.88,1h
5,50,5.0,2.0,0.4,5,0.3,679,10.3,-45.74,56.93,-0.8,1h
9,26,3.0,3.0,0.6,5,0.1,768,15.6,-45.8,45.8,-1.0,1h
9,21,3.0,2.0,0.2857,7,0.1,844,9.2,-45.83,45.83,-1.0,1h
9,50,5.0,1.0,0.3333,3,0.3,517,7.0,-45.85,52.83,-0.87,1h
5,50,2.0,1.0,0.1429,7,0.1,679,5.4,-45.88,47.96,-0.96,1h
12,21,2.0,1.0,0.1429,7,0.1,749,6.0,-45.98,45.98,-1.0,1h
