retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.5,0.786,1.272,0.002,7,0.2,ob_only,195,103,92,28.2,111.3,19.51,5.7,2112.97,8,eth,1H,3y,496
0.5,0.786,1.272,0.002,5,0.2,ob_only,195,103,92,28.2,76.08,14.29,5.33,1760.8,8,eth,1H,3y,496
0.5,0.786,1.272,0.002,7,0.1,ob_only,195,103,92,28.2,51.13,10.19,5.02,1511.35,8,eth,1H,3y,496
0.5,0.786,1.272,0.002,3,0.2,ob_only,195,103,92,28.2,43.18,8.79,4.91,1431.8,8,eth,1H,3y,496
0.5,0.786,1.272,0.002,5,0.1,ob_only,195,103,92,28.2,35.43,7.37,4.81,1354.26,8,eth,1H,3y,496
0.5,0.786,1.272,0.005,7,0.2,ob_only,190,100,90,33.7,107.56,22.56,4.77,2075.62,8,eth,1H,3y,496
0.5,0.786,1.272,0.002,3,0.1,ob_only,195,103,92,28.2,20.56,4.48,4.59,1205.61,8,eth,1H,3y,496
0.5,0.786,1.272,0.005,5,0.2,ob_only,190,100,90,33.7,74.39,16.6,4.48,1743.91,8,eth,1H,3y,496
0.5,0.786,1.272,0.002,7,0.2,fvg_only,73,73,0,20.5,48.23,10.94,4.41,1482.3,5,eth,1H,3y,755
0.5,0.786,1.618,0.002,7,0.2,ob_only,188,100,88,23.9,128.11,29.16,4.39,2281.08,8,eth,1H,3y,496
0.5,0.786,1.272,0.005,7,0.1,ob_only,190,100,90,33.7,50.36,11.88,4.24,1503.62,8,eth,1H,3y,496
0.5,0.786,1.272,0.002,5,0.2,fvg_only,73,73,0,20.5,33.53,7.92,4.23,1335.32,5,eth,1H,3y,755
0.5,0.786,1.272,0.005,3,0.2,ob_only,190,100,90,33.7,42.62,10.26,4.15,1426.18,8,eth,1H,3y,496
0.5,0.786,1.272,0.002,7,0.1,fvg_only,73,73,0,20.5,22.98,5.6,4.1,1229.81,5,eth,1H,3y,755
0.5,0.786,1.272,0.005,5,0.1,ob_only,190,100,90,33.7,35.04,8.62,4.07,1350.35,8,eth,1H,3y,496
0.5,0.786,1.272,0.002,3,0.2,fvg_only,73,73,0,20.5,19.56,4.82,4.06,1195.57,5,eth,1H,3y,755
0.5,0.786,1.618,0.002,5,0.2,ob_only,188,100,88,23.9,87.67,21.65,4.05,1876.72,8,eth,1H,3y,496
0.5,0.786,1.272,0.002,5,0.1,fvg_only,73,73,0,20.5,16.18,4.03,4.02,1161.79,5,eth,1H,3y,755
0.5,0.786,1.272,0.005,7,0.2,fvg_only,73,73,0,27.4,44.68,11.17,4.0,1446.79,5,eth,1H,3y,755
0.5,0.786,1.272,0.002,3,0.1,fvg_only,73,73,0,20.5,9.56,2.43,3.93,1095.64,5,eth,1H,3y,755
0.5,0.786,1.272,0.005,5,0.2,fvg_only,73,73,0,27.4,31.4,8.06,3.9,1314.0,5,eth,1H,3y,755
0.5,0.786,1.272,0.005,3,0.1,ob_only,190,100,90,33.7,20.41,5.25,3.89,1204.09,8,eth,1H,3y,496
0.5,0.786,1.618,0.005,7,0.2,ob_only,183,97,86,29.0,122.89,31.9,3.85,2228.85,8,eth,1H,3y,496
0.5,0.786,1.272,0.005,7,0.1,fvg_only,73,73,0,27.4,21.68,5.68,3.81,1216.82,5,eth,1H,3y,755
0.5,0.786,1.272,0.005,3,0.2,fvg_only,73,73,0,27.4,18.5,4.88,3.79,1184.95,5,eth,1H,3y,755
0.5,0.786,1.618,0.002,7,0.1,ob_only,188,100,88,23.9,58.85,15.6,3.77,1588.5,8,eth,1H,3y,496
0.5,0.786,1.272,0.005,5,0.1,fvg_only,73,73,0,27.4,15.34,4.08,3.76,1153.37,5,eth,1H,3y,755
0.5,0.786,1.272,0.005,3,0.1,fvg_only,73,73,0,27.4,9.11,2.46,3.7,1091.07,5,eth,1H,3y,755
0.5,0.786,1.272,0.002,7,0.2,both,217,127,90,25.8,77.78,21.05,3.7,1777.83,8,eth,1H,3y,496
0.5,0.786,1.618,0.002,3,0.2,ob_only,188,100,88,23.9,49.65,13.5,3.68,1496.53,8,eth,1H,3y,496
0.5,0.786,1.272,0.002,5,0.2,both,217,127,90,25.8,55.69,15.45,3.6,1556.93,8,eth,1H,3y,496
0.5,0.786,1.618,0.005,5,0.2,ob_only,183,97,86,29.0,85.27,23.79,3.58,1852.66,8,eth,1H,3y,496
0.5,0.786,1.618,0.002,5,0.1,ob_only,188,100,88,23.9,40.69,11.36,3.58,1406.94,8,eth,1H,3y,496
0.5,0.786,1.272,0.002,7,0.1,both,217,127,90,25.8,38.68,11.05,3.5,1386.83,8,eth,1H,3y,496
0.5,0.786,1.272,0.002,3,0.2,both,217,127,90,25.8,33.01,9.53,3.46,1330.12,8,eth,1H,3y,496
0.5,0.786,1.272,0.002,5,0.1,both,217,127,90,25.8,27.37,8.0,3.42,1273.67,8,eth,1H,3y,496
0.5,0.786,1.618,0.002,3,0.1,ob_only,188,100,88,23.9,23.56,6.95,3.39,1235.57,8,eth,1H,3y,496
0.5,0.786,1.618,0.005,7,0.1,ob_only,183,97,86,29.0,57.72,17.19,3.36,1577.24,8,eth,1H,3y,496
0.5,0.786,1.272,0.002,3,0.1,both,217,127,90,25.8,16.21,4.87,3.33,1162.09,8,eth,1H,3y,496
0.5,0.786,1.618,0.005,3,0.2,ob_only,183,97,86,29.0,48.83,14.9,3.28,1488.25,8,eth,1H,3y,496
