rsi_long,rsi_short,sl_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,trades_per_yr,long_trades,short_trades,win_rate,long_win_rate,short_win_rate,return_pct,max_drawdown,calmar
30,75,1.5,atr_3x,2,0.3,False,30,7.5,15,15,20.0,26.7,13.3,-56.09,56.09,-1.0
25,65,1.5,atr_3x,2,0.5,False,45,11.2,4,41,28.9,50.0,26.8,-56.29,56.29,-1.0
30,65,1.5,atr_2x,2,0.3,False,56,14.0,15,41,32.1,26.7,34.1,-56.3,56.3,-1.0
35,75,1.5,bb_mid,3,0.3,False,39,9.8,24,15,41.0,50.0,26.7,-56.36,60.44,-0.93
35,65,1.5,bb_mid,2,0.3,False,65,16.2,24,41,40.0,50.0,34.1,-56.47,59.31,-0.95
35,65,3.0,bb_mid,3,0.3,False,49,12.2,21,28,57.1,71.4,46.4,-56.6,63.88,-0.89
25,70,2.0,atr_3x,3,0.5,False,29,7.2,4,25,34.5,50.0,32.0,-56.81,65.39,-0.87
25,70,2.0,atr_3x,5,0.3,False,29,7.2,4,25,34.5,50.0,32.0,-56.81,65.39,-0.87
35,75,1.5,atr_3x,3,0.3,False,39,9.8,24,15,28.2,37.5,13.3,-56.94,57.8,-0.99
35,70,1.5,atr_2x,3,0.3,False,54,13.5,24,30,35.2,37.5,33.3,-57.62,60.06,-0.96
35,75,2.0,atr_3x,2,0.5,False,36,9.0,23,13,38.9,43.5,30.8,-57.85,65.15,-0.89
30,75,1.5,atr_2x,3,0.3,False,30,7.5,15,15,30.0,26.7,33.3,-58.04,58.04,-1.0
35,75,3.0,atr_2x,3,0.5,False,32,8.0,21,11,46.9,52.4,36.4,-58.19,72.42,-0.8
35,75,3.0,atr_2x,5,0.3,False,32,8.0,21,11,46.9,52.4,36.4,-58.19,72.42,-0.8
35,65,2.0,bb_mid,2,0.3,False,59,14.8,23,36,47.5,60.9,38.9,-58.3,60.09,-0.97
30,70,3.0,atr_2x,3,0.3,False,33,8.2,13,20,39.4,46.2,35.0,-58.39,63.62,-0.92
35,70,2.0,atr_3x,2,0.5,False,48,12.0,23,25,37.5,43.5,32.0,-58.53,63.15,-0.93
25,75,1.5,atr_3x,5,0.3,False,19,4.8,4,15,21.1,50.0,13.3,-58.69,58.69,-1.0
25,75,1.5,atr_3x,3,0.5,False,19,4.8,4,15,21.1,50.0,13.3,-58.69,58.69,-1.0
25,70,2.0,atr_2x,5,0.3,False,29,7.2,4,25,37.9,50.0,36.0,-58.73,63.59,-0.92
25,70,2.0,atr_2x,3,0.5,False,29,7.2,4,25,37.9,50.0,36.0,-58.73,63.59,-0.92
30,65,3.0,atr_2x,2,0.5,False,42,10.5,13,29,45.2,46.2,44.8,-59.11,64.75,-0.91
35,75,2.0,atr_2x,3,0.3,False,36,9.0,23,13,38.9,43.5,30.8,-59.16,61.39,-0.96
25,70,2.0,bb_mid,2,0.5,False,29,7.2,4,25,37.9,75.0,32.0,-59.17,64.29,-0.92
25,65,2.0,bb_mid,3,0.3,False,40,10.0,4,36,42.5,75.0,38.9,-59.2,62.99,-0.94
30,70,1.5,atr_3x,2,0.3,False,45,11.2,15,30,22.2,26.7,20.0,-60.21,60.21,-1.0
25,65,1.5,bb_mid,3,0.3,False,45,11.2,4,41,35.6,50.0,34.1,-60.25,63.94,-0.94
25,70,3.0,atr_2x,5,0.3,False,24,6.0,4,20,37.5,50.0,35.0,-60.56,64.75,-0.94
25,70,3.0,atr_2x,3,0.5,False,24,6.0,4,20,37.5,50.0,35.0,-60.56,64.75,-0.94
35,65,2.0,atr_3x,2,0.5,False,58,14.5,23,35,37.9,43.5,34.3,-60.61,65.97,-0.92
30,70,1.5,bb_mid,2,0.3,False,45,11.2,15,30,31.1,33.3,30.0,-60.63,60.63,-1.0
35,75,1.5,bb_mid,2,0.5,False,39,9.8,24,15,41.0,50.0,26.7,-60.83,64.78,-0.94
25,65,2.0,atr_3x,3,0.5,False,39,9.8,4,35,35.9,50.0,34.3,-60.97,68.49,-0.89
25,65,2.0,atr_3x,5,0.3,False,39,9.8,4,35,35.9,50.0,34.3,-60.97,68.49,-0.89
25,75,2.0,bb_mid,5,0.3,False,17,4.2,4,13,41.2,75.0,30.8,-61.19,66.84,-0.92
25,75,2.0,bb_mid,3,0.5,False,17,4.2,4,13,41.2,75.0,30.8,-61.19,66.84,-0.92
25,65,2.0,atr_2x,5,0.3,False,39,9.8,4,35,41.0,50.0,40.0,-61.52,66.18,-0.93
25,65,2.0,atr_2x,3,0.5,False,39,9.8,4,35,41.0,50.0,40.0,-61.52,66.18,-0.93
35,65,3.0,bb_mid,2,0.5,False,49,12.2,21,28,57.1,71.4,46.4,-61.56,68.59,-0.9
35,75,1.5,atr_3x,2,0.5,False,39,9.8,24,15,28.2,37.5,13.3,-61.63,62.42,-0.99
