retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,n_bos,n_zones
0.382,0.786,1.272,0.005,7,0.2,ob_only,149,27.5,-37.15,62.9,-0.59,628.45,8,sol,1H,334,835
0.382,0.618,2.0,0.002,5,0.1,both,194,13.9,-27.0,45.63,-0.59,729.98,8,sol,1H,334,835
0.382,0.618,1.618,0.005,3,0.2,both,293,21.5,-32.01,53.52,-0.6,679.85,5,sol,1H,496,977
0.382,0.618,1.618,0.005,5,0.2,ob_only,228,24.1,-44.24,73.49,-0.6,557.55,5,sol,1H,496,977
0.382,0.786,1.272,0.005,3,0.1,both,338,22.8,-21.37,35.79,-0.6,786.35,5,sol,1H,496,977
0.382,0.618,2.0,0.002,7,0.1,ob_only,131,18.3,-32.49,54.5,-0.6,675.11,8,sol,1H,334,835
0.5,0.786,1.618,0.002,3,0.1,both,292,15.8,-15.72,26.16,-0.6,842.83,5,sol,1H,496,977
0.382,0.618,2.0,0.005,7,0.1,ob_only,130,20.8,-36.12,60.69,-0.6,638.83,8,sol,1H,334,835
0.5,0.786,2.0,0.002,5,0.2,both,279,13.6,-37.01,61.34,-0.6,629.85,5,sol,1H,496,977
0.382,0.786,1.272,0.002,5,0.2,both,225,19.1,-29.78,49.6,-0.6,702.2,8,sol,1H,334,835
0.382,0.618,1.618,0.002,7,0.2,ob_only,137,21.2,-41.13,67.64,-0.61,588.68,8,sol,1H,334,835
0.5,0.786,1.618,0.005,5,0.1,both,175,17.1,-16.51,26.88,-0.61,834.9,8,sol,1H,334,835
0.382,0.786,1.272,0.005,3,0.2,ob_only,260,25.4,-32.49,53.47,-0.61,675.12,5,sol,1H,496,977
0.5,0.786,2.0,0.002,5,0.2,ob_only,235,14.5,-35.86,58.82,-0.61,641.35,5,sol,1H,496,977
0.382,0.618,1.272,0.005,7,0.1,both,308,24.7,-38.56,62.55,-0.62,614.38,5,sol,1H,496,977
0.382,0.618,1.618,0.002,5,0.2,both,308,19.2,-46.43,74.37,-0.62,535.67,5,sol,1H,496,977
0.5,0.786,1.272,0.005,7,0.2,both,180,22.2,-38.11,61.65,-0.62,618.89,8,sol,1H,334,835
0.382,0.618,1.272,0.002,5,0.2,both,321,22.1,-45.47,73.13,-0.62,545.3,5,sol,1H,496,977
0.382,0.618,2.0,0.005,3,0.1,both,187,16.0,-21.76,35.13,-0.62,782.42,8,sol,1H,334,835
0.382,0.618,2.0,0.002,3,0.2,both,194,13.9,-32.27,52.13,-0.62,677.28,8,sol,1H,334,835
0.382,0.618,1.618,0.005,3,0.1,both,196,18.9,-13.33,21.38,-0.62,866.67,8,sol,1H,334,835
0.382,0.618,1.618,0.002,5,0.2,both,202,16.8,-33.46,53.88,-0.62,665.4,8,sol,1H,334,835
0.382,0.618,1.272,0.002,7,0.2,both,209,20.6,-42.36,68.15,-0.62,576.44,8,sol,1H,334,835
0.5,0.786,1.618,0.002,3,0.1,ob_only,246,16.7,-15.26,24.54,-0.62,847.43,5,sol,1H,496,977
0.5,0.786,2.0,0.002,3,0.1,both,488,15.0,-17.15,27.75,-0.62,828.55,3,sol,1H,789,1290
0.5,0.786,1.272,0.002,3,0.1,both,294,18.7,-15.94,25.65,-0.62,840.59,5,sol,1H,496,977
0.382,0.786,1.618,0.002,3,0.1,both,337,16.9,-19.95,32.44,-0.62,800.48,5,sol,1H,496,977
0.5,0.786,1.618,0.005,5,0.2,ob_only,142,19.0,-30.44,47.94,-0.63,695.65,8,sol,1H,334,835
0.382,0.618,1.272,0.005,5,0.2,ob_only,237,27.4,-45.18,71.3,-0.63,548.22,5,sol,1H,496,977
0.382,0.786,1.618,0.002,5,0.1,ob_only,256,19.5,-28.04,44.35,-0.63,719.61,5,sol,1H,496,977
0.382,0.618,1.618,0.005,7,0.1,both,293,21.5,-37.62,59.46,-0.63,623.83,5,sol,1H,496,977
0.5,0.786,1.618,0.005,3,0.2,both,175,17.1,-20.39,31.81,-0.64,796.09,8,sol,1H,334,835
0.382,0.618,1.272,0.002,7,0.2,ob_only,241,25.7,-51.72,81.38,-0.64,482.81,5,sol,1H,496,977
0.382,0.786,1.272,0.005,7,0.1,ob_only,260,25.4,-37.79,59.36,-0.64,622.14,5,sol,1H,496,977
0.382,0.786,1.618,0.002,5,0.1,ob_only,148,18.2,-18.01,28.26,-0.64,819.92,8,sol,1H,334,835
0.382,0.618,2.0,0.005,3,0.1,ob_only,214,20.1,-24.56,38.23,-0.64,754.36,5,sol,1H,496,977
0.5,0.786,2.0,0.005,5,0.1,ob_only,233,16.3,-26.0,40.68,-0.64,739.96,5,sol,1H,496,977
0.382,0.618,2.0,0.002,7,0.1,both,194,13.9,-37.4,57.93,-0.65,625.97,8,sol,1H,334,835
0.382,0.786,1.618,0.002,3,0.2,ob_only,256,19.5,-33.68,50.7,-0.66,663.2,5,sol,1H,496,977
0.5,0.786,2.0,0.002,3,0.1,ob_only,441,15.9,-21.61,32.71,-0.66,783.86,3,sol,1H,789,1290
0.5,0.786,1.618,0.002,5,0.1,both,292,15.8,-26.5,39.96,-0.66,735.04,5,sol,1H,496,977
0.5,0.786,1.272,0.002,3,0.1,ob_only,247,19.8,-15.09,22.76,-0.66,849.06,5,sol,1H,496,977
0.382,0.786,1.272,0.005,3,0.1,both,218,21.6,-12.86,19.43,-0.66,871.36,8,sol,1H,334,835
0.382,0.786,1.272,0.005,5,0.1,both,338,22.8,-34.66,52.76,-0.66,653.37,5,sol,1H,496,977
0.382,0.786,1.618,0.002,3,0.2,ob_only,148,18.2,-22.07,33.39,-0.66,779.31,8,sol,1H,334,835
0.382,0.786,1.272,0.002,7,0.2,ob_only,264,23.9,-54.26,80.48,-0.67,457.41,5,sol,1H,496,977
0.5,0.786,1.618,0.005,7,0.1,both,175,17.1,-24.36,36.55,-0.67,756.39,8,sol,1H,334,835
0.5,0.786,1.272,0.002,5,0.1,both,294,18.7,-26.43,39.43,-0.67,735.69,5,sol,1H,496,977
0.382,0.618,2.0,0.005,5,0.1,both,187,16.0,-34.98,51.9,-0.67,650.19,8,sol,1H,334,835
0.382,0.618,2.0,0.002,5,0.2,ob_only,131,18.3,-45.91,68.29,-0.67,540.94,8,sol,1H,334,835
