retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.382,0.618,2.0,0.005,7,0.2,ob_only,167,96,71,28.7,15.67,35.53,0.44,1156.68,8,btc,1H,3y,492
0.382,0.786,1.618,0.005,3,0.1,ob_only,192,104,88,31.2,3.58,8.24,0.43,1035.81,8,btc,1H,3y,492
0.5,0.786,2.0,0.005,7,0.2,fvg_only,62,62,0,16.1,7.46,17.8,0.42,1074.57,5,btc,1H,3y,756
0.5,0.786,2.0,0.002,3,0.1,ob_only,183,98,85,18.0,2.91,6.97,0.42,1029.1,8,btc,1H,3y,492
0.5,0.786,2.0,0.005,7,0.2,fvg_only,53,53,0,15.1,6.12,14.88,0.41,1061.17,8,btc,1H,3y,492
0.382,0.786,2.0,0.002,3,0.1,both,227,141,86,18.9,3.05,7.47,0.41,1030.47,8,btc,1H,3y,492
0.5,0.786,1.618,0.005,7,0.2,both,193,112,81,27.5,10.43,25.24,0.41,1104.29,8,btc,1H,3y,492
0.382,0.786,1.618,0.005,5,0.1,ob_only,192,104,88,31.2,5.38,13.46,0.4,1053.84,8,btc,1H,3y,492
0.382,0.786,2.0,0.005,5,0.2,both,201,123,78,24.4,10.89,28.19,0.39,1108.92,8,btc,1H,3y,492
0.382,0.618,2.0,0.002,5,0.2,ob_only,177,101,76,22.6,8.94,23.76,0.38,1089.43,8,btc,1H,3y,492
0.5,0.786,2.0,0.002,5,0.1,ob_only,183,98,85,18.0,4.31,11.43,0.38,1043.15,8,btc,1H,3y,492
0.382,0.786,1.618,0.005,3,0.2,ob_only,192,104,88,31.2,6.1,15.99,0.38,1061.02,8,btc,1H,3y,492
0.382,0.786,1.618,0.005,7,0.1,ob_only,192,104,88,31.2,6.7,18.46,0.36,1066.95,8,btc,1H,3y,492
0.5,0.786,2.0,0.002,3,0.2,ob_only,183,98,85,18.0,4.85,13.6,0.36,1048.54,8,btc,1H,3y,492
0.382,0.786,2.0,0.002,5,0.1,both,227,141,86,18.9,4.38,12.39,0.35,1043.84,8,btc,1H,3y,492
0.5,0.786,1.618,0.005,3,0.1,fvg_only,61,61,0,23.0,0.97,2.86,0.34,1009.67,3,btc,1H,3y,1168
0.5,0.786,2.0,0.002,7,0.1,ob_only,183,98,85,18.0,5.28,15.73,0.34,1052.82,8,btc,1H,3y,492
0.382,0.786,2.0,0.002,3,0.2,both,227,141,86,18.9,4.84,14.83,0.33,1048.39,8,btc,1H,3y,492
0.382,0.618,2.0,0.005,3,0.1,both,182,116,66,25.8,3.58,11.24,0.32,1035.85,8,btc,1H,3y,492
0.5,0.786,1.618,0.005,5,0.1,fvg_only,61,61,0,23.0,1.51,4.73,0.32,1015.06,3,btc,1H,3y,1168
0.5,0.786,1.618,0.005,3,0.2,fvg_only,61,61,0,23.0,1.74,5.66,0.31,1017.45,3,btc,1H,3y,1168
0.5,0.786,1.618,0.005,7,0.1,fvg_only,61,61,0,23.0,1.96,6.58,0.3,1019.63,3,btc,1H,3y,1168
0.382,0.786,2.0,0.002,7,0.1,both,227,141,86,18.9,5.15,17.24,0.3,1051.53,8,btc,1H,3y,492
0.382,0.786,1.618,0.005,5,0.2,ob_only,192,104,88,31.2,7.72,25.81,0.3,1077.16,8,btc,1H,3y,492
0.382,0.618,2.0,0.005,5,0.1,both,182,116,66,25.8,5.26,18.27,0.29,1052.58,8,btc,1H,3y,492
0.382,0.786,2.0,0.005,7,0.2,both,201,123,78,24.4,10.82,37.93,0.29,1108.21,8,btc,1H,3y,492
0.382,0.786,1.618,0.002,3,0.1,ob_only,203,110,93,25.1,2.13,8.02,0.27,1021.3,8,btc,1H,3y,492
0.5,0.786,2.0,0.002,5,0.2,ob_only,183,98,85,18.0,5.91,22.13,0.27,1059.1,8,btc,1H,3y,492
0.382,0.618,2.0,0.005,3,0.2,both,182,116,66,25.8,5.87,21.64,0.27,1058.72,8,btc,1H,3y,492
0.5,0.786,2.0,0.005,3,0.1,ob_only,173,93,80,23.7,2.19,8.06,0.27,1021.88,8,btc,1H,3y,492
0.5,0.786,1.618,0.005,5,0.2,fvg_only,61,61,0,23.0,2.49,9.32,0.27,1024.94,3,btc,1H,3y,1168
0.382,0.618,2.0,0.002,7,0.2,ob_only,177,101,76,22.6,8.82,32.57,0.27,1088.19,8,btc,1H,3y,492
0.382,0.618,2.0,0.005,7,0.1,both,182,116,66,25.8,6.34,24.92,0.25,1063.36,8,btc,1H,3y,492
0.382,0.786,1.618,0.002,5,0.1,ob_only,203,110,93,25.1,3.02,13.18,0.23,1030.24,8,btc,1H,3y,492
0.5,0.786,1.618,0.005,7,0.2,fvg_only,61,61,0,23.0,2.92,12.89,0.23,1029.22,3,btc,1H,3y,1168
0.5,0.786,2.0,0.005,5,0.1,ob_only,173,93,80,23.7,3.02,13.18,0.23,1030.16,8,btc,1H,3y,492
0.382,0.618,2.0,0.002,3,0.1,both,201,130,71,20.4,2.17,9.25,0.23,1021.7,8,btc,1H,3y,492
0.382,0.786,2.0,0.002,5,0.2,both,227,141,86,18.9,5.24,24.34,0.22,1052.44,8,btc,1H,3y,492
0.382,0.786,1.618,0.002,3,0.2,ob_only,203,110,93,25.1,3.31,15.71,0.21,1033.11,8,btc,1H,3y,492
0.5,0.786,2.0,0.005,3,0.2,ob_only,173,93,80,23.7,3.24,15.66,0.21,1032.4,8,btc,1H,3y,492
0.382,0.786,1.618,0.005,7,0.2,ob_only,192,104,88,31.2,7.3,35.06,0.21,1073.0,8,btc,1H,3y,492
0.382,0.618,2.0,0.005,5,0.2,both,182,116,66,25.8,6.83,34.18,0.2,1068.27,8,btc,1H,3y,492
0.382,0.618,1.272,0.002,3,0.1,ob_only,196,112,84,32.7,1.52,7.68,0.2,1015.25,8,btc,1H,3y,492
0.382,0.618,1.272,0.002,3,0.1,both,227,149,78,30.4,1.78,8.91,0.2,1017.82,8,btc,1H,3y,492
0.382,0.786,1.618,0.002,7,0.1,ob_only,203,110,93,25.1,3.49,18.2,0.19,1034.91,8,btc,1H,3y,492
0.382,0.618,2.0,0.002,5,0.1,both,201,130,71,20.4,2.95,15.16,0.19,1029.49,8,btc,1H,3y,492
0.5,0.786,1.272,0.002,3,0.1,fvg_only,64,64,0,15.6,0.43,2.44,0.18,1004.3,3,btc,1H,3y,1168
0.5,0.786,1.618,0.005,3,0.1,fvg_only,53,53,0,17.0,0.54,3.0,0.18,1005.39,8,btc,1H,3y,492
0.5,0.786,2.0,0.005,7,0.1,ob_only,173,93,80,23.7,3.34,18.08,0.18,1033.37,8,btc,1H,3y,492
0.382,0.618,1.272,0.002,5,0.1,both,227,149,78,30.4,2.55,14.52,0.18,1025.45,8,btc,1H,3y,492
0.5,0.786,2.0,0.002,7,0.2,ob_only,183,98,85,18.0,5.24,30.71,0.17,1052.4,8,btc,1H,3y,492
0.5,0.786,1.272,0.002,5,0.1,fvg_only,64,64,0,15.6,0.67,4.05,0.17,1006.73,3,btc,1H,3y,1168
0.382,0.786,1.272,0.002,3,0.1,both,256,162,94,28.1,1.47,8.41,0.17,1014.69,8,btc,1H,3y,492
0.382,0.618,1.272,0.002,5,0.1,ob_only,196,112,84,32.7,2.12,12.61,0.17,1021.25,8,btc,1H,3y,492
0.382,0.618,2.0,0.002,3,0.2,both,201,130,71,20.4,3.14,18.04,0.17,1031.37,8,btc,1H,3y,492
0.5,0.786,1.272,0.002,7,0.1,fvg_only,64,64,0,15.6,0.88,5.64,0.16,1008.8,3,btc,1H,3y,1168
0.382,0.618,1.272,0.002,3,0.2,both,227,149,78,30.4,2.8,17.23,0.16,1027.98,8,btc,1H,3y,492
0.5,0.786,1.272,0.002,3,0.2,fvg_only,64,64,0,15.6,0.78,4.85,0.16,1007.8,3,btc,1H,3y,1168
0.5,0.786,1.618,0.005,5,0.1,fvg_only,53,53,0,17.0,0.78,4.96,0.16,1007.84,8,btc,1H,3y,492
0.382,0.618,1.618,0.005,3,0.1,ob_only,173,99,74,32.4,1.65,10.52,0.16,1016.49,8,btc,1H,3y,492
0.382,0.786,1.272,0.002,5,0.1,both,256,162,94,28.1,2.01,13.77,0.15,1020.05,8,btc,1H,3y,492
0.382,0.618,2.0,0.002,7,0.1,both,201,130,71,20.4,3.19,20.87,0.15,1031.91,8,btc,1H,3y,492
0.382,0.618,1.272,0.002,3,0.2,ob_only,196,112,84,32.7,2.3,15.02,0.15,1022.99,8,btc,1H,3y,492
0.5,0.786,1.618,0.005,3,0.2,fvg_only,53,53,0,17.0,0.87,5.93,0.15,1008.74,8,btc,1H,3y,492
0.382,0.618,1.272,0.002,7,0.1,both,227,149,78,30.4,2.96,19.87,0.15,1029.64,8,btc,1H,3y,492
0.382,0.618,1.272,0.002,7,0.1,ob_only,196,112,84,32.7,2.39,17.39,0.14,1023.89,8,btc,1H,3y,492
0.5,0.786,1.618,0.005,7,0.1,fvg_only,53,53,0,17.0,0.94,6.89,0.14,1009.41,8,btc,1H,3y,492
0.5,0.786,1.272,0.002,5,0.2,fvg_only,64,64,0,15.6,1.13,7.98,0.14,1011.25,3,btc,1H,3y,1168
0.382,0.618,1.618,0.005,5,0.1,ob_only,173,99,74,32.4,2.16,17.11,0.13,1021.61,8,btc,1H,3y,492
0.382,0.786,1.618,0.005,3,0.1,both,211,128,83,28.4,1.45,11.16,0.13,1014.49,8,btc,1H,3y,492
0.382,0.786,1.618,0.002,5,0.2,ob_only,203,110,93,25.1,3.39,25.41,0.13,1033.95,8,btc,1H,3y,492
0.382,0.786,1.272,0.002,3,0.2,both,256,162,94,28.1,2.14,16.38,0.13,1021.39,8,btc,1H,3y,492
0.382,0.618,2.0,0.005,7,0.2,both,182,116,66,25.8,5.42,45.22,0.12,1054.2,8,btc,1H,3y,492
0.5,0.786,1.272,0.002,7,0.2,fvg_only,64,64,0,15.6,1.33,11.04,0.12,1013.32,3,btc,1H,3y,1168
0.382,0.786,1.272,0.002,7,0.1,both,256,162,94,28.1,2.18,18.93,0.12,1021.84,8,btc,1H,3y,492
0.5,0.786,2.0,0.002,3,0.1,fvg_only,64,64,0,10.9,0.26,2.2,0.12,1002.57,3,btc,1H,3y,1168
0.382,0.618,1.618,0.005,3,0.2,ob_only,173,99,74,32.4,2.24,20.28,0.11,1022.39,8,btc,1H,3y,492
0.5,0.786,2.0,0.005,5,0.2,ob_only,173,93,80,23.7,2.88,25.06,0.11,1028.79,8,btc,1H,3y,492
0.382,0.618,1.272,0.002,5,0.2,both,227,149,78,30.4,2.95,27.41,0.11,1029.45,8,btc,1H,3y,492
0.5,0.786,2.0,0.002,5,0.1,fvg_only,64,64,0,10.9,0.37,3.65,0.1,1003.66,3,btc,1H,3y,1168
0.382,0.786,2.0,0.002,7,0.2,both,227,141,86,18.9,3.45,33.36,0.1,1034.47,8,btc,1H,3y,492
0.382,0.786,1.618,0.005,5,0.1,both,211,128,83,28.4,1.8,18.11,0.1,1017.98,8,btc,1H,3y,492
0.5,0.786,1.618,0.005,5,0.2,fvg_only,53,53,0,17.0,1.01,9.72,0.1,1010.13,8,btc,1H,3y,492
0.382,0.618,2.0,0.002,5,0.2,both,201,130,71,20.4,2.57,28.99,0.09,1025.68,8,btc,1H,3y,492
0.5,0.786,2.0,0.002,3,0.2,fvg_only,64,64,0,10.9,0.4,4.37,0.09,1004.02,3,btc,1H,3y,1168
0.382,0.618,1.272,0.002,5,0.2,ob_only,196,112,84,32.7,2.16,24.24,0.09,1021.57,8,btc,1H,3y,492
0.382,0.618,1.618,0.005,7,0.1,ob_only,173,99,74,32.4,2.2,23.36,0.09,1022.0,8,btc,1H,3y,492
0.382,0.786,1.618,0.005,3,0.2,both,211,128,83,28.4,1.79,21.44,0.08,1017.87,8,btc,1H,3y,492
0.5,0.786,2.0,0.002,7,0.1,fvg_only,64,64,0,10.9,0.43,5.09,0.08,1004.26,3,btc,1H,3y,1168
0.382,0.786,1.272,0.005,3,0.1,ob_only,208,114,94,36.5,0.59,7.21,0.08,1005.91,8,btc,1H,3y,492
0.382,0.786,1.272,0.002,5,0.2,both,256,162,94,28.1,1.79,26.28,0.07,1017.87,8,btc,1H,3y,492
0.382,0.786,1.618,0.005,7,0.1,both,211,128,83,28.4,1.65,24.68,0.07,1016.54,8,btc,1H,3y,492
0.5,0.786,1.618,0.005,7,0.2,fvg_only,53,53,0,17.0,0.82,13.38,0.06,1008.16,8,btc,1H,3y,492
0.5,0.786,2.0,0.002,5,0.2,fvg_only,64,64,0,10.9,0.43,7.24,0.06,1004.25,3,btc,1H,3y,1168
0.5,0.786,1.618,0.005,3,0.1,fvg_only,63,63,0,17.5,0.18,3.39,0.05,1001.78,5,btc,1H,3y,756
0.382,0.786,1.618,0.002,7,0.2,ob_only,203,110,93,25.1,1.82,34.76,0.05,1018.17,8,btc,1H,3y,492
0.382,0.618,1.272,0.002,7,0.2,both,227,149,78,30.4,1.73,36.61,0.05,1017.35,8,btc,1H,3y,492
0.5,0.786,2.0,0.002,3,0.1,both,200,115,85,16.5,0.33,8.31,0.04,1003.26,8,btc,1H,3y,492
0.382,0.786,1.272,0.005,5,0.1,ob_only,208,114,94,36.5,0.48,11.92,0.04,1004.85,8,btc,1H,3y,492
0.382,0.618,1.618,0.005,5,0.2,ob_only,173,99,74,32.4,1.39,32.09,0.04,1013.88,8,btc,1H,3y,492
0.5,0.786,1.618,0.005,5,0.1,fvg_only,63,63,0,17.5,0.18,5.6,0.03,1001.76,5,btc,1H,3y,756
0.382,0.618,1.618,0.002,3,0.1,ob_only,182,104,78,25.8,0.33,9.85,0.03,1003.35,8,btc,1H,3y,492
0.5,0.786,2.0,0.002,7,0.2,fvg_only,64,64,0,10.9,0.26,10.06,0.03,1002.61,3,btc,1H,3y,1168
0.382,0.618,1.272,0.002,7,0.2,ob_only,196,112,84,32.7,0.7,32.8,0.02,1007.04,8,btc,1H,3y,492
0.382,0.786,1.272,0.005,3,0.2,ob_only,208,114,94,36.5,0.28,14.24,0.02,1002.83,8,btc,1H,3y,492
0.5,0.786,1.618,0.005,3,0.2,fvg_only,63,63,0,17.5,0.14,6.68,0.02,1001.4,5,btc,1H,3y,756
0.5,0.786,2.0,0.005,7,0.2,ob_only,173,93,80,23.7,0.6,33.66,0.02,1005.99,8,btc,1H,3y,492
0.5,0.786,1.272,0.002,3,0.1,ob_only,201,108,93,26.9,0.16,6.49,0.02,1001.6,8,btc,1H,3y,492
0.382,0.786,1.618,0.005,5,0.2,both,211,128,83,28.4,0.53,33.8,0.02,1005.35,8,btc,1H,3y,492
0.5,0.786,2.0,0.005,3,0.1,both,186,106,80,22.0,0.17,8.76,0.02,1001.72,8,btc,1H,3y,492
0.5,0.786,1.618,0.005,7,0.1,fvg_only,63,63,0,17.5,0.08,7.76,0.01,1000.81,5,btc,1H,3y,756
0.382,0.786,1.272,0.002,7,0.2,both,256,162,94,28.1,0.05,35.35,0.0,1000.51,8,btc,1H,3y,492
0.5,0.786,2.0,0.002,5,0.1,both,200,115,85,16.5,-0.02,13.74,-0.0,999.84,8,btc,1H,3y,492
0.382,0.618,1.618,0.002,5,0.1,ob_only,182,104,78,25.8,0.05,16.04,0.0,1000.45,8,btc,1H,3y,492
0.382,0.786,1.272,0.005,7,0.1,ob_only,208,114,94,36.5,-0.02,16.54,-0.0,999.84,8,btc,1H,3y,492
0.382,0.618,2.0,0.002,7,0.2,both,201,130,71,20.4,-0.01,38.97,-0.0,999.91,8,btc,1H,3y,492
0.5,0.786,1.272,0.002,5,0.1,ob_only,201,108,93,26.9,-0.08,10.68,-0.01,999.21,8,btc,1H,3y,492
0.382,0.618,1.618,0.002,3,0.2,ob_only,182,104,78,25.8,-0.25,19.03,-0.01,997.5,8,btc,1H,3y,492
0.382,0.618,1.618,0.005,3,0.1,both,191,121,70,29.3,-0.19,13.58,-0.01,998.07,8,btc,1H,3y,492
0.5,0.786,1.618,0.005,5,0.2,fvg_only,63,63,0,17.5,-0.23,10.92,-0.02,997.68,5,btc,1H,3y,756
0.5,0.786,2.0,0.005,5,0.1,both,186,106,80,22.0,-0.35,14.27,-0.02,996.54,8,btc,1H,3y,492
0.5,0.786,2.0,0.002,3,0.2,both,200,115,85,16.5,-0.35,16.41,-0.02,996.5,8,btc,1H,3y,492
0.382,0.786,1.272,0.005,3,0.1,both,234,145,89,33.8,-0.19,9.49,-0.02,998.07,8,btc,1H,3y,492
0.5,0.786,1.272,0.002,3,0.2,ob_only,201,108,93,26.9,-0.3,12.73,-0.02,996.99,8,btc,1H,3y,492
0.382,0.618,1.618,0.002,7,0.1,ob_only,182,104,78,25.8,-0.64,21.93,-0.03,993.57,8,btc,1H,3y,492
0.382,0.618,1.618,0.005,7,0.2,ob_only,173,99,74,32.4,-1.25,42.57,-0.03,987.51,8,btc,1H,3y,492
0.5,0.786,1.272,0.005,3,0.1,fvg_only,65,65,0,21.5,-0.15,3.28,-0.04,998.55,5,btc,1H,3y,756
0.5,0.786,1.272,0.002,7,0.1,ob_only,201,108,93,26.9,-0.59,14.75,-0.04,994.11,8,btc,1H,3y,492
0.382,0.618,1.272,0.005,3,0.1,both,213,136,77,35.7,-0.41,11.22,-0.04,995.88,8,btc,1H,3y,492
0.5,0.786,2.0,0.002,7,0.1,both,200,115,85,16.5,-0.79,19.05,-0.04,992.1,8,btc,1H,3y,492
0.382,0.618,1.618,0.005,5,0.1,both,191,121,70,29.3,-0.9,21.78,-0.04,990.99,8,btc,1H,3y,492
