rsi_thresh,vol_mult,sl_atr_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
25,1.2,2.0,bb_mid,5,0.3,True,2,100.0,6.32,0.08,84.33,1h
25,1.2,1.0,bb_mid,5,0.3,True,2,100.0,6.32,0.08,84.33,1h
25,1.5,2.0,bb_mid,5,0.3,True,2,100.0,6.32,0.08,84.33,1h
25,1.5,1.0,bb_mid,7,0.2,True,2,100.0,5.9,0.07,84.24,1h
25,1.5,1.5,bb_mid,7,0.2,True,2,100.0,5.9,0.07,84.24,1h
25,1.2,1.0,bb_mid,7,0.2,True,2,100.0,5.9,0.07,84.24,1h
25,1.5,2.0,bb_mid,7,0.2,True,2,100.0,5.9,0.07,84.24,1h
25,1.2,1.5,bb_mid,7,0.2,True,2,100.0,5.9,0.07,84.24,1h
25,1.2,2.0,bb_mid,7,0.2,True,2,100.0,5.9,0.07,84.24,1h
25,1.5,1.5,atr_3x,7,0.1,True,2,100.0,5.27,0.04,150.59,1h
25,1.2,2.0,atr_3x,7,0.1,True,2,100.0,5.27,0.04,150.59,1h
25,1.2,1.5,atr_3x,7,0.1,True,2,100.0,5.27,0.04,150.59,1h
25,1.5,1.0,atr_3x,7,0.1,True,2,100.0,5.27,0.04,150.59,1h
25,1.5,2.0,atr_3x,7,0.1,True,2,100.0,5.27,0.04,150.59,1h
25,1.2,1.0,atr_3x,7,0.1,True,2,100.0,5.27,0.04,150.59,1h
25,1.5,2.0,atr_2x,5,0.2,True,2,100.0,4.95,0.05,98.97,1h
25,1.5,1.0,atr_2x,5,0.2,True,2,100.0,4.95,0.05,98.97,1h
25,1.2,1.0,atr_2x,5,0.2,True,2,100.0,4.95,0.05,98.97,1h
25,1.2,2.0,atr_2x,5,0.2,True,2,100.0,4.95,0.05,98.97,1h
25,1.5,1.5,atr_2x,5,0.2,True,2,100.0,4.95,0.05,98.97,1h
25,1.2,1.5,atr_2x,5,0.2,True,2,100.0,4.95,0.05,98.97,1h
25,2.0,1.5,atr_3x,5,0.2,True,1,100.0,4.68,0.05,93.51,1h
25,2.0,1.0,atr_3x,5,0.2,True,1,100.0,4.68,0.05,93.51,1h
25,2.0,2.0,atr_3x,5,0.2,True,1,100.0,4.68,0.05,93.51,1h
25,2.0,1.0,atr_2x,5,0.3,True,1,100.0,4.63,0.07,61.67,1h
25,2.0,2.0,atr_2x,5,0.3,True,1,100.0,4.63,0.07,61.67,1h
25,2.0,1.5,atr_2x,5,0.3,True,1,100.0,4.63,0.07,61.67,1h
25,1.2,2.0,atr_3x,3,0.2,True,2,100.0,4.51,0.03,150.33,1h
25,1.5,1.0,atr_3x,3,0.2,True,2,100.0,4.51,0.03,150.33,1h
25,1.2,1.5,atr_3x,3,0.2,True,2,100.0,4.51,0.03,150.33,1h
25,1.5,2.0,atr_3x,3,0.2,True,2,100.0,4.51,0.03,150.33,1h
25,1.5,1.5,atr_3x,3,0.2,True,2,100.0,4.51,0.03,150.33,1h
25,1.2,1.0,atr_3x,3,0.2,True,2,100.0,4.51,0.03,150.33,1h
25,1.5,2.0,atr_2x,3,0.3,True,2,100.0,4.45,0.05,98.86,1h
25,1.2,1.5,atr_2x,3,0.3,True,2,100.0,4.45,0.05,98.86,1h
25,1.5,1.0,atr_2x,3,0.3,True,2,100.0,4.45,0.05,98.86,1h
25,1.2,2.0,atr_2x,3,0.3,True,2,100.0,4.45,0.05,98.86,1h
25,1.5,1.5,atr_2x,3,0.3,True,2,100.0,4.45,0.05,98.86,1h
25,1.2,1.0,atr_2x,3,0.3,True,2,100.0,4.45,0.05,98.86,1h
25,2.0,2.0,atr_2x,7,0.2,True,1,100.0,4.32,0.07,61.67,1h
25,2.0,1.0,atr_2x,7,0.2,True,1,100.0,4.32,0.07,61.67,1h
25,2.0,1.5,atr_2x,7,0.2,True,1,100.0,4.32,0.07,61.67,1h
25,2.0,1.5,atr_3x,3,0.3,True,1,100.0,4.21,0.05,93.51,1h
25,2.0,2.0,atr_3x,3,0.3,True,1,100.0,4.21,0.05,93.51,1h
25,2.0,1.0,atr_3x,3,0.3,True,1,100.0,4.21,0.05,93.51,1h
25,1.2,1.5,bb_mid,5,0.2,True,2,100.0,4.2,0.05,83.9,1h
25,1.5,2.0,bb_mid,5,0.2,True,2,100.0,4.2,0.05,83.9,1h
25,1.2,2.0,bb_mid,5,0.2,True,2,100.0,4.2,0.05,83.9,1h
25,1.5,1.0,bb_mid,5,0.2,True,2,100.0,4.2,0.05,83.9,1h
25,1.5,1.5,bb_mid,5,0.2,True,2,100.0,4.2,0.05,83.9,1h
25,1.2,1.0,bb_mid,5,0.2,True,2,100.0,4.2,0.05,83.9,1h
25,2.0,1.5,bb_mid,7,0.3,True,1,100.0,3.94,0.1,37.49,1h
25,2.0,2.0,bb_mid,7,0.3,True,1,100.0,3.94,0.1,37.49,1h
25,2.0,1.0,bb_mid,7,0.3,True,1,100.0,3.94,0.1,37.49,1h
