rsi_thresh,vol_mult,sl_atr_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
25,1.2,2.0,atr_2x,7,0.1,True,6,50.0,0.75,1.54,0.49,1h
25,2.0,2.0,atr_2x,7,0.1,True,6,50.0,0.75,1.54,0.49,1h
25,1.5,2.0,atr_2x,7,0.1,True,6,50.0,0.75,1.54,0.49,1h
25,2.0,2.0,bb_mid,3,0.1,True,6,50.0,0.67,0.66,1.01,1h
25,1.5,2.0,bb_mid,3,0.1,True,6,50.0,0.67,0.66,1.01,1h
25,1.2,2.0,bb_mid,3,0.1,True,6,50.0,0.67,0.66,1.01,1h
25,1.2,2.0,atr_2x,3,0.2,True,6,50.0,0.65,1.32,0.49,1h
25,2.0,2.0,atr_2x,3,0.2,True,6,50.0,0.65,1.32,0.49,1h
25,1.5,2.0,atr_2x,3,0.2,True,6,50.0,0.65,1.32,0.49,1h
25,2.0,1.5,atr_2x,5,0.2,True,6,33.3,0.6,1.7,0.35,1h
25,1.5,1.5,atr_2x,5,0.2,True,6,33.3,0.6,1.7,0.35,1h
25,1.2,1.5,atr_2x,5,0.2,True,6,33.3,0.6,1.7,0.35,1h
25,1.2,1.5,atr_2x,3,0.3,True,6,33.3,0.54,1.53,0.35,1h
25,2.0,1.5,atr_2x,3,0.3,True,6,33.3,0.54,1.53,0.35,1h
25,1.2,2.0,atr_2x,5,0.1,True,6,50.0,0.54,1.1,0.49,1h
25,1.5,1.5,atr_2x,3,0.3,True,6,33.3,0.54,1.53,0.35,1h
25,1.5,2.0,atr_2x,5,0.1,True,6,50.0,0.54,1.1,0.49,1h
25,2.0,2.0,atr_2x,5,0.1,True,6,50.0,0.54,1.1,0.49,1h
25,1.2,1.5,bb_mid,3,0.1,True,6,33.3,0.53,0.51,1.04,1h
25,2.0,1.5,bb_mid,3,0.1,True,6,33.3,0.53,0.51,1.04,1h
25,1.5,1.5,bb_mid,3,0.1,True,6,33.3,0.53,0.51,1.04,1h
25,1.2,1.0,atr_2x,3,0.1,True,6,33.3,0.46,0.36,1.28,1h
25,2.0,1.0,atr_2x,3,0.1,True,6,33.3,0.46,0.36,1.28,1h
25,1.5,1.0,atr_2x,3,0.1,True,6,33.3,0.46,0.36,1.28,1h
25,1.2,1.5,atr_2x,7,0.1,True,6,33.3,0.43,1.19,0.36,1h
25,2.0,1.5,atr_2x,7,0.1,True,6,33.3,0.43,1.19,0.36,1h
25,1.5,1.5,atr_2x,7,0.1,True,6,33.3,0.43,1.19,0.36,1h
25,2.0,1.5,atr_2x,3,0.2,True,6,33.3,0.37,1.02,0.36,1h
25,1.2,1.5,atr_2x,3,0.2,True,6,33.3,0.37,1.02,0.36,1h
25,1.5,1.5,atr_2x,3,0.2,True,6,33.3,0.37,1.02,0.36,1h
25,2.0,2.0,atr_2x,3,0.1,True,6,50.0,0.33,0.66,0.49,1h
25,1.2,2.0,atr_2x,3,0.1,True,6,50.0,0.33,0.66,0.49,1h
25,1.5,2.0,atr_2x,3,0.1,True,6,50.0,0.33,0.66,0.49,1h
25,2.0,1.5,atr_2x,5,0.1,True,6,33.3,0.31,0.85,0.37,1h
25,1.2,1.5,atr_2x,5,0.1,True,6,33.3,0.31,0.85,0.37,1h
25,1.5,1.5,atr_2x,5,0.1,True,6,33.3,0.31,0.85,0.37,1h
