fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
12,50,3.0,3.0,0.4286,7,0.1,1803,14.4,-66.21,66.88,-0.99,15m
9,50,2.0,3.0,1.0,3,0.2,2057,30.1,-66.31,67.63,-0.98,15m
5,21,5.0,2.0,0.6667,3,0.1,4539,21.7,-66.5,67.87,-0.98,15m
12,50,2.0,2.0,0.6667,3,0.2,1803,24.5,-66.51,66.89,-0.99,15m
12,26,3.0,2.0,0.6667,3,0.2,2586,22.2,-66.85,67.74,-0.99,15m
12,26,5.0,3.0,0.6,5,0.1,2586,19.0,-67.12,67.84,-0.99,15m
12,26,2.0,2.0,0.4,5,0.1,2586,18.6,-67.75,67.75,-1.0,15m
9,50,2.0,1.0,0.2,5,0.1,2057,8.9,-68.07,68.49,-0.99,15m
9,50,3.0,3.0,0.4286,7,0.1,2057,14.8,-68.12,68.76,-0.99,15m
12,50,5.0,3.0,0.4286,7,0.1,1803,12.4,-68.14,68.6,-0.99,15m
5,50,3.0,3.0,0.6,5,0.1,2800,19.4,-68.14,68.67,-0.99,15m
12,26,3.0,3.0,0.4286,7,0.1,2586,16.9,-68.34,68.39,-1.0,15m
9,50,2.0,2.0,0.4,5,0.1,2057,16.5,-68.46,69.05,-0.99,15m
12,21,3.0,2.0,0.4,5,0.1,2904,15.6,-68.52,68.89,-0.99,15m
5,26,2.0,2.0,0.6667,3,0.1,4012,24.7,-68.85,69.93,-0.98,15m
12,50,3.0,1.0,0.3333,3,0.2,1803,10.9,-68.99,69.52,-0.99,15m
12,50,5.0,2.0,0.2857,7,0.1,1803,8.4,-69.17,70.01,-0.99,15m
5,50,3.0,2.0,0.4,5,0.1,2800,14.9,-69.2,69.56,-0.99,15m
5,50,5.0,2.0,0.6667,3,0.2,2800,18.9,-69.23,71.57,-0.97,15m
9,50,2.0,2.0,0.6667,3,0.2,2057,24.6,-69.32,70.01,-0.99,15m
12,26,3.0,1.0,0.2,5,0.1,2586,8.2,-69.89,70.1,-1.0,15m
9,50,5.0,1.0,0.3333,3,0.2,2057,9.7,-69.89,70.17,-1.0,15m
9,50,3.0,3.0,1.0,3,0.3,2057,25.2,-69.97,70.85,-0.99,15m
12,50,5.0,3.0,1.0,3,0.3,1803,21.7,-70.05,73.61,-0.95,15m
12,26,2.0,3.0,0.6,5,0.1,2586,24.0,-70.43,70.75,-1.0,15m
5,21,3.0,2.0,0.6667,3,0.1,4539,22.5,-70.84,72.04,-0.98,15m
9,26,3.0,2.0,0.4,5,0.1,2997,15.4,-70.84,71.25,-0.99,15m
5,26,5.0,1.0,0.3333,3,0.1,4012,12.9,-71.05,71.22,-1.0,15m
12,21,5.0,2.0,0.4,5,0.1,2904,14.3,-71.1,71.74,-0.99,15m
9,50,5.0,3.0,1.0,3,0.3,2057,21.7,-71.14,72.14,-0.99,15m
12,50,2.0,1.0,0.1429,7,0.1,1803,6.8,-71.17,71.37,-1.0,15m
12,50,2.0,3.0,0.4286,7,0.1,1803,18.0,-71.23,71.69,-0.99,15m
12,50,3.0,3.0,1.0,3,0.3,1803,25.1,-71.3,75.63,-0.94,15m
12,50,2.0,1.0,0.3333,3,0.2,1803,13.8,-71.43,71.98,-0.99,15m
12,50,3.0,2.0,0.2857,7,0.1,1803,9.7,-71.8,72.37,-0.99,15m
5,50,2.0,3.0,0.6,5,0.1,2800,23.0,-71.86,73.07,-0.98,15m
12,26,5.0,1.0,0.2,5,0.1,2586,7.3,-71.88,71.88,-1.0,15m
5,21,3.0,3.0,1.0,3,0.1,4539,25.4,-71.96,73.01,-0.99,15m
5,50,5.0,3.0,1.0,3,0.2,2800,21.9,-72.31,72.89,-0.99,15m
12,21,5.0,3.0,1.0,3,0.2,2904,24.3,-72.41,73.65,-0.98,15m
9,50,5.0,3.0,0.4286,7,0.1,2057,12.6,-72.55,72.85,-1.0,15m
12,26,3.0,1.0,0.3333,3,0.2,2586,13.3,-72.69,72.8,-1.0,15m
5,26,3.0,1.0,0.3333,3,0.1,4012,13.6,-72.71,72.8,-1.0,15m
5,21,2.0,2.0,0.6667,3,0.1,4539,25.0,-72.96,73.95,-0.99,15m
12,26,5.0,3.0,1.0,3,0.2,2586,24.4,-73.14,73.89,-0.99,15m
12,21,3.0,3.0,0.6,5,0.1,2904,20.2,-73.29,74.06,-0.99,15m
9,26,3.0,3.0,0.6,5,0.1,2997,20.1,-73.31,73.88,-0.99,15m
9,50,5.0,2.0,0.2857,7,0.1,2057,8.7,-73.36,73.65,-1.0,15m
12,50,2.0,2.0,0.2857,7,0.1,1803,12.4,-73.62,74.3,-0.99,15m
5,26,2.0,1.0,0.3333,3,0.1,4012,15.6,-73.64,73.83,-1.0,15m
9,26,5.0,2.0,0.4,5,0.1,2997,14.2,-73.71,74.08,-1.0,15m
5,50,3.0,3.0,1.0,3,0.2,2800,24.0,-73.85,74.47,-0.99,15m
