fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
12,21,5.0,1.0,0.3333,3,0.3,757,7.9,-54.24,57.8,-0.94,1h
9,50,3.0,2.0,0.6667,3,0.3,530,16.8,-54.26,57.51,-0.94,1h
9,50,3.0,3.0,1.0,3,0.3,530,22.8,-54.3,55.02,-0.99,1h
5,50,5.0,3.0,0.4286,7,0.1,722,9.0,-54.34,61.42,-0.88,1h
5,26,5.0,1.0,0.3333,3,0.2,1010,8.6,-54.43,57.65,-0.94,1h
12,26,3.0,2.0,0.6667,3,0.2,673,16.3,-54.43,54.43,-1.0,1h
9,21,5.0,2.0,0.6667,3,0.2,850,14.9,-54.43,60.96,-0.89,1h
12,50,2.0,1.0,0.2,5,0.3,471,8.7,-54.47,57.96,-0.94,1h
12,50,2.0,3.0,1.0,3,0.3,471,29.5,-54.5,60.65,-0.9,1h
9,50,2.0,3.0,1.0,3,0.3,530,29.8,-54.59,54.9,-0.99,1h
5,21,5.0,2.0,0.4,5,0.2,1115,11.9,-54.69,63.39,-0.86,1h
12,26,5.0,3.0,0.4286,7,0.1,673,8.5,-54.82,57.38,-0.96,1h
9,21,3.0,2.0,0.6667,3,0.2,850,18.6,-54.82,57.73,-0.95,1h
5,21,3.0,3.0,1.0,3,0.2,1115,24.7,-55.25,55.25,-1.0,1h
9,21,5.0,1.0,0.3333,3,0.2,850,8.2,-55.38,57.08,-0.97,1h
12,50,2.0,2.0,0.2857,7,0.2,471,11.7,-55.38,58.18,-0.95,1h
9,50,3.0,2.0,0.2857,7,0.2,530,8.9,-55.4,59.64,-0.93,1h
12,26,2.0,2.0,0.6667,3,0.2,673,21.1,-55.58,55.58,-1.0,1h
9,50,2.0,3.0,0.6,5,0.2,530,20.9,-55.62,60.37,-0.92,1h
9,26,5.0,2.0,0.6667,3,0.2,774,14.0,-55.64,63.68,-0.87,1h
12,21,2.0,2.0,0.2857,7,0.1,757,10.4,-55.67,55.67,-1.0,1h
5,50,5.0,3.0,0.6,5,0.1,722,11.4,-55.8,59.57,-0.94,1h
9,26,3.0,3.0,0.4286,7,0.1,774,12.0,-55.9,58.67,-0.95,1h
